file,corr,p
SP62.csv,0.7741326946868861,6.850915193459874e-11
S7RD.csv,0.9178064977181057,0.027935853291836798
S2LD.csv,0.8349937503257062,9.60732177797112e-09
SUGV.csv,0.9075768752156269,0.001839420704710657
SUDM.csv,0.963331353375751,0.008382487535589516
S7SU.csv,0.7308206383583222,1.1399032669084427e-09
SG7X.csv,0.9034004817381941,2.306833678577287e-05
SKZX.csv,0.9283011789351437,1.321883519425304e-05
S8CW.csv,0.8711679291173778,0.0004790982350828822
SF2C.csv,0.982823472636151,3.7302644457308975e-07
SVAT.csv,0.9536468708066816,0.011896235728683084
SZNA.csv,0.857519884406284,8.82240960643244e-05
SZ94.csv,0.7721736076747368,0.008860292110943498
S6YA.csv,0.796642196842764,4.918408507075719e-08
SJEM.csv,0.9709509535387958,0.001253514173646342
SDJL.csv,0.8345176831247532,0.00020549406165375466
S8W2.csv,0.8380263096831133,0.0006644806252284716
S49H.csv,0.8670713095031991,0.05700424952754312
SXAZ.csv,0.8782450401567085,8.171037807766177e-10
SCWW.csv,0.900441703075719,0.00038057039899253264
S4T3.csv,0.9256437089144701,0.00034302694154898127
SUQM.csv,0.7499747489013209,2.8177473453048504e-06
SGCA.csv,0.9236127442704838,4.5776809979530786e-08
SG5Q.csv,0.8703783937966317,6.071729510395089e-07
SNJP.csv,0.7734282634748939,2.755264764226147e-13
SG78.csv,0.9222762632308238,3.0869851148185533e-12
S2TC.csv,0.9699682451377006,0.0013393165357070403
SEJK.csv,0.8589038337317593,6.225162436935996e-07
SBZW.csv,0.9305611967044514,0.007065212919943881
S2RD.csv,0.9548171401764239,6.17605852092061e-05
SY4A.csv,0.8999664346008927,1.6859550990270314e-10
S83A.csv,0.8326208436154676,0.002791109308143731
S4KW.csv,0.8403571569222773,2.412548740201229e-05
SHTW.csv,0.8671197429136579,7.879342048491726e-16
SJA5.csv,0.7742591948302829,0.0004304454274453007
SADE.csv,0.9120671915394771,9.130562169378581e-05
SZP6.csv,0.8275351277198981,0.00048012686835100605
S78H.csv,0.8397239719160645,0.0012205707770427858
SKRC.csv,0.7765332671376213,1.0851524539171799e-07
S2GS.csv,0.9073921223350625,0.0124672157881567
SBBP.csv,0.972333929357698,5.184741966754488e-05
SKJ3.csv,0.931909549279455,0.0007494660557648248
SE3W.csv,0.8853131180330596,1.1446372626076266e-05
S7TT.csv,0.7077853948527018,1.061846092599183e-09
S2JV.csv,0.9033434663170252,0.0008400647395704163
SL8N.csv,0.9228036273564171,2.355189265249151e-22
S57G.csv,0.8094351786200804,0.002539229397973597
S79Y.csv,0.969051316541393,0.0003182882121377949
SXPW.csv,0.9036140593704001,0.005256376170232514
SVRQ.csv,0.8811700574219266,6.059766538674597e-10
SZ2V.csv,0.9010925716450342,6.301222691168227e-05
SMF5.csv,0.7041924095287807,0.000764158913961185
S6GC.csv,0.8730808758065518,0.004637000471081128
SF8D.csv,0.7844622807158083,8.516568956899291e-13
SH6W.csv,0.8594814770130079,0.14051852298699208
SFC2.csv,0.9865106148402039,0.013489385159796141
SH8K.csv,0.9102128482197374,0.001689929179512355
S2PY.csv,0.8240678871182592,6.813705510567793e-09
SKKB.csv,0.8584619248084926,8.49629181129733e-05
SU6F.csv,0.8302640503858754,5.892672234710213e-06
SE2A.csv,0.8129450396598698,0.007721291682589483
SNYG.csv,0.7628764975609644,1.292713733555162e-11
SBNC.csv,0.8831655492076678,0.0036458542174593253
SP2Y.csv,0.8501831784858715,6.279851825977337e-19
SYNT.csv,0.9963771240294594,0.0002616241960745171
SLT4.csv,0.7006943218424289,0.011142170347580442
S776.csv,0.8627131150922125,8.330862711809925e-06
SWLS.csv,0.9900953286300387,0.0011815379605376554
SN64.csv,0.8066066692143417,1.5387494768925668e-12
SXH5.csv,0.9675026393772205,0.0015669577900941567
SCPR.csv,0.8612077367839518,1.0847246634019715e-06
STSS.csv,0.7249382798314575,2.630975353249718e-09
STG7.csv,0.887909000412378,2.2399831809683924e-05
SQU6.csv,0.9357249080600624,0.0006322569523611422
S8Q3.csv,0.9992580219588777,0.0007419780411223043
S3CK.csv,0.8028977348272246,0.009176241635783873
SJ4X.csv,0.9261433829271177,8.710034117884757e-11
S37E.csv,0.7445017292504539,0.013513825646983703
SHX2.csv,0.851187600134184,0.0017856435070491966
S8PW.csv,0.8276564753125119,6.934822627137326e-14
SXQ6.csv,0.9349616288328633,0.0006546664745519851
SHBJ.csv,0.9179495689012116,6.744653211553203e-05
SX3B.csv,0.9217757251693344,0.00014893019037603847
SFMJ.csv,0.8635613124145851,6.652991884431971e-09
SP2X.csv,0.7439236940194535,1.6466864984763347e-08
SW6A.csv,0.7989008849467335,6.466490685910383e-10
S575.csv,0.8516593816034846,2.4120409479599875e-09
SYTL.csv,0.8805666732112343,0.0017216300089845783
SYWB.csv,0.8316162265044983,0.01047895539626689
SUAB.csv,0.9131747931703467,7.692487016272228e-09
SWWZ.csv,0.7941359273428334,2.087883595573741e-10
S5XD.csv,0.7484282685457213,7.75861561997194e-15
S985.csv,0.8244927729801178,6.184878109560102e-11
SMRV.csv,0.7475440911708389,6.807228806999469e-12
SDZC.csv,0.8128561710644148,2.4381479750706142e-06
SXGX.csv,0.8936541578402107,0.00020901676157313685
S4KE.csv,0.9217963871004233,0.02594256435728923
STDN.csv,0.9052506388860596,0.0130408587272136
SCG9.csv,0.872310442372856,0.00010061039855254423
STJD.csv,0.862821173082928,3.464930769903538e-05
SVR6.csv,0.7929612056883231,3.2346223326430454e-13
SXR9.csv,0.7200359977921161,7.269325451101543e-06
SDUM.csv,0.7963821414714587,0.0006530590340539295
SF7M.csv,0.8653130607926206,0.011876534712417052
SVDM.csv,0.8883391041057855,0.00025825515836956365
SQBK.csv,0.9837775086802696,0.016222491319730414
SNAC.csv,0.8775821002806987,3.6885217988073236e-06
SGFN.csv,0.8862217596477967,0.00788140328982376
SN8K.csv,0.8318086856776258,1.6155899654921633e-11
SRGR.csv,0.9896878552811601,0.001255117656947218
SR3P.csv,0.972516751683242,0.0011226139606783684
S7WR.csv,0.9107645327022459,0.031567479205490204
S2JK.csv,0.9073769459618287,0.00028757245456669276
SNZS.csv,0.9735192818371853,0.001042558135357845
SVD6.csv,0.7969414783485697,2.8672164811298185e-08
SCSF.csv,0.7217401274519547,1.037087209666507e-08
SDTD.csv,0.9442946170066097,3.845761510471216e-06
SFXE.csv,0.8812780429358104,6.477112580651832e-06
SHXJ.csv,0.8882094681937165,1.7147892532308763e-07
S37K.csv,0.7959813124252867,3.062634211883048e-08
SMH4.csv,0.853522532349407,0.001681154276207577
SVD7.csv,0.8399367883261664,4.6751383501117066e-05
S5U8.csv,0.7700743278133889,2.638617855005663e-06
S2PS.csv,0.739965697062284,0.0006839503271292292
SK3S.csv,0.9609539175598454,0.009207462663401738
SEJT.csv,0.8935276957995528,2.5818721574046537e-07
SKDP.csv,0.8202362350814772,9.967301845481949e-05
SLNB.csv,0.7286935814778904,9.400072922828259e-09
S9UA.csv,0.9303861028189238,0.06961389718107625
S2QU.csv,0.8297445889769156,0.00024106986984413862
SP3F.csv,0.8531633314882304,0.0008399856939470307
SZQ9.csv,0.7971693751885742,0.0006392250307014145
SQ93.csv,0.8956565187820991,0.002622492971587938
S38P.csv,0.8114755171272526,1.9296496572330784e-09
S3CP.csv,0.9491029737514507,0.013678194286544454
S3A9.csv,0.937713969369138,0.018485028964071396
SQVW.csv,0.808078390829512,5.394935038557197e-06
SASQ.csv,0.8564327784798227,5.726320293735105e-06
SZFG.csv,0.978809131210369,0.0006688214693347432
S74A.csv,0.8525429724019311,0.0017244349243830932
SYA7.csv,0.9700953900379945,0.00029228459234600484
SGGE.csv,0.8851200705470257,2.1661779476204868e-07
SK3P.csv,0.8903989809604016,0.00719452783467085
SWTX.csv,0.8911752309280311,1.61476345415366e-12
S59W.csv,0.34189011374151623,0.12928166032800706
SRHV.csv,0.8524058131239615,4.7451025810874565e-07
S555.csv,0.8625311501052199,2.9533931250649473e-08
S5B6.csv,0.9112237152817234,9.519458980327195e-05
SNBD.csv,1.0,1.0
SDAB.csv,0.9510402753718364,6.933673344487658e-06
SZJ7.csv,0.7683259498219572,7.093493318553546e-08
SXRR.csv,0.8313809136791885,5.5768127990886e-06
SVKH.csv,0.7939110557431108,6.065420338152726e-12
S839.csv,0.751419504085101,0.0012389929120005844
SDXW.csv,0.7816696418564663,3.779144849552168e-10
S75W.csv,0.9323403064791851,9.960618105603406e-06
S9CH.csv,0.8865814011497454,0.003344248408880196
SUC7.csv,0.8935842341241759,0.006694993122977436
SBCL.csv,0.7990207016003581,0.0031747417602982996
SKJH.csv,0.9064564254017069,1.3083975363276832e-06
SU8C.csv,0.8704429333933453,1.092591960069988e-11
SKEG.csv,0.8235527390067988,0.022785266595704994
S78E.csv,0.9361428427572307,0.001911863021583595
SUWQ.csv,0.9194033775469421,3.320304225238629e-06
SJW4.csv,0.8725953990387911,2.3228951366191882e-06
SHC3.csv,0.826207272601001,7.17470425787113e-06
STQF.csv,0.9640058116511421,0.00046302947410692863
S6PD.csv,0.9100611832791674,6.280089666646816e-06
SD65.csv,0.7001158542042012,4.048275228570843e-06
STKH.csv,0.9004695833540289,0.00015672810604878238
SHZP.csv,0.901847380322694,1.041738032207038e-05
SQWC.csv,0.5794630164660022,0.0024006308422625956
SJB4.csv,0.5858911634474805,6.425135739257282e-11
S3C6.csv,0.8298345334954051,5.309605152076959e-07
S8RU.csv,0.8435955541490859,6.217461548694698e-08
SHX8.csv,0.5976440865331782,0.01128886086973551
SMKK.csv,0.8741798912101167,0.0009394034217835175
SDAA.csv,0.9437636265960877,0.004654869940060575
SQNA.csv,0.6970811040744239,0.03688518795092733
S8K6.csv,0.7750498889854401,2.276731601764304e-05
S5XL.csv,0.9010576072315645,0.0009095819437514827
SES2.csv,0.9183686268086264,2.4860725593318606e-05
S9B9.csv,0.8280909849722621,1.2003577884950713e-05
SW6K.csv,0.36607435328779897,0.013394179026416937
SUNR.csv,0.904757660018535,3.59105872679023e-06
S5MM.csv,0.7858450120033116,1.4616816544087176e-05
S24D.csv,0.8453135313382002,0.004106137237419287
SE88.csv,0.8891487986924792,7.113916253607169e-08
S2W4.csv,0.7748356463941863,5.436029304361334e-06
S69G.csv,0.8582949578905783,0.1417050421094217
SAAB.csv,0.8207296837255353,9.791001040346013e-05
S6AK.csv,0.786764431563756,2.4292162502699894e-10
SVLH.csv,0.9650278996613794,0.00010414628235049291
SVZE.csv,0.8855835184566619,0.0034306228854779617
ST7J.csv,0.9185712060615464,2.884037576218708e-08
STB7.csv,0.8665553227960501,8.493935658451955e-12
SM8P.csv,0.8182678426606582,1.0399369460921695e-05
SC8H.csv,0.8780680723802541,3.5853610519844957e-06
S46J.csv,0.7365446506716142,0.023615954068999915
SCNN.csv,0.9088511162549873,0.001766127182739837
ST82.csv,0.8864769869691482,1.4773958340730856e-11
S4L9.csv,0.8919691203579115,1.5080586292584102e-06
SMNV.csv,0.947885605223974,0.052114394776025974
SVN7.csv,0.8928609449208316,0.016603253017660562
SQ3P.csv,0.8268302390739489,6.341878330327889e-07
S7GJ.csv,0.7422930417746687,5.661399747460665e-17
S24E.csv,0.8445595182521012,0.0001444249629625243
SNPP.csv,0.8324710618463258,5.282821115297923e-06
SRL9.csv,0.8803427078570687,7.807858988026875e-17
SUH7.csv,0.9127174039262104,5.277271280832388e-06
S527.csv,0.7877580919285785,2.240693994291164e-05
S7KK.csv,0.7828322522029955,6.345295822106579e-09
SP84.csv,0.825375571465824,0.00015125587450661216
SN2R.csv,0.7551117969600699,0.011565871806749738
SVLK.csv,0.8954033428634395,0.0064190198424356375
SXUQ.csv,0.8894886368915431,0.0031006442316858615
S4CU.csv,0.9675118711602622,6.523870591197841e-08
SJ3S.csv,0.7485868623915288,7.611315677651083e-11
SZ6C.csv,0.8595737472794591,0.0006938166706697415
SM6Y.csv,0.8049846585647122,0.0002942488098006375
SZ8H.csv,0.8834868961696608,6.216498511099746e-05
SC67.csv,0.8042676225847433,1.1821610452106254e-09
SM8E.csv,0.8858592037730836,0.00028403272078848574
SV97.csv,0.856528475910846,1.4359946839243001e-06
SEL5.csv,0.9134845696361067,0.010903599012419336
S26N.csv,0.922792203439524,1.861515928057804e-08
SR8V.csv,0.8164069370230176,3.953596232174112e-09
SR87.csv,0.9874343945139885,0.0016876746115769294
SPZR.csv,0.9448627338466691,0.0013308118175988778
S2NQ.csv,0.7776676837690403,0.004837634794145935
S73U.csv,0.9029987883687753,8.761826836460217e-12
SVC7.csv,0.8992184126170932,9.153652922564707e-07
S69V.csv,0.8061087364753375,0.0015427159814576897
SQ36.csv,0.866313020636455,2.184837856808702e-08
SHHU.csv,0.7351820809299241,0.01540472717234775
S6AZ.csv,0.910995507308668,0.01153016169625536
SJH6.csv,0.852151359828785,3.0693758016623955e-12
STNE.csv,0.8597616232748679,5.895402316892788e-07
SJ2E.csv,0.9450793766607456,0.00039726802454759984
S457.csv,0.8314461259677128,1.4278644226209807e-07
S8X7.csv,0.8379388783817951,1.4190846898182246e-08
SH2P.csv,0.8838473662964991,2.3804995657409963e-07
S8LS.csv,0.7858997183455209,1.3567995947522947e-08
SJRX.csv,0.9581858444275588,4.724761871965307e-05
S2ZU.csv,0.7336286166382638,1.7553775161845953e-11
SN33.csv,0.9148248923380642,0.003882625372922221
SP5V.csv,0.9909669768057583,0.009033023194241707
SPYH.csv,0.8355429439970736,1.5072770918998604e-13
SK82.csv,0.9257017320436531,0.00012179684075549864
SR4E.csv,0.7780367854131223,9.459948310468174e-15
SWSX.csv,0.8322597062949528,7.358502490440201e-08
SWHR.csv,0.9108440868300577,0.03152566220529865
SHKZ.csv,0.9530239548718802,0.012135689036099236
SV5R.csv,0.9460617994548839,3.2831076924775423e-06
SX4N.csv,0.9598186168544469,0.0006082790730930797
SDQ8.csv,0.7566501288479647,0.002754842633701128
SVLZ.csv,0.9086565976185111,4.288900990782442e-05
SFRW.csv,0.8511089158335108,0.0008914026964343383
SQP2.csv,0.7491981122647267,1.2402034322389401e-06
S4NB.csv,0.8422807448760904,2.2158992644373342e-05
S49V.csv,0.8373729817718953,1.7917989682650424e-07
S8LG.csv,0.8040635278627984,1.4860921361863785e-07
S8NX.csv,0.9349994288054294,1.1057844854800756e-07
SA88.csv,0.802673264834131,1.6205299799376006e-07
SAAF.csv,0.8064450532641654,0.0008673076272446177
SGMT.csv,0.7992015938306505,1.319535780283811e-10
SEYD.csv,0.8788882896946995,3.403506477009341e-07
SPC3.csv,0.9009256752367008,0.0003734490559878269
SUJ8.csv,0.8723514097810185,0.000992926102974251
SE7R.csv,0.8085921506179155,0.0008193034137014404
SNQD.csv,0.8796373908315137,7.098081190594654e-06
