Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
funny,1,269,"[269, 290]",[229],SBFR.tsv,S0255,S0256
keep,1,271,"[271, 311]","[34, 144, 212]",SBFR.tsv,S0255,S0256
be good,2,271,[271],"[57, 302]",SBFR.tsv,S0255,S0256
it it be,3,271,[271],"[108, 323]",SBFR.tsv,S0255,S0256
do that,2,271,[271],[108],SBFR.tsv,S0255,S0256
that and,2,271,[271],[116],SBFR.tsv,S0255,S0256
and we,2,271,"[271, 281]","[124, 150]",SBFR.tsv,S0255,S0256
that be it,3,337,[271],[337],SBFR.tsv,S0255,S0256
fair,1,274,[274],[90],SBFR.tsv,S0255,S0256
but that's,2,274,[274],[243],SBFR.tsv,S0255,S0256
when i be,3,277,[277],[13],SBFR.tsv,S0255,S0256
use to,2,277,"[277, 281, 299]","[21, 294, 298, 300, 304, 287]",SBFR.tsv,S0255,S0256
have it in,3,277,[277],[94],SBFR.tsv,S0255,S0256
with our,2,277,[277],[122],SBFR.tsv,S0255,S0256
be at,2,277,[277],"[136, 144, 150]",SBFR.tsv,S0255,S0256
yeah i remember,3,277,[277],[257],SBFR.tsv,S0255,S0256
tie,1,277,"[277, 281, 282]","[276, 285, 294, 296]",SBFR.tsv,S0255,S0256
really big knot,3,285,[277],[285],SBFR.tsv,S0255,S0256
use to have it,4,287,[277],[287],SBFR.tsv,S0255,S0256
big knot,2,289,[277],[289],SBFR.tsv,S0255,S0256
knot,1,296,"[277, 307]","[296, 300, 302]",SBFR.tsv,S0255,S0256
everyone use to,3,300,[277],[300],SBFR.tsv,S0255,S0256
with just,2,279,[279],[128],SBFR.tsv,S0255,S0256
change,1,281,[281],[13],SBFR.tsv,S0255,S0256
we use to,3,281,[281],[21],SBFR.tsv,S0255,S0256
then we,2,281,[281],[84],SBFR.tsv,S0255,S0256
like a,2,281,[281],"[86, 183, 344]",SBFR.tsv,S0255,S0256
it and,2,281,"[281, 311]","[130, 142, 144, 215, 300, 323]",SBFR.tsv,S0255,S0256
we use to just,4,294,[281],[294],SBFR.tsv,S0255,S0256
the tie,2,296,"[281, 282]",[296],SBFR.tsv,S0255,S0256
right down,2,284,[284],[194],SBFR.tsv,S0255,S0256
yeah it's,2,290,[290],[67],SBFR.tsv,S0255,S0256
you think,2,291,[291],"[212, 223]",SBFR.tsv,S0255,S0256
it make,2,291,[291],[231],SBFR.tsv,S0255,S0256
do it,2,293,"[293, 319]","[44, 50, 98, 130, 138, 142, 144, 154, 285, 298, 300]",SBFR.tsv,S0255,S0256
child,1,297,[297],[241],SBFR.tsv,S0255,S0256
such a,2,323,[297],[323],SBFR.tsv,S0255,S0256
always,1,307,[307],[70],SBFR.tsv,S0255,S0256
you get,2,307,[307],"[138, 140, 296]",SBFR.tsv,S0255,S0256
if you,2,307,[307],"[144, 183, 215]",SBFR.tsv,S0255,S0256
undo,1,307,[307],"[296, 306]",SBFR.tsv,S0255,S0256
good at undo,3,307,[307],[300],SBFR.tsv,S0255,S0256
good at undo knot,4,307,[307],[302],SBFR.tsv,S0255,S0256
would,1,311,[311],"[46, 86]",SBFR.tsv,S0255,S0256
move,1,311,[311],"[90, 94, 98, 140]",SBFR.tsv,S0255,S0256
be the one,3,311,[311],[300],SBFR.tsv,S0255,S0256
and i'd,2,311,[311],[306],SBFR.tsv,S0255,S0256
it's a,2,317,"[317, 343]","[67, 84, 90, 126]",SBFR.tsv,S0255,S0256
real,1,317,[317],[289],SBFR.tsv,S0255,S0256
and just,2,319,[319],"[152, 218]",SBFR.tsv,S0255,S0256
out and,2,319,[319],[275],SBFR.tsv,S0255,S0256
it out,2,319,[319],[316],SBFR.tsv,S0255,S0256
make up,2,328,[328],"[322, 323]",SBFR.tsv,S0255,S0256
word,1,328,"[328, 330, 343]","[322, 323, 340]",SBFR.tsv,S0255,S0256
together,1,330,[330],[150],SBFR.tsv,S0255,S0256
together and,2,335,[330],[335],SBFR.tsv,S0255,S0256
yeah i'm,2,339,[339],[67],SBFR.tsv,S0255,S0256
no it,2,341,[341],[114],SBFR.tsv,S0255,S0256
be though,2,341,[341],[323],SBFR.tsv,S0255,S0256
be it's,2,343,[343],[78],SBFR.tsv,S0255,S0256
a good,2,343,[343],[138],SBFR.tsv,S0255,S0256
silly,1,345,[345],[323],SBFR.tsv,S0255,S0256
must,1,349,[349],"[36, 67]",SBFR.tsv,S0255,S0256
ten,1,349,[349],[94],SBFR.tsv,S0255,S0256
think that's,2,349,[349],[322],SBFR.tsv,S0255,S0256
thank you,2,351,[351],[166],SBFR.tsv,S0255,S0256
