Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
mean you,2,1369,"[210, 1510, 2760]",[1369],SEKZ.tsv,S0353,S0262
i erm,2,997,"[212, 1047, 1617]",[997],SEKZ.tsv,S0353,S0262
and i,2,213,"[213, 397, 428, 530, 557, 561, 563, 567, 683, 771, 912, 930, 946, 1039, 1043, 1045, 1047, 1081, 1101, 1145, 1213, 1248, 1314, 1316, 1326, 1331, 1333, 1368, 1374, 1378, 1380, 1386, 1389, 1530, 1544, 1554, 1644, 1656, 1662, 1682, 1706, 1714, 1726, 1730, 1732, 1734, 1737, 1784, 1827, 1829, 1834, 1991, 1999, 2001, 2005, 2203, 2232, 2262, 2304, 2383, 2454, 2488, 2490, 2501, 2503, 2674, 2697, 2700, 2754, 2762, 2768]","[147, 151, 152, 162, 184, 188, 214, 256, 329, 333, 339, 345, 534, 536, 542, 701, 1569, 1573, 1596, 1600, 1610, 1628, 1907, 1911, 2351, 2353, 2355, 2394, 2419]",SEKZ.tsv,S0353,S0262
talk,1,213,"[213, 930, 1179, 1389, 1518, 1633, 1749, 1798, 1806, 1850, 1979, 2244, 2754]","[188, 1003, 1412, 1612, 1632, 2335, 2625, 538, 1579, 2173]",SEKZ.tsv,S0353,S0262
football,1,256,[213],[256],SEKZ.tsv,S0353,S0262
talk about,2,538,"[213, 1749, 1798, 1806, 2244]","[538, 1579, 2173]",SEKZ.tsv,S0353,S0262
know you,2,1426,"[213, 758, 797, 1185, 1213, 1686, 1961, 2260]","[1426, 2319, 1879]",SEKZ.tsv,S0353,S0262
need,1,1565,"[213, 428, 430, 669, 673, 823, 989, 1157, 1372, 1389, 2278, 2430, 2545, 2547, 2722]","[1565, 2147, 2353, 2358, 2548, 2568]",SEKZ.tsv,S0353,S0262
you know you,3,1879,"[213, 758, 797, 1185, 1686, 1961, 2260]",[1879],SEKZ.tsv,S0353,S0262
i mean what,3,2161,[213],[2161],SEKZ.tsv,S0353,S0262
course,1,272,"[223, 628, 669, 884, 1031, 1189, 1264]","[272, 337, 705, 1551, 1909, 2014]",SEKZ.tsv,S0353,S0262
and of course,3,337,"[223, 1264]",[337],SEKZ.tsv,S0353,S0262
of course,2,705,"[223, 628, 884, 1031, 1189, 1264]","[705, 1551, 1909, 2014]",SEKZ.tsv,S0353,S0262
accent's,1,225,[225],[154],SEKZ.tsv,S0353,S0262
northern,1,225,[225],"[188, 232]",SEKZ.tsv,S0353,S0262
it i,2,2087,"[229, 766, 791, 1333, 2505]",[2087],SEKZ.tsv,S0353,S0262
say,1,231,"[231, 304, 391, 424, 451, 457, 549, 555, 557, 563, 567, 599, 797, 801, 805, 823, 826, 830, 854, 1031, 1065, 1075, 1091, 1125, 1145, 1147, 1179, 1189, 1217, 1219, 1302, 1314, 1316, 1327, 1333, 1370, 1376, 1378, 1380, 1382, 1383, 1384, 1386, 1389, 1413, 1415, 1432, 1518, 1520, 1528, 1540, 1544, 1554, 1576, 1638, 1644, 1654, 1670, 1684, 1702, 1710, 1714, 1753, 1757, 1759, 1761, 1763, 1765, 1794, 1804, 1806, 1816, 1827, 1835, 1836, 1844, 1979, 1989, 2037, 2041, 2244, 2252, 2256, 2266, 2302, 2304, 2324, 2344, 2432, 2454, 2681, 2691, 2722, 2735]","[151, 152, 154, 162, 164, 172, 214, 218, 254, 256, 264, 327, 331, 339, 410, 504, 534, 536, 713, 715, 719, 721, 729, 749, 837, 841, 843, 895, 897, 1064, 1066, 1140, 1561, 1569, 1573, 1575, 1585, 1596, 1602, 1606, 1610, 1779, 1805, 1845, 1847, 1907, 1927, 1968, 2103, 2119, 2141, 2161, 2319, 2335, 2345, 2347, 2351, 2353, 2355, 2358, 2419, 2421, 2570, 2620, 1424, 2413]",SEKZ.tsv,S0353,S0262
as well,2,380,"[231, 1326, 2645, 2671]","[380, 496, 532, 1594, 2466]",SEKZ.tsv,S0353,S0262
well that's,2,1016,"[231, 1389, 1413]","[1016, 1259, 2315]",SEKZ.tsv,S0353,S0262
what i'm say,3,1424,[231],[1424],SEKZ.tsv,S0353,S0262
i'm say,2,2413,[231],[2413],SEKZ.tsv,S0353,S0262
no no,2,259,"[259, 880, 984, 1099, 1333, 1896, 2021, 2359, 2412]","[76, 192, 193, 723, 957, 1110, 1579, 1867, 1992, 2292, 2311, 2631]",SEKZ.tsv,S0353,S0262
they're they're,2,480,"[263, 1264]","[480, 2409]",SEKZ.tsv,S0353,S0262
though,1,790,"[263, 377, 1278, 2306, 2432, 2677]","[790, 871, 2305]",SEKZ.tsv,S0353,S0262
brilliant,1,1142,[263],"[1142, 1289, 1291, 1293]",SEKZ.tsv,S0353,S0262
yeah they're,2,1339,"[263, 381]",[1339],SEKZ.tsv,S0353,S0262
remember,1,1569,"[277, 1145, 1179, 1213, 1245, 1446, 1981, 2449, 2488]","[1569, 1911, 1913, 2127, 1921]",SEKZ.tsv,S0353,S0262
i remember,2,1921,"[277, 1179, 1213, 1245, 1981]",[1921],SEKZ.tsv,S0353,S0262
i use to,3,279,"[279, 685, 936, 1326]",[147],SEKZ.tsv,S0353,S0262
and erm,2,281,"[281, 823, 1053, 1083, 1544, 1648, 1822, 2015, 2049, 2246, 2446]","[248, 339, 362, 488, 699, 721, 1365, 1561, 1628, 1891, 1901, 1913, 2335, 2343]",SEKZ.tsv,S0353,S0262
them and,2,382,"[281, 424, 459, 807, 2432]",[382],SEKZ.tsv,S0353,S0262
cut,1,1074,"[281, 547, 795, 928, 1091]","[1074, 1579, 2489]",SEKZ.tsv,S0353,S0262
i be,2,283,"[283, 581, 936, 938, 1081, 1113, 1125, 1145, 1329, 1331, 1554, 1726, 1816, 1827, 1829, 1959, 1979, 2266, 2278, 2675]","[50, 114, 139, 151, 236, 238, 256, 329, 335, 337, 339, 345, 694, 713, 715, 1596, 1600, 1781, 1911, 2087, 2089, 2097, 2141, 2360, 2522, 147, 234]",SEKZ.tsv,S0353,S0262
when i be,3,283,"[283, 936, 938, 1726, 1816, 1979, 2266]","[147, 234]",SEKZ.tsv,S0353,S0262
the dog,2,283,"[283, 285, 297]","[250, 327, 339]",SEKZ.tsv,S0353,S0262
dog,1,283,"[283, 285, 287, 297, 381, 387, 389, 418, 424, 430, 434, 444]","[252, 264, 272, 327, 333, 335, 337, 362, 364, 376, 388, 390, 412, 415, 488, 490, 502, 339]",SEKZ.tsv,S0353,S0262
compound,1,283,"[283, 285, 297]",[264],SEKZ.tsv,S0353,S0262
no i,2,641,"[283, 677, 1069, 1246, 1333, 1950, 2318]","[641, 1110, 1267, 1677, 1746, 2204, 2319, 2437, 2510]",SEKZ.tsv,S0353,S0262
yeah no,2,2066,"[283, 569]","[2066, 2292, 2631, 2510]",SEKZ.tsv,S0353,S0262
do the,2,2086,"[283, 285, 297, 950, 1374, 1389, 1757, 1995, 2712]","[2086, 2757]",SEKZ.tsv,S0353,S0262
yeah no i,3,2510,[283],[2510],SEKZ.tsv,S0353,S0262
and you're,2,285,"[285, 2260]","[5, 1424]",SEKZ.tsv,S0353,S0262
with the,2,285,"[285, 1380, 2593, 2687, 2689]","[50, 87, 366, 701, 1365, 1799, 2690]",SEKZ.tsv,S0353,S0262
the back,2,285,[285],[116],SEKZ.tsv,S0353,S0262
thing,1,285,"[285, 679, 826, 830, 1027, 1099, 1101, 1331, 1333, 1334, 1370, 1391, 1401, 1706, 1757, 1759, 1967, 2063, 2203, 2221, 2244, 2304, 2486, 2488, 2712]","[124, 256, 270, 331, 895, 1072, 1244, 1575, 1610, 1612, 1931, 2099, 2135, 2317, 2516, 2636]",SEKZ.tsv,S0353,S0262
and we,2,285,"[285, 297, 938, 1023, 1157, 1217, 1556]","[164, 534, 2155, 2339, 2347]",SEKZ.tsv,S0353,S0262
back,1,285,"[285, 762, 787, 797, 807, 809, 817, 826, 830, 866, 964, 966, 1470, 1480, 1558, 1560, 1737, 1786, 1858, 1874, 1959, 2595]","[238, 329, 404, 542, 1596]",SEKZ.tsv,S0353,S0262
like that and,3,285,"[285, 287, 1757]",[248],SEKZ.tsv,S0353,S0262
this thing and,3,285,"[285, 1370, 1759]",[256],SEKZ.tsv,S0353,S0262
the er,2,285,[285],[264],SEKZ.tsv,S0353,S0262
like that,2,480,"[285, 287, 930, 994, 1053, 1141, 1384, 1532, 1757, 2655, 2698]","[480, 747, 1495, 1571, 1913, 2341, 2407]",SEKZ.tsv,S0353,S0262
corner,1,496,[285],[496],SEKZ.tsv,S0353,S0262
close,1,915,"[285, 667, 916, 930, 1446, 2432]","[915, 923]",SEKZ.tsv,S0353,S0262
close to,2,923,"[285, 2432]",[923],SEKZ.tsv,S0353,S0262
on a,2,1424,"[285, 577, 1423, 1757, 1965]","[1424, 2173]",SEKZ.tsv,S0353,S0262
the thing,2,1575,"[285, 1967, 2244]","[1575, 2516, 2636]",SEKZ.tsv,S0353,S0262
when you've,2,1579,[285],[1579],SEKZ.tsv,S0353,S0262
can get,2,1795,"[285, 1326]","[1795, 2526, 2506]",SEKZ.tsv,S0353,S0262
this thing,2,2099,"[285, 1370, 1401, 1759]","[2099, 2135]",SEKZ.tsv,S0353,S0262
be on,2,2335,"[285, 549, 1670]",[2335],SEKZ.tsv,S0353,S0262
you can get,3,2506,[285],[2506],SEKZ.tsv,S0353,S0262
maybe,1,287,"[287, 904, 1159, 1217]","[72, 412, 733, 1003, 1612, 1990]",SEKZ.tsv,S0353,S0262
of dog,2,287,[287],[252],SEKZ.tsv,S0353,S0262
round,1,1273,"[287, 633, 928, 1039, 1199, 1322, 1326, 1333, 1520, 1726, 1728, 2446, 2488, 2490]","[1273, 1606, 1687, 2089, 2347, 2485]",SEKZ.tsv,S0353,S0262
tree,1,2177,"[287, 1432, 1437, 1763]",[2177],SEKZ.tsv,S0353,S0262
and it,2,289,"[289, 549, 848, 1039, 1173, 1231, 1308, 1446, 1739, 1810, 2007, 2201, 2266, 2277, 2278, 2298, 2593, 2671]","[246, 256, 327, 406, 412, 2080]",SEKZ.tsv,S0353,S0262
go and,2,729,"[289, 791, 821, 1071, 1217, 1734, 1757, 2581]","[729, 2757]",SEKZ.tsv,S0353,S0262
would go,2,1628,[289],[1628],SEKZ.tsv,S0353,S0262
suppose,1,300,[300],[266],SEKZ.tsv,S0353,S0262
they'd,1,302,"[302, 447, 791, 1159, 1302, 1327, 2432]","[272, 1693, 2173, 2489]",SEKZ.tsv,S0353,S0262
today,1,304,"[304, 395, 1125, 1429, 1446, 2244]","[141, 694, 713]",SEKZ.tsv,S0353,S0262
half,1,304,"[304, 1047, 1091]","[152, 2089]",SEKZ.tsv,S0353,S0262
it'll be,2,304,[304],[256],SEKZ.tsv,S0353,S0262
we're,1,323,"[304, 916, 920, 930, 1083, 1147, 1153, 2205, 2211, 2304]","[323, 329, 2769]",SEKZ.tsv,S0353,S0262
hour,1,1596,[304],[1596],SEKZ.tsv,S0353,S0262
we'd,1,2335,"[304, 547, 940, 942]","[2335, 2347]",SEKZ.tsv,S0353,S0262
but they,2,306,"[306, 950, 1155, 1197, 1207, 1217, 1572, 2714, 2716, 2720]",[135],SEKZ.tsv,S0353,S0262
horrible,1,306,"[306, 322, 324, 467, 469, 912, 1470, 1548, 2320]","[296, 468]",SEKZ.tsv,S0353,S0262
to leave,2,625,"[306, 880]",[625],SEKZ.tsv,S0353,S0262
leave,1,715,"[306, 706, 750, 880, 979, 1031, 1670, 1782, 1784, 1794, 1796, 1882, 2735]","[715, 739, 749, 753, 957, 959, 1074, 2386]",SEKZ.tsv,S0353,S0262
oh it,2,2173,"[306, 767, 1059, 1429, 2291]",[2173],SEKZ.tsv,S0353,S0262
have to,2,308,"[308, 310, 620, 1161, 1173, 1223, 1225, 1308, 1520, 1522, 1967, 2005, 2013, 2061, 2629]","[87, 246, 274, 315, 632, 715, 2351, 2409]",SEKZ.tsv,S0353,S0262
bomb,1,308,[308],[266],SEKZ.tsv,S0353,S0262
to have,2,323,"[308, 872, 1173, 1376, 1520, 1522, 1554, 1706, 1991, 2037, 2077, 2285]","[323, 1244]",SEKZ.tsv,S0353,S0262
it's like,2,911,"[308, 760, 1091, 1125, 1510, 1714, 1860, 1862, 1979, 2009, 2571, 2579]","[911, 2483]",SEKZ.tsv,S0353,S0262
in these,2,1951,[308],[1951],SEKZ.tsv,S0353,S0262
you have to,3,2409,"[310, 1520, 1522, 2629]",[2409],SEKZ.tsv,S0353,S0262
and the,2,314,"[314, 316, 583, 1021, 1045, 1145, 1179, 1225, 1757, 2023, 2203, 2722]","[151, 1610, 2089, 2103, 2139]",SEKZ.tsv,S0353,S0262
in the,2,316,"[316, 347, 424, 549, 575, 581, 708, 710, 771, 826, 848, 928, 940, 946, 1059, 1085, 1147, 1246, 1294, 1318, 1327, 1510, 1530, 1670, 1680, 1757, 1826, 1827, 1965, 2005, 2051, 2059, 2203, 2266, 2279, 2330, 2486, 2505, 2553, 2557, 2565, 2571, 2607, 2762]","[151, 236, 464, 524, 701, 711, 1614, 1618, 1620, 1628, 2086, 2161, 2479, 2518, 2522, 2562, 1600]",SEKZ.tsv,S0353,S0262
the in the,3,1600,"[316, 708, 710, 771]",[1600],SEKZ.tsv,S0353,S0262
time,1,318,"[318, 760, 801, 807, 834, 938, 940, 1115, 1191, 1427, 1777, 1794, 1808, 1858, 1874, 1991, 2033, 2035, 2278, 2446, 2488]","[102, 1579, 2089, 2347]",SEKZ.tsv,S0353,S0262
be in,2,318,"[318, 561, 781, 791, 1027, 1031, 1059, 1147, 1173, 1670, 1672, 1680, 1800, 1965, 2033]","[151, 244, 694, 895, 1620, 1885, 1911, 2103, 2161, 2173, 2177, 2522]",SEKZ.tsv,S0353,S0262
of the,2,318,"[318, 587, 595, 767, 1031, 1055, 1149, 1173, 1268, 1389, 1638, 1644, 1700, 1981, 2033, 2051, 2252, 2271, 2551, 2599]","[254, 427, 478, 749, 1628, 1905, 2006]",SEKZ.tsv,S0353,S0262
there you,2,550,"[318, 479]",[550],SEKZ.tsv,S0353,S0262
in there,2,737,"[318, 2463]",[737],SEKZ.tsv,S0353,S0262
the little,2,2016,[318],[2016],SEKZ.tsv,S0353,S0262
baby,1,2018,"[318, 979]",[2018],SEKZ.tsv,S0353,S0262
year,1,2522,"[318, 793, 940, 1979, 1999, 2023, 2599, 2754]",[2522],SEKZ.tsv,S0353,S0262
job,1,339,"[324, 1019, 2287, 2447]","[339, 627]",SEKZ.tsv,S0353,S0262
a horrible,2,468,"[324, 2320]",[468],SEKZ.tsv,S0353,S0262
do they,2,347,"[347, 349, 355, 989, 2720]","[131, 1273, 2757, 2759]",SEKZ.tsv,S0353,S0262
the end,2,347,"[347, 1085, 2735, 2746]","[339, 2099, 2479]",SEKZ.tsv,S0353,S0262
what do,2,1369,"[347, 355, 671, 1550, 2049]","[1369, 1815, 2524, 2620]",SEKZ.tsv,S0353,S0262
and what,2,1412,[347],"[1412, 1416]",SEKZ.tsv,S0353,S0262
in the end,3,2479,"[347, 1085]",[2479],SEKZ.tsv,S0353,S0262
keep it,2,354,[349],[354],SEKZ.tsv,S0353,S0262
keep,1,961,"[349, 669, 671, 732, 801, 1197, 1522, 1536, 2535, 2551]","[961, 1365, 1575, 2678]",SEKZ.tsv,S0353,S0262
shoot,1,1587,"[355, 2326]","[1587, 1875]",SEKZ.tsv,S0353,S0262
mascot,1,368,[367],"[368, 370]",SEKZ.tsv,S0353,S0262
that's it,2,488,"[369, 852]","[488, 2212]",SEKZ.tsv,S0353,S0262
shaggy,1,375,"[375, 377]","[372, 376]",SEKZ.tsv,S0353,S0262
lovely,1,381,"[381, 387, 434, 442, 444, 513, 639, 902, 996, 1039]","[362, 550, 901, 1903, 2370, 2574, 378, 610, 997]",SEKZ.tsv,S0353,S0262
they're lovely,2,381,[381],"[378, 610, 997]",SEKZ.tsv,S0353,S0262
yeah yeah yeah,3,861,"[381, 1544, 1690, 1741, 1757, 1955, 2124, 2150, 2367, 2422, 2426, 2451]","[861, 1385, 1996, 2064, 2078]",SEKZ.tsv,S0353,S0262
i know,2,385,"[385, 401, 738, 912, 1079, 1189, 1245, 1560, 1662, 1757, 1886, 1999, 2005, 2252, 2330, 2344, 2535]","[108, 147, 311, 390, 504, 947, 1267, 1426, 1467, 1473, 1505, 1509, 1561, 1573, 1673, 1744, 1746, 1907, 1943, 1945, 1947, 2082, 2173, 2319, 2358, 2381, 2406, 2676, 2690, 431, 715, 721]",SEKZ.tsv,S0353,S0262
yeah i,2,385,"[385, 401, 659, 914, 1179, 1333, 1518, 1617, 1708, 1757, 1765, 1816, 2535, 2623, 2762]","[264, 735, 1628, 1677, 431, 715, 721]",SEKZ.tsv,S0353,S0262
yeah i know,3,431,"[385, 401, 1757, 2535]","[431, 715, 721]",SEKZ.tsv,S0353,S0262
have you,2,389,"[389, 557, 1676, 1902, 2463]","[41, 1707, 2765]",SEKZ.tsv,S0353,S0262
a dog,2,389,"[389, 418, 424]","[362, 364]",SEKZ.tsv,S0353,S0262
what a,2,2161,"[389, 1656]",[2161],SEKZ.tsv,S0353,S0262
find,1,391,"[391, 393, 773, 775, 821, 1021, 1023, 1069, 1071, 1217, 1662, 1820, 1832, 1856, 1858, 1866, 1991, 2005, 2252, 2254, 2262, 2264]","[205, 214, 472, 480, 524, 729, 1740, 2080]",SEKZ.tsv,S0353,S0262
every,1,393,"[393, 434, 1979, 2599]","[143, 337]",SEKZ.tsv,S0353,S0262
's,1,393,"[393, 791, 852, 1133, 1486, 1554, 1706, 1773, 1775, 1777, 2023, 2221, 2490]","[182, 404, 694, 1927, 2355]",SEKZ.tsv,S0353,S0262
up there,2,393,"[393, 1173, 1179, 1732]","[236, 715, 719, 733]",SEKZ.tsv,S0353,S0262
every day,2,393,"[393, 2599]",[337],SEKZ.tsv,S0353,S0262
day,1,393,"[393, 451, 581, 815, 1137, 1540, 1544, 2001, 2005, 2403, 2599]","[388, 502, 534, 1104, 1543, 1561, 1909, 2082, 2335, 2386]",SEKZ.tsv,S0353,S0262
take,1,395,"[395, 750, 830, 854, 1053, 1199, 1213, 1246, 1304, 1656, 1798, 1882, 2061, 2302, 2304, 2306, 2399]","[37, 256, 721, 729, 751, 2386, 2407]",SEKZ.tsv,S0353,S0262
i go,2,395,"[395, 530, 1039, 1370, 1374, 1389, 1734, 1737, 1959, 2446, 2449, 2450, 2734, 2754]","[250, 264, 329, 699, 713, 1604, 1742, 1905, 2518]",SEKZ.tsv,S0353,S0262
go down,2,395,"[395, 2300, 2449, 2450]",[315],SEKZ.tsv,S0353,S0262
ring,1,1927,"[395, 1213, 1215]",[1927],SEKZ.tsv,S0353,S0262
down there,2,397,"[397, 471]",[315],SEKZ.tsv,S0353,S0262
those two,2,397,[397],[396],SEKZ.tsv,S0353,S0262
play,1,534,"[397, 946, 1784, 2278]","[534, 701]",SEKZ.tsv,S0353,S0262
there and,2,715,"[397, 1145, 1147, 1173, 1179, 1326, 1331, 1333, 1732, 1757]","[715, 1628, 2173]",SEKZ.tsv,S0353,S0262
and i get,3,1610,"[397, 1145]",[1610],SEKZ.tsv,S0353,S0262
two be,2,2060,[397],[2060],SEKZ.tsv,S0353,S0262
outside,1,1770,"[399, 1326, 1714, 2601, 2605]",[1770],SEKZ.tsv,S0353,S0262
be the,2,407,"[407, 539, 543, 579, 791, 880, 1031, 1077, 1157, 1223, 1376, 1692, 1993, 2005, 2013, 2266, 2277, 2378, 2486, 2492]","[13, 518, 534, 542, 2175, 2421]",SEKZ.tsv,S0353,S0262
have be,2,502,"[407, 549, 767, 932, 1031, 1039, 1043, 1059, 1177, 1965, 2248]","[502, 707, 1062]",SEKZ.tsv,S0353,S0262
that would,2,729,"[407, 2240]","[729, 1263]",SEKZ.tsv,S0353,S0262
wasn't it,2,877,[407],[877],SEKZ.tsv,S0353,S0262
would have,2,2091,"[407, 424, 1177]",[2091],SEKZ.tsv,S0353,S0262
a problem,2,418,"[418, 1991]","[218, 222]",SEKZ.tsv,S0353,S0262
so er,2,418,[418],[264],SEKZ.tsv,S0353,S0262
it be a,3,418,"[418, 813, 2037]","[337, 2345, 2413]",SEKZ.tsv,S0353,S0262
want a,2,418,"[418, 2619, 2623]","[390, 1443, 2192]",SEKZ.tsv,S0353,S0262
rescue,1,422,[422],[356],SEKZ.tsv,S0353,S0262
rescue one,2,423,[422],[423],SEKZ.tsv,S0353,S0262
cos you,2,424,[424],"[53, 2107, 2149]",SEKZ.tsv,S0353,S0262
never,1,424,"[424, 527, 579, 950, 964, 969, 2023, 2232, 2254, 2378, 2507, 2509, 2515, 2563, 2597, 2754]","[70, 335, 388, 542, 664, 997, 999, 2353, 2358]",SEKZ.tsv,S0353,S0262
there's,1,424,"[424, 430, 541, 559, 599, 662, 665, 1125, 1191, 1816, 1844, 2067, 2071, 2075]","[116, 124, 180, 421, 514, 520, 699, 703, 705, 719, 745, 869, 1108, 1275, 1489, 2103, 2105, 2145]",SEKZ.tsv,S0353,S0262
i'd,1,424,"[424, 463, 465, 1039, 1217, 1327, 1656, 1706, 1816, 1959, 1965, 2457, 2675]","[335, 518, 895, 1144, 1251, 1253, 1596, 1628, 2347, 2394, 2590, 2592]",SEKZ.tsv,S0353,S0262
so many,2,424,[424],[421],SEKZ.tsv,S0353,S0262
just so,2,470,[424],[470],SEKZ.tsv,S0353,S0262
don't have,2,632,"[424, 1189, 1308]","[632, 897]",SEKZ.tsv,S0353,S0262
say be,2,895,"[424, 563, 1316, 1765, 2304]","[895, 1610, 2119, 2413]",SEKZ.tsv,S0353,S0262
from a,2,2093,[424],[2093],SEKZ.tsv,S0353,S0262
they're all,2,2173,"[424, 434]",[2173],SEKZ.tsv,S0353,S0262
buy,1,2409,"[424, 1407, 1558, 1757, 2061, 2377]",[2409],SEKZ.tsv,S0353,S0262
they don't,2,426,[426],[135],SEKZ.tsv,S0353,S0262
live,1,426,"[426, 872, 908, 928, 934, 938, 946, 1041, 1043, 1077, 1109, 1113, 1117, 1145, 1284, 1302, 1308, 1310, 1452, 1456, 1486, 1777, 2330]","[152, 524, 923, 927, 1040, 1618, 1628, 1895, 2512, 2516]",SEKZ.tsv,S0353,S0262
long,1,873,"[426, 561, 764, 1025, 1059, 1540, 1680, 1777, 2470, 2488, 2629]","[873, 1058, 1575]",SEKZ.tsv,S0353,S0262
i just don't,3,428,[428],[188],SEKZ.tsv,S0353,S0262
don't think,2,1096,"[428, 1258, 1528, 1558, 2023, 2310, 2480, 2482, 2501]","[1096, 1104, 1571, 1575, 1602, 2682]",SEKZ.tsv,S0353,S0262
i just,2,1565,"[428, 683, 1836, 2005, 2242, 2567, 2575, 2754, 2762]","[1565, 1569, 1610, 1913]",SEKZ.tsv,S0353,S0262
dog that,2,430,[430],"[327, 502]",SEKZ.tsv,S0353,S0262
there's so many,3,430,[430],[421],SEKZ.tsv,S0353,S0262
like so,2,434,[434],"[254, 329, 2347]",SEKZ.tsv,S0353,S0262
i haven't see,3,502,[434],[502],SEKZ.tsv,S0353,S0262
i haven't,2,690,"[434, 530, 1075, 1189, 1421]","[690, 1677, 2196, 2198]",SEKZ.tsv,S0353,S0262
nasty,1,893,[434],[893],SEKZ.tsv,S0353,S0262
all like,2,1911,[434],[1911],SEKZ.tsv,S0353,S0262
look at,2,436,"[436, 1061, 1129, 1432, 1437]","[92, 2341, 2167, 2173]",SEKZ.tsv,S0353,S0262
look at you,3,2167,[436],[2167],SEKZ.tsv,S0353,S0262
all look at,3,2173,[436],[2173],SEKZ.tsv,S0353,S0262
and they,2,438,"[438, 444, 581, 791, 793, 821, 826, 1045, 1155, 1157, 1161, 1193, 1195, 1280, 1288, 1294, 1302, 1318, 1670, 1757, 1810, 2047, 2551]","[133, 329, 331, 382, 1104, 1591]",SEKZ.tsv,S0353,S0262
they know,2,438,"[438, 1684, 1804, 1810, 1812]","[329, 331, 402]",SEKZ.tsv,S0353,S0262
think oh,2,440,[440],"[188, 701, 2360]",SEKZ.tsv,S0353,S0262
they think,2,498,[440],[498],SEKZ.tsv,S0353,S0262
there be,2,442,"[442, 569, 583, 609, 1326, 1684, 1730, 1757, 1850, 2047, 2446, 2754]","[151, 699, 1849, 2349, 2345, 2366]",SEKZ.tsv,S0353,S0262
ones,1,550,[442],"[550, 745]",SEKZ.tsv,S0353,S0262
down the,2,1596,"[442, 624, 2446]","[1596, 1600]",SEKZ.tsv,S0353,S0262
at you,2,2167,"[442, 2029]",[2167],SEKZ.tsv,S0353,S0262
there be a,3,2345,"[442, 609, 1730]","[2345, 2366]",SEKZ.tsv,S0353,S0262
pair of,2,2396,[442],"[2396, 2400, 2402]",SEKZ.tsv,S0353,S0262
sort of,2,444,"[444, 575, 597, 669, 750, 819, 1288, 1380, 2063]","[29, 236, 250, 252, 266, 270, 572, 1001, 1783, 2347]",SEKZ.tsv,S0353,S0262
quite,1,444,"[444, 866, 1059, 1286, 1288, 1504, 1778, 2005, 2440]","[256, 343, 372, 490, 544, 715, 729, 757, 1007, 1178, 1612, 1899, 1939, 2099, 2415, 2441, 2467, 2620, 376]",SEKZ.tsv,S0353,S0262
dog quite,2,444,[444],[376],SEKZ.tsv,S0353,S0262
sort,1,1367,"[444, 575, 597, 669, 750, 819, 1288, 1380, 2063, 2248, 2266, 2268]","[1367, 1783, 2347]",SEKZ.tsv,S0353,S0262
brother,1,1604,"[444, 964, 1217, 2061]",[1604],SEKZ.tsv,S0353,S0262
to them,2,445,"[445, 2432]","[214, 1072]",SEKZ.tsv,S0353,S0262
if they,2,498,[445],[498],SEKZ.tsv,S0353,S0262
want to,2,498,"[445, 577, 579, 821, 880, 886, 1302, 1308, 1314, 1415, 1662]","[498, 1575, 1620, 1626]",SEKZ.tsv,S0353,S0262
up and,2,447,"[447, 555, 583, 601, 821, 1540, 1757, 2298]","[329, 701]",SEKZ.tsv,S0353,S0262
sleep,1,1628,[447],[1628],SEKZ.tsv,S0353,S0262
and they'd,2,2489,[447],[2489],SEKZ.tsv,S0353,S0262
next,1,449,"[449, 457, 543, 599, 714, 2488]","[124, 713]",SEKZ.tsv,S0353,S0262
to you,2,1412,"[449, 797, 1147, 1520, 1858]","[1412, 2388]",SEKZ.tsv,S0353,S0262
i say,2,451,"[451, 457, 557, 563, 567, 1316, 1327, 1333, 1378, 1380, 1382, 1386, 1389, 1544, 1644, 1836, 1979, 2037, 2266, 2304, 2454, 2681]","[151, 152, 172, 254, 536, 719, 1573, 1585, 1596, 1602, 1927, 2345, 2347, 2351, 2353, 2355, 2419, 162, 214, 264, 534, 715]",SEKZ.tsv,S0353,S0262
say to,2,451,"[451, 797, 1217, 2037, 2244, 2681]","[151, 504, 713, 895, 1569, 1575, 162, 214, 264, 534, 715]",SEKZ.tsv,S0353,S0262
i say to,3,451,"[451, 2037, 2681]","[162, 214, 264, 534, 715]",SEKZ.tsv,S0353,S0262
one day,2,451,[451],[388],SEKZ.tsv,S0353,S0262
day i,2,2082,[451],[2082],SEKZ.tsv,S0353,S0262
over the,2,455,"[455, 777, 2037]",[126],SEKZ.tsv,S0353,S0262
the big,2,455,"[455, 509]",[254],SEKZ.tsv,S0353,S0262
get the,2,455,"[455, 589, 1310, 1329, 1452, 1460, 1662]","[400, 1859, 2443]",SEKZ.tsv,S0353,S0262
he's get,2,1887,"[455, 1308, 1526, 2377, 2403]","[1887, 2692]",SEKZ.tsv,S0353,S0262
he say oh,3,457,"[457, 1518, 1554]","[151, 164]",SEKZ.tsv,S0353,S0262
