Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
as well,2,271,[271],"[95, 114, 268, 291, 449, 1157, 1193, 1426, 1468, 1503, 1735]",SDVN.tsv,S0540,S0541
she's a,2,271,[271],"[173, 268, 272]",SDVN.tsv,S0540,S0541
tell,1,273,"[273, 277, 1534, 1702]","[21, 757, 819, 830, 857, 1471, 1771, 1774, 33]",SDVN.tsv,S0540,S0541
tell you,2,273,"[273, 1534]","[33, 1771, 1774]",SDVN.tsv,S0540,S0541
be go,2,273,"[273, 328, 1210]","[47, 116, 698, 920, 1602]",SDVN.tsv,S0540,S0541
the time,2,273,"[273, 697, 1641]","[91, 1114, 1116, 1209, 1303, 1313]",SDVN.tsv,S0540,S0541
a really,2,273,"[273, 1425]","[192, 272, 376, 498, 611, 769, 934]",SDVN.tsv,S0540,S0541
emotional,1,273,"[273, 275]",[238],SDVN.tsv,S0540,S0541
about this,2,291,[273],[291],SDVN.tsv,S0540,S0541
you know by,3,321,[273],[321],SDVN.tsv,S0540,S0541
he's,1,516,"[273, 596, 598]","[516, 557, 558, 678, 773, 775, 807, 826, 857, 865, 869, 884, 886, 975, 1100, 1488, 1602]",SDVN.tsv,S0540,S0541
really famous,2,563,[273],[563],SDVN.tsv,S0540,S0541
hear,1,944,"[273, 418, 476, 1236]","[944, 946, 958]",SDVN.tsv,S0540,S0541
the one,2,989,"[273, 1059]",[989],SDVN.tsv,S0540,S0541
be go to,3,1092,"[273, 328, 1210]","[1092, 1808]",SDVN.tsv,S0540,S0541
the best,2,1167,"[273, 552]",[1167],SDVN.tsv,S0540,S0541
name,1,1179,"[273, 672, 1357, 1359, 1367]","[1179, 1618, 1774]",SDVN.tsv,S0540,S0541
term,1,1270,[273],"[1270, 1726]",SDVN.tsv,S0540,S0541
all the time,3,1303,[273],"[1303, 1313]",SDVN.tsv,S0540,S0541
i think,2,275,"[275, 408, 420, 480, 523, 534, 600, 862, 1131, 1208, 1320, 1338, 1657]","[7, 37, 39, 69, 85, 112, 125, 192, 200, 202, 210, 242, 272, 305, 313, 329, 331, 337, 409, 451, 459, 474, 646, 678, 712, 741, 1039, 1043, 1159, 1161, 1209, 1297, 1435, 1496, 1401]",SDVN.tsv,S0540,S0541
think,1,275,"[275, 408, 416, 420, 472, 480, 523, 534, 600, 862, 893, 1131, 1208, 1320, 1338, 1657, 1807, 1812]","[18, 83, 262, 291, 325, 337, 341, 479, 571, 632, 790, 802, 849, 853, 865, 871, 1039, 1203, 1221, 1223, 1225, 1769, 1787, 37, 39, 69, 85, 112, 125, 192, 200, 202, 210, 242, 272, 305, 313, 329, 331, 409, 451, 459, 474, 646, 678, 712, 741, 1043, 1159, 1161, 1209, 1297, 1401, 1435, 1496]",SDVN.tsv,S0540,S0541
google,1,275,[275],"[29, 31, 39, 97, 99, 104, 616, 1769]",SDVN.tsv,S0540,S0541
if i,2,275,"[275, 1649]","[81, 218, 220, 1247, 1291, 1401]",SDVN.tsv,S0540,S0541
i think if i,4,1401,[275],[1401],SDVN.tsv,S0540,S0541
tell me about it,4,277,[277],[21],SDVN.tsv,S0540,S0541
this so,2,277,[277],"[51, 755, 796, 983, 1426]",SDVN.tsv,S0540,S0541
last,1,277,[277],"[51, 53, 884, 1235, 1785]",SDVN.tsv,S0540,S0541
be this,2,277,[277],"[114, 244, 349, 710, 983, 1582]",SDVN.tsv,S0540,S0541
there be,2,277,"[277, 725]","[119, 165, 167, 183, 210, 433, 437, 496, 869, 1203, 1564, 1568]",SDVN.tsv,S0540,S0541
tell me,2,830,[277],"[830, 857]",SDVN.tsv,S0540,S0541
session,1,863,[277],[863],SDVN.tsv,S0540,S0541
because i,2,869,"[277, 1258, 1754, 1797]",[869],SDVN.tsv,S0540,S0541
me about,2,908,[277],[908],SDVN.tsv,S0540,S0541
the last,2,1463,[277],[1463],SDVN.tsv,S0540,S0541
they be,2,282,[282],"[29, 423, 439, 441, 465, 475, 498, 769, 815, 865, 920, 965, 987, 1075, 1305]",SDVN.tsv,S0540,S0541
sort of,2,282,"[282, 383, 548, 681, 787, 823, 831, 1528]","[127, 850, 963, 1171, 1724]",SDVN.tsv,S0540,S0541
how you,2,469,"[282, 328]",[469],SDVN.tsv,S0540,S0541
all sort of,3,1171,[282],"[1171, 1724]",SDVN.tsv,S0540,S0541
i have to,3,284,"[284, 736, 1377, 1626, 1649]","[73, 761, 869, 958, 1390, 1614]",SDVN.tsv,S0540,S0541
have to,2,284,"[284, 736, 1009, 1334, 1377, 1626, 1637, 1649]","[112, 114, 220, 1455, 1488, 1509, 1592, 1874, 761, 869, 958, 1390, 1614]",SDVN.tsv,S0540,S0541
buy,1,910,"[284, 1330, 1338, 1342]","[910, 1177, 1179, 1185, 1187, 1189, 1235, 1239, 1416]",SDVN.tsv,S0540,S0541
identity,1,297,[296],"[297, 303]",SDVN.tsv,S0540,S0541
god,1,328,"[328, 862, 986, 1113, 1491, 1831, 1859, 1861, 1863]","[73, 240, 543, 611, 634, 659, 678, 704, 750, 869, 888, 1001, 1022, 1662, 1668, 1769, 1813, 1870]",SDVN.tsv,S0540,S0541
at the,2,328,"[328, 600]","[91, 186, 287, 367, 539, 790, 800, 809, 938, 1055, 1169, 1209, 1488, 1536, 1558, 1632, 1742]",SDVN.tsv,S0540,S0541
to be,2,328,"[328, 600, 606, 668, 1066, 1501, 1620, 1691, 1776, 1867]","[319, 1347, 1602, 1817, 1808]",SDVN.tsv,S0540,S0541
i mean a,3,435,[328],"[435, 449]",SDVN.tsv,S0540,S0541
like this,2,775,"[328, 1406]","[775, 902, 983, 985, 1596, 1714]",SDVN.tsv,S0540,S0541
things like,2,819,[328],"[819, 1171, 1183]",SDVN.tsv,S0540,S0541
we should,2,875,[328],"[875, 1825]",SDVN.tsv,S0540,S0541
would you,2,884,"[328, 988, 1009]","[884, 1668, 1796]",SDVN.tsv,S0540,S0541
people would,2,926,[328],[926],SDVN.tsv,S0540,S0541
centre,1,1538,"[328, 1528, 1547]","[1538, 1542]",SDVN.tsv,S0540,S0541
anyway you,2,1684,[328],[1684],SDVN.tsv,S0540,S0541
be go to be,4,1808,[328],[1808],SDVN.tsv,S0540,S0541
i i don't,3,330,"[330, 1320]","[18, 236, 260, 337, 474, 1209, 1739, 692]",SDVN.tsv,S0540,S0541
i don't,2,330,"[330, 584, 1009, 1040, 1107, 1320, 1472, 1695, 1852]","[81, 157, 236, 337, 341, 479, 708, 836, 839, 890, 894, 969, 1069, 1199, 1221, 1223, 1225, 1235, 1364, 1783, 1836, 692, 1739, 260, 474, 1209]",SDVN.tsv,S0540,S0541
it's it's,2,330,"[330, 821, 988, 1062, 1082, 1355]","[108, 536, 585, 682, 1247]",SDVN.tsv,S0540,S0541
i i don't really,4,692,[330],[692],SDVN.tsv,S0540,S0541
i don't really,3,692,"[330, 1040]",[692],SDVN.tsv,S0540,S0541
could,1,573,"[338, 540, 1216, 1367, 1795, 1833, 1875]","[573, 754, 802, 1832, 1834, 1838, 1840, 1179]",SDVN.tsv,S0540,S0541
it could be,3,1179,[338],[1179],SDVN.tsv,S0540,S0541
backwards not forward,3,340,[340],"[339, 376]",SDVN.tsv,S0540,S0541
backwards,1,376,[340],[376],SDVN.tsv,S0540,S0541
forward,1,1889,[340],[1889],SDVN.tsv,S0540,S0541
so so,2,342,"[342, 939]","[216, 1281, 1708]",SDVN.tsv,S0540,S0541
build,1,1090,[342],"[1090, 1273, 1540]",SDVN.tsv,S0540,S0541
so it's not,3,1169,[342],[1169],SDVN.tsv,S0540,S0541
build up,2,1540,[342],[1540],SDVN.tsv,S0540,S0541
oh okay so,3,1606,[342],[1606],SDVN.tsv,S0540,S0541
else,1,344,"[344, 955, 1493]","[339, 994, 1494]",SDVN.tsv,S0540,S0541
age,1,346,"[346, 1627, 1645]","[67, 427, 539, 558, 769, 1648, 1742]",SDVN.tsv,S0540,S0541
cos i,2,346,"[346, 655, 1256, 1278, 1681]","[73, 220, 969, 1401, 1422, 1735, 1769]",SDVN.tsv,S0540,S0541
cos,1,346,"[346, 550, 598, 655, 901, 1256, 1278, 1681, 1689]","[279, 367, 469, 527, 632, 849, 1037, 1088, 1173, 1203, 1225, 1486, 1529, 1729, 969, 1401, 1422, 1735, 1769]",SDVN.tsv,S0540,S0541
i would,2,869,"[346, 1066, 1252, 1649, 1812]","[869, 1305]",SDVN.tsv,S0540,S0541
associate,1,1309,[346],[1309],SDVN.tsv,S0540,S0541
apply,1,383,[383],[25],SDVN.tsv,S0540,S0541
i mean you know,4,383,"[383, 389, 848, 856, 1060, 1196, 1518, 1649]","[218, 918, 958]",SDVN.tsv,S0540,S0541
of course,2,383,"[383, 389, 1302, 1365, 1615, 1617]",[252],SDVN.tsv,S0540,S0541
you know of,3,383,"[383, 389]",[307],SDVN.tsv,S0540,S0541
women,1,421,"[383, 534]","[421, 453, 467, 469, 498]",SDVN.tsv,S0540,S0541
know it,2,839,"[383, 534]","[839, 1351]",SDVN.tsv,S0540,S0541
you know it,3,1108,"[383, 534]","[1108, 1305]",SDVN.tsv,S0540,S0541
i mean you,3,1124,"[383, 389, 848, 856, 1060, 1196, 1518, 1649]",[1124],SDVN.tsv,S0540,S0541
but yeah,2,385,"[385, 711]","[319, 1853, 884, 918]",SDVN.tsv,S0540,S0541
yeah i mean,3,682,"[385, 823, 856, 1196, 1246, 1330, 1425]","[682, 918]",SDVN.tsv,S0540,S0541
but yeah i,3,884,[385],[884],SDVN.tsv,S0540,S0541
but yeah i mean,4,918,[385],[918],SDVN.tsv,S0540,S0541
isn't it,2,389,"[389, 831, 1822]","[1, 718, 744, 998, 1552, 1602]",SDVN.tsv,S0540,S0541
quite a,2,389,"[389, 552]","[43, 190, 194, 704, 1866]",SDVN.tsv,S0540,S0541
start,1,389,[389],"[63, 198, 904, 908, 1144, 1146, 1463]",SDVN.tsv,S0540,S0541
in her,2,389,[389],"[173, 190, 272, 890, 900]",SDVN.tsv,S0540,S0541
fifties,1,389,[389],"[173, 190, 272]",SDVN.tsv,S0540,S0541
so that's,2,389,"[389, 797]","[200, 216, 1325, 1329]",SDVN.tsv,S0540,S0541
course,1,389,[389],[252],SDVN.tsv,S0540,S0541
late,1,389,[389],"[365, 451]",SDVN.tsv,S0540,S0541
part,1,389,[389],"[384, 1058, 1088, 1706, 1726, 1729]",SDVN.tsv,S0540,S0541
mother,1,389,"[389, 408, 537]","[388, 571]",SDVN.tsv,S0540,S0541
education,1,395,[389],"[395, 439, 453]",SDVN.tsv,S0540,S0541
my mother,2,571,"[389, 537]",[571],SDVN.tsv,S0540,S0541
but surely,2,1045,[389],[1045],SDVN.tsv,S0540,S0541
just be,2,392,[392],"[262, 291, 611, 612, 1445]",SDVN.tsv,S0540,S0541
begin to,2,392,[392],[291],SDVN.tsv,S0540,S0541
be have,2,392,[392],"[351, 439]",SDVN.tsv,S0540,S0541
life,1,392,"[392, 982]","[359, 361, 529, 539, 851, 1632]",SDVN.tsv,S0540,S0541
and er you know,4,425,[392],"[425, 909]",SDVN.tsv,S0540,S0541
er you know,3,425,"[392, 980]","[425, 447, 819, 909]",SDVN.tsv,S0540,S0541
to have,2,453,"[392, 627, 1009, 1139]","[453, 560]",SDVN.tsv,S0540,S0541
you know she's,3,516,[392],[516],SDVN.tsv,S0540,S0541
you know she's just,4,520,[392],[520],SDVN.tsv,S0540,S0541
of her,2,394,[394],"[268, 1037]",SDVN.tsv,S0540,S0541
forties,1,394,[394],[365],SDVN.tsv,S0540,S0541
thirties,1,463,[394],[463],SDVN.tsv,S0540,S0541
child,1,1352,"[394, 402]","[1352, 1445]",SDVN.tsv,S0540,S0541
she didn't,2,397,"[396, 400]",[397],SDVN.tsv,S0540,S0541
finish,1,490,"[396, 400, 1649, 1888]",[490],SDVN.tsv,S0540,S0541
year and,2,400,[400],[67],SDVN.tsv,S0540,S0541
be in,2,400,[400],"[190, 875, 884, 1014, 1397, 1457, 1726]",SDVN.tsv,S0540,S0541
she be,2,400,"[400, 537, 901]","[272, 351, 355, 451, 455, 538, 886, 1660]",SDVN.tsv,S0540,S0541
be at,2,400,"[400, 600]","[361, 451]",SDVN.tsv,S0540,S0541
university,1,425,[400],"[425, 443, 475]",SDVN.tsv,S0540,S0541
uni,1,433,[400],"[433, 451]",SDVN.tsv,S0540,S0541
she be at,3,451,[400],[451],SDVN.tsv,S0540,S0541
the second,2,1753,[400],[1753],SDVN.tsv,S0540,S0541
have a,2,402,"[402, 552, 1425, 1633, 1667]","[83, 145, 147, 441, 453, 494, 573, 700, 794, 798, 850, 875, 884, 998, 1016, 1022, 1169, 1181, 1231, 1666, 1827, 1862, 192, 395]",SDVN.tsv,S0540,S0541
she have,2,402,"[402, 404, 406]","[190, 395, 425, 192]",SDVN.tsv,S0540,S0541
she have a,3,402,[402],"[192, 395]",SDVN.tsv,S0540,S0541
because she,2,402,[402],[355],SDVN.tsv,S0540,S0541
a child,2,1445,[402],[1445],SDVN.tsv,S0540,S0541
another,1,506,"[404, 406]","[506, 577, 942, 948, 958, 1118, 1235, 1540, 1542, 1722]",SDVN.tsv,S0540,S0541
never,1,406,"[406, 472, 1172, 1196, 1236]","[276, 407, 510, 892, 934, 944, 425]",SDVN.tsv,S0540,S0541
go back,2,407,[406],[407],SDVN.tsv,S0540,S0541
she never,2,425,[406],[425],SDVN.tsv,S0540,S0541
to go back,3,467,[406],[467],SDVN.tsv,S0540,S0541
to go,2,690,"[406, 693, 1368, 1820]","[690, 761, 869, 958, 1114, 1390, 1455, 1507, 1509, 1874]",SDVN.tsv,S0540,S0541
suddenly,1,408,"[408, 414]",[200],SDVN.tsv,S0540,S0541
years,1,455,"[408, 1031, 1784]","[455, 512, 520, 527, 819, 1229, 1231]",SDVN.tsv,S0540,S0541
you know they,3,475,"[408, 816, 846, 1072]","[475, 1167, 1225]",SDVN.tsv,S0540,S0541
you know they they,4,1225,"[408, 816, 846]",[1225],SDVN.tsv,S0540,S0541
lose,1,1443,[408],[1443],SDVN.tsv,S0540,S0541
you know and,3,414,"[414, 594, 629]","[319, 353, 1718, 932]",SDVN.tsv,S0540,S0541
husband,1,504,[414],"[504, 527]",SDVN.tsv,S0540,S0541
midlife crisis,2,539,[414],[539],SDVN.tsv,S0540,S0541
know and,2,609,"[414, 594, 629]",[609],SDVN.tsv,S0540,S0541
you know and then,4,932,[414],[932],SDVN.tsv,S0540,S0541
i guess,2,416,"[416, 955, 1204, 1330, 1359, 1697]","[9, 291, 567]",SDVN.tsv,S0540,S0541
it's all,2,416,[416],"[65, 67, 97, 108, 260, 1088, 1177, 1183, 1193, 1195]",SDVN.tsv,S0540,S0541
of that,2,416,"[416, 1365]","[114, 376, 826, 1783]",SDVN.tsv,S0540,S0541
really get,2,416,[416],[262],SDVN.tsv,S0540,S0541
all kind of,3,435,[416],[435],SDVN.tsv,S0540,S0541
behind,1,418,[418],[95],SDVN.tsv,S0540,S0541
you don't,2,418,"[418, 1226, 1728]","[376, 671, 1118, 1169]",SDVN.tsv,S0540,S0541
actually like,2,418,[418],[376],SDVN.tsv,S0540,S0541
door,1,916,[418],[916],SDVN.tsv,S0540,S0541
like a,2,420,"[420, 550, 564, 1070, 1495]","[157, 266, 361, 490, 678, 767, 843, 869, 884, 904, 910, 924, 1132, 1205, 1351, 1352, 1416, 1422, 1445, 1463, 1550, 1554, 1568, 1574, 1684, 1708, 1829, 1840, 1882]",SDVN.tsv,S0540,S0541
they now,2,420,[420],[359],SDVN.tsv,S0540,S0541
class,1,420,[420],"[378, 437, 477, 487]",SDVN.tsv,S0540,S0541
trajectory,1,420,[420],[380],SDVN.tsv,S0540,S0541
you know like,3,612,"[420, 550, 564]",[612],SDVN.tsv,S0540,S0541
like a you know,4,843,"[420, 1495]",[843],SDVN.tsv,S0540,S0541
know like,2,1739,"[420, 550, 564]",[1739],SDVN.tsv,S0540,S0541
background,1,437,[432],[437],SDVN.tsv,S0540,S0541
oh really,2,545,"[458, 521, 559, 1093]","[545, 726, 1331, 1333, 1335, 1656]",SDVN.tsv,S0540,S0541
of them,2,472,[472],"[27, 425, 435, 445, 498, 504]",SDVN.tsv,S0540,S0541
erm so,2,472,[472],"[27, 116, 119, 1037, 1179, 1201, 1463]",SDVN.tsv,S0540,S0541
obviously,1,472,"[472, 1267, 1641]","[39, 317, 498, 616, 632, 802, 850, 914, 944, 1100, 1144, 508, 996]",SDVN.tsv,S0540,S0541
this be,2,472,"[472, 982, 1267, 1501]","[45, 305, 539, 611, 612, 741, 784, 792, 796, 802, 892, 948, 983, 985, 987, 994, 1002, 1014, 1037, 1235, 1325, 1343, 1347, 1449, 1463, 1477, 1479, 1507, 1523, 1596, 1802, 1845, 200, 1482]",SDVN.tsv,S0540,S0541
kind of like and,4,472,[472],[67],SDVN.tsv,S0540,S0541
kind of think,3,472,[472],[83],SDVN.tsv,S0540,S0541
but erm,2,472,"[472, 799, 899, 1007]","[91, 268, 289, 388, 692, 884, 1120, 1138, 1146, 1249, 1457, 1463, 361]",SDVN.tsv,S0540,S0541
i know but,3,472,"[472, 1074, 1250]","[133, 347, 1243, 1257]",SDVN.tsv,S0540,S0541
two,1,472,"[472, 1340, 1635, 1691]","[192, 467, 496, 498, 865, 1229, 1231, 1542, 1830, 1835, 1836, 421, 431, 1467, 1470]",SDVN.tsv,S0540,S0541
this be exactly,3,472,[472],[200],SDVN.tsv,S0540,S0541
happen,1,472,"[472, 534, 829, 831, 982, 1240]","[200, 202, 206, 1241, 888]",SDVN.tsv,S0540,S0541
be exactly,2,472,[472],[202],SDVN.tsv,S0540,S0541
kind of like,3,472,[472],"[260, 299, 339, 341, 353, 447, 539, 618, 682, 865, 867, 884, 910, 920, 926, 944, 948, 1199, 1249, 1305, 1351]",SDVN.tsv,S0540,S0541
just kind of,3,472,[472],"[260, 1153, 1777]",SDVN.tsv,S0540,S0541
and i i,3,472,[472],"[268, 431, 692, 1189]",SDVN.tsv,S0540,S0541
of like,2,472,"[472, 787]","[307, 309, 337, 459, 494, 611, 867, 908, 1270, 1742, 339, 341, 353, 447, 539, 618, 682, 865, 884, 910, 920, 926, 944, 948, 1199, 1249, 1305, 1351]",SDVN.tsv,S0540,S0541
and this,2,472,[472],"[311, 465, 904, 1426]",SDVN.tsv,S0540,S0541
think i,2,472,"[472, 1320, 1812]","[329, 474, 790, 802, 1496]",SDVN.tsv,S0540,S0541
know but erm,3,472,[472],[361],SDVN.tsv,S0540,S0541
the two,2,472,[472],"[421, 1470]",SDVN.tsv,S0540,S0541
posh,1,472,[472],"[421, 1882]",SDVN.tsv,S0540,S0541
of them the,3,472,[472],[423],SDVN.tsv,S0540,S0541
i know from,3,472,[472],"[431, 433]",SDVN.tsv,S0540,S0541
two posh girls,3,472,[472],[431],SDVN.tsv,S0540,S0541
girls,1,472,[472],[435],SDVN.tsv,S0540,S0541
who have,2,472,[472],"[437, 1481]",SDVN.tsv,S0540,S0541
both of,2,472,[472],[469],SDVN.tsv,S0540,S0541
they'd,1,472,[472],"[469, 500, 924, 926, 932]",SDVN.tsv,S0540,S0541
know but,2,474,"[472, 559, 637, 879, 1074, 1250]","[474, 611, 1243, 1257]",SDVN.tsv,S0540,S0541
exactly,1,485,[472],[485],SDVN.tsv,S0540,S0541
to secretarial college,3,488,[472],[488],SDVN.tsv,S0540,S0541
secretarial college and,3,500,[472],[500],SDVN.tsv,S0540,S0541
so obviously,2,508,[472],"[508, 996]",SDVN.tsv,S0540,S0541
know this,2,539,"[472, 1476]","[539, 1110]",SDVN.tsv,S0540,S0541
and i just,3,773,"[472, 1609]","[773, 1769, 1864]",SDVN.tsv,S0540,S0541
this and,2,792,[472],"[792, 1067, 1769]",SDVN.tsv,S0540,S0541
exactly what,2,800,[472],[800],SDVN.tsv,S0540,S0541
happen to,2,888,"[472, 534]",[888],SDVN.tsv,S0540,S0541
like and,2,920,[472],"[920, 994]",SDVN.tsv,S0540,S0541
now i,2,1199,"[472, 1637, 1649, 1689]",[1199],SDVN.tsv,S0540,S0541
the two posh girls,4,1467,[472],[1467],SDVN.tsv,S0540,S0541
the two posh,3,1467,[472],[1467],SDVN.tsv,S0540,S0541
and this be,3,1482,[472],[1482],SDVN.tsv,S0540,S0541
have go,2,1686,[472],[1686],SDVN.tsv,S0540,S0541
somewhere,1,561,[473],"[561, 920, 962, 998]",SDVN.tsv,S0540,S0541
what be,2,476,"[476, 810, 913]","[325, 892, 1378, 1606, 1806]",SDVN.tsv,S0540,S0541
secretarial,1,488,"[476, 478]","[488, 500]",SDVN.tsv,S0540,S0541
i think that,3,480,[480],"[202, 329, 331, 409, 646]",SDVN.tsv,S0540,S0541
camilla,1,481,[480],[481],SDVN.tsv,S0540,S0541
think that,2,865,[480],[865],SDVN.tsv,S0540,S0541
the erm,2,741,"[482, 635, 1357]","[741, 1088, 1163, 1437]",SDVN.tsv,S0540,S0541
that be it,3,501,[501],"[500, 502]",SDVN.tsv,S0540,S0541
mm that,2,748,[501],[748],SDVN.tsv,S0540,S0541
and they're marry,3,503,[503],[367],SDVN.tsv,S0540,S0541
and they're,2,503,"[503, 848]","[367, 431, 843, 1594]",SDVN.tsv,S0540,S0541
parenthood,1,523,[523],[520],SDVN.tsv,S0540,S0541
weird,1,525,[524],"[525, 704, 900, 969, 971, 973]",SDVN.tsv,S0540,S0541
yeah so,2,532,"[532, 621, 913, 1661, 1730]","[319, 538, 539, 755, 962, 1467, 1572]",SDVN.tsv,S0540,S0541
so like,2,532,[532],"[443, 843]",SDVN.tsv,S0540,S0541
like my,2,532,[532],[518],SDVN.tsv,S0540,S0541
it you know,3,534,"[534, 596]","[238, 1225, 1523]",SDVN.tsv,S0540,S0541
it you,2,534,"[534, 596, 1226, 1389]","[337, 1720, 1225, 1523]",SDVN.tsv,S0540,S0541
it it,2,534,[534],"[341, 807, 1104, 1185]",SDVN.tsv,S0540,S0541
marry,1,534,[534],[367],SDVN.tsv,S0540,S0541
young,1,534,"[534, 1661]","[498, 884, 904, 918, 920, 1014, 769, 934]",SDVN.tsv,S0540,S0541
it's crazy,2,534,[534],"[533, 536]",SDVN.tsv,S0540,S0541
really young,2,769,[534],"[769, 934]",SDVN.tsv,S0540,S0541
crazy,1,803,[534],"[803, 942, 944, 1067, 1477, 1584]",SDVN.tsv,S0540,S0541
it happen,2,1241,[534],[1241],SDVN.tsv,S0540,S0541
career,1,535,"[535, 542, 552]","[301, 309, 353, 367, 435, 453, 441, 573]",SDVN.tsv,S0540,S0541
before you,2,535,[535],[337],SDVN.tsv,S0540,S0541
a career,2,535,[535],"[441, 573]",SDVN.tsv,S0540,S0541
without a,2,1666,[535],[1666],SDVN.tsv,S0540,S0541
interest,1,537,[537],"[3, 9, 13, 270, 319, 1169, 1727]",SDVN.tsv,S0540,S0541
erm and,2,537,[537],"[27, 81, 110, 361, 431, 498, 786, 904, 909, 946, 1045, 1183, 1189, 1249, 1829]",SDVN.tsv,S0540,S0541
be read,2,537,"[537, 1252]",[262],SDVN.tsv,S0540,S0541
kind of the,3,537,[537],[291],SDVN.tsv,S0540,S0541
although,1,537,[537],"[317, 569]",SDVN.tsv,S0540,S0541
you know she,3,537,[537],[425],SDVN.tsv,S0540,S0541
be very,2,537,[537],"[465, 892, 1201, 1566]",SDVN.tsv,S0540,S0541
within,1,579,[537],[579],SDVN.tsv,S0540,S0541
always,1,1165,[537],[1165],SDVN.tsv,S0540,S0541
write a,2,540,[540],"[31, 819]",SDVN.tsv,S0540,S0541
a book,2,540,[540],[41],SDVN.tsv,S0540,S0541
feel,1,540,"[540, 901]","[319, 339, 539, 376]",SDVN.tsv,S0540,S0541
feel like,2,540,[540],[376],SDVN.tsv,S0540,S0541
rather,1,540,"[540, 643, 1460]","[471, 1739]",SDVN.tsv,S0540,S0541
you could,2,573,[540],[573],SDVN.tsv,S0540,S0541
just you know,3,542,"[542, 679]","[337, 1618, 824]",SDVN.tsv,S0540,S0541
be just,2,777,"[542, 1267, 1607]","[777, 786, 865, 1037, 1043, 1104, 1503, 1531, 1623, 1845, 1856, 824, 878, 975]",SDVN.tsv,S0540,S0541
be just you know,4,824,[542],[824],SDVN.tsv,S0540,S0541
i be just,3,878,"[542, 1607]","[878, 975]",SDVN.tsv,S0540,S0541
you know i be,4,942,[542],[942],SDVN.tsv,S0540,S0541
just you,2,1708,"[542, 679]",[1708],SDVN.tsv,S0540,S0541
use,1,544,"[544, 600, 1269, 1425]","[11, 843, 1079, 1144, 1146, 1201, 1301, 1325, 1327, 1720, 1830, 1854, 186, 560, 1347, 1705]",SDVN.tsv,S0540,S0541
use to,2,544,"[544, 600, 1425]","[186, 560, 1347, 1705]",SDVN.tsv,S0540,S0541
to erm,2,544,"[544, 627]","[500, 1614, 1714]",SDVN.tsv,S0540,S0541
floor,1,632,"[544, 1485]",[632],SDVN.tsv,S0540,S0541
yeah she,2,546,[546],"[192, 1660]",SDVN.tsv,S0540,S0541
anyway so,2,550,"[550, 600]","[25, 45, 498, 748, 784, 873, 902, 61, 67, 79, 119, 216, 761]",SDVN.tsv,S0540,S0541
so and,2,550,"[550, 598]","[51, 431]",SDVN.tsv,S0540,S0541
so anyway so,3,550,[550],"[61, 67, 79, 119, 216, 761]",SDVN.tsv,S0540,S0541
couple,1,550,[550],"[157, 973, 1181, 1840, 1862]",SDVN.tsv,S0540,S0541
i didn't,2,550,"[550, 559, 668, 733, 1340]","[268, 904, 942, 1321, 1511, 1562, 1570]",SDVN.tsv,S0540,S0541
actually i,2,550,[550],"[337, 1463]",SDVN.tsv,S0540,S0541
so anyway,2,1572,[550],[1572],SDVN.tsv,S0540,S0541
you know have,3,552,[552],"[83, 849]",SDVN.tsv,S0540,S0541
a a,2,552,"[552, 725, 787, 831]","[171, 272, 531, 920, 1041, 1708]",SDVN.tsv,S0540,S0541
go to prison,3,553,[552],"[553, 555]",SDVN.tsv,S0540,S0541
and write,2,819,[552],[819],SDVN.tsv,S0540,S0541
a you know,3,843,"[552, 1208]",[843],SDVN.tsv,S0540,S0541
he write,2,554,[554],[553],SDVN.tsv,S0540,S0541
be he,2,556,"[556, 913]","[451, 1211]",SDVN.tsv,S0540,S0541
he be,2,559,[559],"[447, 449, 451, 553, 757, 769, 786, 875, 904, 906, 908, 918, 934, 1513]",SDVN.tsv,S0540,S0541
but he be,3,559,[559],"[449, 555, 904]",SDVN.tsv,S0540,S0541
but he,2,559,[559],"[553, 867, 948, 952, 1511]",SDVN.tsv,S0540,S0541
really i,2,1823,[559],[1823],SDVN.tsv,S0540,S0541
of you know,3,564,"[564, 831]","[101, 236, 337, 349, 378, 479, 539, 632, 938, 942, 1674, 1726]",SDVN.tsv,S0540,S0541
if you,2,754,"[564, 697, 1728]","[754, 1243, 1349, 1542, 1832, 1838]",SDVN.tsv,S0540,S0541
a writer,2,946,[564],[946],SDVN.tsv,S0540,S0541
gift,1,1185,[564],"[1185, 1187]",SDVN.tsv,S0540,S0541
yeah you're,2,566,[566],"[384, 1731]",SDVN.tsv,S0540,S0541
lucky,1,1235,[566],[1235],SDVN.tsv,S0540,S0541
i don't know,3,584,"[584, 1695]","[81, 157, 236, 260, 337, 474, 894, 1069, 1209, 1364]",SDVN.tsv,S0540,S0541
don't know,2,967,"[584, 862, 1695]","[967, 1069, 1209]",SDVN.tsv,S0540,S0541
funny,1,586,[586],"[279, 299, 337, 704, 750, 765, 775, 938, 969, 975, 1464, 1470, 1498, 1513, 1596, 1602, 1606]",SDVN.tsv,S0540,S0541
it's so,2,611,"[586, 821, 868, 939, 1080, 1250]","[611, 636, 669, 843, 1073, 1560, 750, 849]",SDVN.tsv,S0540,S0541
it's so funny,3,750,[586],"[750, 849]",SDVN.tsv,S0540,S0541
so funny,2,763,[586],"[763, 769]",SDVN.tsv,S0540,S0541
