Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
you've get,2,400,[341],[400],SGY6.tsv,S0320,S0321
picture,1,343,[343],[216],SGY6.tsv,S0320,S0321
a girl,2,347,[347],[335],SGY6.tsv,S0320,S0321
girl,1,439,[347],[439],SGY6.tsv,S0320,S0321
big,1,439,[351],[439],SGY6.tsv,S0320,S0321
do they,2,359,[359],[220],SGY6.tsv,S0320,S0321
find out,2,362,"[359, 365, 381]",[362],SGY6.tsv,S0320,S0321
didn't they,2,380,[361],[380],SGY6.tsv,S0320,S0321
friends,1,363,"[363, 365, 444]",[39],SGY6.tsv,S0320,S0321
that be,2,363,[363],"[61, 101]",SGY6.tsv,S0320,S0321
wanna know,2,363,"[363, 366]",[156],SGY6.tsv,S0320,S0321
they say,2,365,[365],"[220, 375]",SGY6.tsv,S0320,S0321
just have,2,365,"[365, 558]",[358],SGY6.tsv,S0320,S0321
ask,1,374,[374],"[148, 369]",SGY6.tsv,S0320,S0321
week scan,2,374,[374],[358],SGY6.tsv,S0320,S0321
if they could tell,4,374,[374],[369],SGY6.tsv,S0320,S0321
alright,1,392,"[392, 642]","[41, 292, 582, 212]",SGY6.tsv,S0320,S0321
yeah that's,2,392,"[392, 524]","[55, 117]",SGY6.tsv,S0320,S0321
that's alright,2,392,[392],[212],SGY6.tsv,S0320,S0321
but you know,3,395,[395],[244],SGY6.tsv,S0320,S0321
still,1,395,"[395, 399, 454, 644]","[313, 394, 402, 404]",SGY6.tsv,S0320,S0321
we need,2,397,[397],"[367, 406, 459, 617]",SGY6.tsv,S0320,S0321
right what,2,520,[397],[520],SGY6.tsv,S0320,S0321
it's still,2,399,[399],[394],SGY6.tsv,S0320,S0321
in a,2,401,[401],"[367, 523, 592]",SGY6.tsv,S0320,S0321
he say,2,409,[409],[154],SGY6.tsv,S0320,S0321
it to,2,409,[409],[194],SGY6.tsv,S0320,S0321
no no,2,409,"[409, 420, 632]",[362],SGY6.tsv,S0320,S0321
dinner,1,413,[411],[413],SGY6.tsv,S0320,S0321
i might,2,414,[414],"[117, 421]",SGY6.tsv,S0320,S0321
i'll put,2,416,[416],"[115, 426, 645]",SGY6.tsv,S0320,S0321
pepper,1,416,[416],"[296, 423]",SGY6.tsv,S0320,S0321
better,1,418,"[418, 524]","[14, 413]",SGY6.tsv,S0320,S0321
amaze,1,420,"[420, 446, 473, 612]","[111, 168]",SGY6.tsv,S0320,S0321
fine,1,420,[420],[117],SGY6.tsv,S0320,S0321
no it's fine,3,420,[420],"[200, 294]",SGY6.tsv,S0320,S0321
it's fine,2,615,[420],[615],SGY6.tsv,S0320,S0321
no oh,2,422,[422],[362],SGY6.tsv,S0320,S0321
oh i,2,427,[427],"[126, 467, 523, 548]",SGY6.tsv,S0320,S0321
tomorrow,1,471,[428],[471],SGY6.tsv,S0320,S0321
not too,2,430,[430],[47],SGY6.tsv,S0320,S0321
on a,2,432,[432],[367],SGY6.tsv,S0320,S0321
four,1,440,[440],[439],SGY6.tsv,S0320,S0321
start,1,500,[440],[500],SGY6.tsv,S0320,S0321
will be,2,442,[442],[364],SGY6.tsv,S0320,S0321
er i,2,448,[448],[126],SGY6.tsv,S0320,S0321
turn it,2,448,"[448, 452]","[215, 400]",SGY6.tsv,S0320,S0321
turn it down,3,448,[448],[400],SGY6.tsv,S0320,S0321
turn er,2,450,[450],[215],SGY6.tsv,S0320,S0321
i can,2,656,[450],[656],SGY6.tsv,S0320,S0321
yogurt,1,456,[456],"[115, 548]",SGY6.tsv,S0320,S0321
that one,2,523,"[460, 462, 646, 648]","[523, 647]",SGY6.tsv,S0320,S0321
the heat,2,462,"[462, 605, 644]",[398],SGY6.tsv,S0320,S0321
we can,2,462,[462],[402],SGY6.tsv,S0320,S0321
keep some for herself,4,469,[464],[469],SGY6.tsv,S0320,S0321
of the,2,473,[473],"[49, 91, 563]",SGY6.tsv,S0320,S0321
yeah yeah,2,473,[473],"[128, 317]",SGY6.tsv,S0320,S0321
thing,1,473,"[473, 491]","[168, 389]",SGY6.tsv,S0320,S0321
at the end,3,473,[473],"[459, 546]",SGY6.tsv,S0320,S0321
i like,2,473,[473],[472],SGY6.tsv,S0320,S0321
be do,2,477,[477],"[27, 364]",SGY6.tsv,S0320,S0321
the book,2,477,"[477, 558]",[65],SGY6.tsv,S0320,S0321
buy,1,477,[477],"[152, 478]",SGY6.tsv,S0320,S0321
buy the,2,613,[477],[613],SGY6.tsv,S0320,S0321
er be,2,483,[483],[186],SGY6.tsv,S0320,S0321
sell it,2,488,[483],[488],SGY6.tsv,S0320,S0321
sell,1,488,[483],[488],SGY6.tsv,S0320,S0321
with me,2,485,[485],"[484, 488]",SGY6.tsv,S0320,S0321
measure,1,491,[491],"[5, 492]",SGY6.tsv,S0320,S0321
there's,1,491,"[491, 577]","[419, 474, 572]",SGY6.tsv,S0320,S0321
there's a,2,559,"[491, 577]","[559, 576]",SGY6.tsv,S0320,S0321
for a,2,520,[493],"[520, 586]",SGY6.tsv,S0320,S0321
walk,1,501,[501],[500],SGY6.tsv,S0320,S0321
god,1,509,"[509, 591]","[362, 625, 633]",SGY6.tsv,S0320,S0321
lid,1,526,[526],[523],SGY6.tsv,S0320,S0321
paneer,1,528,"[528, 549]","[117, 148, 150, 152, 160, 204, 523, 529]",SGY6.tsv,S0320,S0321
a splash of water,4,530,[530],[523],SGY6.tsv,S0320,S0321
splash,1,531,[530],[531],SGY6.tsv,S0320,S0321
sound,1,532,[532],"[413, 474]",SGY6.tsv,S0320,S0321
spicy,1,601,"[532, 638]",[601],SGY6.tsv,S0320,S0321
tomato purée,2,535,[535],[520],SGY6.tsv,S0320,S0321
it's get,2,639,[535],[639],SGY6.tsv,S0320,S0321
the rice,2,547,[547],[453],SGY6.tsv,S0320,S0321
be ready,2,547,[547],[546],SGY6.tsv,S0320,S0321
ready,1,617,"[547, 549]",[617],SGY6.tsv,S0320,S0321
we'll,1,549,[549],[43],SGY6.tsv,S0320,S0321
paneer be,2,549,[549],[148],SGY6.tsv,S0320,S0321
get some,2,549,[549],[150],SGY6.tsv,S0320,S0321
cheese,1,555,[549],[555],SGY6.tsv,S0320,S0321
halal,1,554,[554],[551],SGY6.tsv,S0320,S0321
really nice,2,558,[558],[522],SGY6.tsv,S0320,S0321
she say,2,562,[562],[152],SGY6.tsv,S0320,S0321
's recipe,2,562,[562],[559],SGY6.tsv,S0320,S0321
this in,2,617,[566],[617],SGY6.tsv,S0320,S0321
doesn't say,2,571,"[571, 628]",[220],SGY6.tsv,S0320,S0321
family,1,573,[573],[99],SGY6.tsv,S0320,S0321
chicken,1,577,"[577, 652, 655, 657]","[563, 578, 656]",SGY6.tsv,S0320,S0321
a whole,2,577,[577],"[576, 578, 656]",SGY6.tsv,S0320,S0321
how's,1,581,[581],[453],SGY6.tsv,S0320,S0321
he's in,2,582,[581],[582],SGY6.tsv,S0320,S0321
he do,2,583,[583],[580],SGY6.tsv,S0320,S0321
what's,1,629,[583],[629],SGY6.tsv,S0320,S0321
have they,2,601,[587],[601],SGY6.tsv,S0320,S0321
in india,2,593,[593],"[67, 582]",SGY6.tsv,S0320,S0321
call,1,595,"[595, 596]",[309],SGY6.tsv,S0320,S0321
fish finger,2,601,"[595, 596]",[601],SGY6.tsv,S0320,S0321
they're not,2,609,[595],[609],SGY6.tsv,S0320,S0321
sort of,2,596,[596],"[459, 474]",SGY6.tsv,S0320,S0321
finger,1,601,[596],[601],SGY6.tsv,S0320,S0321
erm i,2,600,[600],"[231, 429, 478, 494]",SGY6.tsv,S0320,S0321
er yeah,2,602,[602],"[156, 214]",SGY6.tsv,S0320,S0321
nigella,1,606,"[603, 605, 610]",[606],SGY6.tsv,S0320,S0321
off now,2,605,[605],"[447, 643]",SGY6.tsv,S0320,S0321
they be,2,608,[608],"[590, 609]",SGY6.tsv,S0320,S0321
would be,2,610,[610],"[87, 221, 294]",SGY6.tsv,S0320,S0321
invent,1,610,[610],[606],SGY6.tsv,S0320,S0321
quite hard,2,612,[612],[49],SGY6.tsv,S0320,S0321
isn't it,2,616,[616],"[111, 303, 643]",SGY6.tsv,S0320,S0321
mm a,2,618,[618],"[49, 584]",SGY6.tsv,S0320,S0321
garlic,1,618,"[618, 621, 630, 632, 634]","[156, 206, 296, 423, 623]",SGY6.tsv,S0320,S0321
curry,1,618,"[618, 630, 632]","[184, 623]",SGY6.tsv,S0320,S0321
a hundred,2,620,"[618, 619, 621, 634]",[620],SGY6.tsv,S0320,S0321
two,1,621,[621],[7],SGY6.tsv,S0320,S0321
serve,1,621,[621],"[118, 459, 548]",SGY6.tsv,S0320,S0321
pretty,1,624,[624],[244],SGY6.tsv,S0320,S0321
she doesn't,2,628,[628],[511],SGY6.tsv,S0320,S0321
a garlic,2,632,[632],[206],SGY6.tsv,S0320,S0321
just a,2,632,[632],[500],SGY6.tsv,S0320,S0321
do that,2,636,[636],[77],SGY6.tsv,S0320,S0321
that would,2,636,[636],[87],SGY6.tsv,S0320,S0321
time to,2,636,[636],[488],SGY6.tsv,S0320,S0321
it it,2,638,[638],"[233, 536]",SGY6.tsv,S0320,S0321
yeah go,2,638,[638],[480],SGY6.tsv,S0320,S0321
if you,2,644,[644],"[12, 152]",SGY6.tsv,S0320,S0321
but it's,2,644,[644],"[244, 488]",SGY6.tsv,S0320,S0321
but it's still,3,644,[644],[394],SGY6.tsv,S0320,S0321
for a bite,3,644,[644],"[520, 586]",SGY6.tsv,S0320,S0321
on that,2,646,[646],[402],SGY6.tsv,S0320,S0321
chilli,1,650,[650],"[156, 296, 423, 534, 536]",SGY6.tsv,S0320,S0321
roast,1,650,[650],"[578, 656]",SGY6.tsv,S0320,S0321
in the back,3,652,[652],[563],SGY6.tsv,S0320,S0321
chicken yeah,2,652,[652],[563],SGY6.tsv,S0320,S0321
whole roast,2,652,[652],"[578, 656]",SGY6.tsv,S0320,S0321
roast chicken,2,655,[655],"[578, 656]",SGY6.tsv,S0320,S0321
