Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
like it,2,499,"[155, 220, 455, 1390, 1950, 1952]","[499, 1022]",SPG4.tsv,S0454,S0579
like it but,3,1022,[155],[1022],SPG4.tsv,S0454,S0579
how i,2,2358,[155],[2358],SPG4.tsv,S0454,S0579
i'll,1,944,"[157, 289, 293, 945, 1032, 1049, 1095, 1382, 1502, 1893, 1895, 1897, 3219, 3295, 3301, 3307, 3321, 3333, 3362, 3448, 3519, 3521, 3545, 3671, 3710, 3735]","[944, 1910, 2500]",SPG4.tsv,S0454,S0579
it now,2,3754,[157],[3754],SPG4.tsv,S0454,S0579
get a,2,169,"[169, 658, 722, 761, 1606, 1636, 1784, 2855, 2875, 2971, 3339, 3360, 3420, 3506, 3508, 3577, 3579, 3694, 3726, 3745, 3766]","[76, 164, 184, 361, 731, 886, 2222, 3431, 3715]",SPG4.tsv,S0454,S0579
you should,2,1503,"[169, 1067, 3088]",[1503],SPG4.tsv,S0454,S0579
keep,1,769,"[171, 289, 766, 780, 807, 1057, 2231, 3102, 3685]","[769, 783, 1178, 1397, 1405, 2312, 2344, 2605, 2690, 2798, 3280, 2339, 2350, 2352, 2364, 2458, 3147]",SPG4.tsv,S0454,S0579
open,1,966,"[171, 967, 2387]",[966],SPG4.tsv,S0454,S0579
keep it,2,2339,[171],"[2339, 2350, 2352, 2364, 2458, 2605, 2798, 3147]",SPG4.tsv,S0454,S0579
it's a,2,605,"[175, 606, 847, 1255, 1384, 3056, 3152, 3539, 3563, 3608, 3696]","[605, 637, 1870]",SPG4.tsv,S0454,S0579
a big,2,177,"[177, 801, 977, 1534, 1871, 2645, 3583]","[162, 535, 605, 960, 991, 1439, 1851, 1867, 1872, 2302, 2327, 2360]",SPG4.tsv,S0454,S0579
actually,1,288,"[177, 218, 237, 319, 438, 479, 566, 574, 602, 604, 626, 642, 750, 761, 922, 1259, 1398, 1424, 1479, 1482, 1502, 1656, 1774, 1776, 1897, 1930, 2389, 2411, 2554, 2697, 2853, 2873, 3074, 3120, 3180, 3210, 3293, 3329, 3331, 3357, 3462, 3470, 3494, 3531, 3545, 3567, 3583, 3686, 3764]","[288, 619, 1356, 1609, 1678, 1966, 2065, 2137, 2171, 2178, 2276, 2432, 2607, 2810, 2990, 3045, 2159]",SPG4.tsv,S0454,S0579
big,1,661,"[177, 374, 481, 704, 801, 936, 977, 1534, 1871, 2643, 2645, 3198, 3575, 3583]","[661, 697, 794, 798, 800, 872, 876, 978, 991, 1010, 2153, 2284, 2290, 2302, 2308, 2327, 2329, 2364, 2420, 2424, 2593, 960, 1439, 1851, 1867, 1872, 2360]",SPG4.tsv,S0454,S0579
make,1,1761,"[177, 222, 467, 524, 720, 982, 1145, 1359, 1758, 2072, 2373, 2477, 2544, 2602, 2627, 2721, 2723, 2761, 2831, 3158, 3241, 3255, 3588, 3614, 3735]","[1761, 2153, 2167, 2314, 2346, 2778, 2802, 2832, 3369, 3417, 3457, 2744, 2824]",SPG4.tsv,S0454,S0579
difference,1,1865,[177],[1865],SPG4.tsv,S0454,S0579
actually the,2,2159,"[177, 1656, 2389]",[2159],SPG4.tsv,S0454,S0579
make a,2,2744,"[177, 2072, 2602, 2761, 3588]","[2744, 2824]",SPG4.tsv,S0454,S0579
it's nice,2,379,"[179, 183, 203, 554, 955, 2321]","[379, 956]",SPG4.tsv,S0454,S0579
in there,2,184,[183],"[184, 207, 235, 282, 895, 1086, 2059, 2830]",SPG4.tsv,S0454,S0579
there though,2,605,[183],"[605, 3332]",SPG4.tsv,S0454,S0579
though isn't it,3,688,"[183, 2446]",[688],SPG4.tsv,S0454,S0579
it it's,2,978,"[183, 471, 522, 982, 3626]",[978],SPG4.tsv,S0454,S0579
yes that's nice,3,1998,"[187, 1159]",[1998],SPG4.tsv,S0454,S0579
food,1,197,"[197, 199, 354, 392, 394, 546, 718, 722, 761, 967, 986, 2477]","[160, 192, 355, 377, 381, 545, 972, 198]",SPG4.tsv,S0454,S0579
like his food,3,198,[197],[198],SPG4.tsv,S0454,S0579
we all,2,199,"[199, 1046, 1271, 1366]",[22],SPG4.tsv,S0454,S0579
what do,2,201,"[201, 208, 1814, 1926, 3490]","[138, 1316, 1470, 2339, 2418, 2454, 2836, 3197, 2728]",SPG4.tsv,S0454,S0579
not much,2,601,"[201, 2859]",[601],SPG4.tsv,S0454,S0579
and do,2,1795,"[201, 1165, 1333, 3337, 3466]",[1795],SPG4.tsv,S0454,S0579
what do you,3,2728,[201],[2728],SPG4.tsv,S0454,S0579
and it's,2,203,"[203, 333, 761, 2651, 3418, 3602, 3604]","[110, 2322]",SPG4.tsv,S0454,S0579
yes it,2,2418,"[203, 973, 977, 3513]","[2418, 2432, 3371, 2462, 2978]",SPG4.tsv,S0454,S0579
yes it be,3,2462,"[203, 977, 3513]","[2462, 2978]",SPG4.tsv,S0454,S0579
meal,1,207,"[205, 340, 722, 957]","[207, 960]",SPG4.tsv,S0454,S0579
it's very,2,1807,"[205, 218, 428, 461, 518, 2566, 3102, 3144, 3243, 3303]","[1807, 3037, 3290]",SPG4.tsv,S0454,S0579
you just,2,3431,"[205, 275, 1349]",[3431],SPG4.tsv,S0454,S0579
breakfast,1,208,"[208, 210, 212, 216, 720]","[76, 158, 192, 209]",SPG4.tsv,S0454,S0579
you do,2,707,"[208, 867, 932, 1282, 1766, 1814, 3414, 3438]","[707, 2506, 3149, 3314, 2728]",SPG4.tsv,S0454,S0579
yes it's,2,1591,"[208, 1455, 2093, 2530, 2608, 3142]",[1591],SPG4.tsv,S0454,S0579
what do you do,4,2728,"[208, 1814]",[2728],SPG4.tsv,S0454,S0579
get up,2,1450,[210],[1450],SPG4.tsv,S0454,S0579
don't get,2,2734,"[210, 390]",[2734],SPG4.tsv,S0454,S0579
i'm,1,212,"[212, 338, 508, 534, 576, 1153, 1243, 1259, 1261, 1263, 1286, 1288, 1376, 1392, 1404, 1449, 1482, 1510, 1532, 1640, 1673, 1685, 1687, 1776, 1818, 1905, 1909, 1983, 2485, 2615, 3196, 3319, 3339, 3362, 3464, 3470, 3508, 3523, 3525, 3571, 3579, 3581, 3583, 3600, 3618, 3640, 3646, 3673, 3724, 3732, 3737, 3759, 3772]","[56, 207, 217, 235, 709, 1096, 1423, 3215, 3399]",SPG4.tsv,S0454,S0579
i have,2,212,"[212, 602, 951, 953, 1504, 1508, 1913, 3126, 3150, 3364, 3772]","[114, 292, 1100, 1651, 2184, 2730, 3250]",SPG4.tsv,S0454,S0579
have toast,2,212,[212],[211],SPG4.tsv,S0454,S0579
toast,1,212,"[212, 720]","[211, 213]",SPG4.tsv,S0454,S0579
the same,2,300,"[212, 578, 1089, 1302, 1490, 1492, 2389, 2755]","[300, 1183, 1303, 1493, 1908, 3403]",SPG4.tsv,S0454,S0579
yes i,2,341,"[212, 273, 445, 538, 552, 594, 598, 765, 951, 979, 988, 1184, 1353, 1355, 1398, 1410, 1542, 1578, 1584, 1644, 1693, 1758, 1842, 1905, 1907, 2034, 2195, 2271, 2281, 2315, 2467, 2920, 3082, 3182, 3285, 3305, 3482]","[341, 507, 848, 1100, 1383, 1389, 1399, 1559, 1571, 1579, 1595, 1886, 2137, 2180, 2258, 2294, 2418, 3079, 3288, 3316, 3645, 3668]",SPG4.tsv,S0454,S0579
i i,2,214,"[214, 714, 750, 810, 2111, 2156, 2446, 2562, 3120, 3202, 3638, 3741]","[92, 112, 114, 164, 235, 288, 290, 535, 822, 838, 1215, 1293, 1360, 1367, 1389, 1767, 2059, 2184, 2204, 2244, 2310, 2440, 2500, 2720, 2726, 2780, 2806, 3209, 3230, 3266, 3280]",SPG4.tsv,S0454,S0579
i prefer,2,355,"[214, 955]",[355],SPG4.tsv,S0454,S0579
that to,2,1244,"[214, 1922]","[1244, 1321]",SPG4.tsv,S0454,S0579
quite,1,216,"[216, 237, 253, 269, 293, 342, 418, 556, 598, 745, 831, 896, 916, 934, 936, 1007, 1019, 1036, 1212, 1306, 1347, 1349, 1372, 1428, 1550, 1584, 1594, 1620, 1624, 1665, 1752, 1822, 1828, 1899, 1989, 2080, 2179, 2257, 2328, 2405, 2446, 2677, 2681, 2689, 3000, 3024, 3152, 3313, 3327, 3329, 3406, 3442, 3462, 3480, 3511, 3513, 3531, 3581, 3586]","[38, 124, 160, 168, 252, 308, 341, 607, 862, 972, 978, 1421, 1551, 1723, 1751, 1966, 2218, 2308, 2364, 2611, 3247, 3330, 106, 377, 599, 996, 1397, 1757, 1867, 2460, 2607, 976]",SPG4.tsv,S0454,S0579
quite a,2,216,"[216, 293, 556, 598, 1822, 1828, 1989, 2257, 3000, 3152, 3329, 3442, 3462, 3513, 3531, 3586]","[106, 599, 976, 996, 1397, 1757, 1867, 2607, 377, 2460]",SPG4.tsv,S0454,S0579
that's a nice,3,216,"[216, 414, 940]",[124],SPG4.tsv,S0454,S0579
quite a lot,3,377,"[216, 293, 3462, 3586]","[377, 599, 2460]",SPG4.tsv,S0454,S0579
yes that's a,3,1195,[216],"[1195, 3165]",SPG4.tsv,S0454,S0579
that's a,2,1323,"[216, 303, 366, 414, 694, 940, 1308, 1498, 1558, 1711, 2083, 2181, 2494, 2610, 3154, 3164, 3210, 3387, 3462, 3608]","[1323, 1476, 1503, 2899, 3165, 3538]",SPG4.tsv,S0454,S0579
good,1,218,"[218, 315, 331, 340, 630, 847, 851, 963, 973, 997, 1015, 1026, 1079, 1089, 1135, 1137, 1141, 1177, 1302, 1398, 1400, 1404, 1408, 1424, 1436, 1449, 1455, 1480, 1526, 1530, 1546, 1570, 1602, 1683, 1754, 1760, 1786, 1788, 1792, 1796, 1830, 2046, 2072, 2085, 2089, 2097, 2101, 2121, 2168, 2201, 2213, 2227, 2277, 2287, 2305, 2325, 2347, 2351, 2353, 2355, 2429, 2499, 2612, 2641, 2677, 2681, 2689, 2691, 2707, 2811, 2813, 2908, 2910, 2965, 3210, 3279, 3299, 3303, 3327, 3331, 3339, 3343, 3349, 3360, 3400, 3406, 3598, 3606, 3681, 3770]","[54, 124, 168, 192, 633, 690, 731, 1064, 1553, 1910, 1992, 2081, 2114, 2139, 2169, 2298, 2607, 2676, 2692, 2814, 2824, 3165, 3330, 3399, 3554, 3597, 3607, 3615, 64, 158, 160, 172, 252, 349, 1829, 2055, 2059, 2112, 2165, 3290, 3344, 3556, 3558, 3562, 3769]",SPG4.tsv,S0454,S0579
very good,2,218,"[218, 331, 973, 1137, 1141, 1404, 1602, 1786, 2046, 2641, 3303, 3331, 3406, 3598]","[64, 349, 2055, 2059, 2112, 2114, 2165, 3344, 3556, 3558, 3562, 158, 3290]",SPG4.tsv,S0454,S0579
very good for,3,218,[218],[158],SPG4.tsv,S0454,S0579
good for,2,218,"[218, 2121, 2305]","[160, 172, 252, 1829, 3769, 3290]",SPG4.tsv,S0454,S0579
yeah well it's,3,379,"[218, 432, 1596]","[379, 607]",SPG4.tsv,S0454,S0579
well it's,2,593,"[218, 432, 986, 1182, 1455, 1566, 1596, 2277, 2633, 2653, 2665, 3080, 3150]","[593, 2012, 2200, 607]",SPG4.tsv,S0454,S0579
yeah well,2,753,"[218, 432, 1145, 1486, 1492, 1596, 1871, 2046, 2996]","[753, 1462, 2196, 2272, 2302, 2320, 2440, 2451, 2626, 3047, 3423, 3701]",SPG4.tsv,S0454,S0579
it's very good for,4,3290,[218],[3290],SPG4.tsv,S0454,S0579
say,1,220,"[220, 321, 457, 534, 548, 578, 628, 644, 648, 696, 912, 1032, 1036, 1048, 1049, 1095, 1147, 1265, 1315, 1324, 1442, 1463, 1467, 1477, 1479, 1486, 1498, 1502, 1530, 1544, 1658, 1660, 1663, 1738, 1818, 1926, 1983, 2467, 2485, 2490, 2497, 2556, 2602, 2761, 2775, 2847, 2871, 2894, 2906, 2943, 2945, 2949, 2965, 3008, 3026, 3068, 3088, 3104, 3122, 3132, 3172, 3192, 3275, 3295, 3309, 3321, 3323, 3364, 3379, 3434, 3462, 3490, 3602, 3608, 3622, 3642, 3671, 3673, 3733, 3735, 3764, 3766, 3768]","[54, 82, 84, 114, 128, 138, 142, 192, 231, 258, 431, 442, 539, 874, 991, 1096, 1144, 1213, 1316, 1321, 1344, 1539, 1557, 1595, 1617, 1749, 1827, 2114, 2163, 2173, 2210, 2224, 2226, 2310, 2348, 2506, 2512, 2561, 2579, 2581, 2810, 2834, 2836, 2946, 3189, 3371, 3399, 3463, 3514, 3725, 619, 960, 1076, 2126, 2143, 2398, 2451]",SPG4.tsv,S0454,S0579
grandma,1,220,"[220, 594, 1110, 1112, 1486]","[56, 217, 221, 450, 497, 697, 744, 820, 838, 886, 1156, 1485, 1668, 1678]",SPG4.tsv,S0454,S0579
better,1,220,"[220, 584, 973, 1269, 1750, 1816, 2011, 2421, 2875, 3134, 3307]","[192, 254, 545, 1152, 2012, 3707]",SPG4.tsv,S0454,S0579
they say,2,619,"[220, 1032, 1658, 1660, 1663, 2490, 2556, 3434, 3602, 3642, 3673]","[619, 960, 1076, 2126, 2143, 2398, 2451]",SPG4.tsv,S0454,S0579
have a small,3,226,[226],[56],SPG4.tsv,S0454,S0579
i just,2,226,"[226, 257, 714, 720, 825, 1365, 3160, 3440, 3585]","[82, 535, 830, 1103, 1106, 2936, 207]",SPG4.tsv,S0454,S0579
i just have a,4,226,[226],[207],SPG4.tsv,S0454,S0579
to have,2,290,"[226, 237, 720, 845, 955, 997, 1689, 2011, 2013, 2321, 3054, 3086, 3251, 3255, 3335, 3596]","[290, 334, 337, 377, 787, 838, 842, 1447, 1476, 2222, 2258, 2406, 2418, 3039, 3445, 369]",SPG4.tsv,S0454,S0579
try to,2,316,"[226, 2319, 2699, 2743, 3194, 3339, 3341, 3464]","[316, 559, 1134, 1529, 1557, 1561, 1563, 2139]",SPG4.tsv,S0454,S0579
to have a,3,369,"[226, 955, 2011, 2013]",[369],SPG4.tsv,S0454,S0579
day,1,753,"[226, 487, 538, 714, 720, 906, 957, 1003, 1013, 1028, 1089, 1265, 1656, 1889, 2313, 3375]","[753, 798, 854, 862, 893, 921, 1657, 2006, 2218, 2354, 2712, 3039, 3041, 3338, 3079]",SPG4.tsv,S0454,S0579
i try to,3,2139,[226],[2139],SPG4.tsv,S0454,S0579
just have,2,2346,"[226, 722, 1330, 2417, 3088]",[2346],SPG4.tsv,S0454,S0579
every,1,2424,"[226, 520, 1532, 2400, 3391, 3521, 3537, 3596]","[2424, 3338]",SPG4.tsv,S0454,S0579
day i,2,3079,[226],[3079],SPG4.tsv,S0454,S0579
every day,2,3338,[226],[3338],SPG4.tsv,S0454,S0579
little,1,228,"[228, 1836, 1854, 2400, 2538, 2617]","[58, 154, 1835, 1843, 2322, 3742, 3769, 192, 227, 1541]",SPG4.tsv,S0454,S0579
yeah yeah,2,228,"[228, 741, 916, 1304, 2332, 3144]","[74, 78, 94, 106, 118, 156, 172, 219, 308, 345, 357, 371, 379, 405, 444, 515, 553, 567, 579, 627, 663, 705, 834, 856, 891, 976, 1002, 1092, 1123, 1176, 1238, 1303, 1323, 1325, 1348, 1369, 1515, 1575, 1617, 1639, 1662, 1666, 1670, 1704, 1729, 1743, 1923, 1953, 1972, 2108, 2110, 2192, 2198, 2238, 2306, 2364, 2445, 2543, 2601, 2624, 2672, 2792, 2808, 2814, 2846, 2887, 2893, 2901, 2905, 2919, 2936, 2938, 2942, 2946, 2948, 2980, 2988, 3009, 3015, 3025, 3037, 3051, 3075, 3083, 3087, 3093, 3103, 3113, 3123, 3280, 3407, 3435, 3589, 3676, 3684]",SPG4.tsv,S0454,S0579
not a,2,228,"[228, 582, 812, 814, 1141, 1319, 1455, 1695, 2413, 2894, 3395]","[162, 1274, 3394]",SPG4.tsv,S0454,S0579
a little,2,228,"[228, 2617]","[192, 1541]",SPG4.tsv,S0454,S0579
a little tiny one,4,228,[228],[227],SPG4.tsv,S0454,S0579
thing,1,444,"[228, 239, 261, 311, 329, 366, 492, 582, 652, 691, 714, 730, 801, 982, 1089, 1306, 1370, 1432, 1768, 1772, 1860, 1885, 1919, 2083, 2156, 2257, 2315, 3008, 3052, 3072, 3331, 3436, 3513, 3563, 3608, 3673]","[444, 1132, 1274, 1369, 1373, 1476, 1503, 1775, 1843, 2118, 2579, 2832, 2958, 3363, 3399, 3748]",SPG4.tsv,S0454,S0579
one not,2,2171,[228],[2171],SPG4.tsv,S0454,S0579
except sardines,2,231,[230],[231],SPG4.tsv,S0454,S0579
except,1,1595,[230],"[1595, 1617, 1817]",SPG4.tsv,S0454,S0579
head,1,235,"[234, 237, 253, 1343, 2481, 3056, 3058]","[235, 244, 256, 1501, 3061, 939]",SPG4.tsv,S0454,S0579
on that,2,448,"[234, 704]","[448, 1369, 3330, 3449, 3550, 3672]",SPG4.tsv,S0454,S0579
their head,2,939,[234],[939],SPG4.tsv,S0454,S0579
put him,2,1164,[234],"[1164, 1166, 1557]",SPG4.tsv,S0454,S0579
him off,2,1168,[234],"[1168, 2942]",SPG4.tsv,S0454,S0579
with their,2,1966,"[234, 831]",[1966],SPG4.tsv,S0454,S0579
the head,2,237,"[237, 253, 1343]","[235, 244, 256]",SPG4.tsv,S0454,S0579
useful to have,3,337,[237],[337],SPG4.tsv,S0454,S0579
have the,2,486,"[237, 447, 1871, 1875, 2387, 3014]","[486, 1360, 1547, 2186, 2192, 2420]",SPG4.tsv,S0454,S0579
it's quite,2,607,"[237, 1306, 1372, 2257, 2446, 3406]","[607, 976, 978]",SPG4.tsv,S0454,S0579
if you're,2,2092,"[237, 253, 342, 1225, 1432, 1542, 2111, 2697, 3172]","[2092, 3748]",SPG4.tsv,S0454,S0579
when you,2,239,"[239, 259, 1324, 2385, 3347]","[82, 84, 976, 991, 3445]",SPG4.tsv,S0454,S0579
the whole,2,739,"[239, 259, 261, 582, 1921, 2444, 3385, 3420, 3772]","[739, 2155, 2510, 2917]",SPG4.tsv,S0454,S0579
yes cos,2,1533,"[239, 548, 1124, 2815, 2877]","[1533, 2184]",SPG4.tsv,S0454,S0579
want,1,431,"[241, 463, 510, 540, 584, 628, 689, 696, 750, 953, 1005, 1007, 1011, 1141, 1149, 1486, 1594, 1689, 1871, 1993, 1995, 2025, 2027, 2150, 2189, 2275, 2564, 2737, 2755, 2925, 3054, 3134, 3154, 3156, 3170, 3297, 3321, 3347, 3381, 3466, 3476, 3480, 3539, 3579, 3583, 3585, 3665, 3667, 3768, 3772]","[431, 433, 1006, 1010, 1144, 1429, 2145, 2348, 2396, 2420, 2460, 2518, 2520, 2559, 2561, 2591, 2704, 2744, 3668]",SPG4.tsv,S0454,S0579
job,1,1992,"[241, 1455, 2046, 2091, 2093, 2097, 2101, 2131, 2455, 2741, 2775, 2819, 3263]","[1992, 2065, 2116, 2810]",SPG4.tsv,S0454,S0579
you want,2,3668,"[241, 584, 953, 2755, 3768, 3772]",[3668],SPG4.tsv,S0454,S0579
that's useful,2,337,[245],[337],SPG4.tsv,S0454,S0579
and the,2,247,"[247, 249, 364, 394, 689, 1534, 1816, 1887, 2345, 2471, 2641, 2871, 2900, 3006, 3102, 3192, 3255, 3575]","[207, 2186, 2331, 2470, 2710, 2778, 2808, 2822]",SPG4.tsv,S0454,S0579
cos that's,2,249,[249],[202],SPG4.tsv,S0454,S0579
that's just,2,490,[249],[490],SPG4.tsv,S0454,S0579
that for,2,251,"[251, 370, 943, 1420, 3638]","[244, 541, 3300]",SPG4.tsv,S0454,S0579
gonna,1,258,"[251, 534, 1532, 1542, 1580, 1875, 1877, 2101, 2467, 2651, 2775, 2896, 2910, 3583, 3646, 3673, 3712, 3737, 3759]","[258, 1769, 1892, 3189]",SPG4.tsv,S0454,S0579
use that,2,3748,[251],[3748],SPG4.tsv,S0454,S0579
be quite,2,253,"[253, 342, 745, 831, 896, 916, 1212, 1347, 1349, 1550, 1584, 1665, 1899, 2080, 3000, 3024, 3313, 3329, 3462, 3511, 3513]","[106, 160, 168, 2308, 2607, 2611]",SPG4.tsv,S0454,S0579
useful,1,337,[253],[337],SPG4.tsv,S0454,S0579
if if,2,1501,[253],[1501],SPG4.tsv,S0454,S0579
on you,2,535,[255],[535],SPG4.tsv,S0454,S0579
no i,2,257,"[257, 291, 518, 560, 586, 750, 898, 1049, 1622, 1726, 1828, 2562, 2701, 2735, 2737, 3585]","[38, 211, 278, 318, 355, 985, 1181, 1274, 1291, 1377, 1601, 1725, 1733, 2500, 2700, 3230, 82]",SPG4.tsv,S0454,S0579
no i just,3,257,[257],[82],SPG4.tsv,S0454,S0579
oh i don't,3,257,"[257, 788]",[225],SPG4.tsv,S0454,S0579
yeah oh,2,1803,"[257, 602, 2237, 2309, 2411, 2429, 2461, 2612]","[1803, 1964, 2358, 2464, 3318, 3453]",SPG4.tsv,S0454,S0579
them no,2,2380,[257],[2380],SPG4.tsv,S0454,S0579
yeah oh i,3,3453,[257],[3453],SPG4.tsv,S0454,S0579
if you,2,259,"[259, 584, 967, 975, 1067, 1282, 1502, 1544, 2105, 2131, 2400, 2411, 2602, 2677, 2687, 2879, 3090, 3120, 3327, 3414, 3598, 3712, 3768, 3772]","[1, 355, 369, 3514, 3767]",SPG4.tsv,S0454,S0579
do the,2,1132,"[259, 467, 708, 710, 714, 740, 1302, 1814, 2156, 2463, 3464, 3585]","[1132, 1303, 1795, 1908, 3619]",SPG4.tsv,S0454,S0579
the the,2,1423,"[259, 263, 273, 664, 1212, 1660, 2399, 2540, 2617]","[1423, 2192, 2327, 2374, 2595, 2605]",SPG4.tsv,S0454,S0579
with the,2,1456,"[261, 465, 568, 1326, 1960, 2239, 2534, 2604, 2884, 2923, 2977, 3583]","[1456, 2102, 2114, 2139, 2194, 2250, 2264, 1539]",SPG4.tsv,S0454,S0579
off with the,3,1539,[261],[1539],SPG4.tsv,S0454,S0579
off with,2,1539,[261],[1539],SPG4.tsv,S0454,S0579
it a,2,2006,"[261, 467, 2695]","[2006, 2587, 2204]",SPG4.tsv,S0454,S0579
then the whole,3,2155,[261],[2155],SPG4.tsv,S0454,S0579
it a bite,3,2204,"[261, 2695]",[2204],SPG4.tsv,S0454,S0579
meat,1,286,"[263, 283, 285, 287, 392]","[286, 288]",SPG4.tsv,S0454,S0579
be nice,2,265,"[265, 309, 356, 814, 947, 988, 1110, 1956]","[124, 1460]",SPG4.tsv,S0454,S0579
cos it's,2,637,"[265, 338, 390, 1225, 2448, 3539, 3608]","[637, 3213]",SPG4.tsv,S0454,S0579
can you,2,267,"[267, 1208, 2103, 2450]","[96, 298, 3332, 3449, 3672]",SPG4.tsv,S0454,S0579
with fish,2,267,"[267, 279]",[144],SPG4.tsv,S0454,S0579
wrong,1,282,"[267, 912, 961, 1044, 1046, 1110, 1337, 1349, 2489, 2669, 2695]","[282, 1102, 1232, 1248, 2512, 2808, 2834, 2992, 3101, 1336, 2478]",SPG4.tsv,S0454,S0579
wrong with,2,1336,"[267, 1044]",[1336],SPG4.tsv,S0454,S0579
go wrong,2,2478,[267],[2478],SPG4.tsv,S0454,S0579
mean,1,269,"[269, 279, 426, 494, 652, 675, 757, 765, 770, 795, 1005, 1093, 1184, 1210, 1243, 1251, 1271, 1281, 1282, 1306, 1308, 1311, 1320, 1322, 1332, 1339, 1341, 1343, 1347, 1355, 1384, 1432, 1463, 1465, 1500, 1508, 1510, 1536, 1542, 1578, 1624, 1693, 1695, 1732, 1762, 1782, 1784, 1788, 1814, 1820, 1885, 1887, 1901, 1905, 1913, 1922, 1924, 1934, 1938, 1940, 1950, 1952, 1962, 1963, 2038, 2072, 2111, 2129, 2191, 2401, 2446, 2485, 2489, 2534, 2538, 2548, 2627, 2669, 2721, 2739, 2749, 2755, 2863, 2877, 2880, 2896, 2900, 2902, 2910, 2937, 2963, 2991, 2994, 2996, 3014, 3016, 3026, 3042, 3054, 3088, 3120, 3124, 3132, 3251, 3265, 3283, 3285, 3287, 3398, 3563, 3594, 3708, 3726]","[178, 1336, 2664, 2836, 3125, 3584, 3754, 450, 631, 680, 699, 744, 746, 1090, 1321, 1334, 1399, 1503, 1737, 1751, 1793, 1819, 2051, 2053, 2065, 2236, 2746, 2780, 3041, 3083, 3473]",SPG4.tsv,S0454,S0579
hard,1,270,"[269, 628, 1451, 2703, 2829, 2847, 3594]","[270, 1132, 1452, 2350]",SPG4.tsv,S0454,S0579
i mean,2,450,"[269, 279, 426, 494, 652, 675, 757, 765, 770, 795, 1005, 1093, 1184, 1210, 1243, 1251, 1271, 1281, 1282, 1306, 1308, 1311, 1320, 1322, 1332, 1339, 1341, 1343, 1347, 1355, 1384, 1432, 1463, 1465, 1500, 1508, 1510, 1536, 1542, 1578, 1624, 1693, 1695, 1732, 1762, 1782, 1784, 1788, 1814, 1820, 1885, 1887, 1901, 1905, 1913, 1922, 1924, 1934, 1938, 1940, 1950, 1952, 1962, 1963, 2038, 2072, 2111, 2129, 2191, 2401, 2446, 2485, 2489, 2534, 2538, 2548, 2627, 2669, 2721, 2739, 2749, 2755, 2877, 2880, 2900, 2902, 2910, 2937, 2963, 2991, 2996, 3014, 3016, 3026, 3054, 3088, 3120, 3124, 3132, 3251, 3265, 3283, 3285, 3287, 3398, 3563, 3594]","[450, 631, 680, 699, 744, 746, 1090, 1321, 1334, 1399, 1503, 1737, 1751, 1793, 1819, 2051, 2053, 2065, 2236, 2746, 2780, 3041, 3083, 3473]",SPG4.tsv,S0454,S0579
have to,2,1262,"[269, 457, 602, 666, 801, 1416, 1420, 1738, 1885, 1887, 1905, 2029, 2042, 2448, 2627, 2759, 2902, 3076, 3132, 3327, 3335, 3368, 3391, 3535, 3596, 3602]","[1262, 1348, 1373, 1456, 1851, 2069, 2124, 2258, 2342, 2346, 2451, 2460, 2605, 2730, 3151, 3304, 3338, 3371, 3443, 3463, 3542, 3603, 3740, 3752]",SPG4.tsv,S0454,S0579
difficult to,2,1807,"[269, 297, 747, 1347, 1903, 2448, 2787, 2797]",[1807],SPG4.tsv,S0454,S0579
think the,2,273,"[273, 374, 1449]",[192],SPG4.tsv,S0454,S0579
i think the,3,363,"[273, 374, 1449]","[363, 901]",SPG4.tsv,S0454,S0579
yes i think,3,848,"[273, 979, 1644, 1758, 1907, 2920, 3082]","[848, 1559, 1579, 2180, 3288]",SPG4.tsv,S0454,S0579
likely,1,2742,"[273, 1294, 1816]",[2742],SPG4.tsv,S0454,S0579
stand,1,742,"[275, 2099]",[742],SPG4.tsv,S0454,S0579
so you,2,840,"[275, 1544, 2965, 3054, 3347]","[840, 1890, 2726, 3334, 3338, 3603, 3715]",SPG4.tsv,S0454,S0579
look,1,277,"[277, 311, 313, 604, 825, 1036, 1116, 1155, 1885, 1899, 2400, 2797, 2879, 3269, 3301, 3309, 3323, 3329, 3331, 3349, 3472, 3484, 3545, 3610, 3737]","[5, 24, 26, 480, 571, 697, 742, 746, 751, 978, 1102, 1356, 1439, 2500, 2778, 2780, 3338]",SPG4.tsv,S0454,S0579
a lot of,3,277,"[277, 556, 598, 694, 831, 961, 1034, 1510, 1514, 1636, 1644, 2085, 2091, 2111, 2152, 2619, 2785, 2904, 2975, 3128, 3442, 3513, 3531, 3579, 3673, 3745, 3766]","[114, 377, 531, 599, 641, 661, 667, 858, 886, 962, 1715, 2460, 2630]",SPG4.tsv,S0454,S0579
go off,2,1369,[277],"[1369, 1539, 1845]",SPG4.tsv,S0454,S0579
cos you're,2,3431,[277],[3431],SPG4.tsv,S0454,S0579
could,1,279,"[279, 439, 487, 578, 1091, 1608, 1792, 1954, 2038, 2319, 2444, 2745, 3024, 3026, 3158, 3162, 3166, 3172, 3379, 3565, 3569, 3575, 3577, 3586, 3588, 3600, 3614, 3638, 3735, 3768]","[54, 2065, 2270, 2335, 2350, 2451, 2520, 2744, 2806, 3566, 94, 328, 653, 840]",SPG4.tsv,S0454,S0579
