Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
the or the,3,240,"[238, 240]",SJNJ.tsv
not the,2,266,"[240, 249, 266, 284, 468, 732, 1157, 1304]",SJNJ.tsv
or the,2,609,"[240, 579, 609]",SJNJ.tsv
well,1,242,"[21, 42, 93, 101, 104, 184, 239, 241, 242, 290, 307, 357, 370, 372, 373, 380, 387, 417, 436, 470, 471, 482, 483, 490, 491, 496, 499, 520, 527, 531, 541, 552, 553, 555, 565, 566, 587, 601, 603, 618, 619, 647, 661, 711, 715, 720, 727, 771, 777, 793, 795, 816, 825, 845, 881, 898, 917, 922, 964, 965, 973, 978, 983, 986, 990, 996, 998, 1010, 1013, 1054, 1062, 1080, 1088, 1098, 1125, 1129, 1131, 1145, 1160, 1170, 1195, 1196, 1214, 1231, 1245, 1252, 1282, 1285, 1308, 1331, 1336, 1378, 1382, 1409, 1416, 1439, 1457, 1462, 1485, 1497, 1500, 1518, 1519, 1559]",SJNJ.tsv
last,1,242,"[125, 242, 314, 507, 544, 670, 841, 955, 972, 1044, 1097, 1489]",SJNJ.tsv
where we,2,270,"[247, 253, 270]",SJNJ.tsv
no no no that's,4,362,"[249, 362]",SJNJ.tsv
that's not,2,587,"[249, 468, 587, 732, 1198, 1209]",SJNJ.tsv
no that's,2,732,"[249, 362, 732, 1341]",SJNJ.tsv
night,1,213,"[18, 106, 125, 213, 228, 251, 254, 299, 1044, 1419]",SJNJ.tsv
right,1,251,"[4, 97, 123, 219, 231, 244, 251, 307, 308, 320, 355, 397, 471, 519, 572, 617, 666, 751, 784, 798, 800, 839, 842, 846, 888, 895, 961, 969, 1034, 1055, 1057, 1125, 1129, 1157, 1171, 1191, 1259, 1277, 1285, 1287, 1293, 1369, 1387, 1507]",SJNJ.tsv
the other,2,251,"[207, 251, 254, 299, 314, 392, 629, 661, 851, 978, 1185, 1238, 1531, 1540]",SJNJ.tsv
right where,2,1034,"[251, 1034]",SJNJ.tsv
go the,2,720,"[251, 720, 1301]",SJNJ.tsv
that be,2,253,"[14, 192, 227, 238, 253, 273, 281, 412, 420, 456, 467, 473, 628, 714, 751, 785, 998, 1010, 1147, 1247, 1269, 1285, 1355, 1454, 1500]",SJNJ.tsv
the that's,2,1155,"[253, 1155]",SJNJ.tsv
that be the,3,1247,"[253, 467, 1247, 1269, 1285]",SJNJ.tsv
this be,2,257,"[19, 257, 301, 347, 357, 1508]",SJNJ.tsv
say,1,74,"[19, 21, 23, 42, 57, 74, 77, 101, 102, 124, 129, 131, 132, 134, 171, 257, 278, 301, 302, 303, 320, 347, 362, 370, 387, 435, 484, 490, 515, 517, 531, 553, 589, 601, 638, 661, 664, 672, 690, 740, 747, 767, 798, 806, 861, 863, 987, 993, 997, 1004, 1016, 1029, 1038, 1062, 1088, 1159, 1162, 1171, 1227, 1266, 1285, 1331, 1344, 1444, 1475, 1480, 1531, 1545, 1547, 1548]",SJNJ.tsv
and i,2,257,"[99, 125, 257, 301, 302, 305, 320, 726, 873, 879, 881, 885, 891, 895, 923, 945, 973, 1025, 1138, 1253, 1313, 1344, 1350, 1414]",SJNJ.tsv
i say,2,101,"[74, 77, 101, 257, 301, 302, 320, 490, 661, 1344]",SJNJ.tsv
your dad,2,257,"[117, 257, 301]",SJNJ.tsv
yeah and,2,260,"[257, 260, 318, 368, 464, 558, 869, 870, 873, 1003, 1092, 1125, 1161, 1259, 1370, 1377, 1383, 1481, 1517, 1548]",SJNJ.tsv
and i say,3,302,"[257, 301, 302, 320, 1344]",SJNJ.tsv
this be the,3,347,"[257, 301, 347, 1508]",SJNJ.tsv
yeah and i,3,873,"[257, 873]",SJNJ.tsv
place,1,269,"[21, 71, 268, 269, 273, 661, 720, 732]",SJNJ.tsv
thai place,2,269,"[268, 269, 273]",SJNJ.tsv
and then,2,272,"[132, 272, 289, 368, 746, 772, 859, 870, 871, 898, 927, 978, 1029, 1296, 1360, 1370, 1547]",SJNJ.tsv
another,1,511,"[272, 511, 632, 639, 640, 683, 712, 761, 973, 1353, 1553, 1554]",SJNJ.tsv
and then we,3,871,"[272, 772, 871]",SJNJ.tsv
do go,2,273,"[1, 273, 274]",SJNJ.tsv
we do,2,274,"[228, 241, 273, 274, 379]",SJNJ.tsv
be good,2,1091,"[274, 1091, 1560]",SJNJ.tsv
food,1,961,"[276, 961, 1073]",SJNJ.tsv
the food,2,1458,"[276, 1458, 1461]",SJNJ.tsv
sometimes,1,278,"[1, 278, 891, 961]",SJNJ.tsv
cos,1,278,"[18, 29, 54, 59, 82, 112, 127, 138, 278, 354, 355, 360, 387, 403, 420, 484, 511, 565, 568, 751, 775, 810, 837, 838, 931, 933, 936, 943, 990, 1049, 1062, 1087, 1089, 1216, 1245, 1268, 1285, 1409, 1432, 1486, 1525]",SJNJ.tsv
say that,2,278,"[21, 124, 278, 362]",SJNJ.tsv
cos you,2,420,"[278, 420, 1049]",SJNJ.tsv
you say,2,589,"[278, 589, 664, 1547]",SJNJ.tsv
i'm,1,287,"[1, 74, 77, 79, 119, 161, 163, 165, 171, 287, 301, 517, 678, 690, 736, 889, 923, 925, 936, 938, 951, 959, 961, 1144, 1227, 1266, 1358, 1483, 1531, 1532, 1558]",SJNJ.tsv
of it,2,287,"[57, 124, 287, 591, 757, 883, 1155, 1266, 1456, 1521]",SJNJ.tsv
oh no,2,287,"[52, 149, 287, 648, 1164, 1531]",SJNJ.tsv
have to,2,287,"[239, 287, 357, 466, 496, 553, 609, 620, 810, 839, 897, 898, 916, 986, 990, 992, 1025, 1113, 1153, 1154, 1156, 1162, 1195, 1198, 1285, 1294, 1295, 1313, 1360, 1368, 1379, 1381, 1388, 1390, 1425, 1529, 1540]",SJNJ.tsv
gonna,1,492,"[287, 436, 492, 494, 544, 601, 678, 698, 802, 839, 1070, 1071, 1138, 1139, 1532, 1558]",SJNJ.tsv
it now,2,677,"[287, 677, 1507]",SJNJ.tsv
name,1,865,"[287, 865, 1510]",SJNJ.tsv
the name of,3,891,"[287, 891]",SJNJ.tsv
what your,2,290,"[117, 290]",SJNJ.tsv
yeah well i,3,553,"[290, 553, 1098]",SJNJ.tsv
know what,2,360,"[290, 360, 376, 672, 690, 717, 785, 927, 951, 989, 1057, 1139, 1345]",SJNJ.tsv
well i,2,793,"[290, 307, 553, 793, 795, 816, 1098, 1145, 1308]",SJNJ.tsv
yeah well,2,370,"[290, 370, 499, 553, 587, 922, 964, 973, 983, 998, 1013, 1098, 1125, 1129, 1231, 1382, 1485]",SJNJ.tsv
two,1,292,"[57, 59, 93, 204, 264, 291, 292, 293, 300, 810, 816, 841, 845, 1216, 1257, 1550]",SJNJ.tsv
seat,1,1465,"[294, 295, 1465]",SJNJ.tsv
stand,1,297,"[1, 16, 264, 297, 1538, 1540]",SJNJ.tsv
anyway,1,299,"[131, 299, 318, 675]",SJNJ.tsv
and and,2,301,"[34, 37, 83, 124, 301, 992, 1331]",SJNJ.tsv
say i'm,2,171,"[74, 77, 171, 301, 517]",SJNJ.tsv
the same,2,767,"[301, 767]",SJNJ.tsv
be the same,3,1089,"[301, 1089, 1247]",SJNJ.tsv
sure,1,1519,"[301, 1519]",SJNJ.tsv
he say,2,134,"[19, 21, 23, 57, 101, 102, 124, 134, 303, 517, 661, 806, 863]",SJNJ.tsv
that's what,2,303,"[29, 303, 362, 726, 738, 1062, 1063, 1159, 1266, 1295, 1306, 1341, 1344, 1363, 1481, 1483, 1485]",SJNJ.tsv
and he,2,134,"[34, 37, 57, 59, 62, 104, 123, 124, 125, 129, 134, 215, 303, 314, 320, 515, 519, 661, 851, 861, 986]",SJNJ.tsv
and he say,3,303,"[57, 134, 303, 515, 661, 861]",SJNJ.tsv
and that's,2,303,"[302, 303, 360, 401, 422, 759, 927, 1103, 1127, 1155, 1209, 1244, 1353, 1481, 1526, 1548]",SJNJ.tsv
say no,2,531,"[302, 303, 531]",SJNJ.tsv
what i,2,738,"[193, 303, 738, 747]",SJNJ.tsv
no it isn't,3,1125,"[302, 303, 1125]",SJNJ.tsv
and that's what,3,1481,"[303, 1481]",SJNJ.tsv
check,1,305,"[34, 305, 307]",SJNJ.tsv
to check,2,305,"[39, 305, 307]",SJNJ.tsv
with you,2,305,"[188, 305, 307, 1099]",SJNJ.tsv
and i want,3,1253,"[305, 1253]",SJNJ.tsv
see,1,307,"[34, 103, 105, 107, 159, 307, 396, 419, 420, 444, 517, 767, 797, 885, 886, 887, 897, 961, 1096, 1142, 1261, 1387, 1463, 1469, 1532, 1543]",SJNJ.tsv
be right,2,307,"[123, 307, 355]",SJNJ.tsv
you see,2,307,"[105, 107, 307, 444, 1463]",SJNJ.tsv
that i,2,420,"[307, 313, 420, 481, 690, 806, 850, 943, 953, 959, 1350]",SJNJ.tsv
you to,2,775,"[307, 775, 1089]",SJNJ.tsv
that i be,3,420,"[307, 420, 959]",SJNJ.tsv
right you,2,1369,"[307, 1369]",SJNJ.tsv
have be,2,312,"[184, 244, 312, 313, 544, 711, 1208]",SJNJ.tsv
be out,2,314,"[313, 314, 1350]",SJNJ.tsv
happen,1,313,"[239, 313, 346, 564, 645, 646]",SJNJ.tsv
i would,2,711,"[313, 711, 877]",SJNJ.tsv
would have,2,737,"[313, 737]",SJNJ.tsv
out in,2,823,"[313, 823]",SJNJ.tsv
i don't remember that,4,851,"[313, 851]",SJNJ.tsv
course,1,851,"[313, 851, 1231]",SJNJ.tsv
chase people,2,317,"[316, 317]",SJNJ.tsv
front,1,337,"[119, 123, 264, 337, 451, 517, 820, 1414]",SJNJ.tsv
be just,2,337,"[129, 337, 553, 605, 1185, 1262]",SJNJ.tsv
she be,2,337,"[206, 208, 337]",SJNJ.tsv
along,1,337,"[318, 337, 869, 1477]",SJNJ.tsv
isn't it,2,344,"[101, 344, 347, 390, 436, 463, 483, 520, 531, 834, 845, 942, 964, 1080, 1199, 1208, 1295, 1336, 1439, 1497]",SJNJ.tsv
of yeah,2,987,"[344, 987]",SJNJ.tsv
act,1,1278,"[344, 1278]",SJNJ.tsv
things,1,346,"[12, 57, 346, 420, 470, 570, 742, 898, 929, 940, 943, 973, 1010, 1101, 1114, 1116, 1169, 1358, 1385, 1427]",SJNJ.tsv
be there,2,346,"[62, 80, 190, 346, 420, 628, 1399]",SJNJ.tsv
be quite,2,346,"[70, 346, 484, 519, 673, 1114]",SJNJ.tsv
there's so many different,4,348,"[99, 348]",SJNJ.tsv
many,1,348,"[99, 289, 347, 348, 433, 1169, 1341, 1344, 1360, 1462, 1479]",SJNJ.tsv
um,1,348,"[318, 320, 328, 348, 587, 725, 727, 908, 925, 965, 1402, 1409]",SJNJ.tsv
so many,2,348,"[347, 348, 433, 1169]",SJNJ.tsv
different outlooks,2,348,"[347, 348]",SJNJ.tsv
in there,2,373,"[57, 93, 99, 125, 134, 258, 373, 820]",SJNJ.tsv
about go,2,767,"[373, 767]",SJNJ.tsv
best,1,601,"[376, 601, 603, 1072]",SJNJ.tsv
what would,2,731,"[376, 731, 785]",SJNJ.tsv
yeah but,2,379,"[107, 378, 379, 455, 476, 618, 676, 677, 712, 726, 767, 965, 987, 1055, 1160, 1163, 1402, 1463]",SJNJ.tsv
oh yeah,2,381,"[379, 381, 542, 655, 773, 981, 1193, 1245, 1297, 1478]",SJNJ.tsv
do it,2,484,"[379, 484, 572, 654, 847, 857, 861, 875, 967, 971, 1027, 1055, 1139, 1169, 1187, 1338, 1353, 1423, 1501]",SJNJ.tsv
everybody,1,531,"[379, 531, 861, 1285]",SJNJ.tsv
they be,2,379,"[213, 223, 379, 420, 566, 603, 619, 623, 625, 861, 995, 997, 1003, 1025, 1162, 1167, 1234, 1253, 1259, 1262, 1318, 1485]",SJNJ.tsv
it with,2,867,"[379, 867]",SJNJ.tsv
they be oh,3,995,"[379, 995]",SJNJ.tsv
but we,2,1507,"[379, 1507, 1540]",SJNJ.tsv
of people,2,382,"[18, 382, 544, 727, 940, 1165, 1167]",SJNJ.tsv
arm,1,382,"[365, 378, 382, 387, 693, 739]",SJNJ.tsv
load of,2,566,"[382, 566, 951]",SJNJ.tsv
deal,1,382,"[357, 382, 492, 657]",SJNJ.tsv
well that's,2,387,"[93, 387, 471, 587, 964, 996, 1125, 1129, 1195, 1196, 1485]",SJNJ.tsv
say oh,2,387,"[101, 124, 387, 1285, 1531]",SJNJ.tsv
news,1,444,"[387, 444, 551]",SJNJ.tsv
to say,2,484,"[387, 484, 690, 1285]",SJNJ.tsv
about it,2,507,"[387, 507, 925, 1507]",SJNJ.tsv
deal with,2,387,"[357, 387, 657]",SJNJ.tsv
with the,2,392,"[387, 392, 420, 677, 978, 1031, 1285]",SJNJ.tsv
it's only,2,761,"[387, 761, 1159]",SJNJ.tsv
it'd be,2,389,"[354, 389]",SJNJ.tsv
be all,2,677,"[389, 677, 1047]",SJNJ.tsv
otherwise,1,790,"[389, 790]",SJNJ.tsv
it be a,3,661,"[391, 661]",SJNJ.tsv
oh that,2,400,"[101, 400, 703]",SJNJ.tsv
oh oh,2,925,"[400, 925, 1475, 1542]",SJNJ.tsv
that yeah,2,407,"[225, 378, 407, 618, 793, 795, 1125, 1174]",SJNJ.tsv
yeah because,2,407,"[378, 407, 985, 987, 1274, 1358, 1511]",SJNJ.tsv
countries,1,407,"[401, 405, 407, 1010, 1185, 1290, 1318]",SJNJ.tsv
muslim,1,507,"[407, 507]",SJNJ.tsv
so that,2,663,"[407, 663, 1415]",SJNJ.tsv
because there be,3,1253,"[407, 1253]",SJNJ.tsv
be it,2,411,"[14, 69, 126, 393, 411, 468, 507, 587, 614, 623, 719, 862, 1038, 1241, 1244, 1499, 1512]",SJNJ.tsv
where where,2,649,"[411, 649]",SJNJ.tsv
where be,2,1034,"[411, 1034]",SJNJ.tsv
luton,1,413,"[392, 412, 413, 419, 427]",SJNJ.tsv
still,1,417,"[104, 417, 466, 940, 955, 1308, 1513]",SJNJ.tsv
well it's,2,417,"[380, 417, 482, 483, 520, 1080, 1088, 1382, 1439, 1497]",SJNJ.tsv
i i,2,419,"[1, 419, 507, 793, 810, 851, 875, 931, 953, 968, 970, 1098, 1145, 1168]",SJNJ.tsv
to see,2,419,"[34, 103, 419]",SJNJ.tsv
need,1,419,"[57, 419, 601, 1057, 1059, 1070, 1160, 1407, 1427]",SJNJ.tsv
i mean,2,419,"[97, 357, 419, 420, 468, 470, 486, 492, 589, 697, 738, 779, 816, 873, 906, 917, 1049, 1185, 1187, 1192, 1194, 1241, 1244, 1303, 1315, 1318, 1454, 1463, 1507, 1524]",SJNJ.tsv
mean,1,484,"[97, 419, 484, 517, 664, 665, 697, 717, 738, 749, 761, 766, 768, 777, 779, 804, 816, 873, 906, 917, 1049, 1185, 1187, 1192, 1194, 1241, 1244, 1303, 1315, 1318, 1348, 1355, 1454, 1463, 1507, 1524]",SJNJ.tsv
eye,1,517,"[419, 517, 566]",SJNJ.tsv
mean i,2,665,"[419, 665, 1244]",SJNJ.tsv
almost,1,701,"[419, 701, 953, 959, 1004, 1010, 1224, 1232, 1382]",SJNJ.tsv
to go,2,419,"[82, 419, 804, 1021, 1025, 1092]",SJNJ.tsv
i mean i,3,917,"[419, 917, 1244]",SJNJ.tsv
and it,2,424,"[57, 396, 424, 677, 879, 881, 957, 1169]",SJNJ.tsv
it doesn't,2,424,"[422, 424, 484, 938, 1194, 1431, 1501]",SJNJ.tsv
be they,2,861,"[434, 861, 1473]",SJNJ.tsv
change,1,436,"[59, 436, 1475, 1510]",SJNJ.tsv
well yeah it's,3,618,"[436, 618]",SJNJ.tsv
yeah it's,2,436,"[390, 436, 467, 469, 547, 599, 618, 642, 661, 1499]",SJNJ.tsv
it's gonna,2,1071,"[436, 1071]",SJNJ.tsv
it's the,2,456,"[124, 456, 467, 841, 953, 1080, 1083, 1479]",SJNJ.tsv
nice,1,456,"[159, 444, 455, 456, 483, 1428]",SJNJ.tsv
be not,2,1067,"[456, 1067]",SJNJ.tsv
they're,1,462,"[25, 27, 71, 97, 117, 159, 370, 392, 401, 405, 429, 435, 444, 462, 464, 466, 486, 488, 492, 494, 502, 560, 564, 572, 577, 595, 609, 618, 632, 674, 688, 729, 812, 897, 987, 989, 1027, 1029, 1070, 1087, 1091, 1139, 1151, 1185, 1232, 1234, 1257, 1261, 1325, 1329, 1331, 1363, 1377, 1378, 1390, 1463, 1465, 1471, 1473, 1475]",SJNJ.tsv
what do you,3,462,"[39, 134, 462, 501, 517, 826, 827, 973]",SJNJ.tsv
do you,2,49,"[39, 49, 50, 57, 134, 444, 462, 501, 517, 582, 683, 689, 798, 826, 827, 830, 835, 973, 1014, 1029, 1032, 1034, 1261, 1265, 1392, 1550]",SJNJ.tsv
yeah they're,2,462,"[71, 117, 462, 1070, 1139]",SJNJ.tsv
what do,2,228,"[39, 134, 228, 241, 462, 501, 517, 680, 826, 827, 973]",SJNJ.tsv
oh what,2,462,"[304, 462, 1534, 1542]",SJNJ.tsv
money,1,553,"[462, 498, 553, 609, 623, 634, 1427, 1513]",SJNJ.tsv
call,1,462,"[330, 462, 501, 680, 689]",SJNJ.tsv
they're just,2,486,"[462, 486, 1465]",SJNJ.tsv
big,1,467,"[165, 171, 385, 390, 467, 998, 1025, 1300, 1493, 1515]",SJNJ.tsv
it's not,2,469,"[360, 396, 469, 473, 477, 564, 610, 790, 929, 935, 1088, 1157, 1469]",SJNJ.tsv
it's yeah,2,1014,"[469, 1014, 1208]",SJNJ.tsv
they come,2,491,"[401, 491, 1157]",SJNJ.tsv
they they,2,491,"[213, 425, 491, 940, 1383, 1510]",SJNJ.tsv
britain,1,491,"[473, 491, 553]",SJNJ.tsv
come to britain,3,491,"[489, 491]",SJNJ.tsv
well you,2,496,"[101, 496, 1010, 1282]",SJNJ.tsv
to you,2,496,"[112, 496, 1167]",SJNJ.tsv
you can,2,496,"[50, 131, 496, 517, 582, 767, 895, 985, 1088, 1129, 1153, 1192, 1469, 1519]",SJNJ.tsv
it there's,2,496,"[289, 496]",SJNJ.tsv
turn,1,496,"[82, 320, 448, 496, 925, 965, 1027, 1073, 1236]",SJNJ.tsv
support,1,496,"[351, 496, 1290]",SJNJ.tsv
else,1,496,"[217, 488, 496, 1427, 1444]",SJNJ.tsv
because it,2,1187,"[496, 1187, 1511]",SJNJ.tsv
end up,2,498,"[83, 498]",SJNJ.tsv
pay,1,498,"[127, 466, 498, 609, 632, 640, 661, 800, 802, 810, 1409, 1427, 1475, 1531]",SJNJ.tsv
so you,2,498,"[133, 498, 857, 895]",SJNJ.tsv
of money,2,609,"[498, 609]",SJNJ.tsv
every,1,538,"[18, 106, 538, 571, 757, 877, 982, 1025, 1089]",SJNJ.tsv
level,1,538,"[260, 538]",SJNJ.tsv
on every,2,1089,"[538, 1089]",SJNJ.tsv
yeah they do,3,545,"[46, 545]",SJNJ.tsv
they do,2,545,"[46, 545, 618, 742, 1247, 1381, 1423, 1473, 1507]",SJNJ.tsv
of thing,2,556,"[34, 347, 556, 992, 1097, 1358, 1377]",SJNJ.tsv
thing,1,82,"[34, 82, 93, 347, 420, 422, 427, 507, 556, 565, 647, 677, 740, 767, 942, 972, 992, 1097, 1282, 1303, 1358, 1363, 1377, 1489, 1516]",SJNJ.tsv
get that,2,697,"[556, 697, 1016, 1350, 1414]",SJNJ.tsv
dad,1,565,"[117, 257, 301, 565, 616]",SJNJ.tsv
similar,1,565,"[117, 565, 863]",SJNJ.tsv
have a,2,565,"[125, 127, 320, 446, 511, 513, 565, 757, 864, 1192, 1287, 1394, 1407, 1456, 1552, 1559]",SJNJ.tsv
yeah mm,2,565,"[504, 565, 1389]",SJNJ.tsv
well yeah,2,555,"[436, 555, 565, 618, 1285]",SJNJ.tsv
to that,2,565,"[143, 273, 565, 690, 737, 863, 935]",SJNJ.tsv
thing to,2,1282,"[565, 1282]",SJNJ.tsv
and they,2,571,"[16, 57, 119, 201, 444, 560, 571, 620, 621, 751, 757, 861, 978, 995, 997, 1003, 1004, 1025, 1259, 1285, 1294, 1335, 1381, 1383, 1385, 1421, 1427, 1488]",SJNJ.tsv
know and,2,571,"[57, 62, 99, 571, 628, 812, 861, 889, 895, 1127, 1169, 1471]",SJNJ.tsv
i know,2,99,"[65, 99, 571, 717, 816, 879, 893, 895, 899, 935, 953, 1350]",SJNJ.tsv
of them,2,571,"[50, 132, 446, 464, 571, 581]",SJNJ.tsv
all be,2,571,"[354, 571, 605, 1401]",SJNJ.tsv
know and they,3,571,"[444, 571, 1427]",SJNJ.tsv
politicians,1,577,"[571, 577]",SJNJ.tsv
they should all be,4,605,"[571, 605]",SJNJ.tsv
yeah i know,3,717,"[571, 717]",SJNJ.tsv
they should,2,1167,"[571, 1167]",SJNJ.tsv
shouldn't they,2,1167,"[571, 1167]",SJNJ.tsv
they all,2,1454,"[571, 1401, 1454]",SJNJ.tsv
all of,2,712,"[571, 581, 712, 1285, 1521]",SJNJ.tsv
yeah yeah,2,600,"[64, 108, 203, 275, 381, 408, 409, 421, 438, 447, 460, 524, 553, 600, 626, 660, 704, 707, 743, 754, 873, 907, 939, 973, 974, 1092, 1095, 1130, 1156, 1163, 1174, 1193, 1206, 1272, 1286, 1297, 1361, 1372, 1389, 1422, 1449, 1487, 1513, 1538, 1549]",SJNJ.tsv
yeah yeah yeah,3,600,"[447, 600, 626, 1130, 1163, 1193, 1372, 1389, 1487]",SJNJ.tsv
what's,1,613,"[76, 173, 422, 613, 782, 1105, 1118, 1125, 1252]",SJNJ.tsv
thursday,1,613,"[610, 612, 613, 618]",SJNJ.tsv
yes,1,626,"[112, 132, 626, 770, 848, 901, 1031, 1167, 1181]",SJNJ.tsv
hear,1,626,"[507, 626, 810]",SJNJ.tsv
yeah yeah i,3,1272,"[626, 1272, 1422]",SJNJ.tsv
about yeah,2,1483,"[626, 1483]",SJNJ.tsv
on the,2,629,"[4, 12, 32, 101, 244, 314, 451, 489, 629, 673, 675, 751, 794, 838, 891, 961, 1097, 1185, 1396, 1444, 1461]",SJNJ.tsv
bloke,1,629,"[112, 308, 314, 629, 757, 802, 1489]",SJNJ.tsv
the tv,2,629,"[114, 616, 629]",SJNJ.tsv
tv,1,616,"[121, 616, 629, 861]",SJNJ.tsv
the other day,3,629,"[392, 629, 661]",SJNJ.tsv
day,1,723,"[629, 661, 723, 751, 757, 804, 838, 972, 982, 1025, 1029, 1063, 1069, 1087, 1423]",SJNJ.tsv
it on the,3,1444,"[629, 1444, 1461]",SJNJ.tsv
on a,2,631,"[99, 213, 420, 631, 714, 851, 1134]",SJNJ.tsv
be like,2,631,"[119, 124, 354, 357, 631, 868, 1029, 1205, 1227, 1237, 1308]",SJNJ.tsv
chat,1,631,"[169, 208, 631]",SJNJ.tsv
show,1,631,"[509, 631, 955, 1160, 1162, 1204, 1390, 1448]",SJNJ.tsv
won't happen,2,646,"[645, 646]",SJNJ.tsv
they just,2,650,"[57, 119, 650, 1025, 1510]",SJNJ.tsv
should be,2,673,"[529, 673, 749, 1167, 1301, 1428]",SJNJ.tsv
all on,2,677,"[673, 677]",SJNJ.tsv
it should be,3,727,"[673, 727, 761, 1428]",SJNJ.tsv
easy,1,959,"[673, 959, 964, 973, 993]",SJNJ.tsv
it's all,2,1077,"[673, 676, 689, 1077, 1439, 1441, 1444, 1469]",SJNJ.tsv
but it's,2,742,"[476, 676, 726, 742, 951, 987, 1083, 1188, 1210, 1479, 1480]",SJNJ.tsv
yeah but it's,3,676,"[476, 676, 726, 987]",SJNJ.tsv
you just,2,689,"[233, 689, 768]",SJNJ.tsv
where the,2,689,"[248, 689, 1185]",SJNJ.tsv
me a,2,689,"[74, 598, 689, 1016, 1308]",SJNJ.tsv
serve,1,689,"[688, 689]",SJNJ.tsv
wench,1,689,"[688, 689]",SJNJ.tsv
any more,2,1063,"[689, 1063]",SJNJ.tsv
really,1,262,"[79, 99, 161, 163, 262, 280, 302, 338, 357, 360, 429, 668, 670, 690, 714, 731, 736, 771, 910, 940, 1025, 1047, 1099, 1230, 1507]",SJNJ.tsv
say to,2,690,"[132, 134, 601, 690, 1062]",SJNJ.tsv
when i'm,2,959,"[690, 959, 1358]",SJNJ.tsv
actually,1,690,"[190, 690, 785, 886, 1113, 1489]",SJNJ.tsv
ha,1,776,"[696, 776, 895, 950, 1181, 1457]",SJNJ.tsv
yep,1,699,"[597, 699, 705, 974, 1404, 1410, 1558]",SJNJ.tsv
look at,2,706,"[16, 132, 171, 396, 706, 729, 857, 895, 1083, 1405, 1407, 1444]",SJNJ.tsv
look,1,111,"[16, 111, 132, 171, 396, 461, 479, 490, 706, 729, 833, 857, 895, 961, 1083, 1185, 1405, 1407, 1444]",SJNJ.tsv
who's,1,708,"[486, 657, 708, 710, 763, 1069, 1192]",SJNJ.tsv
finish,1,875,"[708, 875]",SJNJ.tsv
alright,1,819,"[62, 203, 819, 838, 1038]",SJNJ.tsv
new,1,830,"[59, 206, 829, 830, 835, 1166, 1167, 1366, 1421]",SJNJ.tsv
you get,2,830,"[101, 308, 718, 830, 835, 914, 1010, 1101, 1244, 1369, 1370]",SJNJ.tsv
question,1,830,"[614, 746, 830, 835, 927, 1003, 1149]",SJNJ.tsv
red,1,834,"[123, 320, 834]",SJNJ.tsv
wine,1,834,"[833, 834]",SJNJ.tsv
have you,2,835,"[3, 5, 194, 300, 835, 1142]",SJNJ.tsv
and have,2,835,"[609, 835]",SJNJ.tsv
learn,1,875,"[835, 837, 875, 898, 914, 958, 968, 995, 999, 1118, 1129]",SJNJ.tsv
you learn,2,1118,"[835, 1118, 1129]",SJNJ.tsv
question and,2,1149,"[835, 1149]",SJNJ.tsv
i don't know if,4,837,"[190, 320, 837, 1341]",SJNJ.tsv
wanna,1,837,"[320, 435, 663, 837, 1014, 1016, 1047, 1081, 1167, 1205, 1374, 1496, 1550, 1554]",SJNJ.tsv
cos if,2,837,"[354, 837]",SJNJ.tsv
i wanna,2,837,"[663, 837, 1205]",SJNJ.tsv
know if i,3,929,"[837, 929]",SJNJ.tsv
if i,2,837,"[77, 837, 929, 1331, 1353]",SJNJ.tsv
okay,1,842,"[195, 219, 243, 766, 842, 888, 1163, 1551, 1556, 1558]",SJNJ.tsv
me it's,2,850,"[765, 850]",SJNJ.tsv
you talk,2,1140,"[14, 997, 1140]",SJNJ.tsv
what be you,3,1140,"[365, 664, 1140, 1276]",SJNJ.tsv
what be,2,490,"[365, 490, 601, 664, 1125, 1140, 1276, 1473]",SJNJ.tsv
you talk about,3,1140,"[973, 1140]",SJNJ.tsv
strict,1,1142,"[1099, 1114, 1117, 1142, 1143, 1144, 1146]",SJNJ.tsv
yeah you,2,1154,"[639, 929, 1003, 1154, 1156, 1207, 1407]",SJNJ.tsv
to listen,2,1154,"[1147, 1154, 1156]",SJNJ.tsv
listen,1,1154,"[910, 1147, 1153, 1154, 1156, 1157, 1160, 1162, 1167]",SJNJ.tsv
do that,2,1164,"[314, 455, 618, 701, 731, 881, 897, 967, 982, 1164, 1176, 1337, 1377, 1409]",SJNJ.tsv
you don't,2,1164,"[310, 594, 722, 1059, 1164, 1199, 1322, 1344, 1345]",SJNJ.tsv
to do that,3,1176,"[1164, 1176]",SJNJ.tsv
no you,2,1164,"[105, 138, 490, 497, 1164, 1181, 1531, 1543]",SJNJ.tsv
oh no you,3,1531,"[1164, 1531]",SJNJ.tsv
parent,1,1167,"[1166, 1167, 1170, 1230, 1268]",SJNJ.tsv
yeah that's,2,1178,"[267, 463, 572, 865, 1171, 1178, 1198, 1387, 1428]",SJNJ.tsv
that's why,2,1195,"[360, 401, 736, 927, 1195, 1353]",SJNJ.tsv
earn,1,1195,"[670, 672, 757, 763, 798, 806, 853, 1195, 1198, 1199, 1529]",SJNJ.tsv
respect,1,1185,"[1167, 1185, 1195, 1197, 1199, 1204, 1253]",SJNJ.tsv
respect and,2,1204,"[1195, 1204, 1253]",SJNJ.tsv
