Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
in but,2,452,"[255, 452]",SGSK.tsv
background,1,396,"[304, 396]",SGSK.tsv
you have to,3,505,"[304, 505]",SGSK.tsv
mm right,2,486,"[315, 486]",SGSK.tsv
best,1,499,"[317, 499, 505, 507]",SGSK.tsv
i can,2,323,"[262, 323, 325]",SGSK.tsv
try i,2,450,"[323, 450]",SGSK.tsv
it's be,2,391,"[331, 391]",SGSK.tsv
i do one,3,475,"[337, 475]",SGSK.tsv
though,1,262,"[223, 262]",SGSK.tsv
without,1,359,"[223, 359]",SGSK.tsv
