Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
yeah yeah,2,127,"[106, 125, 127, 130, 151, 172, 190, 202, 250, 283, 300, 313, 326, 329, 339, 369, 378, 452, 467, 510, 539, 545, 582, 595, 599, 601, 603, 622, 630, 644, 647, 689, 700, 701, 714, 782, 795, 842, 872, 886, 972, 995, 1010, 1114, 1176, 1196, 1206, 1222, 1255, 1324, 1334, 1348, 1374, 1425, 1429, 1463, 1473, 1483, 1540, 1574, 1658, 1708, 1711, 1734, 1757, 1765, 1768, 1770, 1780]",S784.tsv
oh yeah,2,127,"[12, 74, 104, 106, 125, 127, 160, 283, 695, 734, 893, 1206, 1473, 1540, 1568, 1574, 1576, 1618]",S784.tsv
oh yeah yeah yeah,4,1206,"[127, 1206, 1540, 1574]",S784.tsv
really,1,130,"[59, 61, 130, 246, 292, 296, 327, 360, 445, 574, 611, 619, 685, 699, 700, 710, 733, 753, 754, 781, 812, 848, 1026, 1124, 1189, 1221, 1318, 1453, 1474, 1481, 1523, 1541, 1555, 1578, 1581, 1592, 1623, 1665, 1686, 1707, 1727, 1736, 1740]",S784.tsv
be really,2,130,"[61, 130, 699, 700, 733, 1453, 1665, 1727]",S784.tsv
oh my god,3,135,"[91, 108, 135, 283, 720, 789, 949, 1632, 1659, 1753, 1762, 1764, 1784, 1790]",S784.tsv
pretty,1,555,"[135, 555, 653, 1277, 1488]",S784.tsv
gay,1,249,"[135, 249, 254, 1453, 1457, 1458, 1462, 1463, 1467, 1468, 1472, 1476, 1480, 1482, 1486, 1489, 1502, 1508, 1521, 1526, 1535]",S784.tsv
yeah it's,2,151,"[22, 151, 267, 365, 368, 523, 784, 872, 977, 1312, 1607]",S784.tsv
put,1,321,"[153, 321, 348, 400, 403, 407, 409, 414, 417, 419, 740, 788, 833, 841, 1017, 1075, 1123, 1203]",S784.tsv
please,1,462,"[153, 462, 1136]",S784.tsv
yeah the,2,204,"[156, 204, 313, 586, 635, 732, 914, 1745]",S784.tsv
hey,1,1608,"[158, 1608]",S784.tsv
want to,2,224,"[161, 224, 248, 322, 462, 1018, 1055, 1069, 1166, 1183, 1640, 1707, 1781]",S784.tsv
to be,2,161,"[150, 161, 222, 365, 377, 573, 628, 740, 845, 933, 1025, 1068, 1069, 1082, 1197, 1217, 1314, 1345, 1353, 1409, 1410, 1421, 1444, 1482, 1523, 1535, 1707, 1803, 1804]",S784.tsv
want to be,3,1069,"[161, 1069]",S784.tsv
i want to,3,1640,"[161, 1640]",S784.tsv
want,1,161,"[142, 161, 224, 246, 248, 322, 329, 462, 850, 1018, 1055, 1069, 1166, 1183, 1210, 1640, 1707, 1759, 1781]",S784.tsv
's,1,169,"[148, 150, 155, 169, 197, 243, 354, 728, 729, 738, 776, 1652, 1784, 1785]",S784.tsv
back,1,171,"[169, 171, 272, 321, 417, 460, 546, 895, 1151, 1268, 1523, 1526, 1570]",S784.tsv
come back,2,1570,"[169, 1570]",S784.tsv
the study,2,186,"[172, 186]",S784.tsv
do the,2,172,"[124, 172, 411, 445, 1193]",S784.tsv
well,1,174,"[138, 174, 214, 312, 335, 340, 444, 462, 475, 477, 502, 538, 623, 628, 651, 675, 686, 732, 793, 851, 884, 927, 973, 1025, 1027, 1073, 1265, 1297, 1299, 1328, 1380, 1389, 1401, 1408, 1411, 1413, 1556, 1560, 1625, 1696, 1769]",S784.tsv
no it's,2,174,"[62, 174, 455, 834, 1161, 1240, 1317]",S784.tsv
because it,2,368,"[177, 368, 478, 827, 1296, 1523, 1720]",S784.tsv
sense,1,538,"[177, 538, 857, 906, 1024, 1349, 1355, 1356, 1803]",S784.tsv
it make,2,538,"[177, 538, 1356, 1416, 1803]",S784.tsv
it make no sense,4,1803,"[177, 1803]",S784.tsv
of them,2,184,"[181, 184, 256, 393, 623, 628, 928, 1087, 1380, 1707]",S784.tsv
funny,1,196,"[181, 196, 953, 1161]",S784.tsv
together,1,348,"[181, 254, 348]",S784.tsv
be that,2,181,"[51, 181, 216, 386, 397, 405, 411, 459, 521, 548, 685, 762, 837, 1034, 1035, 1076, 1193, 1229, 1237, 1253, 1286, 1333, 1418, 1444, 1458, 1468, 1729]",S784.tsv
that be,2,181,"[124, 181, 216, 218, 235, 315, 316, 446, 625, 685, 702, 721, 808, 876, 912, 943, 1025, 1099, 1103, 1138, 1140, 1154, 1239, 1253, 1322, 1331, 1407, 1416, 1498, 1499, 1501, 1567, 1581, 1588, 1729, 1771]",S784.tsv
be cos,2,573,"[181, 573]",S784.tsv
make it,2,1562,"[181, 364, 366, 1562]",S784.tsv
that be that be,4,1729,"[181, 1729]",S784.tsv
show,1,183,"[22, 176, 183, 883, 891]",S784.tsv
like a,2,183,"[170, 183, 537, 538, 643, 713, 804, 828, 841, 895, 985, 994, 1182, 1460, 1462, 1526, 1596, 1688, 1769, 1810]",S784.tsv
watch,1,183,"[33, 183, 184, 186, 193, 194, 198]",S784.tsv
look,1,183,"[131, 183, 187, 335, 424, 428, 487, 528, 548, 562, 573, 619, 621, 623, 720, 835, 953, 1024, 1103, 1136, 1158, 1160, 1193, 1221, 1232, 1249, 1389, 1398, 1600, 1786, 1790]",S784.tsv
not i,2,573,"[183, 318, 573, 1401]",S784.tsv
he's not,2,504,"[183, 504, 1018, 1333]",S784.tsv
happy,1,1624,"[183, 902, 1624]",S784.tsv
never,1,580,"[185, 326, 580, 679, 969, 1073, 1257, 1376, 1600, 1612, 1761, 1804]",S784.tsv
he be he,3,128,"[126, 128, 188]",S784.tsv
be there,2,188,"[154, 188, 256, 368, 375, 588, 699, 731, 760, 776, 873, 1069, 1246, 1404, 1417, 1764]",S784.tsv
baby,1,1707,"[188, 1698, 1705, 1707]",S784.tsv
he he,2,192,"[111, 126, 192, 195, 299, 304, 1452, 1644, 1676]",S784.tsv
use to,2,192,"[90, 192, 222, 451, 594, 1509, 1523]",S784.tsv
use,1,137,"[90, 137, 147, 192, 222, 260, 265, 451, 594, 680, 770, 773, 808, 856, 932, 945, 1070, 1076, 1079, 1111, 1113, 1210, 1467, 1509, 1523]",S784.tsv
people,1,197,"[33, 155, 197, 201, 301, 312, 364, 370, 380, 387, 420, 440, 442, 466, 467, 511, 516, 518, 521, 538, 545, 558, 560, 564, 565, 573, 579, 619, 650, 721, 727, 757, 758, 762, 766, 768, 773, 793, 802, 804, 806, 810, 812, 828, 832, 833, 843, 848, 851, 863, 866, 867, 877, 879, 882, 908, 910, 912, 914, 915, 920, 921, 922, 924, 927, 928, 930, 932, 933, 946, 948, 949, 956, 959, 971, 975, 985, 988, 991, 1002, 1008, 1013, 1017, 1023, 1024, 1031, 1040, 1058, 1070, 1079, 1080, 1084, 1085, 1099, 1106, 1115, 1117, 1123, 1150, 1160, 1161, 1166, 1168, 1186, 1193, 1197, 1198, 1203, 1208, 1225, 1229, 1244, 1246, 1248, 1254, 1264, 1292, 1313, 1314, 1329, 1346, 1349, 1354, 1379, 1390, 1393, 1398, 1399, 1400, 1401, 1413, 1416, 1418, 1421, 1430, 1444, 1453, 1457, 1464, 1466, 1468, 1472, 1474, 1476, 1480, 1482, 1498, 1509, 1521, 1526, 1530, 1535, 1539, 1541, 1588, 1675, 1676, 1718, 1720, 1737, 1741, 1746, 1753, 1756, 1759]",S784.tsv
it's like,2,197,"[18, 147, 197, 254, 365, 390, 502, 720, 745, 768, 826, 839, 881, 989, 1150, 1346, 1355, 1357, 1413, 1462, 1535, 1591]",S784.tsv
we like,2,866,"[197, 866]",S784.tsv
issue,1,1341,"[197, 1075, 1341, 1472, 1720]",S784.tsv
stuff,1,264,"[208, 264, 578, 607, 756, 769, 802, 806, 812, 862, 863, 865, 866, 1323, 1341, 1509, 1594]",S784.tsv
and they,2,348,"[208, 222, 252, 312, 348, 537, 592, 628, 808, 881, 889, 915, 1119, 1203, 1221, 1225, 1413, 1453, 1476, 1515, 1521, 1526, 1532]",S784.tsv
be they,2,208,"[205, 208, 562, 719, 728, 833, 850, 962, 1120, 1276]",S784.tsv
cast,1,218,"[3, 4, 218, 1548, 1549]",S784.tsv
and they're,2,283,"[218, 283, 1786]",S784.tsv
they're,1,218,"[18, 33, 214, 218, 254, 283, 360, 420, 466, 472, 573, 580, 596, 688, 757, 766, 775, 806, 850, 851, 947, 956, 1008, 1020, 1044, 1058, 1080, 1123, 1244, 1253, 1256, 1275, 1276, 1277, 1302, 1304, 1382, 1404, 1412, 1413, 1480, 1775, 1777, 1786]",S784.tsv
long,1,375,"[218, 375, 474, 650, 800, 1446, 1589, 1603]",S784.tsv
like they're,2,851,"[218, 851]",S784.tsv
they're just,2,1020,"[218, 420, 757, 1020]",S784.tsv
they're like,2,766,"[218, 766, 1786]",S784.tsv
i know,2,222,"[142, 168, 222, 267, 306, 314, 368, 369, 377, 522, 714, 715, 759, 851, 914, 939, 1030, 1157, 1176, 1183, 1249, 1253, 1330, 1343, 1418, 1593, 1596, 1609, 1721, 1739, 1748]",S784.tsv
i know it,3,267,"[222, 267, 939]",S784.tsv
yeah i know,3,368,"[222, 306, 314, 368, 369, 522, 714, 715, 759, 851, 1030, 1343, 1593, 1596, 1609, 1721]",S784.tsv
they be,2,222,"[219, 222, 533, 699, 719, 733, 745, 794, 806, 897, 962, 1004, 1097, 1103, 1123, 1276, 1322, 1413, 1521, 1759, 1775]",S784.tsv
they do,2,222,"[216, 222, 707, 733, 833, 883, 901, 1203, 1421, 1761]",S784.tsv
then they,2,850,"[222, 254, 312, 850, 897, 1526, 1813]",S784.tsv
hear,1,766,"[225, 289, 298, 382, 385, 766, 768, 775, 780, 781, 939, 974, 1097, 1257, 1360, 1361]",S784.tsv
just just,2,227,"[61, 227, 1247]",S784.tsv
fair,1,470,"[238, 470, 933, 976, 977]",S784.tsv
no i,2,241,"[55, 140, 142, 216, 241, 470, 482, 580, 651, 750, 857, 974, 1009, 1094, 1113, 1157, 1158, 1185, 1186, 1212, 1330, 1645, 1697, 1732]",S784.tsv
call,1,352,"[241, 333, 337, 352, 662, 772, 841, 848, 950, 954, 1042, 1066, 1119, 1120, 1124, 1135, 1170, 1273, 1354, 1401, 1707, 1797, 1803]",S784.tsv
talk to,2,256,"[246, 248, 256, 258]",S784.tsv
go to do,3,283,"[246, 283, 1672]",S784.tsv
go to,2,246,"[18, 38, 246, 283, 393, 450, 779, 851, 859, 977, 985, 1025, 1058, 1136, 1172, 1191, 1282, 1633, 1635, 1672, 1804]",S784.tsv
i'm,1,246,"[131, 233, 246, 254, 391, 396, 430, 434, 447, 476, 518, 531, 555, 558, 573, 600, 602, 606, 611, 650, 651, 653, 680, 716, 867, 873, 932, 977, 978, 1009, 1012, 1032, 1050, 1053, 1067, 1094, 1119, 1130, 1132, 1166, 1186, 1191, 1195, 1197, 1199, 1220, 1238, 1247, 1249, 1312, 1322, 1376, 1394, 1434, 1450, 1458, 1468, 1472, 1509, 1534, 1552, 1595, 1634, 1720, 1812]",S784.tsv
i'm just,2,558,"[246, 558, 611, 867, 1094, 1130, 1472]",S784.tsv
to do,2,558,"[246, 283, 476, 558, 607, 619, 628, 900, 1237, 1335, 1366, 1400, 1672]",S784.tsv
do that,2,246,"[7, 99, 246, 476, 478, 663, 733, 840, 857, 861, 878, 882, 1079, 1145, 1157, 1400, 1539, 1612]",S784.tsv
anyway,1,1020,"[246, 1020]",S784.tsv
just go,2,246,"[180, 246, 1354, 1577]",S784.tsv
i want,2,1640,"[246, 1640]",S784.tsv
want him to,3,1707,"[246, 1707]",S784.tsv
friend,1,248,"[148, 150, 155, 248, 1652, 1655]",S784.tsv
have a,2,248,"[58, 170, 248, 335, 362, 364, 370, 413, 478, 499, 509, 855, 859, 883, 948, 1195, 1197, 1223, 1244, 1357, 1416, 1444, 1813]",S784.tsv
ever,1,375,"[248, 375, 382, 584, 588, 769, 810, 922, 935, 1097, 1128, 1131, 1236]",S784.tsv
don't want to,3,462,"[248, 462, 1055]",S784.tsv
that you,2,265,"[248, 265, 365, 378, 573, 720, 863, 1034, 1066, 1234, 1253, 1275, 1383, 1458, 1468, 1686]",S784.tsv
just have,2,463,"[58, 248, 436, 463, 535, 537, 607, 1417]",S784.tsv
you just,2,319,"[248, 319, 753, 1357, 1420]",S784.tsv
would,1,250,"[249, 250, 253, 258, 280, 348, 428, 503, 509, 511, 524, 621, 643, 651, 653, 721, 733, 740, 781, 948, 949, 1035, 1058, 1093, 1106, 1107, 1123, 1151, 1189, 1253, 1262, 1333, 1355, 1368, 1383, 1384, 1386, 1430, 1586, 1588, 1591, 1592, 1602, 1663, 1686, 1693, 1694]",S784.tsv
they they,2,571,"[252, 472, 571, 640, 710, 793, 835, 850, 889, 896, 1018, 1058, 1119, 1513, 1532, 1622]",S784.tsv
chat,1,1544,"[252, 1544, 1546]",S784.tsv
like the,2,254,"[57, 166, 206, 254, 315, 365, 511, 564, 611, 628, 662, 702, 743, 768, 794, 859, 1070, 1282, 1393, 1539, 1619, 1624, 1625, 1787]",S784.tsv
talk about like,3,254,"[206, 254, 1584, 1633]",S784.tsv
see,1,224,"[116, 224, 254, 376, 378, 398, 462, 571, 616, 709, 718, 720, 745, 832, 848, 892, 1003, 1048, 1058, 1201, 1213, 1221, 1225, 1253, 1294, 1314, 1327, 1407, 1554, 1588, 1589, 1811]",S784.tsv
alone,1,348,"[254, 348]",S784.tsv
so it's,2,607,"[254, 607, 1309, 1314]",S784.tsv
they all,2,703,"[254, 619, 703, 893, 894, 896, 1466, 1707]",S784.tsv
you see,2,254,"[116, 254, 378, 616, 718, 720, 892, 1327, 1588]",S784.tsv
on it,2,859,"[254, 362, 859, 875, 1589]",S784.tsv
one of,2,254,"[10, 95, 254, 954, 1087, 1539, 1581, 1707, 1784]",S784.tsv
so i,2,254,"[62, 67, 254, 499, 873, 875, 977, 1005, 1247, 1559]",S784.tsv
each other,2,1707,"[254, 1707]",S784.tsv
they'll,1,1466,"[254, 1466, 1784, 1786, 1790]",S784.tsv
at it,2,548,"[262, 548]",S784.tsv
amaze,1,280,"[224, 280, 866]",S784.tsv
it be,2,280,"[243, 280, 313, 368, 398, 467, 474, 500, 552, 555, 573, 627, 685, 686, 699, 700, 706, 707, 713, 727, 740, 794, 800, 850, 907, 999, 1020, 1038, 1067, 1094, 1142, 1154, 1183, 1270, 1295, 1297, 1308, 1309, 1329, 1366, 1414, 1439, 1493, 1509, 1532, 1535, 1553, 1565, 1568, 1573, 1603, 1727, 1730, 1733, 1764, 1773, 1811]",S784.tsv
i don't think it's,4,368,"[280, 368]",S784.tsv
i i don't,3,280,"[49, 193, 240, 280, 368, 471, 758, 871, 877, 978, 1589, 1692]",S784.tsv
person,1,373,"[280, 373, 398, 474, 482, 538, 891, 935, 950, 1013, 1035, 1037, 1038, 1040, 1044, 1049, 1052, 1054, 1093, 1104, 1193, 1203, 1205, 1385, 1389, 1596, 1699]",S784.tsv
would be,2,511,"[280, 503, 509, 511, 621, 653, 948, 1123, 1189, 1253]",S784.tsv
think it's,2,570,"[280, 368, 476, 570, 627, 643, 727, 740, 808, 835, 876, 1434, 1526, 1535]",S784.tsv
i don't think,3,280,"[154, 280, 368, 471, 521, 608, 750, 877, 1047, 1252, 1314, 1345, 1383, 1386, 1589]",S784.tsv
like it,2,804,"[280, 436, 804, 843, 851, 1535]",S784.tsv
actually,1,280,"[95, 111, 160, 198, 280, 332, 377, 469, 640, 725, 832, 869, 877, 933, 1029, 1361, 1593, 1601, 1663]",S784.tsv
it's the,2,280,"[176, 280, 623, 1399]",S784.tsv
if it be,3,1414,"[280, 1414]",S784.tsv
i need,2,305,"[282, 305, 1543]",S784.tsv
you guy,2,294,"[15, 274, 294, 451, 499, 1166, 1183, 1184, 1262, 1458, 1811]",S784.tsv
any of,2,294,"[15, 198, 294, 348, 460, 592]",S784.tsv
oh really,2,296,"[59, 296, 1623]",S784.tsv
and like,2,308,"[61, 308, 640, 721, 723, 725, 808, 928, 1040, 1509]",S784.tsv
content,1,308,"[299, 308, 310]",S784.tsv
viral,1,308,"[301, 308, 310]",S784.tsv
ridiculous,1,943,"[308, 390, 516, 619, 800, 943]",S784.tsv
they have,2,315,"[308, 315, 440, 535, 621, 689, 812, 881, 1068, 1223, 1225, 1521, 1622, 1675]",S784.tsv
the amount of,3,810,"[308, 810, 1762, 1771]",S784.tsv
group,1,310,"[155, 310, 313, 370, 537, 882, 1244, 1345, 1371, 1373, 1377, 1383, 1389, 1400, 1410, 1412, 1413, 1414, 1416, 1420, 1544, 1546]",S784.tsv
and it's,2,310,"[186, 310, 312, 430, 472, 826, 1191]",S784.tsv
basically,1,310,"[58, 256, 310, 426, 623, 645, 675, 685, 687, 754, 944, 946, 1002, 1088, 1464, 1466, 1609]",S784.tsv
kind of,2,310,"[58, 160, 310, 391, 552, 596, 610, 621, 627, 643, 655, 687, 699, 820, 846, 1089, 1113, 1246, 1380]",S784.tsv
social,1,522,"[310, 487, 495, 499, 522, 640, 1175, 1193, 1361]",S784.tsv
it's just,2,310,"[240, 310, 312, 327, 621, 627, 631, 643, 1300, 1446, 1743, 1777]",S784.tsv
some kind of,3,699,"[310, 699, 1113]",S784.tsv
some kind,2,699,"[310, 687, 699, 1113]",S784.tsv
er er,2,735,"[86, 310, 424, 735, 833, 914, 932, 996, 1285, 1316, 1600, 1615]",S784.tsv
like er,2,772,"[310, 772]",S784.tsv
they get,2,889,"[310, 619, 889]",S784.tsv
the worst,2,945,"[310, 945]",S784.tsv
but it's,2,310,"[178, 310, 430, 474, 1050, 1282, 1308, 1309, 1311, 1312, 1329, 1349, 1409, 1801]",S784.tsv
it it,2,312,"[264, 312, 474, 478, 627, 710, 1020, 1024, 1107, 1314, 1429, 1665, 1720]",S784.tsv
this and,2,312,"[283, 312, 1058, 1389, 1434]",S784.tsv
do this,2,448,"[312, 448, 1203, 1621]",S784.tsv
they can,2,524,"[312, 472, 499, 524, 527, 571, 640, 808, 1119]",S784.tsv
try,1,465,"[312, 326, 465, 516, 543, 548, 619, 650, 1221]",S784.tsv
find,1,312,"[62, 228, 312, 607, 650, 668, 674, 719, 721, 883, 891, 1416, 1686, 1784]",S784.tsv
or or,2,703,"[312, 703, 1038]",S784.tsv
where they,2,745,"[312, 745, 1203]",S784.tsv
these people,2,956,"[312, 833, 956]",S784.tsv
as in,2,344,"[312, 344, 364, 377, 1157, 1266, 1314, 1354, 1375]",S784.tsv
thing,1,316,"[51, 207, 219, 303, 313, 316, 348, 522, 637, 685, 705, 721, 762, 764, 768, 769, 802, 804, 808, 822, 824, 827, 828, 830, 832, 837, 863, 871, 877, 892, 900, 930, 932, 939, 948, 1008, 1035, 1038, 1073, 1076, 1080, 1092, 1120, 1124, 1159, 1177, 1179, 1180, 1193, 1213, 1229, 1244, 1264, 1282, 1286, 1309, 1329, 1331, 1335, 1357, 1361, 1366, 1380, 1402, 1412, 1413, 1418, 1420, 1421, 1434, 1439, 1441, 1444, 1453, 1458, 1462, 1468, 1472, 1573, 1599, 1724, 1738, 1740, 1810]",S784.tsv
be a good thing,4,1439,"[316, 1439]",S784.tsv
card,1,325,"[317, 318, 322, 323, 325, 448, 458, 1783, 1814]",S784.tsv
play card,2,318,"[317, 318, 322, 323, 448, 458, 1783]",S784.tsv
wanna,1,323,"[62, 318, 323, 524, 1069, 1779]",S784.tsv
can we,2,770,"[318, 770, 772, 954, 1179, 1546, 1583, 1584, 1615, 1667]",S784.tsv
can we not,3,1583,"[318, 1583, 1667]",S784.tsv
play,1,450,"[317, 318, 323, 440, 448, 450, 458, 1621, 1622, 1624, 1783]",S784.tsv
okay,1,320,"[63, 149, 213, 281, 320, 334, 415, 417, 424, 446, 449, 453, 457, 461, 466, 467, 480, 503, 506, 568, 576, 581, 583, 698, 776, 808, 838, 858, 880, 942, 944, 947, 953, 958, 959, 963, 972, 1034, 1036, 1038, 1046, 1058, 1079, 1098, 1099, 1105, 1107, 1110, 1124, 1125, 1127, 1129, 1133, 1134, 1139, 1148, 1153, 1155, 1156, 1160, 1166, 1167, 1169, 1187, 1189, 1214, 1216, 1230, 1232, 1235, 1245, 1247, 1263, 1274, 1283, 1318, 1321, 1322, 1341, 1349, 1367, 1388, 1434, 1462, 1483, 1498, 1545, 1605, 1635, 1673, 1707, 1807, 1814]",S784.tsv
always,1,323,"[61, 295, 323, 326, 621, 714, 883, 891, 1193, 1197, 1258, 1446, 1621, 1761]",S784.tsv
but we,2,511,"[323, 385, 511, 1401, 1792, 1800]",S784.tsv
we can't,2,323,"[144, 323, 611, 612, 680, 773, 1722]",S784.tsv
can't,1,144,"[132, 144, 228, 268, 323, 440, 445, 611, 612, 680, 773, 780, 845, 857, 875, 971, 973, 1017, 1023, 1029, 1034, 1035, 1037, 1051, 1073, 1079, 1160, 1174, 1252, 1273, 1275, 1295, 1413, 1486, 1489, 1551, 1617, 1624, 1722, 1813]",S784.tsv
if we,2,323,"[31, 323, 1197, 1608]",S784.tsv
serious,1,1634,"[323, 925, 1160, 1170, 1278, 1634]",S784.tsv
though,1,326,"[19, 26, 178, 240, 326, 407, 636, 830, 851, 859, 901, 909, 1000, 1023, 1042, 1135, 1295, 1471, 1494, 1640, 1702, 1724]",S784.tsv
yeah yeah no,3,510,"[326, 510]",S784.tsv
that's not,2,329,"[51, 52, 212, 240, 329, 364, 511, 607, 715, 758, 1041, 1139, 1219, 1223, 1273, 1288, 1291, 1335, 1509]",S784.tsv
don't want,2,462,"[329, 462, 1055]",S784.tsv
they don't,2,590,"[329, 590, 592, 850, 851, 889, 909, 915, 1002, 1421, 1428, 1472, 1474, 1777]",S784.tsv
yeah that's,2,635,"[329, 351, 635, 637, 689, 774, 866, 938, 1042, 1086, 1624]",S784.tsv
erm i,2,348,"[333, 348, 440, 476, 531, 666, 1113, 1280, 1526]",S784.tsv
gender,1,348,"[333, 337, 348, 353, 364, 1331, 1333, 1335, 1342, 1350, 1352, 1404, 1413, 1444]",S784.tsv
gonna,1,335,"[33, 40, 267, 327, 335, 367, 458, 524, 578, 643, 657, 719, 775, 945, 948, 1134, 1157, 1158, 1186, 1387, 1498, 1559, 1663, 1670, 1707]",S784.tsv
look at,2,335,"[131, 335, 487, 528, 548, 573, 619, 621, 623, 953, 1024, 1103, 1158, 1160, 1193, 1232, 1249, 1389, 1600, 1786]",S784.tsv
gonna have,2,657,"[335, 657, 948]",S784.tsv
it out,2,889,"[335, 889]",S784.tsv
most of the,3,1099,"[335, 1099, 1336, 1413]",S784.tsv
look at this,3,1389,"[335, 1389]",S784.tsv
mean,1,337,"[18, 49, 337, 377, 386, 430, 475, 477, 524, 565, 566, 573, 579, 580, 650, 658, 659, 663, 714, 744, 753, 779, 812, 851, 906, 932, 1023, 1103, 1145, 1160, 1228, 1266, 1273, 1413, 1466, 1496, 1497]",S784.tsv
what i,2,351,"[52, 60, 283, 351, 1111, 1253, 1266, 1644]",S784.tsv
similar,1,351,"[348, 351, 388, 1277, 1314]",S784.tsv
there's,1,351,"[94, 313, 332, 344, 351, 373, 390, 394, 430, 531, 580, 582, 642, 710, 713, 745, 749, 750, 763, 877, 928, 947, 978, 1067, 1096, 1113, 1197, 1221, 1231, 1318, 1350, 1389, 1399, 1414, 1418, 1430, 1468, 1474, 1509, 1535, 1537, 1539, 1606, 1720, 1773]",S784.tsv
that's that's,2,715,"[351, 715, 721, 828, 851, 1740]",S784.tsv
you know,2,353,"[136, 167, 283, 288, 297, 353, 385, 432, 555, 573, 580, 621, 848, 851, 866, 1104, 1187, 1454, 1460, 1498, 1541, 1555, 1567, 1784]",S784.tsv
society,1,353,"[348, 353, 364, 482, 487, 513, 516, 590, 621, 740, 1258, 1392, 1408, 1509, 1743]",S784.tsv
mar,1,353,"[348, 353, 511]",S784.tsv
men,1,353,"[332, 344, 353, 426, 650, 651, 653, 655, 657, 688, 756, 1262, 1264, 1279, 1280, 1281, 1294, 1307, 1309, 1314, 1316, 1318, 1323, 1337, 1338, 1345, 1354, 1383, 1404, 1407, 1412, 1416, 1418, 1419, 1421, 1426, 1429, 1444, 1446, 1453, 1457, 1458]",S784.tsv
women,1,353,"[332, 353, 426, 428, 628, 646, 650, 651, 655, 657, 1253, 1281, 1294, 1309, 1314, 1318, 1327, 1335, 1383, 1404, 1412, 1413, 1417, 1418, 1434, 1446]",S784.tsv
he's from,2,359,"[358, 359]",S784.tsv
culture,1,365,"[362, 364, 365, 590, 621, 623, 627, 633, 636, 640, 790, 792, 794, 800, 819, 848, 873, 876, 877, 1048, 1069, 1225, 1244, 1268, 1468, 1534]",S784.tsv
obviously,1,657,"[362, 385, 420, 657, 801, 953, 1029, 1053, 1055, 1062, 1067, 1090]",S784.tsv
culture be,2,819,"[362, 819, 1069]",S784.tsv
to say,2,364,"[5, 155, 364, 915, 1106, 1191, 1282, 1523]",S784.tsv
we have,2,364,"[27, 155, 364, 420, 421, 578, 1073, 1552, 1610, 1615, 1617, 1628]",S784.tsv
but that's,2,364,"[209, 210, 364, 510, 715, 727, 851, 864, 1032, 1041, 1047, 1058, 1180, 1342, 1412]",S784.tsv
a society,2,364,"[348, 364]",S784.tsv
real,1,364,"[90, 93, 364, 365, 366, 368]",S784.tsv
become,1,373,"[364, 373, 550, 745, 806, 827, 843, 1358]",S784.tsv
the fact,2,364,"[239, 364, 386, 543, 612, 1124, 1314, 1413, 1446, 1743, 1777]",S784.tsv
say that,2,364,"[90, 364, 533, 558, 602, 758, 870, 949, 1008, 1018, 1073, 1094, 1111, 1273, 1289, 1349, 1376, 1383, 1467, 1774, 1777, 1813]",S784.tsv
have an,2,590,"[364, 590, 689, 1129, 1407, 1412, 1691]",S784.tsv
exactly,1,816,"[366, 387, 422, 485, 816, 820, 948, 1209, 1328, 1364, 1390, 1396, 1598, 1752, 1763, 1772]",S784.tsv
yeah yeah i know,4,714,"[369, 714]",S784.tsv
see the,2,571,"[376, 571, 892]",S784.tsv
i see,2,709,"[376, 709, 1003, 1253]",S784.tsv
the point,2,1069,"[376, 621, 794, 1034, 1069, 1079, 1193, 1239, 1471]",S784.tsv
you're make,2,1471,"[376, 1471]",S784.tsv
every,1,378,"[19, 274, 378, 643, 985, 1591, 1622, 1767]",S784.tsv
and the,2,393,"[378, 393, 516, 804, 914, 1080, 1157, 1158, 1205, 1444, 1534, 1740, 1743, 1747, 1771]",S784.tsv
and and,2,378,"[340, 378, 385, 387, 516, 521, 537, 557, 592, 687, 794, 861, 862, 1375, 1743, 1756]",S784.tsv
oh no,2,378,"[361, 378, 781, 1573, 1648, 1651]",S784.tsv
day,1,403,"[378, 385, 403, 1767]",S784.tsv
scar of,2,391,"[380, 391]",S784.tsv
be so,2,380,"[118, 380, 398, 400, 446, 555, 700, 706, 733, 822, 1008, 1138, 1270, 1361, 1375, 1389, 1446, 1535, 1738]",S784.tsv
you you,2,380,"[53, 380, 499, 573, 862, 1013, 1045, 1213, 1217, 1252, 1365, 1370, 1377, 1393, 1504, 1701]",S784.tsv
people be,2,380,"[33, 380, 573, 579, 619, 727, 793, 804, 832, 915, 921, 924, 1002, 1058, 1080, 1099, 1254, 1393, 1480, 1482, 1509]",S784.tsv
three,1,385,"[274, 385, 499, 594, 916, 917, 918, 1707, 1788, 1799]",S784.tsv
and you,2,348,"[340, 348, 385, 497, 855, 862, 1017, 1185, 1389]",S784.tsv
if if,2,385,"[373, 385, 718, 877, 1197, 1221]",S784.tsv
crash,1,385,"[383, 384, 385, 386, 768]",S784.tsv
thousand,1,659,"[385, 659, 664, 756, 1526, 1764, 1769]",S784.tsv
and and you,3,862,"[340, 385, 862]",S784.tsv
hear you,2,974,"[385, 974]",S784.tsv
be true,2,1407,"[385, 1407]",S784.tsv
whatever,1,1357,"[385, 1111, 1119, 1333, 1357, 1444, 1466, 1707]",S784.tsv
plane,1,385,"[111, 385, 1810]",S784.tsv
