Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
speed,1,97,[96],"[97, 111, 448]",S3M4.tsv,S0517,S0525
due to,2,99,"[96, 98]",[99],S3M4.tsv,S0517,S0525
speed or,2,105,[96],[105],S3M4.tsv,S0517,S0525
due,1,105,"[96, 98]",[105],S3M4.tsv,S0517,S0525
to her,2,165,[96],[165],S3M4.tsv,S0517,S0525
be that,2,215,"[96, 170, 178]","[215, 489]",S3M4.tsv,S0517,S0525
go to put,3,98,[98],[11],S3M4.tsv,S0517,S0525
fact,1,98,[98],"[35, 430]",S3M4.tsv,S0517,S0525
the ski,2,98,"[98, 380]","[37, 397, 105]",S3M4.tsv,S0517,S0525
just say,2,98,[98],"[39, 121]",S3M4.tsv,S0517,S0525
to the,2,98,"[98, 315, 319, 522]","[59, 148, 187, 278, 338, 385, 416]",S3M4.tsv,S0517,S0525
not actually go to put the ski on,8,105,[98],[105],S3M4.tsv,S0517,S0525
the fact,2,105,[98],[105],S3M4.tsv,S0517,S0525
to put,2,133,[98],"[133, 401]",S3M4.tsv,S0517,S0525
she's not,2,213,"[98, 447]",[213],S3M4.tsv,S0517,S0525
i can,2,348,"[98, 380]","[348, 434]",S3M4.tsv,S0517,S0525
put the,2,513,[98],[513],S3M4.tsv,S0517,S0525
let,1,223,[100],[223],S3M4.tsv,S0517,S0525
massage,1,102,"[102, 104]","[5, 459]",S3M4.tsv,S0517,S0525
i will,2,102,"[102, 305]","[91, 324, 330, 338]",S3M4.tsv,S0517,S0525
he's get,2,102,[102],"[93, 430]",S3M4.tsv,S0517,S0525
erm i'll,2,165,[102],[165],S3M4.tsv,S0517,S0525
five,1,242,"[102, 568]","[242, 569]",S3M4.tsv,S0517,S0525
him i,2,440,[102],[440],S3M4.tsv,S0517,S0525
be up there,3,104,[104],[13],S3M4.tsv,S0517,S0525
should be,2,104,"[104, 562]",[35],S3M4.tsv,S0517,S0525
three,1,125,[104],"[125, 225, 272, 363]",S3M4.tsv,S0517,S0525
what be,2,246,"[104, 154]","[246, 358, 469, 440]",S3M4.tsv,S0517,S0525
be up,2,310,[104],[310],S3M4.tsv,S0517,S0525
up there,2,326,"[104, 384]",[326],S3M4.tsv,S0517,S0525
to what,2,348,[104],[348],S3M4.tsv,S0517,S0525
what be you,3,440,[104],[440],S3M4.tsv,S0517,S0525
that's,1,106,"[106, 118, 120, 130, 210, 230, 233, 247, 273, 384, 392, 413, 435, 449, 502, 510]","[3, 41, 119, 121, 173, 203, 223, 284, 391, 418, 426, 428, 434, 440, 475, 497, 499, 501, 545, 551, 95, 109, 209, 213, 422, 527]",S3M4.tsv,S0517,S0525
that's what,2,106,"[106, 273, 392]","[41, 95, 284, 422]",S3M4.tsv,S0517,S0525
yeah that's,2,109,"[106, 120]","[109, 209, 213, 527]",S3M4.tsv,S0517,S0525
that's what i'm,3,422,"[106, 273]",[422],S3M4.tsv,S0517,S0525
of ski,2,108,"[108, 398]","[39, 350, 452]",S3M4.tsv,S0517,S0525
because she,2,163,[108],"[163, 223]",S3M4.tsv,S0517,S0525
because she be,3,225,[108],[225],S3M4.tsv,S0517,S0525
be only,2,410,[108],[410],S3M4.tsv,S0517,S0525
pair of ski,3,452,[108],[452],S3M4.tsv,S0517,S0525
good,1,115,"[110, 156, 194, 200, 204, 210, 212, 222, 241, 285, 407]","[115, 189, 268, 284, 286, 418, 446]",S3M4.tsv,S0517,S0525
you think,2,112,"[112, 156, 361, 562]","[49, 195, 217]",S3M4.tsv,S0517,S0525
do you think,3,112,"[112, 156, 361, 562]","[59, 91, 308, 324, 342]",S3M4.tsv,S0517,S0525
go back to,3,426,[112],[426],S3M4.tsv,S0517,S0525
do it,2,121,"[114, 267, 325, 347]","[121, 324, 420, 430, 440, 446, 463, 483, 575]",S3M4.tsv,S0517,S0525
i don't know if,4,225,"[116, 474]",[225],S3M4.tsv,S0517,S0525
if they,2,286,"[116, 253, 323]",[286],S3M4.tsv,S0517,S0525
a long way,3,348,[116],[348],S3M4.tsv,S0517,S0525
it's a long,3,420,[116],[420],S3M4.tsv,S0517,S0525
a long,2,420,[116],[420],S3M4.tsv,S0517,S0525
know if,2,426,"[116, 474, 476]",[426],S3M4.tsv,S0517,S0525
me that's,2,440,[118],[440],S3M4.tsv,S0517,S0525
weird,1,475,"[118, 120]",[475],S3M4.tsv,S0517,S0525
sit,1,120,"[120, 128, 329, 386, 388, 476]","[21, 73, 119, 219, 330, 428, 483, 509, 545, 117, 121]",S3M4.tsv,S0517,S0525
in the,2,120,"[120, 150, 190, 279, 283, 349]","[35, 45, 109, 148, 163, 187, 189, 217, 219, 221, 227, 272, 420, 575, 117]",S3M4.tsv,S0517,S0525
sit in the car,4,120,[120],[117],S3M4.tsv,S0517,S0525
sit in,2,121,"[120, 128]","[121, 330]",S3M4.tsv,S0517,S0525
really,1,149,"[120, 182, 194, 210, 226, 228, 271, 349, 384, 457]","[149, 151, 225, 248, 336, 344, 475, 565]",S3M4.tsv,S0517,S0525
well yeah that's,3,213,[120],[213],S3M4.tsv,S0517,S0525
car on,2,412,[120],[412],S3M4.tsv,S0517,S0525
what's he do,3,124,[124],[73],S3M4.tsv,S0517,S0525
what's,1,124,"[124, 139, 170]","[73, 103, 169, 183, 369, 485, 491, 503]",S3M4.tsv,S0517,S0525
with it,2,125,"[124, 212, 253]",[125],S3M4.tsv,S0517,S0525
happen,1,223,"[124, 206, 394]",[223],S3M4.tsv,S0517,S0525
that go,2,223,"[126, 394]",[223],S3M4.tsv,S0517,S0525
there be,2,155,"[128, 476]","[155, 163, 187, 227, 244, 485, 545]",S3M4.tsv,S0517,S0525
be gonna,2,225,[128],[225],S3M4.tsv,S0517,S0525
in there,2,244,"[128, 323, 466, 476]",[244],S3M4.tsv,S0517,S0525
so be,2,459,[128],[459],S3M4.tsv,S0517,S0525
a shame,2,189,[130],"[189, 424]",S3M4.tsv,S0517,S0525
that's a,2,203,"[130, 233, 247, 502]","[203, 475]",S3M4.tsv,S0517,S0525
oh that's,2,284,"[130, 392]","[284, 434]",S3M4.tsv,S0517,S0525
mm yes,2,356,[134],"[356, 377]",S3M4.tsv,S0517,S0525
yes you,2,430,[134],[430],S3M4.tsv,S0517,S0525
you do,2,440,[134],"[440, 446, 485]",S3M4.tsv,S0517,S0525
walk,1,348,"[136, 283, 476]","[348, 401, 420, 422, 426, 551]",S3M4.tsv,S0517,S0525
be more,2,371,"[136, 392]",[371],S3M4.tsv,S0517,S0525
around,1,483,"[136, 283]",[483],S3M4.tsv,S0517,S0525
walk around,2,551,"[136, 283]",[551],S3M4.tsv,S0517,S0525
different,1,348,"[141, 164, 180]",[348],S3M4.tsv,S0517,S0525
tea,1,145,"[145, 150]","[140, 146, 148]",S3M4.tsv,S0517,S0525
piece,1,363,[145],[363],S3M4.tsv,S0517,S0525
er i,2,150,[150],[11],S3M4.tsv,S0517,S0525
i wonder,2,150,[150],[11],S3M4.tsv,S0517,S0525
best,1,150,"[150, 158, 160]",[87],S3M4.tsv,S0517,S0525
this be,2,150,[150],"[93, 302]",S3M4.tsv,S0517,S0525
the best,2,157,"[150, 158, 160]","[157, 163]",S3M4.tsv,S0517,S0525
high,1,163,[150],"[163, 288]",S3M4.tsv,S0517,S0525
for that,2,167,"[150, 298]","[167, 297]",S3M4.tsv,S0517,S0525
much,1,234,"[150, 449]","[234, 276, 373, 412, 539]",S3M4.tsv,S0517,S0525
from the,2,262,[150],[262],S3M4.tsv,S0517,S0525
wonder,1,324,"[150, 273]",[324],S3M4.tsv,S0517,S0525
special,1,393,[150],[393],S3M4.tsv,S0517,S0525
how much,2,412,[150],"[412, 539]",S3M4.tsv,S0517,S0525
oh dear,2,152,[152],"[71, 107, 292, 393, 405]",S3M4.tsv,S0517,S0525
dear,1,403,[152],[403],S3M4.tsv,S0517,S0525
today do you,3,154,[154],[91],S3M4.tsv,S0517,S0525
you know,2,154,"[154, 182, 294, 317, 349, 351, 419]","[95, 169, 187, 219, 225, 278, 426, 479, 543]",S3M4.tsv,S0517,S0525
so what be,3,246,[154],[246],S3M4.tsv,S0517,S0525
that be,2,156,"[156, 178, 285, 394, 396, 398, 402, 407, 464]","[113, 175, 225, 244, 420, 424, 426, 438, 485, 189]",S3M4.tsv,S0517,S0525
raffle,1,157,[156],[157],S3M4.tsv,S0517,S0525
think they,2,181,"[156, 361]",[181],S3M4.tsv,S0517,S0525
that be good,3,189,"[156, 285, 407]",[189],S3M4.tsv,S0517,S0525
then so,2,189,[156],[189],S3M4.tsv,S0517,S0525
mini,1,199,[156],[199],S3M4.tsv,S0517,S0525
be good,2,286,"[156, 285, 407]","[286, 446]",S3M4.tsv,S0517,S0525
what the,2,158,[158],[9],S3M4.tsv,S0517,S0525
sales,1,163,[158],[163],S3M4.tsv,S0517,S0525
oh so,2,499,[158],[499],S3M4.tsv,S0517,S0525
or the,2,324,"[160, 333]",[324],S3M4.tsv,S0517,S0525
people,1,164,"[164, 400, 453]","[59, 173, 179]",S3M4.tsv,S0517,S0525
be there,2,164,"[164, 287, 437]","[95, 121, 175, 424]",S3M4.tsv,S0517,S0525
be include,2,183,[164],[183],S3M4.tsv,S0517,S0525
shop,1,195,"[164, 271, 281, 283]","[195, 201, 203, 227, 262, 452]",S3M4.tsv,S0517,S0525
many,1,284,"[164, 269, 273, 329, 400]","[284, 393]",S3M4.tsv,S0517,S0525
oh okay oh,3,401,[166],[401],S3M4.tsv,S0517,S0525
and fly out again,4,168,[168],[167],S3M4.tsv,S0517,S0525
fly,1,168,[168],[167],S3M4.tsv,S0517,S0525
yeah yeah,2,170,"[170, 218, 417, 421, 425, 427]","[3, 129, 163, 191, 229, 231, 268, 284, 348, 373, 519]",S3M4.tsv,S0517,S0525
pandora,1,173,[170],"[173, 183, 227, 284]",S3M4.tsv,S0517,S0525
that the,2,393,[170],[393],S3M4.tsv,S0517,S0525
that just,2,416,[170],[416],S3M4.tsv,S0517,S0525
t h baker,3,172,[172],[171],S3M4.tsv,S0517,S0525
baker,1,183,[172],[183],S3M4.tsv,S0517,S0525
h,1,491,[172],[491],S3M4.tsv,S0517,S0525
though,1,240,"[174, 506]","[240, 414, 446]",S3M4.tsv,S0517,S0525
right be,2,489,[174],[489],S3M4.tsv,S0517,S0525
worldwide,1,179,[178],[179],S3M4.tsv,S0517,S0525
that oh,2,393,[178],[393],S3M4.tsv,S0517,S0525
do that,2,180,"[180, 386]","[11, 153, 167, 195, 227, 340, 373, 420, 426, 446, 485, 509]",S3M4.tsv,S0517,S0525
every,1,180,"[180, 261, 333, 349, 542]","[149, 262, 541]",S3M4.tsv,S0517,S0525
they do,2,180,"[180, 253]","[151, 165, 227, 284]",S3M4.tsv,S0517,S0525
year,1,189,[180],"[189, 201, 479]",S3M4.tsv,S0517,S0525
do they,2,195,"[180, 253, 259]","[195, 316, 479]",S3M4.tsv,S0517,S0525
in a,2,242,"[180, 406]","[242, 302]",S3M4.tsv,S0517,S0525
to go,2,182,"[182, 341, 476]","[59, 338, 416, 551]",S3M4.tsv,S0517,S0525
nice,1,182,"[182, 233, 355, 359]","[129, 238, 244, 250, 446]",S3M4.tsv,S0517,S0525
be really,2,182,[182],"[149, 151, 248, 565]",S3M4.tsv,S0517,S0525
but cannes,2,197,[182],[197],S3M4.tsv,S0517,S0525
that would be,3,286,[182],[286],S3M4.tsv,S0517,S0525
would be,2,324,[182],"[324, 326, 371, 395, 422, 446]",S3M4.tsv,S0517,S0525
i mean you know,4,543,[182],[543],S3M4.tsv,S0517,S0525
turnover,1,215,[184],"[215, 272, 288]",S3M4.tsv,S0517,S0525
oh right,2,186,[186],"[81, 352, 401, 467]",S3M4.tsv,S0517,S0525
oh yes,2,188,"[188, 190, 498]","[33, 232, 387]",S3M4.tsv,S0517,S0525
could,1,190,"[190, 307, 327, 333, 368, 510]","[5, 53, 119, 340, 416, 426, 469, 191]",S3M4.tsv,S0517,S0525
oh well,2,190,"[190, 200]","[91, 213, 501, 555, 561]",S3M4.tsv,S0517,S0525
it could be anywhere,4,191,[190],[191],S3M4.tsv,S0517,S0525
anywhere,1,191,[190],[191],S3M4.tsv,S0517,S0525
yeah oh,2,240,[190],"[240, 284, 320]",S3M4.tsv,S0517,S0525
mm oh,2,297,"[190, 216]","[297, 350]",S3M4.tsv,S0517,S0525
yes it,2,356,[190],[356],S3M4.tsv,S0517,S0525
well yes,2,430,"[190, 327]",[430],S3M4.tsv,S0517,S0525
country,1,491,[190],[491],S3M4.tsv,S0517,S0525
to work,2,194,[194],[119],S3M4.tsv,S0517,S0525
yeah no,2,316,"[196, 200, 396, 421]",[316],S3M4.tsv,S0517,S0525
a good,2,200,[200],"[115, 268]",S3M4.tsv,S0517,S0525
well she,2,200,[200],"[179, 270, 363]",S3M4.tsv,S0517,S0525
be it be,3,399,[200],[399],S3M4.tsv,S0517,S0525
it be a,3,420,"[200, 313]","[420, 547]",S3M4.tsv,S0517,S0525
oh well she,3,561,[200],[561],S3M4.tsv,S0517,S0525
for her,2,204,"[204, 212]",[189],S3M4.tsv,S0517,S0525
think that,2,206,"[206, 447, 464]",[11],S3M4.tsv,S0517,S0525
nobody,1,206,[206],[35],S3M4.tsv,S0517,S0525
that would,2,286,[206],[286],S3M4.tsv,S0517,S0525
no no,2,208,"[208, 283]","[157, 177, 207, 479]",S3M4.tsv,S0517,S0525
you would,2,426,"[212, 327, 347, 351, 364]",[426],S3M4.tsv,S0517,S0525
a lot,2,216,"[216, 339]","[163, 179, 227, 276, 286, 426]",S3M4.tsv,S0517,S0525
yeah mm,2,297,"[218, 417, 425, 427]","[297, 306, 334]",S3M4.tsv,S0517,S0525
mm interest,2,299,[218],[299],S3M4.tsv,S0517,S0525
interest,1,371,[218],[371],S3M4.tsv,S0517,S0525
i bet,2,222,"[222, 224]","[21, 420]",S3M4.tsv,S0517,S0525
that didn't,2,222,[222],[87],S3M4.tsv,S0517,S0525
no i,2,224,"[224, 307, 325, 544, 574]","[81, 157, 338, 487, 531]",S3M4.tsv,S0517,S0525
way,1,348,"[224, 283]",[348],S3M4.tsv,S0517,S0525
oh really,2,344,"[226, 228]",[344],S3M4.tsv,S0517,S0525
use,1,278,"[228, 253, 257]","[278, 348, 412, 414, 438]",S3M4.tsv,S0517,S0525
that's not,2,418,[230],"[418, 499]",S3M4.tsv,S0517,S0525
bowl,1,238,"[233, 237]",[238],S3M4.tsv,S0517,S0525
mm i,2,237,[237],"[117, 326, 340]",S3M4.tsv,S0517,S0525
tasty,1,243,[243],[240],S3M4.tsv,S0517,S0525
i've,1,245,"[245, 300, 341, 398, 411, 506]","[19, 45, 144, 146, 149, 227, 371, 373, 416, 420, 440, 505, 424]",S3M4.tsv,S0517,S0525
i've see,2,424,[245],[424],S3M4.tsv,S0517,S0525
new,1,247,[247],"[217, 286]",S3M4.tsv,S0517,S0525
they sell it,3,247,[247],[227],S3M4.tsv,S0517,S0525
as new,2,247,[247],[227],S3M4.tsv,S0517,S0525
that they,2,247,[247],"[227, 248]",S3M4.tsv,S0517,S0525
sell it,2,247,[247],"[227, 248]",S3M4.tsv,S0517,S0525
that's a bite,3,475,[247],[475],S3M4.tsv,S0517,S0525
bread,1,249,"[249, 361, 500]","[54, 381, 499]",S3M4.tsv,S0517,S0525
maybe,1,249,[249],"[59, 467, 547]",S3M4.tsv,S0517,S0525
bake,1,549,[249],[549],S3M4.tsv,S0517,S0525
expect,1,356,"[251, 261, 303, 359]",[356],S3M4.tsv,S0517,S0525
they're gonna,2,253,[253],[41],S3M4.tsv,S0517,S0525
mind you,2,253,"[253, 319]",[121],S3M4.tsv,S0517,S0525
stuff,1,253,"[253, 257, 554]","[155, 225, 248, 262, 375, 426]",S3M4.tsv,S0517,S0525
do with,2,253,[253],[157],S3M4.tsv,S0517,S0525
they're,1,253,"[253, 307]",[165],S3M4.tsv,S0517,S0525
sell,1,253,"[253, 267]","[227, 248]",S3M4.tsv,S0517,S0525
hand,1,278,"[253, 402, 528]",[278],S3M4.tsv,S0517,S0525
second,1,371,[253],[371],S3M4.tsv,S0517,S0525
their own,2,284,[259],"[284, 452]",S3M4.tsv,S0517,S0525
day,1,261,"[261, 263, 283, 333, 349, 374, 384, 453, 542]","[113, 189, 215, 217, 219, 225, 373, 262, 541]",S3M4.tsv,S0517,S0525
to wear,2,261,[261],"[165, 551]",S3M4.tsv,S0517,S0525
wear,1,261,"[261, 267]","[225, 262, 424, 551]",S3M4.tsv,S0517,S0525
to wear it every day,5,262,[261],[262],S3M4.tsv,S0517,S0525
every day,2,541,"[261, 333, 349, 542]",[541],S3M4.tsv,S0517,S0525
the day,2,263,"[263, 453]","[113, 225]",S3M4.tsv,S0517,S0525
wear it,2,267,[267],[262],S3M4.tsv,S0517,S0525
staff,1,269,"[269, 273]","[219, 286]",S3M4.tsv,S0517,S0525
many staff,2,284,"[269, 273]",[284],S3M4.tsv,S0517,S0525
in that,2,271,"[271, 349, 455]","[217, 288, 452]",S3M4.tsv,S0517,S0525
fourteen,1,271,[271],[270],S3M4.tsv,S0517,S0525
she's get,2,286,[273],[286],S3M4.tsv,S0517,S0525
well that's,2,428,"[273, 413, 435]","[428, 501, 551]",S3M4.tsv,S0517,S0525
what do you mean,4,280,[277],[280],S3M4.tsv,S0517,S0525
in erm,2,279,[279],"[187, 410]",S3M4.tsv,S0517,S0525
have that,2,279,[279],[197],S3M4.tsv,S0517,S0525
oh we,2,511,"[279, 283]",[511],S3M4.tsv,S0517,S0525
christmas,1,281,[281],"[79, 217]",S3M4.tsv,S0517,S0525
we be,2,283,"[283, 349]","[5, 89, 187, 541]",S3M4.tsv,S0517,S0525
fit,1,283,[283],[5],S3M4.tsv,S0517,S0525
order,1,283,[283],[13],S3M4.tsv,S0517,S0525
he be,2,283,[283],"[21, 79, 87, 149, 487, 489, 497]",S3M4.tsv,S0517,S0525
with his,2,283,[283],"[21, 73, 479]",S3M4.tsv,S0517,S0525
be just,2,283,"[283, 347, 400, 409, 476, 572]","[35, 155, 395, 412]",S3M4.tsv,S0517,S0525
and he,2,283,"[283, 402, 439]","[79, 148, 149, 440]",S3M4.tsv,S0517,S0525
he say,2,283,[283],[87],S3M4.tsv,S0517,S0525
be here,2,283,"[283, 562]","[89, 324]",S3M4.tsv,S0517,S0525
get a,2,283,[283],"[91, 286, 459]",S3M4.tsv,S0517,S0525
be not,2,283,[283],"[105, 426]",S3M4.tsv,S0517,S0525
you i,2,283,[283],[121],S3M4.tsv,S0517,S0525
have a,2,283,"[283, 368, 388]","[121, 189, 426]",S3M4.tsv,S0517,S0525
and it,2,283,"[283, 313, 398, 510]","[125, 446, 416, 430, 499]",S3M4.tsv,S0517,S0525
it and,2,283,"[283, 347]","[125, 213, 248, 416]",S3M4.tsv,S0517,S0525
room,1,283,"[283, 315, 319, 455, 510, 572]","[127, 310, 330, 513, 575]",S3M4.tsv,S0517,S0525
it in the,3,283,[283],"[148, 420]",S3M4.tsv,S0517,S0525
say no,2,283,"[283, 554]","[149, 278]",S3M4.tsv,S0517,S0525
be in the,3,283,"[283, 349]",[163],S3M4.tsv,S0517,S0525
and the,2,283,"[283, 394]","[163, 424, 223]",S3M4.tsv,S0517,S0525
everything,1,283,[283],"[165, 422]",S3M4.tsv,S0517,S0525
be all,2,283,"[283, 349]","[167, 290, 326, 189]",S3M4.tsv,S0517,S0525
for it,2,283,[283],"[173, 539]",S3M4.tsv,S0517,S0525
be in,2,283,"[283, 323, 349]","[187, 276, 304, 358, 416, 497]",S3M4.tsv,S0517,S0525
one in,2,283,[283],[187],S3M4.tsv,S0517,S0525
it be all,3,283,[283],[189],S3M4.tsv,S0517,S0525
sorry,1,283,[283],"[189, 246]",S3M4.tsv,S0517,S0525
pay,1,283,"[283, 512]","[199, 511]",S3M4.tsv,S0517,S0525
and the the,3,283,[283],[223],S3M4.tsv,S0517,S0525
the next day,3,283,[283],[225],S3M4.tsv,S0517,S0525
say i'm,2,283,[283],[225],S3M4.tsv,S0517,S0525
it in the shop,4,283,[283],[227],S3M4.tsv,S0517,S0525
the shop,2,283,[283],"[227, 262]",S3M4.tsv,S0517,S0525
buy,1,283,[283],"[256, 505, 507, 551]",S3M4.tsv,S0517,S0525
hand hold,2,283,[283],[278],S3M4.tsv,S0517,S0525
mobile till,2,284,[283],[284],S3M4.tsv,S0517,S0525
want oh,2,290,[283],[290],S3M4.tsv,S0517,S0525
we haven't get a,4,293,[283],[293],S3M4.tsv,S0517,S0525
we haven't get,3,293,[283],[293],S3M4.tsv,S0517,S0525
change,1,332,"[283, 287, 520, 534, 576]","[332, 507]",S3M4.tsv,S0517,S0525
oh no,2,352,"[283, 445]","[352, 403]",S3M4.tsv,S0517,S0525
and it be,3,416,"[283, 313, 398]","[416, 430, 499]",S3M4.tsv,S0517,S0525
it in,2,426,[283],"[426, 529, 531]",S3M4.tsv,S0517,S0525
pair of,2,452,[283],[452],S3M4.tsv,S0517,S0525
for you,2,452,[283],[452],S3M4.tsv,S0517,S0525
on their,2,452,[283],[452],S3M4.tsv,S0517,S0525
no no you,3,479,[283],[479],S3M4.tsv,S0517,S0525
the change,2,507,[283],[507],S3M4.tsv,S0517,S0525
room and,2,575,[283],[575],S3M4.tsv,S0517,S0525
aren't they,2,287,[287],[41],S3M4.tsv,S0517,S0525
i think they,3,287,[287],[181],S3M4.tsv,S0517,S0525
have they,2,287,[287],[189],S3M4.tsv,S0517,S0525
she know,2,287,[287],[227],S3M4.tsv,S0517,S0525
do she,2,553,[287],[553],S3M4.tsv,S0517,S0525
know what,2,294,[294],[199],S3M4.tsv,S0517,S0525
this morning,2,296,"[296, 309, 319, 548, 552, 556]",[169],S3M4.tsv,S0517,S0525
sure i,2,296,"[296, 411]",[185],S3M4.tsv,S0517,S0525
breakfast,1,296,[296],"[189, 551]",S3M4.tsv,S0517,S0525
i shouldn't,2,296,[296],[207],S3M4.tsv,S0517,S0525
it's just,2,298,"[298, 345]","[195, 332]",S3M4.tsv,S0517,S0525
for that reason,3,298,[298],[297],S3M4.tsv,S0517,S0525
everywhere,1,412,[298],[412],S3M4.tsv,S0517,S0525
would have,2,300,"[300, 351]","[119, 322, 363, 549]",S3M4.tsv,S0517,S0525
have go,2,300,[300],[119],S3M4.tsv,S0517,S0525
all over,2,300,[300],[119],S3M4.tsv,S0517,S0525
manage,1,300,[300],"[201, 203]",S3M4.tsv,S0517,S0525
it would,2,326,[300],"[326, 371, 395, 446, 549]",S3M4.tsv,S0517,S0525
manage to,2,342,[300],[342],S3M4.tsv,S0517,S0525
it would have,3,549,[300],[549],S3M4.tsv,S0517,S0525
a mess,2,304,[301],[304],S3M4.tsv,S0517,S0525
mess,1,304,[301],[304],S3M4.tsv,S0517,S0525
god,1,350,"[301, 398]",[350],S3M4.tsv,S0517,S0525
look at,2,446,"[301, 552, 554, 556]",[446],S3M4.tsv,S0517,S0525
what a,2,559,[301],[559],S3M4.tsv,S0517,S0525
i wasn't,2,442,[303],[442],S3M4.tsv,S0517,S0525
tell you what,3,305,[305],[5],S3M4.tsv,S0517,S0525
what i,2,305,[305],"[35, 356]",S3M4.tsv,S0517,S0525
get my,2,305,[305],[45],S3M4.tsv,S0517,S0525
be so,2,426,[305],[426],S3M4.tsv,S0517,S0525
pair,1,452,[305],[452],S3M4.tsv,S0517,S0525
with him,2,545,[305],[545],S3M4.tsv,S0517,S0525
probably,1,307,"[307, 315, 317, 421, 425]","[11, 121, 326, 426]",S3M4.tsv,S0517,S0525
have to,2,307,"[307, 351, 386, 476, 528]","[43, 148, 165, 193, 262, 302, 338, 416, 426, 45, 157]",S3M4.tsv,S0517,S0525
have to hold,3,307,[307],[45],S3M4.tsv,S0517,S0525
could have,2,307,[307],"[119, 426]",S3M4.tsv,S0517,S0525
they've,1,307,"[307, 500]","[155, 278, 284]",S3M4.tsv,S0517,S0525
you have to,3,307,"[307, 528]",[157],S3M4.tsv,S0517,S0525
in his,2,307,"[307, 402, 476]",[304],S3M4.tsv,S0517,S0525
because you,2,346,[307],"[346, 505]",S3M4.tsv,S0517,S0525
fall,1,389,"[307, 388, 394]","[389, 393, 397]",S3M4.tsv,S0517,S0525
unless,1,426,[307],[426],S3M4.tsv,S0517,S0525
you have,2,430,"[307, 319, 368, 476, 528]","[430, 507]",S3M4.tsv,S0517,S0525
i don't know he,4,309,[309],[81],S3M4.tsv,S0517,S0525
obviously,1,309,[309],[97],S3M4.tsv,S0517,S0525
find,1,309,"[309, 323, 406]",[268],S3M4.tsv,S0517,S0525
since,1,311,"[311, 361]","[149, 420, 440]",S3M4.tsv,S0517,S0525
arrive,1,312,[311],[312],S3M4.tsv,S0517,S0525
straightaway,1,401,[313],"[401, 420, 426]",S3M4.tsv,S0517,S0525
tip,1,541,[313],[541],S3M4.tsv,S0517,S0525
he probably,2,315,[315],[11],S3M4.tsv,S0517,S0525
i can't,2,315,"[315, 480]","[117, 123, 201, 393, 420, 444, 463]",S3M4.tsv,S0517,S0525
last night,2,315,[315],[155],S3M4.tsv,S0517,S0525
last,1,315,[315],"[189, 430, 446, 479]",S3M4.tsv,S0517,S0525
night,1,315,[315],[189],S3M4.tsv,S0517,S0525
they get,2,315,[315],"[225, 258, 523]",S3M4.tsv,S0517,S0525
the boot,2,324,"[315, 319]",[324],S3M4.tsv,S0517,S0525
boot,1,324,"[315, 317, 409, 411, 455]",[324],S3M4.tsv,S0517,S0525
put them,2,401,"[315, 453]",[401],S3M4.tsv,S0517,S0525
remember,1,410,"[315, 480]","[410, 444, 446]",S3M4.tsv,S0517,S0525
when he,2,477,"[315, 319]","[477, 479]",S3M4.tsv,S0517,S0525
they might,2,317,[317],"[95, 575]",S3M4.tsv,S0517,S0525
they might be,3,317,[317],[316],S3M4.tsv,S0517,S0525
might,1,317,"[317, 319, 386]","[316, 318, 529, 575]",S3M4.tsv,S0517,S0525
to me,2,319,[319],[41],S3M4.tsv,S0517,S0525
say that,2,319,[319],"[149, 189, 346]",S3M4.tsv,S0517,S0525
be to,2,319,[319],[157],S3M4.tsv,S0517,S0525
i might go down,4,319,[319],[318],S3M4.tsv,S0517,S0525
have say,2,322,"[319, 323]","[322, 442]",S3M4.tsv,S0517,S0525
that when,2,410,[319],[410],S3M4.tsv,S0517,S0525
he come to,3,440,[319],[440],S3M4.tsv,S0517,S0525
come to,2,444,[319],[444],S3M4.tsv,S0517,S0525
i might,2,529,[319],[529],S3M4.tsv,S0517,S0525
mine,1,555,"[319, 554, 556]",[555],S3M4.tsv,S0517,S0525
they have,2,323,[323],"[59, 165, 189, 219, 483]",S3M4.tsv,S0517,S0525
she would,2,325,[325],[121],S3M4.tsv,S0517,S0525
i think she,3,325,[325],"[155, 326]",S3M4.tsv,S0517,S0525
no i think,3,325,[325],[157],S3M4.tsv,S0517,S0525
still be do it,4,325,[325],[324],S3M4.tsv,S0517,S0525
think she,2,325,[325],[324],S3M4.tsv,S0517,S0525
think she would,3,363,[325],[363],S3M4.tsv,S0517,S0525
yes if,2,327,[327],[5],S3M4.tsv,S0517,S0525
you could,2,327,"[327, 333, 368, 510]",[5],S3M4.tsv,S0517,S0525
need,1,327,[327],"[5, 133, 165]",S3M4.tsv,S0517,S0525
if you,2,327,"[327, 347, 368]","[35, 326, 446]",S3M4.tsv,S0517,S0525
a few,2,327,[327],"[91, 189]",S3M4.tsv,S0517,S0525
days,1,327,[327],[155],S3M4.tsv,S0517,S0525
even,1,327,"[327, 329, 411, 570]","[189, 326, 412, 416, 444, 446, 551]",S3M4.tsv,S0517,S0525
and sit,2,329,[329],[119],S3M4.tsv,S0517,S0525
coffee,1,329,"[329, 378]",[121],S3M4.tsv,S0517,S0525
there's only,2,329,[329],"[125, 278]",S3M4.tsv,S0517,S0525
with me,2,333,"[333, 386]","[121, 515]",S3M4.tsv,S0517,S0525
