Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
not have to,3,170,[53],[170],SXSM.tsv,S0529,S0530
three,1,173,"[53, 96, 118, 306]","[173, 464]",SXSM.tsv,S0529,S0530
people,1,173,"[53, 208, 215, 274, 376, 764, 791, 1029, 1196, 1238, 1242, 1248, 1278]","[173, 177, 181, 185, 191, 205, 209, 277, 345, 406, 542, 550, 1191, 1275, 893]",SXSM.tsv,S0529,S0530
with and,2,195,[53],[195],SXSM.tsv,S0529,S0530
not have,2,203,[53],"[203, 1299]",SXSM.tsv,S0529,S0530
always,1,240,"[53, 239, 872, 1228]","[240, 316, 940, 1199]",SXSM.tsv,S0529,S0530
live,1,301,"[53, 94, 365]","[301, 430, 894, 898, 1245, 1297]",SXSM.tsv,S0529,S0530
it really,2,311,"[53, 249]","[311, 313, 1141]",SXSM.tsv,S0529,S0530
nice,1,313,"[53, 108, 118, 146, 228, 746, 981, 991]","[313, 498, 677, 777, 786]",SXSM.tsv,S0529,S0530
a few,2,320,"[53, 686]",[320],SXSM.tsv,S0529,S0530
like would,2,476,[53],[476],SXSM.tsv,S0529,S0530
just stay,2,513,[53],[513],SXSM.tsv,S0529,S0530
people who,2,893,[53],[893],SXSM.tsv,S0529,S0530
go into,2,998,[53],[998],SXSM.tsv,S0529,S0530
place,1,1052,"[53, 403, 1055]",[1052],SXSM.tsv,S0529,S0530
with the,2,1126,"[53, 1115]",[1126],SXSM.tsv,S0529,S0530
exactly,1,671,"[56, 294, 382, 504, 664, 989, 1037]",[671],SXSM.tsv,S0529,S0530
have a,2,60,"[60, 114, 264, 359, 365, 531, 601, 630, 830, 1055]","[55, 177, 368, 381, 891]",SXSM.tsv,S0529,S0530
just the academic,3,61,[60],[61],SXSM.tsv,S0529,S0530
like i,2,103,"[60, 86, 114, 138, 233, 264, 266, 397, 411, 657, 836, 838, 840, 850, 1097]","[103, 187, 191, 197, 203, 205, 446, 1074, 1144, 507]",SXSM.tsv,S0529,S0530
say,1,111,"[60, 86, 127, 243, 752, 819, 822, 858, 870, 985, 1031, 1240, 1318]","[111, 209, 262, 295, 336, 825, 893]",SXSM.tsv,S0529,S0530
honestly,1,474,"[60, 522, 1133]","[474, 841]",SXSM.tsv,S0529,S0530
like i know,3,507,[60],[507],SXSM.tsv,S0529,S0530
horrible,1,671,"[60, 62, 86, 780, 1043, 1125, 1284, 1288]","[671, 781, 1247]",SXSM.tsv,S0529,S0530
and you,2,62,"[62, 86, 92, 146, 365, 455, 478]","[57, 1257]",SXSM.tsv,S0529,S0530
we do,2,95,"[62, 1278]","[95, 483]",SXSM.tsv,S0529,S0530
pretty,1,155,"[62, 401, 1065]","[155, 515, 942]",SXSM.tsv,S0529,S0530
mean,1,161,"[62, 127, 129, 200, 215, 553, 605, 676, 694, 714, 736, 1248, 1276, 1314, 1316]","[161, 262, 345, 1275, 426, 898, 998, 1014]",SXSM.tsv,S0529,S0530
don't have to,3,163,[62],"[163, 503]",SXSM.tsv,S0529,S0530
sit,1,170,"[62, 682, 1057]","[170, 257, 262]",SXSM.tsv,S0529,S0530
i mean,2,345,"[62, 127, 129, 200, 605, 714, 1248, 1276]","[345, 426, 898, 998, 1014]",SXSM.tsv,S0529,S0530
it's i,2,446,[62],[446],SXSM.tsv,S0529,S0530
anyone,1,765,[62],[765],SXSM.tsv,S0529,S0530
around,1,823,[62],[823],SXSM.tsv,S0529,S0530
cos it's,2,1082,"[62, 121, 838, 1151, 1222]",[1082],SXSM.tsv,S0529,S0530
know we,2,1180,"[62, 461]",[1180],SXSM.tsv,S0529,S0530
different,1,214,[67],"[214, 289, 295]",SXSM.tsv,S0529,S0530
home,1,381,"[67, 172, 342, 441, 449, 453]","[381, 442, 446]",SXSM.tsv,S0529,S0530
home like,2,446,[67],[446],SXSM.tsv,S0529,S0530
think i,2,467,"[67, 200]","[467, 1267]",SXSM.tsv,S0529,S0530
i go,2,1110,"[67, 172]",[1110],SXSM.tsv,S0529,S0530
grow,1,111,"[71, 116, 129, 132, 134, 140, 148, 284]","[111, 133, 283]",SXSM.tsv,S0529,S0530
to be,2,126,"[71, 152, 200, 288, 314, 491, 670, 674, 776, 778, 787, 856, 981, 983, 1061]","[126, 155, 161, 324, 523, 542, 900, 984, 503]",SXSM.tsv,S0529,S0530
be like,2,167,"[71, 114, 118, 134, 152, 217, 237, 244, 306, 365, 480, 551, 597, 599, 692, 726, 791, 848, 854, 995, 1019, 1033, 1055, 1057, 1061, 1071, 1091, 1101, 1135, 1318]","[167, 311, 340, 345, 472, 476, 544, 600, 796, 940, 1026, 1064, 252, 307]",SXSM.tsv,S0529,S0530
expect to,2,191,[71],[191],SXSM.tsv,S0529,S0530
be like a,3,252,"[71, 237, 597, 848, 854, 1033, 1055, 1057, 1061, 1318]","[252, 307, 476]",SXSM.tsv,S0529,S0530
but i be,3,467,"[71, 264]",[467],SXSM.tsv,S0529,S0530
expect to be,3,503,[71],[503],SXSM.tsv,S0529,S0530
be really,2,1124,"[71, 473, 531, 634, 856, 1091]",[1124],SXSM.tsv,S0529,S0530
have no,2,80,[80],[5],SXSM.tsv,S0529,S0530
just like,2,80,"[80, 210, 232, 235, 449, 478, 772, 1063, 1131]","[68, 195, 229, 262, 394, 893, 1024, 1229, 817, 1253]",SXSM.tsv,S0529,S0530
make,1,85,"[80, 86, 118, 120, 232, 459, 748, 836, 991, 1029, 1037, 1039, 1089, 1248]","[85, 130, 358, 392, 741, 827, 992, 998, 1002, 1014, 1068, 468, 197]",SXSM.tsv,S0529,S0530
like my,2,173,"[80, 127, 455, 557, 599, 1031, 1055]",[173],SXSM.tsv,S0529,S0530
and it,2,195,"[80, 215, 530, 553, 1135]",[195],SXSM.tsv,S0529,S0530
make me,2,197,"[80, 748, 991]","[197, 358, 468]",SXSM.tsv,S0529,S0530
i just couldn't,3,205,[80],[205],SXSM.tsv,S0529,S0530
it just,2,229,"[80, 463, 504, 609]","[229, 614, 1195]",SXSM.tsv,S0529,S0530
look,1,383,"[80, 86, 102, 110, 118, 120, 298, 384, 493, 502, 514, 564, 621, 682, 780, 868, 886, 1037, 1113, 1131, 1137, 1220, 1305]","[383, 385, 387, 505, 515, 521, 641, 681, 523, 588]",SXSM.tsv,S0529,S0530
idea,1,507,"[80, 319]",[507],SXSM.tsv,S0529,S0530
look like,2,523,"[80, 86, 384, 564, 682, 1113]","[523, 588, 681]",SXSM.tsv,S0529,S0530
any of,2,658,"[80, 92, 619, 1246]",[658],SXSM.tsv,S0529,S0530
it's just like,3,817,"[80, 235]","[817, 1253]",SXSM.tsv,S0529,S0530
university,1,86,"[86, 90]","[50, 177, 1233]",SXSM.tsv,S0529,S0530
students,1,86,[86],[64],SXSM.tsv,S0529,S0530
make you,2,86,"[86, 991]","[85, 130, 992]",SXSM.tsv,S0529,S0530
it be,2,91,"[86, 118, 134, 136, 166, 172, 232, 306, 308, 342, 354, 356, 463, 465, 533, 583, 599, 609, 638, 728, 782, 909, 953, 995, 1015, 1031, 1033, 1055, 1057, 1059, 1065, 1091, 1093, 1097, 1101, 1109, 1140, 1145, 1147, 1234, 1254, 1318]","[91, 109, 168, 231, 281, 353, 357, 452, 464, 466, 476, 600, 693, 942, 1014, 1088, 1094, 1112, 1319, 1321, 195, 996]",SXSM.tsv,S0529,S0530
it be just,3,195,"[86, 232, 995]","[195, 996]",SXSM.tsv,S0529,S0530
my mum,2,252,"[86, 772]","[252, 332, 855]",SXSM.tsv,S0529,S0530
be just,2,262,"[86, 226, 232, 280, 425, 478, 491, 995, 1099, 1123]","[262, 479, 1024, 1235, 996]",SXSM.tsv,S0529,S0530
to my,2,360,[86],[360],SXSM.tsv,S0529,S0530
bed,1,360,"[86, 371, 441, 443, 453, 455, 457]","[360, 438, 440, 442, 446, 452]",SXSM.tsv,S0529,S0530
anything,1,507,"[86, 129, 264, 819]",[507],SXSM.tsv,S0529,S0530
look like an,3,588,[86],[588],SXSM.tsv,S0529,S0530
out of,2,980,"[86, 284, 321, 371, 907]",[980],SXSM.tsv,S0529,S0530
it make you,3,992,[86],[992],SXSM.tsv,S0529,S0530
you like,2,1160,"[86, 150, 235, 1177]",[1160],SXSM.tsv,S0529,S0530
know it,2,1195,[86],[1195],SXSM.tsv,S0529,S0530
just have,2,1257,"[86, 836]",[1257],SXSM.tsv,S0529,S0530
the harsh realities,3,88,[88],[87],SXSM.tsv,S0529,S0530
when you're,2,90,[90],"[33, 289, 291, 293]",SXSM.tsv,S0529,S0530
for you,2,92,[92],[21],SXSM.tsv,S0529,S0530
pay for,2,92,"[92, 1240]",[27],SXSM.tsv,S0529,S0530
things,1,285,"[92, 278, 286, 382, 493, 734, 981, 1015, 1069]","[285, 293, 426, 986, 1243]",SXSM.tsv,S0529,S0530
but you,2,468,"[92, 365, 1211]",[468],SXSM.tsv,S0529,S0530
things back,2,1243,[92],[1243],SXSM.tsv,S0529,S0530
you just,2,94,"[94, 748]","[21, 43, 137, 246, 773, 1257, 301]",SXSM.tsv,S0529,S0530
you you,2,289,"[94, 560]","[289, 406, 1214]",SXSM.tsv,S0529,S0530
you just get,3,301,[94],[301],SXSM.tsv,S0529,S0530
in this,2,879,"[94, 156]",[879],SXSM.tsv,S0529,S0530
live in,2,898,[94],[898],SXSM.tsv,S0529,S0530
get to,2,900,"[94, 566, 674]",[900],SXSM.tsv,S0529,S0530
just get,2,980,"[94, 152, 160]",[980],SXSM.tsv,S0529,S0530
be you,2,596,"[98, 537, 670, 682, 692, 748, 752, 919, 1196, 1198]","[596, 637, 709, 715, 1279]",SXSM.tsv,S0529,S0530
oh yeah,2,135,"[100, 502, 690, 828, 856, 1053, 1215, 1216]","[135, 532, 616, 1070]",SXSM.tsv,S0529,S0530
put,1,255,"[100, 237, 323, 640, 686, 708]","[255, 322, 332, 472, 627, 629, 639, 1036]",SXSM.tsv,S0529,S0530
start,1,336,"[100, 142, 1079, 1238, 1242]","[336, 695, 825]",SXSM.tsv,S0529,S0530
to the,2,855,"[100, 640]",[855],SXSM.tsv,S0529,S0530
it's get,2,869,[100],[869],SXSM.tsv,S0529,S0530
shorter,1,102,[102],[99],SXSM.tsv,S0529,S0530
cool,1,109,"[102, 110, 146, 756, 1065, 1220]","[109, 324, 436, 529, 757, 1217, 681, 1104]",SXSM.tsv,S0529,S0530
no you,2,398,"[102, 1209]","[398, 503]",SXSM.tsv,S0529,S0530
really cool,2,681,"[102, 110]","[681, 1104]",SXSM.tsv,S0529,S0530
could,1,1014,"[102, 441, 597, 621, 1101]","[1014, 1040]",SXSM.tsv,S0529,S0530
that would,2,1024,[102],"[1024, 1026]",SXSM.tsv,S0529,S0530
yeah like,2,328,"[106, 459, 736, 953, 1069]","[328, 1046]",SXSM.tsv,S0529,S0530
that be,2,260,"[108, 249, 803, 943, 978, 1071, 1125]","[260, 307, 476, 582, 691, 725, 757, 986, 1143, 1271]",SXSM.tsv,S0529,S0530
i think,2,114,"[114, 212, 221, 251, 280, 359, 374, 421, 441, 465, 583, 659, 661, 686, 712, 772, 782, 836, 1007, 1015, 1029, 1105]","[33, 68, 177, 189, 205, 213, 281, 289, 408, 452, 476, 707, 777, 841, 855, 893, 1088, 1267, 1277, 467, 725]",SXSM.tsv,S0529,S0530
ever,1,114,"[114, 176, 489, 568, 822]","[50, 765]",SXSM.tsv,S0529,S0530
my hair,2,114,"[114, 118, 146]","[97, 99, 111, 1116]",SXSM.tsv,S0529,S0530
cut,1,114,"[114, 118, 129, 132, 142]",[97],SXSM.tsv,S0529,S0530
actually,1,114,"[114, 118, 136, 284, 382, 449, 533, 651, 714, 953, 1015, 1065, 1097, 1198, 1236]","[99, 130, 181, 229, 464, 509, 893, 942, 1152, 1165, 1191, 1199, 1269]",SXSM.tsv,S0529,S0530
like i have,3,114,[114],[103],SXSM.tsv,S0529,S0530
when i be,3,114,"[114, 848]","[111, 347, 358]",SXSM.tsv,S0529,S0530
a bob,2,114,[114],[111],SXSM.tsv,S0529,S0530
short,1,114,"[114, 118, 138, 142, 1015]","[111, 240]",SXSM.tsv,S0529,S0530
never,1,114,"[114, 321, 441, 489, 526, 530, 531, 568, 809, 850]","[111, 394, 849, 920, 922, 940, 1156, 1295]",SXSM.tsv,S0529,S0530
hair,1,114,"[114, 118, 127, 142, 146, 1117]","[111, 126, 586, 721, 1116]",SXSM.tsv,S0529,S0530
i be like,3,167,"[114, 118, 244, 692, 726, 848, 1091, 1135]","[167, 472, 476, 940]",SXSM.tsv,S0529,S0530
i have a,3,177,[114],[177],SXSM.tsv,S0529,S0530
that i,2,189,"[114, 264, 983, 1055]","[189, 349, 639, 1169]",SXSM.tsv,S0529,S0530
yeah me too,3,281,[114],[281],SXSM.tsv,S0529,S0530
about erm,2,332,[114],[332],SXSM.tsv,S0529,S0530
i think that,3,467,"[114, 221]","[467, 725]",SXSM.tsv,S0529,S0530
me too,2,652,[114],[652],SXSM.tsv,S0529,S0530
and i grow,3,116,[116],[111],SXSM.tsv,S0529,S0530
grow it out,3,133,"[116, 134, 140]",[133],SXSM.tsv,S0529,S0530
like when i,3,118,[118],[111],SXSM.tsv,S0529,S0530
like when,2,118,"[118, 142, 146, 953]",[111],SXSM.tsv,S0529,S0530
like it,2,137,"[118, 314, 463, 736, 995, 1097]","[137, 1299]",SXSM.tsv,S0529,S0530
for a,2,320,"[118, 1135]",[320],SXSM.tsv,S0529,S0530
i get,2,349,"[118, 233, 495, 970]","[349, 906, 1174]",SXSM.tsv,S0529,S0530
i love,2,402,[118],"[402, 412, 701, 871, 873, 877, 975]",SXSM.tsv,S0529,S0530
really nice,2,498,[118],[498],SXSM.tsv,S0529,S0530
be this,2,598,"[118, 134, 1091]","[598, 1271]",SXSM.tsv,S0529,S0530
so good,2,703,"[118, 872, 1164, 1224]",[703],SXSM.tsv,S0529,S0530
it do,2,799,"[118, 562, 625, 682, 1302]","[799, 802, 1299]",SXSM.tsv,S0529,S0530
and i love,3,869,[118],[869],SXSM.tsv,S0529,S0530
be like no,3,1026,[118],[1026],SXSM.tsv,S0529,S0530
when it,2,1110,"[118, 146, 504]",[1110],SXSM.tsv,S0529,S0530
effort,1,1195,[118],[1195],SXSM.tsv,S0529,S0530
thick,1,126,"[120, 127]",[126],SXSM.tsv,S0529,S0530
hair's,1,151,[120],[151],SXSM.tsv,S0529,S0530
the same,2,213,"[120, 212]",[213],SXSM.tsv,S0529,S0530
sometimes,1,320,"[120, 384, 770, 1063, 1228]","[320, 360]",SXSM.tsv,S0529,S0530
big,1,340,"[120, 127, 453, 678]","[340, 426, 434, 675, 679, 681, 685]",SXSM.tsv,S0529,S0530
make it,2,358,"[120, 459]","[358, 1014]",SXSM.tsv,S0529,S0530
it look,2,681,[120],[681],SXSM.tsv,S0529,S0530
but then,2,904,"[120, 129, 131, 506]","[904, 1034]",SXSM.tsv,S0529,S0530
it make,2,992,"[120, 1248]",[992],SXSM.tsv,S0529,S0530
it's like it's,3,121,[121],[79],SXSM.tsv,S0529,S0530
it's like,2,121,"[121, 127, 129, 146, 732, 810, 907, 1037, 1055, 1151]","[87, 195, 338, 426, 503, 612, 648, 731, 783, 785, 786, 894, 1128, 1146, 1200, 1306, 1299]",SXSM.tsv,S0529,S0530
it's a,2,121,"[121, 176, 224, 502, 609, 626, 762, 838, 1043, 1250, 1254]","[97, 446, 1130, 229, 1299]",SXSM.tsv,S0529,S0530
like it's a,3,229,"[121, 1250]","[229, 1299]",SXSM.tsv,S0529,S0530
a little,2,260,"[121, 237]",[260],SXSM.tsv,S0529,S0530
little,1,345,"[121, 237, 489, 502, 798]",[345],SXSM.tsv,S0529,S0530
like it's,2,426,"[121, 127, 560, 850, 1250]","[426, 1299]",SXSM.tsv,S0529,S0530
easier,1,446,[121],[446],SXSM.tsv,S0529,S0530
it's like it's a,4,1299,[121],[1299],SXSM.tsv,S0529,S0530
you can,2,123,"[123, 212, 237, 455, 1209]","[57, 330, 671, 747, 1052, 1208]",SXSM.tsv,S0529,S0530
not even,2,127,"[127, 760]",[48],SXSM.tsv,S0529,S0530
it's not that,3,127,"[127, 678, 858]",[79],SXSM.tsv,S0529,S0530
like it's not,3,127,"[127, 560]",[79],SXSM.tsv,S0529,S0530
voluminous,1,128,[127],[128],SXSM.tsv,S0529,S0530
quite,1,165,"[127, 219, 284, 657, 1063, 1205, 1254, 1311]","[165, 295, 336, 654, 893, 1062, 1088, 1223]",SXSM.tsv,S0529,S0530
not that,2,181,"[127, 678, 858]",[181],SXSM.tsv,S0529,S0530
sort of,2,262,"[127, 304, 425, 506]","[262, 283, 1044]",SXSM.tsv,S0529,S0530
oh no,2,729,"[127, 623]",[729],SXSM.tsv,S0529,S0530
great,1,1139,"[127, 264, 728]","[1139, 1297]",SXSM.tsv,S0529,S0530
for it,2,129,"[129, 148, 874, 1230, 1238]",[27],SXSM.tsv,S0529,S0530
kind of,2,129,"[129, 140, 156, 221, 264, 284, 502, 535, 599, 601, 638, 651, 657, 674, 730, 1055, 1113, 1135, 1250]","[55, 57, 195, 291, 295, 370, 1074, 1122, 205, 893]",SXSM.tsv,S0529,S0530
i kind of,3,205,"[129, 284, 651, 1250]","[205, 893]",SXSM.tsv,S0529,S0530
like really,2,262,"[129, 215, 217, 224, 365, 477, 868, 1071, 1151]",[262],SXSM.tsv,S0529,S0530
wait,1,340,"[129, 148, 1230]",[340],SXSM.tsv,S0529,S0530
wanna,1,806,"[129, 172, 323, 373, 686, 807, 820, 838, 852, 856, 858]","[806, 821, 839, 894, 898, 1269]",SXSM.tsv,S0529,S0530
wait for,2,1229,"[129, 148, 1230]",[1229],SXSM.tsv,S0529,S0530
it can,2,131,"[131, 217]",[85],SXSM.tsv,S0529,S0530
grow it,2,133,[132],[133],SXSM.tsv,S0529,S0530
try to,2,811,"[132, 748]",[811],SXSM.tsv,S0529,S0530
just to,2,891,"[132, 284]",[891],SXSM.tsv,S0529,S0530
the begin,2,168,"[134, 495]",[168],SXSM.tsv,S0529,S0530
it be like,3,476,"[134, 306, 599, 995, 1101]",[476],SXSM.tsv,S0529,S0530
do now,2,893,[134],[893],SXSM.tsv,S0529,S0530
up here,2,893,"[134, 419, 619]","[893, 896]",SXSM.tsv,S0529,S0530
out like,2,1104,[134],[1104],SXSM.tsv,S0529,S0530
be it,2,229,"[136, 206, 212, 609, 647, 680, 728, 888, 1059, 1091]","[229, 305, 735, 942]",SXSM.tsv,S0529,S0530
one,1,622,"[136, 581, 657, 726, 732, 850, 858, 953, 1037, 1079, 1089, 1196, 1205]","[622, 699, 709, 715, 841, 859, 1022, 1026, 1080, 1206]",SXSM.tsv,S0529,S0530
it be it be,4,942,"[136, 1059, 1091]",[942],SXSM.tsv,S0529,S0530
point,1,984,"[136, 601, 726]",[984],SXSM.tsv,S0529,S0530
felt like,2,138,"[138, 1097]","[68, 209]",SXSM.tsv,S0529,S0530
i'd have,2,189,[138],[189],SXSM.tsv,S0529,S0530
i just felt like,4,209,[138],[209],SXSM.tsv,S0529,S0530
so i,2,254,"[138, 251, 991]","[254, 262, 940, 1261]",SXSM.tsv,S0529,S0530
half,1,328,"[138, 312, 533, 599, 836, 1039]","[328, 534]",SXSM.tsv,S0529,S0530
a year,2,1259,"[138, 312, 1258]",[1259],SXSM.tsv,S0529,S0530
let's,1,485,[140],"[485, 487, 602, 808, 1312]",SXSM.tsv,S0529,S0530
the thing,2,142,"[142, 506]","[5, 33, 68, 345]",SXSM.tsv,S0529,S0530
you get,2,142,"[142, 443, 997, 1063]","[33, 77, 507, 527, 687, 965, 1178]",SXSM.tsv,S0529,S0530
that's the thing,3,142,"[142, 506]","[72, 301]",SXSM.tsv,S0529,S0530
and that's,2,142,"[142, 1262]",[113],SXSM.tsv,S0529,S0530
thing like,2,281,"[142, 506]",[281],SXSM.tsv,S0529,S0530
long,1,305,"[142, 905, 1091, 1109]","[305, 311, 721]",SXSM.tsv,S0529,S0530
love,1,402,"[142, 373, 516]","[402, 412, 701, 869, 871, 873, 877, 975]",SXSM.tsv,S0529,S0530
long hair,2,721,[142],[721],SXSM.tsv,S0529,S0530
nothing,1,146,"[146, 876, 886]",[68],SXSM.tsv,S0529,S0530
and it's,2,146,"[146, 453, 457, 601, 760, 1063, 1151]","[79, 341, 446, 448, 1128]",SXSM.tsv,S0529,S0530
oh my,2,173,"[146, 256, 607, 939, 1101, 1125, 1135, 1282]","[173, 236, 250, 479, 565, 689, 709, 853, 1024, 1058, 1134, 1180, 1193, 1221, 1267, 1269, 1310]",SXSM.tsv,S0529,S0530
like oh,2,600,"[146, 244, 245, 634, 1037, 1101, 1135]","[600, 1271]",SXSM.tsv,S0529,S0530
just have to,3,1257,[148],[1257],SXSM.tsv,S0529,S0530
dull,1,151,[150],[151],SXSM.tsv,S0529,S0530
like even,2,358,"[150, 838]",[358],SXSM.tsv,S0529,S0530
use to,2,152,"[152, 224, 411, 441]","[111, 203, 894, 896, 898, 940]",SXSM.tsv,S0529,S0530
like get,2,203,"[152, 304]",[203],SXSM.tsv,S0529,S0530
use,1,229,"[152, 224, 411, 441, 1238, 1278]","[229, 295, 894, 896, 898, 940]",SXSM.tsv,S0529,S0530
older,1,289,[152],"[289, 293, 1275]",SXSM.tsv,S0529,S0530
but it,2,311,"[152, 1057, 1093, 1254]","[311, 464]",SXSM.tsv,S0529,S0530
nicer,1,444,"[152, 621]","[444, 446, 476]",SXSM.tsv,S0529,S0530
so much,2,446,"[152, 373, 1111, 1137, 1161]","[446, 871]",SXSM.tsv,S0529,S0530
darker,1,1014,[152],[1014],SXSM.tsv,S0529,S0530
mm yeah,2,360,"[154, 308, 500]",[360],SXSM.tsv,S0529,S0530
green,1,157,[156],[157],SXSM.tsv,S0529,S0530
god,1,158,"[158, 244, 256, 310, 441, 607, 686, 760, 764, 824, 929, 939, 1101, 1125, 1135, 1282]","[19, 173, 234, 236, 250, 301, 307, 479, 685, 689, 709, 853, 960, 1024, 1058, 1108, 1134, 1221, 1261, 1267, 1269, 1273, 893, 1180, 1310]",SXSM.tsv,S0529,S0530
sorry,1,158,"[158, 244, 323, 502]","[97, 464, 926, 928, 1279, 1310]",SXSM.tsv,S0529,S0530
negative about,2,159,[158],[159],SXSM.tsv,S0529,S0530
depress,1,347,"[158, 365, 376]","[347, 358]",SXSM.tsv,S0529,S0530
everything,1,487,"[158, 758, 830, 840, 1033, 1099, 1115]","[487, 1279]",SXSM.tsv,S0529,S0530
sound,1,507,[158],"[507, 573, 799, 802]",SXSM.tsv,S0529,S0530
god i,2,893,"[158, 441, 686]","[893, 1180, 1310]",SXSM.tsv,S0529,S0530
i forget,2,389,[162],[389],SXSM.tsv,S0529,S0530
taxi trip,2,166,[166],[165],SXSM.tsv,S0529,S0530
taxi,1,167,[166],"[167, 170]",SXSM.tsv,S0529,S0530
free,1,167,"[166, 1186]","[167, 381, 168]",SXSM.tsv,S0529,S0530
it be free,3,168,[166],[168],SXSM.tsv,S0529,S0530
trip,1,332,"[166, 854]",[332],SXSM.tsv,S0529,S0530
really enjoy,2,1090,[166],[1090],SXSM.tsv,S0529,S0530
just come,2,172,"[172, 484, 504]","[33, 360]",SXSM.tsv,S0529,S0530
come,1,172,"[172, 386, 484, 489, 502, 504, 506, 570, 758, 810, 838, 876, 959, 962, 1083, 1087]","[33, 50, 254, 347, 349, 357, 567, 808, 893, 1084, 1104, 1110, 1163, 360]",SXSM.tsv,S0529,S0530
go on,2,569,"[172, 278, 568, 1248]","[569, 1291]",SXSM.tsv,S0529,S0530
be gonna go,3,998,[172],[998],SXSM.tsv,S0529,S0530
week,1,1229,"[172, 306, 310, 1186]",[1229],SXSM.tsv,S0529,S0530
you're just,2,174,[174],"[68, 70, 394]",SXSM.tsv,S0529,S0530
so famous,2,175,[174],[175],SXSM.tsv,S0529,S0530
life,1,176,"[176, 393, 1234]","[97, 159, 347, 891, 1235]",SXSM.tsv,S0529,S0530
sad,1,729,"[176, 1309]","[729, 1229]",SXSM.tsv,S0529,S0530
have you,2,507,"[178, 443, 914]","[507, 687, 948, 1178]",SXSM.tsv,S0529,S0530
have friends,2,183,[182],[183],SXSM.tsv,S0529,S0530
friends,1,187,"[182, 243, 551, 708, 726]","[187, 191, 554]",SXSM.tsv,S0529,S0530
stuff,1,262,"[192, 634, 1015, 1059, 1069, 1236]","[262, 428, 1291, 332, 1052]",SXSM.tsv,S0529,S0530
and stuff,2,332,"[192, 1059]","[332, 1052]",SXSM.tsv,S0529,S0530
word,1,196,[196],[195],SXSM.tsv,S0529,S0530
well i don't know,4,200,[200],[197],SXSM.tsv,S0529,S0530
be happy,2,200,[200],"[197, 199]",SXSM.tsv,S0529,S0530
well i don't,3,200,[200],[197],SXSM.tsv,S0529,S0530
happy,1,200,"[200, 268, 991]","[197, 994, 199]",SXSM.tsv,S0529,S0530
cop,1,201,[200],[201],SXSM.tsv,S0529,S0530
well i,2,209,"[200, 284]","[209, 420]",SXSM.tsv,S0529,S0530
though,1,521,"[200, 411, 435, 512, 559, 814, 970, 1234, 1238, 1248, 1254, 1314]","[521, 1141, 1158]",SXSM.tsv,S0529,S0530
know you,2,765,[200],[765],SXSM.tsv,S0529,S0530
on people,2,208,[208],[205],SXSM.tsv,S0529,S0530
no that's,2,729,[210],[729],SXSM.tsv,S0529,S0530
but i think,3,212,[212],"[205, 408]",SXSM.tsv,S0529,S0530
panic attack,2,212,"[212, 215, 224, 226]","[205, 225, 231, 229]",SXSM.tsv,S0529,S0530
attack,1,212,"[212, 224]","[205, 225, 229, 231]",SXSM.tsv,S0529,S0530
be they,2,225,[212],"[225, 479, 517]",SXSM.tsv,S0529,S0530
panic attack or,3,229,"[212, 224]",[229],SXSM.tsv,S0529,S0530
i think you,3,289,[212],[289],SXSM.tsv,S0529,S0530
or be they,3,416,[212],[416],SXSM.tsv,S0529,S0530
or be,2,598,[212],[598],SXSM.tsv,S0529,S0530
you can get,3,747,[212],[747],SXSM.tsv,S0529,S0530
get er,2,980,[212],[980],SXSM.tsv,S0529,S0530
like yeah,2,215,"[215, 449]","[50, 167, 1275]",SXSM.tsv,S0529,S0530
but also,2,215,[215],[57],SXSM.tsv,S0529,S0530
like you're,2,215,"[215, 235]",[68],SXSM.tsv,S0529,S0530
you feel,2,215,[215],"[85, 130, 992]",SXSM.tsv,S0529,S0530
to die and,3,215,[215],[209],SXSM.tsv,S0529,S0530
some people,2,215,"[215, 274]","[209, 277, 542]",SXSM.tsv,S0529,S0530
a panic attack,3,229,[215],"[229, 231]",SXSM.tsv,S0529,S0530
die,1,269,"[215, 232, 270, 801, 953, 961, 970, 1049, 1316]","[269, 1116, 799]",SXSM.tsv,S0529,S0530
it feel like,3,311,"[215, 310]","[311, 440]",SXSM.tsv,S0529,S0530
but like,2,426,[215],[426],SXSM.tsv,S0529,S0530
badly,1,450,"[215, 449]",[450],SXSM.tsv,S0529,S0530
to die,2,799,[215],[799],SXSM.tsv,S0529,S0530
for some,2,1160,[215],[1160],SXSM.tsv,S0529,S0530
just be like,3,1026,[217],[1026],SXSM.tsv,S0529,S0530
and i think,3,452,[221],[452],SXSM.tsv,S0529,S0530
and i think that,4,725,[221],[725],SXSM.tsv,S0529,S0530
to have,2,224,"[224, 830]","[191, 1291]",SXSM.tsv,S0529,S0530
she use,2,229,[224],[229],SXSM.tsv,S0529,S0530
do that,2,639,"[224, 323, 720, 814, 1314, 1316]","[639, 817, 1104]",SXSM.tsv,S0529,S0530
that cos,2,1082,[224],[1082],SXSM.tsv,S0529,S0530
like that,2,226,"[226, 272, 373, 384, 484, 774, 1069]","[97, 410, 428, 440, 582, 705, 1066, 1068, 1082, 1143, 1291]",SXSM.tsv,S0529,S0530
real panic attack,3,226,[226],[225],SXSM.tsv,S0529,S0530
