Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
certain,1,888,"[196, 198, 698]","[888, 1037]",S97Z.tsv,S0192,S0195
just i'm,2,1539,[196],[1539],S97Z.tsv,S0192,S0195
english,1,1545,"[196, 724, 726, 728, 730, 1133, 1135, 1139, 1177, 1268, 1620]",[1545],S97Z.tsv,S0192,S0195
be like,2,198,"[198, 858, 1074, 1179, 1248, 1292, 1346, 1529, 1678, 1753, 1787]","[127, 162, 253, 258, 957, 1085, 1087]",S97Z.tsv,S0192,S0195
holiday,1,205,"[198, 202]",[205],S97Z.tsv,S0192,S0195
christmas,1,205,[198],[205],S97Z.tsv,S0192,S0195
place,1,523,"[198, 361, 512, 1147, 1165, 1233, 1254, 1298, 1606, 1797, 1845]",[523],S97Z.tsv,S0192,S0195
and not,2,871,"[198, 263]",[871],S97Z.tsv,S0192,S0195
to me,2,1616,"[198, 271, 1260, 1324]",[1616],S97Z.tsv,S0192,S0195
break,1,1689,"[198, 714, 1813]","[1689, 1712]",S97Z.tsv,S0192,S0195
do you know what i mean,6,839,[200],"[839, 881]",S97Z.tsv,S0192,S0195
do you know what,4,901,"[200, 1064]",[901],S97Z.tsv,S0192,S0195
say holiday,2,205,[202],[205],S97Z.tsv,S0192,S0195
yeah but,2,229,"[202, 216, 454, 765, 1010, 1330]",[229],S97Z.tsv,S0192,S0195
they just,2,356,"[202, 674, 1274]",[356],S97Z.tsv,S0192,S0195
somewhere,1,1037,"[204, 494, 548, 1046, 1066, 1145]","[1037, 1658]",S97Z.tsv,S0192,S0195
they all,2,713,[208],[713],S97Z.tsv,S0192,S0195
they can,2,1596,"[208, 343, 1268, 1634]",[1596],S97Z.tsv,S0192,S0195
candy,1,213,"[212, 220, 222]","[213, 215]",S97Z.tsv,S0192,S0195
these days,2,935,"[214, 1743]","[935, 1319]",S97Z.tsv,S0192,S0195
i wanna,2,1108,"[214, 448, 974, 984, 1004]",[1108],S97Z.tsv,S0192,S0195
as well,2,216,"[216, 588, 708, 980, 1399]","[17, 453, 563, 1126, 1838]",S97Z.tsv,S0192,S0195
but it,2,625,"[216, 763, 786, 1370]",[625],S97Z.tsv,S0192,S0195
hard,1,220,[220],"[127, 320]",S97Z.tsv,S0192,S0195
i mean it,3,220,"[220, 1092]","[158, 937]",S97Z.tsv,S0192,S0195
and er,2,225,"[220, 856, 1338]","[225, 1472, 1838]",S97Z.tsv,S0192,S0195
sweets,1,245,[220],[245],S97Z.tsv,S0192,S0195
when i,2,253,"[220, 786, 804, 1137, 1225, 1425, 1465, 1565, 1761]",[253],S97Z.tsv,S0192,S0195
it all i,3,352,[220],[352],S97Z.tsv,S0192,S0195
up there,2,226,"[226, 230, 331, 333, 335, 345, 347]","[225, 229, 253, 372, 374]",S97Z.tsv,S0192,S0195
you have,2,559,"[226, 228, 398, 880, 1006, 1008, 1507, 1509, 1527, 1773, 1817]","[559, 1691]",S97Z.tsv,S0192,S0195
car,1,229,"[228, 1403]","[229, 827]",S97Z.tsv,S0192,S0195
fly up there,3,230,[230],[229],S97Z.tsv,S0192,S0195
if you're,2,835,"[234, 946]",[835],S97Z.tsv,S0192,S0195
forty,1,939,"[234, 932, 938, 944, 946, 998, 1542]","[939, 971, 977]",S97Z.tsv,S0192,S0195
that's what,2,1562,[234],[1562],S97Z.tsv,S0192,S0195
fair enough,2,244,[244],[57],S97Z.tsv,S0192,S0195
ket,1,248,"[248, 259]","[247, 249, 253]",S97Z.tsv,S0192,S0195
i'm a,2,330,"[256, 1012]","[330, 1539]",S97Z.tsv,S0192,S0195
yeah well,2,403,"[256, 1751]","[403, 567, 1259, 1581, 1416]",S97Z.tsv,S0192,S0195
yeah yeah well,3,1416,[256],[1416],S97Z.tsv,S0192,S0195
yeah it's,2,264,"[259, 297, 586, 636, 696, 826, 930, 1237, 1735]","[264, 268, 318, 557, 1349, 1786]",S97Z.tsv,S0192,S0195
you do,2,370,"[261, 285, 582, 1314, 1644, 1657, 1663, 1827]","[370, 525, 1826, 1828]",S97Z.tsv,S0192,S0195
pick,1,833,"[261, 755, 893]",[833],S97Z.tsv,S0192,S0195
things,1,835,"[261, 654, 664, 804, 910, 918, 928, 1004, 1189, 1777, 1823, 1847]",[835],S97Z.tsv,S0192,S0195
flat,1,264,"[263, 265, 267, 271, 341]","[264, 266]",S97Z.tsv,S0192,S0195
apartment,1,274,[263],[274],S97Z.tsv,S0192,S0195
as much as,3,421,"[263, 846, 1092]","[421, 871]",S97Z.tsv,S0192,S0195
want to,2,847,"[263, 321, 438, 546, 858, 1133, 1203, 1262]","[847, 1472]",S97Z.tsv,S0192,S0195
as much as i,4,871,[263],[871],S97Z.tsv,S0192,S0195
don't want,2,1738,[263],[1738],S97Z.tsv,S0192,S0195
weird,1,1710,"[265, 1709]",[1710],S97Z.tsv,S0192,S0195
really,1,267,"[267, 269, 319, 406, 626, 634, 666, 712, 761, 970, 1030, 1111, 1115, 1149, 1199, 1283, 1308, 1322, 1346, 1391, 1724]","[1, 15, 19, 21, 25, 29, 41, 45, 49, 57, 81, 105, 127, 158, 296, 330, 346, 374, 388, 407, 455, 457, 487, 531, 551, 583, 585, 657, 661, 665, 707, 709, 742, 760, 770, 774, 793, 837, 890, 894, 903, 1025, 1035, 1071, 1091, 1104, 1140, 1142, 1156, 1162, 1170, 1174, 1178, 1204, 1212, 1232, 1255, 1267, 1277, 1280, 1286, 1291, 1299, 1301, 1339, 1359, 1371, 1380, 1418, 1434, 1487, 1506, 1539, 1541, 1551, 1558, 1649, 1656, 1746, 1764, 1792, 1804, 1808, 1820, 1838, 1840, 326, 601, 847]",S97Z.tsv,S0192,S0195
it's really,2,267,[267],"[127, 326, 601, 847, 1746]",S97Z.tsv,S0192,S0195
when you,2,697,"[267, 398, 804, 1356, 1529, 1785, 1795]","[697, 1754]",S97Z.tsv,S0192,S0195
think of,2,778,[267],"[778, 1355]",S97Z.tsv,S0192,S0195
you think,2,905,"[267, 708, 1348, 1505, 1676]","[905, 907]",S97Z.tsv,S0192,S0195
high rise,2,274,[269],[274],S97Z.tsv,S0192,S0195
flats,1,354,[269],[354],S97Z.tsv,S0192,S0195
don't wanna,2,873,"[269, 1393]","[873, 1526]",S97Z.tsv,S0192,S0195
as like,2,1836,[269],[1836],S97Z.tsv,S0192,S0195
an apartment,2,274,[271],[274],S97Z.tsv,S0192,S0195
a high rise,3,275,[275],[274],S97Z.tsv,S0192,S0195
anymore,1,282,"[279, 1785]","[282, 1746]",S97Z.tsv,S0192,S0195
not be,2,285,[285],[136],S97Z.tsv,S0192,S0195
be there,2,886,"[285, 468, 1080]","[886, 1442]",S97Z.tsv,S0192,S0195
facebook,1,1416,[285],[1416],S97Z.tsv,S0192,S0195
it go,2,521,"[287, 1757]",[521],S97Z.tsv,S0192,S0195
just one pouch,3,290,[289],[290],S97Z.tsv,S0192,S0195
no just,2,1619,[289],[1619],S97Z.tsv,S0192,S0195
pouch,1,1752,"[289, 1745]",[1752],S97Z.tsv,S0192,S0195
fifteen,1,459,"[291, 436, 442, 464, 1036]",[459],S97Z.tsv,S0192,S0195
ringgit,1,294,[293],[294],S97Z.tsv,S0192,S0195
like three quid,3,376,[295],"[376, 1750]",S97Z.tsv,S0192,S0195
guess,1,1539,[295],[1539],S97Z.tsv,S0192,S0195
like three,2,1685,[295],[1685],S97Z.tsv,S0192,S0195
three quid,2,1752,[295],[1752],S97Z.tsv,S0192,S0195
isn't it,2,297,"[297, 1088, 1572]","[71, 105, 619, 717, 1039, 1353, 1643]",S97Z.tsv,S0192,S0195
cos,1,299,"[299, 436, 502, 536, 628, 912, 920, 960, 967, 1103, 1262, 1268, 1328, 1759]","[225, 241, 354, 376, 619, 774, 849, 1838, 403]",S97Z.tsv,S0192,S0195
cos i'm,2,403,[299],[403],S97Z.tsv,S0192,S0195
come back,2,851,"[301, 786, 852, 1425]","[851, 915]",S97Z.tsv,S0192,S0195
pub,1,305,[305],"[77, 79]",S97Z.tsv,S0192,S0195
you be,2,305,"[305, 1295, 1795]","[93, 435, 459, 607, 697, 1720, 1722]",S97Z.tsv,S0192,S0195
the pub,2,320,[305],[320],S97Z.tsv,S0192,S0195
over the,2,631,[305],"[631, 778]",S97Z.tsv,S0192,S0195
quite,1,309,"[309, 363, 708, 743, 745, 784, 820, 916, 946, 1004, 1012, 1042, 1048, 1169, 1185, 1395, 1481, 1574]","[71, 223, 320, 423, 645, 831, 835, 1083, 1114, 1323, 1329, 1432, 1714, 1723, 1838, 1643]",S97Z.tsv,S0192,S0195
and stuff,2,309,"[309, 710, 1080, 1304, 1346]","[184, 245, 288, 368, 774, 1085, 1244, 1605, 1838]",S97Z.tsv,S0192,S0195
call,1,309,"[309, 398, 809, 820, 824, 920, 1711, 1823]","[190, 247, 1313]",S97Z.tsv,S0192,S0195
nice,1,374,"[309, 361, 367, 856, 1237, 1239]","[374, 617, 747, 1228, 1792]",S97Z.tsv,S0192,S0195
parent,1,795,"[309, 546]",[795],S97Z.tsv,S0192,S0195
's,1,857,"[309, 436, 538, 594, 946]","[857, 1081, 1448, 1790]",S97Z.tsv,S0192,S0195
we have,2,877,"[309, 311, 436, 554, 614, 924, 1276]",[877],S97Z.tsv,S0192,S0195
so we,2,886,"[309, 814, 826, 1187]",[886],S97Z.tsv,S0192,S0195
it's quite,2,1643,"[309, 1574]",[1643],S97Z.tsv,S0192,S0195
five quid a,3,774,[311],[774],S97Z.tsv,S0192,S0195
drink,1,871,"[311, 379, 870, 1260, 1270, 1795]",[871],S97Z.tsv,S0192,S0195
much five,2,1087,[311],[1087],S97Z.tsv,S0192,S0195
be in,2,313,"[313, 345, 704, 724, 862, 976, 1058, 1135, 1437, 1455, 1680, 1795, 1835]","[138, 411, 778]",S97Z.tsv,S0192,S0195
fifty,1,313,"[313, 592, 636, 638, 757, 769, 1074, 1753, 1761, 1763, 1765]","[296, 1087, 1792]",S97Z.tsv,S0192,S0195
thirty,1,435,"[313, 315, 436, 592, 596, 598, 974, 976, 984, 992, 1538, 1540, 1542]","[435, 1021]",S97Z.tsv,S0192,S0195
ago and,2,1083,[313],[1083],S97Z.tsv,S0192,S0195
ago,1,1335,"[313, 638]",[1335],S97Z.tsv,S0192,S0195
a few months,3,1539,[313],[1539],S97Z.tsv,S0192,S0195
oh right,2,317,"[317, 850]","[13, 59, 61, 87, 113, 483, 577, 865, 1493]",S97Z.tsv,S0192,S0195
look at,2,631,"[317, 730, 732, 998]","[631, 833, 1838]",S97Z.tsv,S0192,S0195
spend,1,319,"[319, 1042, 1246]","[195, 320, 835, 837]",S97Z.tsv,S0192,S0195
can't really,2,1746,[319],[1746],S97Z.tsv,S0192,S0195
good pubs,2,328,[321],[328],S97Z.tsv,S0192,S0195
definitely,1,567,"[321, 323, 618, 748, 840, 910, 928, 976, 1308, 1513, 1661, 1713, 1719, 1783]","[567, 884, 1234, 1244, 1556]",S97Z.tsv,S0192,S0195
i definitely,2,1234,"[321, 976]",[1234],S97Z.tsv,S0192,S0195
around here,2,352,[325],[352],S97Z.tsv,S0192,S0195
today,1,331,[331],"[123, 1521]",S97Z.tsv,S0192,S0195
walk,1,837,"[331, 333, 730, 804, 1281]","[837, 1838]",S97Z.tsv,S0192,S0195
have you,2,335,"[335, 682, 1314, 1580, 1773, 1805]","[41, 559, 867, 971, 1699, 1689]",S97Z.tsv,S0192,S0195
office up there,3,335,[335],[225],S97Z.tsv,S0192,S0195
office,1,335,"[335, 337, 478]","[225, 336]",S97Z.tsv,S0192,S0195
annoy,1,601,"[335, 594, 602, 1274]","[601, 1313]",S97Z.tsv,S0192,S0195
have you see,3,1689,[335],[1689],S97Z.tsv,S0192,S0195
that's the,2,337,"[337, 916, 1655]","[79, 517, 336]",S97Z.tsv,S0192,S0195
sort,1,337,[337],"[186, 320, 415, 691, 1712, 1838]",S97Z.tsv,S0192,S0195
but that's the,3,337,[337],[336],S97Z.tsv,S0192,S0195
sort office,2,337,[337],[336],S97Z.tsv,S0192,S0195
but that's,2,951,"[337, 728, 1157]","[951, 1104]",S97Z.tsv,S0192,S0195
it it,2,903,[339],[903],S97Z.tsv,S0192,S0195
it doesn't,2,1095,[339],[1095],S97Z.tsv,S0192,S0195
if you,2,370,"[341, 654, 656, 954, 964, 1213, 1239, 1455]","[370, 374, 607, 905, 907, 1834, 631]",S97Z.tsv,S0192,S0195
if you look,3,631,[341],[631],S97Z.tsv,S0192,S0195
there's no,2,890,"[341, 730]","[890, 1150, 1436]",S97Z.tsv,S0192,S0195
so i don't,3,779,"[343, 967]",[779],S97Z.tsv,S0192,S0195
erm i have,3,345,[345],[4],S97Z.tsv,S0192,S0195
so erm,2,345,"[345, 590, 800]",[245],S97Z.tsv,S0192,S0195
and they,2,345,"[345, 540, 542, 580, 716, 722, 1020, 1042, 1139, 1262, 1268]","[247, 368]",S97Z.tsv,S0192,S0195
tomorrow,1,372,[345],[372],S97Z.tsv,S0192,S0195
it wouldn't,2,409,[345],[409],S97Z.tsv,S0192,S0195
there and,2,833,"[345, 656, 1199]",[833],S97Z.tsv,S0192,S0195
two,1,423,"[347, 468, 472, 492, 614, 658, 730, 753, 757, 792, 1076, 1264, 1338, 1753]","[423, 459, 776, 779, 901, 907]",S97Z.tsv,S0192,S0195
i swear,2,1768,[347],[1768],S97Z.tsv,S0192,S0195
i get a,3,1788,"[347, 994, 1445]",[1788],S97Z.tsv,S0192,S0195
twenty four,2,349,[349],[348],S97Z.tsv,S0192,S0195
four yeah,2,491,[349],[491],S97Z.tsv,S0192,S0195
four,1,772,"[349, 446, 486, 866, 988, 1042, 1046, 1187]","[772, 774, 939, 1760]",S97Z.tsv,S0192,S0195
i didn't,2,1625,"[349, 478, 484, 1127]",[1625],S97Z.tsv,S0192,S0195
know that,2,1736,"[349, 946]",[1736],S97Z.tsv,S0192,S0195
be that,2,351,"[351, 761, 811, 1187, 1260, 1328, 1797, 1823]","[95, 195, 344, 1664]",S97Z.tsv,S0192,S0195
way,1,407,"[351, 730, 804, 807, 842, 846, 1012, 1105, 1141, 1395]","[407, 758, 890, 1436]",S97Z.tsv,S0192,S0195
just a,2,1510,"[351, 1113]",[1510],S97Z.tsv,S0192,S0195
have that,2,1834,[351],[1834],S97Z.tsv,S0192,S0195
there be,2,359,"[359, 516, 1129, 1131, 1298, 1443]","[95, 603, 772, 939]",S97Z.tsv,S0192,S0195
live here,2,827,[359],"[827, 1576]",S97Z.tsv,S0192,S0195
there be a,3,939,"[359, 516, 1298]",[939],S97Z.tsv,S0192,S0195
cool,1,361,"[361, 568, 1233, 1274, 1447, 1531, 1582, 1593, 1634, 1797, 1837]","[326, 821, 869, 1232, 1323, 1714, 1820, 1838, 1836]",S97Z.tsv,S0192,S0195
seem,1,479,[361],[479],S97Z.tsv,S0192,S0195
it's nice,2,617,[361],[617],S97Z.tsv,S0192,S0195
get some,2,869,"[361, 363, 1105, 1306]",[869],S97Z.tsv,S0192,S0195
seem like,2,1752,[361],[1752],S97Z.tsv,S0192,S0195
a cool,2,1836,"[361, 1233]",[1836],S97Z.tsv,S0192,S0195
that be,2,363,"[363, 652, 820, 916, 918, 1395, 1397, 1407, 1753, 1797, 1807]","[300, 719, 1353, 1656, 1658, 1668, 1670, 1710, 1792]",S97Z.tsv,S0192,S0195
be pretty,2,363,"[363, 522, 1241, 1246, 1552]","[352, 1361, 1746]",S97Z.tsv,S0192,S0195
you must,2,423,[365],"[423, 459]",S97Z.tsv,S0192,S0195
part,1,367,"[367, 682, 928, 1078, 1348, 1640, 1644]","[95, 453]",S97Z.tsv,S0192,S0195
of the,2,367,"[367, 482, 761, 1074, 1078, 1254, 1602, 1620]","[328, 350, 475, 641, 877, 1714]",S97Z.tsv,S0192,S0195
part of the,3,1714,"[367, 1078]",[1714],S97Z.tsv,S0192,S0195
it though,2,951,[369],[951],S97Z.tsv,S0192,S0195
oh bloody hell,3,1616,[377],[1616],S97Z.tsv,S0192,S0195
still,1,379,"[379, 426, 610, 672, 926, 1157, 1195, 1217, 1372, 1377, 1646, 1835]","[53, 673, 865, 877, 1448]",S97Z.tsv,S0192,S0195
have it,2,383,"[383, 387, 1098]","[79, 407, 559]",S97Z.tsv,S0192,S0195
about it,2,383,"[383, 954, 1012, 1455, 1741]","[146, 905, 907]",S97Z.tsv,S0192,S0195
and that's,2,383,"[383, 594, 844]","[374, 495]",S97Z.tsv,S0192,S0195
coffee,1,383,"[383, 387]","[374, 376]",S97Z.tsv,S0192,S0195
tea,1,386,"[383, 387]",[386],S97Z.tsv,S0192,S0195
love,1,523,"[383, 1115, 1147, 1308, 1312]","[523, 797, 1309, 1491]",S97Z.tsv,S0192,S0195
and she,2,385,[385],[384],S97Z.tsv,S0192,S0195
like proper,2,1251,[385],[1251],S97Z.tsv,S0192,S0195
it all,2,387,"[387, 1494]",[352],S97Z.tsv,S0192,S0195
nowadays,1,793,"[387, 640, 1759]",[793],S97Z.tsv,S0192,S0195
she be,2,857,"[387, 1278]",[857],S97Z.tsv,S0192,S0195
sugar,1,391,[389],[391],S97Z.tsv,S0192,S0195
get no,2,697,[389],[697],S97Z.tsv,S0192,S0195
milk,1,779,[389],[779],S97Z.tsv,S0192,S0195
it's get,2,1329,"[389, 1237, 1328]","[1329, 1712]",S97Z.tsv,S0192,S0195
to be,2,392,"[392, 740, 856, 858, 862, 914, 996, 1139, 1248, 1274, 1473]","[33, 138, 386, 877, 886, 1009, 1319, 1541, 1712, 1820]",S97Z.tsv,S0192,S0195
pregnant,1,857,[398],[857],S97Z.tsv,S0192,S0195
what's that,2,1728,"[398, 1546, 1588]",[1728],S97Z.tsv,S0192,S0195
of erm,2,1788,[398],[1788],S97Z.tsv,S0192,S0195
like er,2,861,"[400, 482, 1795]",[861],S97Z.tsv,S0192,S0195
so you get,3,888,[402],[888],S97Z.tsv,S0192,S0195
really do,2,894,[406],[894],S97Z.tsv,S0192,S0195
wash up,2,411,[410],"[411, 413]",S97Z.tsv,S0192,S0195
wash,1,413,[410],[413],S97Z.tsv,S0192,S0195
yeah and,2,414,"[414, 932, 1292, 1522]","[368, 384, 495, 603, 659, 847, 939]",S97Z.tsv,S0192,S0195
and i have,3,563,"[414, 924, 1167]",[563],S97Z.tsv,S0192,S0195
and the,2,416,"[416, 418, 916, 1133, 1159, 1285]","[69, 368, 397, 411, 413, 793, 831, 879]",S97Z.tsv,S0192,S0195
all the,2,416,"[416, 804, 807, 856]","[195, 553, 795, 411, 413]",S97Z.tsv,S0192,S0195
i do all the,4,416,[416],[411],S97Z.tsv,S0192,S0195
do all the,3,416,[416],"[411, 413]",S97Z.tsv,S0192,S0195
yeah i do,3,1810,[416],[1810],S97Z.tsv,S0192,S0195
bank,1,571,"[418, 594, 660, 662]","[571, 591]",S97Z.tsv,S0192,S0195
all go,2,713,[422],[713],S97Z.tsv,S0192,S0195
uni,1,424,"[424, 466, 846, 954, 960, 1004, 1020, 1334, 1346, 1364, 1366, 1395]","[372, 847, 1452]",S97Z.tsv,S0192,S0195
frugally,1,424,[424],[423],S97Z.tsv,S0192,S0195
we do,2,886,"[424, 804]","[886, 894]",S97Z.tsv,S0192,S0195
a student,2,426,[426],[93],S97Z.tsv,S0192,S0195
i'm still,2,865,"[426, 1372, 1377]",[865],S97Z.tsv,S0192,S0195
save,1,428,"[428, 454, 456, 464, 490, 1163, 1165]","[421, 459, 489, 607]",S97Z.tsv,S0192,S0195
save fifteen,2,459,[428],[459],S97Z.tsv,S0192,S0195
grand,1,435,"[430, 434, 436, 438, 440, 444, 446, 456, 486]","[435, 459, 1025]",S97Z.tsv,S0192,S0195
fifteen grand,2,459,[434],[459],S97Z.tsv,S0192,S0195
exactly,1,436,[436],"[107, 123, 184, 463, 835, 857, 859, 1158, 1224, 1351, 1398, 1416, 1422, 1430, 1519, 1816]",S97Z.tsv,S0192,S0195
for the,2,436,"[436, 446, 598, 960, 1199, 1399]","[123, 178]",S97Z.tsv,S0192,S0195
put,1,436,"[436, 442, 594, 662, 724]","[395, 837]",S97Z.tsv,S0192,S0195
thirty grand,2,436,[436],[435],S97Z.tsv,S0192,S0195
thousand,1,1087,"[436, 1074, 1076, 1155, 1338]",[1087],S97Z.tsv,S0192,S0195
i'll just,2,1474,"[436, 1445]","[1474, 1594]",S97Z.tsv,S0192,S0195
us,1,1631,"[436, 928, 1201, 1203, 1217, 1279]",[1631],S97Z.tsv,S0192,S0195
but that,2,438,"[438, 1395]",[109],S97Z.tsv,S0192,S0195
change,1,438,"[438, 618, 763, 1189]",[427],S97Z.tsv,S0192,S0195
i want,2,1108,"[438, 1133]",[1108],S97Z.tsv,S0192,S0195
to go to,3,1309,"[438, 954, 1133, 1306]",[1309],S97Z.tsv,S0192,S0195
i want to,3,1472,"[438, 1133]",[1472],S97Z.tsv,S0192,S0195
so she do,3,440,[440],[411],S97Z.tsv,S0192,S0195
do the same,3,440,"[440, 716]",[439],S97Z.tsv,S0192,S0195
eight,1,1537,"[440, 444, 974, 1735, 1785]","[1537, 1589, 1651, 1728, 1732, 1734]",S97Z.tsv,S0192,S0195
of my,2,442,"[442, 1536]","[154, 320, 1607]",S97Z.tsv,S0192,S0195
so that,2,442,"[442, 488, 1189]","[358, 1714]",S97Z.tsv,S0192,S0195
out of,2,1677,"[442, 1676, 1678]","[1677, 1850]",S97Z.tsv,S0192,S0195
rent,1,444,"[444, 602, 604, 608]","[370, 607]",S97Z.tsv,S0192,S0195
seven,1,489,"[444, 460, 464, 468, 714, 938, 992]","[489, 1335, 1651]",S97Z.tsv,S0192,S0195
months,1,1539,"[444, 582, 1187, 1227, 1407, 1409]",[1539],S97Z.tsv,S0192,S0195
to have,2,446,"[446, 1006, 1008, 1010, 1171, 1189]","[79, 915]",S97Z.tsv,S0192,S0195
and i be,3,446,"[446, 502, 724, 914]",[253],S97Z.tsv,S0192,S0195
leave,1,1442,"[446, 1407, 1761]","[1442, 1754]",S97Z.tsv,S0192,S0195
about four,2,1760,"[446, 486]",[1760],S97Z.tsv,S0192,S0195
comfortable,1,448,[448],[142],S97Z.tsv,S0192,S0195
but if,2,448,"[448, 524, 954, 974, 1165, 1455]","[370, 631, 835]",S97Z.tsv,S0192,S0195
which be,2,691,"[448, 470, 508, 848, 1246, 1248]","[691, 783, 886]",S97Z.tsv,S0192,S0195
in korea,2,454,"[454, 582, 654, 748, 755, 1217, 1437]","[195, 619, 1434]",S97Z.tsv,S0192,S0195
be save,2,459,"[454, 464, 490]",[459],S97Z.tsv,S0192,S0195
korea,1,621,"[454, 582, 640, 654, 748, 755, 765, 784, 1217, 1437]","[621, 1434]",S97Z.tsv,S0192,S0195
we go to,3,901,"[454, 1300]",[901],S97Z.tsv,S0192,S0195
fifteen grand in,3,459,[456],[459],S97Z.tsv,S0192,S0195
save about,2,459,"[456, 464]",[459],S97Z.tsv,S0192,S0195
yeah man,2,458,[458],"[129, 599, 981, 1365, 1754]",S97Z.tsv,S0192,S0195
er yeah,2,1519,"[458, 1362]","[1519, 1607]",S97Z.tsv,S0192,S0195
bear,1,460,[460],"[4, 1539]",S97Z.tsv,S0192,S0195
yeah it,2,460,"[460, 522, 734, 784, 1215, 1233]","[312, 350, 855, 523, 695, 747, 1242, 1361, 1754]",S97Z.tsv,S0192,S0195
seven hundred,2,489,"[460, 464]",[489],S97Z.tsv,S0192,S0195
yeah it be,3,523,"[460, 734, 784, 1233]","[523, 695, 747, 1242, 1361, 1754]",S97Z.tsv,S0192,S0195
do stuff,2,462,[462],[370],S97Z.tsv,S0192,S0195
and do,2,901,"[462, 546, 918]",[901],S97Z.tsv,S0192,S0195
but i,2,464,"[464, 484, 753, 1671]",[229],S97Z.tsv,S0192,S0195
in that,2,464,[464],"[421, 635, 1480]",S97Z.tsv,S0192,S0195
hundred quid a month,4,464,"[464, 1151]",[459],S97Z.tsv,S0192,S0195
be save about,3,464,[464],[459],S97Z.tsv,S0192,S0195
a month,2,464,"[464, 602, 1151, 1155, 1181]","[459, 489]",S97Z.tsv,S0192,S0195
hundred a month,3,489,[464],[489],S97Z.tsv,S0192,S0195
at the,2,466,"[466, 468, 536, 574, 730, 856, 996, 1177]","[91, 127, 623, 779, 871, 890, 1023]",S97Z.tsv,S0192,S0195
not very,2,466,"[466, 502, 1092]","[142, 1651, 1838]",S97Z.tsv,S0192,S0195
so you know,3,466,"[466, 946]",[184],S97Z.tsv,S0192,S0195
you know i,3,466,[466],"[184, 407, 873, 875]",S97Z.tsv,S0192,S0195
take,1,466,"[466, 472, 488, 602, 610, 822, 924, 1191, 1843]","[372, 475, 1472, 374]",S97Z.tsv,S0192,S0195
take a,2,466,"[466, 472, 822, 1191]",[374],S97Z.tsv,S0192,S0195
very much,2,1693,"[466, 1092, 1653]",[1693],S97Z.tsv,S0192,S0195
be only,2,1792,[466],[1792],S97Z.tsv,S0192,S0195
when i be,3,468,"[468, 1080]",[253],S97Z.tsv,S0192,S0195
be up,2,468,"[468, 1843]",[253],S97Z.tsv,S0192,S0195
i'd be,2,468,[468],[411],S97Z.tsv,S0192,S0195
a while,2,559,"[468, 1413]",[559],S97Z.tsv,S0192,S0195
for a while,3,617,"[468, 1413]",[617],S97Z.tsv,S0192,S0195
school,1,697,"[468, 704, 706, 710, 712, 714, 722, 724, 918, 1016, 1030, 1593]","[697, 713]",S97Z.tsv,S0192,S0195
i'd,1,877,"[468, 1066, 1111, 1131, 1147, 1479, 1831, 1835]","[877, 1087, 1309, 1508, 1561]",S97Z.tsv,S0192,S0195
at like,2,1838,[468],[1838],S97Z.tsv,S0192,S0195
thousand pound,2,1087,"[470, 472]",[1087],S97Z.tsv,S0192,S0195
lose,1,1406,[474],[1406],S97Z.tsv,S0192,S0195
cv,1,476,[476],[475],S97Z.tsv,S0192,S0195
for my,2,1087,[476],[1087],S97Z.tsv,S0192,S0195
yeah for,2,1794,"[476, 1707]",[1794],S97Z.tsv,S0192,S0195
didn't have,2,827,[478],[827],S97Z.tsv,S0192,S0195
because it's,2,1712,[480],[1712],S97Z.tsv,S0192,S0195
do like,2,751,"[482, 654, 928]",[751],S97Z.tsv,S0192,S0195
and a,2,779,"[482, 490, 844, 1064, 1074, 1225, 1753, 1845]","[779, 1792]",S97Z.tsv,S0192,S0195
for like,2,779,"[482, 765, 792, 1092, 1264]",[779],S97Z.tsv,S0192,S0195
cost,1,486,"[486, 757, 1092]",[304],S97Z.tsv,S0192,S0195
like four,2,774,[486],[774],S97Z.tsv,S0192,S0195
i reckon,2,1236,[486],[1236],S97Z.tsv,S0192,S0195
reckon,1,1662,[486],[1662],S97Z.tsv,S0192,S0195
a big,2,488,"[488, 755, 1048, 1113]","[239, 779]",S97Z.tsv,S0192,S0195
take that,2,488,"[488, 924]",[475],S97Z.tsv,S0192,S0195
half,1,490,"[490, 844, 1439, 1441, 1753]","[152, 154, 779]",S97Z.tsv,S0192,S0195
be save about five hundred,5,490,[490],[459],S97Z.tsv,S0192,S0195
and a half,3,779,"[490, 844, 1753]",[779],S97Z.tsv,S0192,S0195
no i be,3,803,[490],[803],S97Z.tsv,S0192,S0195
hundred and,2,888,[490],"[888, 890, 907, 1087]",S97Z.tsv,S0192,S0195
no no i,3,907,[490],[907],S97Z.tsv,S0192,S0195
less,1,492,"[492, 700]","[479, 1576]",S97Z.tsv,S0192,S0195
for that,2,1087,"[492, 1525]",[1087],S97Z.tsv,S0192,S0195
then and,2,494,[494],[184],S97Z.tsv,S0192,S0195
get to,2,494,"[494, 932, 996, 1189, 1550, 1598, 1615]","[184, 886, 1480, 1583]",S97Z.tsv,S0192,S0195
we're gonna,2,494,"[494, 502, 504, 924, 1052, 1105]",[186],S97Z.tsv,S0192,S0195
do a,2,494,"[494, 883, 926, 976, 1482, 1676]","[421, 1037, 1067]",S97Z.tsv,S0192,S0195
