Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
gonna be,2,810,[134],[810],SFYP.tsv,S0144,S0024
this you,2,814,[134],[814],SFYP.tsv,S0144,S0024
be gonna,2,926,"[134, 508]",[926],SFYP.tsv,S0144,S0024
be quite,2,941,"[134, 624, 843, 889, 925, 1162]",[941],SFYP.tsv,S0144,S0024
new,1,136,[136],"[35, 137, 742]",SFYP.tsv,S0144,S0024
know how,2,136,"[136, 703]","[45, 521, 778]",SFYP.tsv,S0144,S0024
cos,1,140,"[140, 216, 263, 293, 303, 343, 349, 353, 357, 413, 588, 590, 675, 715, 721, 853, 863, 867, 985, 1013, 1066, 1140, 1211]","[3, 125, 826, 935, 943, 971, 975, 1020, 1065, 1165, 1342, 1357, 742]",SFYP.tsv,S0144,S0024
ha,1,140,"[140, 170, 208, 220, 276, 325, 365, 516, 572, 1116, 1336]","[71, 273, 287, 641, 643, 662]",SFYP.tsv,S0144,S0024
daily mail,2,141,"[140, 413, 689, 703, 819, 859]",[141],SFYP.tsv,S0144,S0024
they just,2,193,"[140, 142, 180]","[193, 472, 708, 798]",SFYP.tsv,S0144,S0024
stories,1,289,"[140, 231, 357]","[289, 291]",SFYP.tsv,S0144,S0024
i've,1,318,"[140, 170, 172, 184, 341, 650, 875, 883, 1329, 1343]","[318, 358, 603, 633, 645, 670, 1177, 1191, 1225, 1229, 1304, 1361]",SFYP.tsv,S0144,S0024
of the,2,328,"[140, 186, 231, 257, 263, 265, 349, 546, 596, 709, 723, 889, 891, 998, 1379]","[328, 418, 466, 625, 742, 999]",SFYP.tsv,S0144,S0024
on the,2,489,"[140, 259, 276, 385, 570, 644, 703, 713, 843, 889, 1220, 1235, 1327, 1339, 1379]","[489, 519, 764, 931, 953, 1131, 1219, 1221, 1252, 1279, 1281]",SFYP.tsv,S0144,S0024
on the i,3,519,[140],[519],SFYP.tsv,S0144,S0024
funny,1,585,"[140, 142, 596, 624, 843, 996]",[585],SFYP.tsv,S0144,S0024
benefit,1,740,"[140, 739]",[740],SFYP.tsv,S0144,S0024
cos they're,2,742,[140],[742],SFYP.tsv,S0144,S0024
mail,1,814,"[140, 413, 689, 703, 817, 819, 829, 859]","[814, 816, 818, 820]",SFYP.tsv,S0144,S0024
the i,2,1131,[140],[1131],SFYP.tsv,S0144,S0024
it's just,2,142,"[142, 231, 244, 395, 526, 653, 677, 769, 940]","[31, 117, 933, 961]",SFYP.tsv,S0144,S0024
know it's,2,142,"[142, 158, 703]",[49],SFYP.tsv,S0144,S0024
well they,2,696,"[142, 391, 825, 917]","[696, 1069]",SFYP.tsv,S0144,S0024
let's,1,1272,"[144, 661, 1184, 1249, 1335]","[1272, 1378]",SFYP.tsv,S0144,S0024
go to,2,146,"[146, 210, 542, 663, 789, 811, 1025, 1154, 1156, 1323, 1343]","[11, 173, 1183, 1189, 1191, 1304, 209]",SFYP.tsv,S0144,S0024
to a,2,191,"[146, 210]","[191, 205, 352, 358]",SFYP.tsv,S0144,S0024
sale,1,205,[146],[205],SFYP.tsv,S0144,S0024
guy who go to,4,209,[146],[209],SFYP.tsv,S0144,S0024
garage sale,2,209,"[146, 210]",[209],SFYP.tsv,S0144,S0024
be a,2,271,"[146, 224, 228, 257, 284, 367, 383, 445, 560, 562, 586, 594, 689, 727, 843, 998, 1013, 1064, 1124, 1224, 1291, 1356]","[271, 285, 302, 356, 360, 573, 1095, 519, 806, 1137]",SFYP.tsv,S0144,S0024
there be a,3,519,"[146, 367, 383, 727, 843]","[519, 806, 1137]",SFYP.tsv,S0144,S0024
there be,2,1053,"[146, 367, 383, 399, 568, 648, 687, 703, 727, 741, 843, 938, 998, 1146]","[1053, 1099, 1342, 1137]",SFYP.tsv,S0144,S0024
sales,1,149,"[148, 170, 190, 254]","[149, 159]",SFYP.tsv,S0144,S0024
we have,2,159,"[148, 182, 327, 992, 1323]",[159],SFYP.tsv,S0144,S0024
garage,1,209,[148],[209],SFYP.tsv,S0144,S0024
they don't,2,150,"[150, 154, 156, 267, 288, 795, 797]","[91, 472, 1061, 348]",SFYP.tsv,S0144,S0024
no they don't,3,348,"[150, 156]",[348],SFYP.tsv,S0144,S0024
no they,2,742,"[150, 156, 331, 821]","[742, 1181]",SFYP.tsv,S0144,S0024
they do,2,152,"[152, 347, 349, 351, 391, 705]","[125, 664, 742, 778, 784, 858, 878, 1001, 1039, 1115]",SFYP.tsv,S0144,S0024
do it,2,394,"[152, 154, 415, 825, 1066, 1072, 1184, 1241, 1309]","[394, 746, 1169, 1394]",SFYP.tsv,S0144,S0024
don't really,2,154,"[154, 288]",[25],SFYP.tsv,S0144,S0024
really,1,154,"[154, 288, 377, 550, 739, 773, 811, 867, 919, 1261]","[29, 95, 137, 277, 281, 450, 583, 585, 676, 832, 943, 1031, 1306, 1363]",SFYP.tsv,S0144,S0024
do they,2,154,"[154, 267, 288, 663]","[89, 527, 688, 692, 1281]",SFYP.tsv,S0144,S0024
though,1,215,"[154, 216, 451, 584, 962, 1387]","[215, 580, 597, 750, 930, 1410, 1161]",SFYP.tsv,S0144,S0024
it though,2,1161,"[154, 216]",[1161],SFYP.tsv,S0144,S0024
either,1,173,[158],[173],SFYP.tsv,S0144,S0024
car boot,2,193,"[158, 160, 162, 172]","[193, 205, 235]",SFYP.tsv,S0144,S0024
maybe,1,748,"[158, 871, 873, 977, 1299]","[748, 870, 878, 1165, 1208]",SFYP.tsv,S0144,S0024
maybe i,2,1208,[158],[1208],SFYP.tsv,S0144,S0024
jumble,1,160,[160],[159],SFYP.tsv,S0144,S0024
for a,2,205,"[162, 661, 809, 837, 1282]",[205],SFYP.tsv,S0144,S0024
have be,2,275,"[162, 170, 276, 284, 445, 586, 667, 1128]","[275, 356, 762]",SFYP.tsv,S0144,S0024
years,1,279,"[162, 172, 244, 387, 425, 594, 703, 767, 1142, 1228, 1311, 1429]","[279, 1095, 1099, 1227, 1229]",SFYP.tsv,S0144,S0024
a good,2,647,"[162, 228, 1356]","[647, 1095]",SFYP.tsv,S0144,S0024
ten years,2,1227,[162],[1227],SFYP.tsv,S0144,S0024
yeah probably,2,939,[164],[939],SFYP.tsv,S0144,S0024
but the,2,168,"[168, 530]",[103],SFYP.tsv,S0144,S0024
last,1,682,"[168, 170, 172, 184, 381]",[682],SFYP.tsv,S0144,S0024
ten,1,1227,"[168, 180, 182, 775, 1078]",[1227],SFYP.tsv,S0144,S0024
jumble sales,2,170,"[170, 190]",[159],SFYP.tsv,S0144,S0024
be rubbish,2,171,"[170, 172]",[171],SFYP.tsv,S0144,S0024
be to,2,352,"[170, 172, 184, 976]","[352, 358]",SFYP.tsv,S0144,S0024
back,1,462,"[170, 257, 510, 584, 905, 1072, 1116, 1188]","[462, 464, 472, 482, 622, 1003, 1169]",SFYP.tsv,S0144,S0024
to the,2,173,"[172, 1154, 1156, 1339]","[173, 209, 774]",SFYP.tsv,S0144,S0024
few years,2,279,[172],[279],SFYP.tsv,S0144,S0024
get people,2,746,[174],[746],SFYP.tsv,S0144,S0024
stuff and,2,176,[176],"[3, 910, 914]",SFYP.tsv,S0144,S0024
collect,1,176,[176],"[117, 119]",SFYP.tsv,S0144,S0024
pick up,2,420,[176],[420],SFYP.tsv,S0144,S0024
pick,1,517,"[176, 257]",[517],SFYP.tsv,S0144,S0024
but not,2,178,"[178, 600, 765]","[153, 848]",SFYP.tsv,S0144,S0024
still,1,239,"[178, 250, 379, 602, 1036, 1178, 1186, 1241]","[239, 269, 271, 464, 489, 645, 961, 1069, 1179, 1281, 1365]",SFYP.tsv,S0144,S0024
remember,1,256,"[178, 236, 254, 293, 353, 439, 586, 617, 619, 628, 671, 727, 847, 1074, 1383, 1387, 1395, 1417]","[256, 269, 300, 324, 517, 625, 645, 882, 926, 1006, 1227, 1416, 258, 565, 571, 618, 1109]",SFYP.tsv,S0144,S0024
i remember,2,258,"[178, 254, 293, 353, 586, 727, 847]","[258, 565, 571, 618, 1109]",SFYP.tsv,S0144,S0024
get the,2,414,"[178, 379, 715]","[414, 418, 491, 910]",SFYP.tsv,S0144,S0024
and i,2,573,"[178, 257, 457, 596, 606, 703]","[573, 575, 645, 1101]",SFYP.tsv,S0144,S0024
i use to,3,597,"[178, 1368, 1393]","[597, 599, 647, 943, 959, 1363]",SFYP.tsv,S0144,S0024
when i use to,4,599,[178],[599],SFYP.tsv,S0144,S0024
to go,2,692,"[178, 1329, 1331]","[692, 758, 953, 1189, 1191, 1304, 1347]",SFYP.tsv,S0144,S0024
go in,2,712,"[178, 721, 1344]",[712],SFYP.tsv,S0144,S0024
like when,2,959,"[178, 560]",[959],SFYP.tsv,S0144,S0024
when i,2,1063,"[178, 1088]","[1063, 1227]",SFYP.tsv,S0144,S0024
not like,2,1135,"[178, 200]",[1135],SFYP.tsv,S0144,S0024
everything,1,790,"[180, 823]","[790, 798, 1357]",SFYP.tsv,S0144,S0024
everything in,2,1357,[180],[1357],SFYP.tsv,S0144,S0024
gold,1,191,"[182, 196]",[191],SFYP.tsv,S0144,S0024
silver,1,191,"[182, 1259]",[191],SFYP.tsv,S0144,S0024
a few,2,279,"[182, 425, 594, 940, 992]","[279, 955]",SFYP.tsv,S0144,S0024
have you,2,342,"[182, 216, 317, 319, 705, 715, 1186, 1336]","[342, 1330]",SFYP.tsv,S0144,S0024
you get,2,414,"[182, 994]","[414, 547, 910, 1003, 1105, 1107]",SFYP.tsv,S0144,S0024
ago,1,444,"[182, 425, 767, 1162, 1228]","[444, 1227, 1229]",SFYP.tsv,S0144,S0024
we get,2,637,"[182, 905, 1417]","[637, 1204]",SFYP.tsv,S0144,S0024
like when we,3,959,[182],[959],SFYP.tsv,S0144,S0024
when we,2,959,"[182, 560, 1417]",[959],SFYP.tsv,S0144,S0024
didn't we,2,1135,[182],[1135],SFYP.tsv,S0144,S0024
we go,2,1349,[182],[1349],SFYP.tsv,S0144,S0024
many,1,184,"[184, 548, 938]","[45, 153, 1095, 1227, 478, 704, 935, 975, 1047]",SFYP.tsv,S0144,S0024
to have,2,184,"[184, 621]","[55, 647]",SFYP.tsv,S0144,S0024
so many,2,478,[184],"[478, 704, 935, 1047]",SFYP.tsv,S0144,S0024
like in,2,487,"[184, 632]","[487, 804]",SFYP.tsv,S0144,S0024
like in the,3,804,[184],[804],SFYP.tsv,S0144,S0024
have so many,3,975,[184],[975],SFYP.tsv,S0144,S0024
well the,2,1212,[184],[1212],SFYP.tsv,S0144,S0024
whole,1,186,"[186, 755, 839]","[31, 57, 378, 758, 999]",SFYP.tsv,S0144,S0024
the whole,2,186,[186],"[57, 378, 758, 999]",SFYP.tsv,S0144,S0024
kind of,2,289,"[186, 218, 691, 823, 825, 834, 900, 1064, 1084, 1344]","[289, 634, 641]",SFYP.tsv,S0144,S0024
change,1,378,"[186, 530, 873]","[378, 390, 1169]",SFYP.tsv,S0144,S0024
it have,2,866,"[186, 216, 220, 689, 691, 835]",[866],SFYP.tsv,S0144,S0024
anymore,1,193,"[190, 570]","[193, 372]",SFYP.tsv,S0144,S0024
get rid of,3,235,[190],[235],SFYP.tsv,S0144,S0024
much,1,241,"[190, 242, 413, 566, 673, 675, 964, 1060, 1323]","[241, 1115]",SFYP.tsv,S0144,S0024
i mean,2,196,"[196, 224, 265, 351, 510, 652, 693, 755, 765, 777, 783, 793, 801, 859, 867, 964, 992, 1038, 1040, 1044, 1072, 1086, 1088, 1144, 1146]","[11, 27, 49, 362, 466, 499, 1099, 1131]",SFYP.tsv,S0144,S0024
this stuff,2,196,[196],[127],SFYP.tsv,S0144,S0024
buy,1,233,"[196, 210, 755, 827]","[233, 612, 768, 836]",SFYP.tsv,S0144,S0024
street,1,368,"[196, 369, 399, 467, 518, 919, 938]","[368, 372, 412, 525, 539, 953]",SFYP.tsv,S0144,S0024
high,1,674,[196],"[674, 1099]",SFYP.tsv,S0144,S0024
all this,2,814,"[196, 771]",[814],SFYP.tsv,S0144,S0024
mean,1,814,"[196, 224, 265, 351, 510, 652, 693, 755, 765, 777, 783, 793, 801, 859, 867, 964, 992, 1038, 1040, 1044, 1072, 1086, 1088, 1144, 1146]",[814],SFYP.tsv,S0144,S0024
not with,2,848,[196],[848],SFYP.tsv,S0144,S0024
stuff i,2,959,[196],[959],SFYP.tsv,S0144,S0024
people have,2,198,[198],"[149, 173]",SFYP.tsv,S0144,S0024
it now,2,581,"[198, 1379]","[581, 647, 1320]",SFYP.tsv,S0144,S0024
have get,2,674,"[198, 556]",[674],SFYP.tsv,S0144,S0024
and it's,2,200,"[200, 506, 725, 771, 809, 827, 1128]","[77, 378]",SFYP.tsv,S0144,S0024
it's not,2,372,"[200, 652]","[372, 398, 486, 501, 866, 1252, 1276, 1277]",SFYP.tsv,S0144,S0024
one,1,210,"[210, 231, 280, 317, 321, 355, 443, 445, 530, 532, 534, 586, 590, 596, 615, 617, 619, 628, 648, 693, 713, 789, 889, 936, 1154, 1239, 1245, 1247, 1253, 1282, 1323, 1352, 1362, 1405]","[21, 81, 153, 304, 314, 507, 828, 903, 1151, 1212, 1240, 1285, 1402, 933, 941, 1135]",SFYP.tsv,S0144,S0024
of them,2,210,"[210, 709, 789]","[85, 937, 951, 957]",SFYP.tsv,S0144,S0024
a couple of,3,210,"[210, 594, 1319]",[205],SFYP.tsv,S0144,S0024
sale and,2,210,[210],[205],SFYP.tsv,S0144,S0024
be an,2,260,"[210, 562, 667, 1286]",[260],SFYP.tsv,S0144,S0024
turn,1,676,"[210, 357, 413, 570, 1004, 1188]",[676],SFYP.tsv,S0144,S0024
three,1,744,"[210, 502, 703, 845, 871, 875, 877, 879, 889, 925]","[744, 848, 874, 876, 901, 926, 930]",SFYP.tsv,S0144,S0024
one of,2,933,"[210, 231, 789, 889, 1352]","[933, 941, 1135]",SFYP.tsv,S0144,S0024
of them be,3,937,[210],"[937, 951, 957]",SFYP.tsv,S0144,S0024
yeah he,2,1145,"[210, 657, 1168]",[1145],SFYP.tsv,S0144,S0024
andy,1,1149,"[210, 216, 220, 224]",[1149],SFYP.tsv,S0144,S0024
but that's,2,1376,"[214, 787, 996, 1064]",[1376],SFYP.tsv,S0144,S0024
know the,2,216,"[216, 218, 508, 1352]","[11, 57, 386, 491]",SFYP.tsv,S0144,S0024
understand,1,216,[216],[25],SFYP.tsv,S0144,S0024
you know the,3,491,"[216, 218, 1352]",[491],SFYP.tsv,S0144,S0024
know it,2,750,"[216, 691]","[750, 935]",SFYP.tsv,S0144,S0024
effect,1,614,"[218, 415, 526, 835]",[614],SFYP.tsv,S0144,S0024
it didn't,2,220,"[220, 231]",[29],SFYP.tsv,S0144,S0024
it it,2,220,"[220, 381, 904]","[35, 302]",SFYP.tsv,S0144,S0024
it well,2,220,[220],[103],SFYP.tsv,S0144,S0024
well i,2,220,"[220, 231, 236, 417, 508, 526, 552, 588, 811, 936, 1224, 1413]","[137, 452, 507, 1179]",SFYP.tsv,S0144,S0024
look at it,3,220,[220],"[201, 230]",SFYP.tsv,S0144,S0024
big,1,340,"[220, 255, 351, 361, 363, 413, 835, 889, 936, 1154, 1156]","[340, 342, 350, 360, 1135]",SFYP.tsv,S0144,S0024
corner and,2,953,[220],[953],SFYP.tsv,S0144,S0024
look very,2,1145,[220],[1145],SFYP.tsv,S0144,S0024
eye,1,965,[222],[965],SFYP.tsv,S0144,S0024
definitely,1,224,[224],"[49, 51, 73, 553]",SFYP.tsv,S0144,S0024
just be,2,224,[224],"[81, 1166]",SFYP.tsv,S0144,S0024
someone,1,224,"[224, 467, 1350]","[167, 517]",SFYP.tsv,S0144,S0024
it hasn't,2,225,"[224, 284, 1100]",[225],SFYP.tsv,S0144,S0024
it be a,3,271,"[224, 586]","[271, 285, 302, 573]",SFYP.tsv,S0144,S0024
it could be,3,678,[224],[678],SFYP.tsv,S0144,S0024
in my,2,1099,"[224, 526]","[1099, 1187, 1424]",SFYP.tsv,S0144,S0024
there's,1,228,"[228, 498, 526, 530, 532, 534, 628, 805, 867, 938, 1146, 1194, 1239, 1289, 1297]","[9, 27, 167, 304, 614, 704, 935, 1047, 784, 1332]",SFYP.tsv,S0144,S0024
there's a,2,784,"[228, 530, 805]","[784, 1047, 1332]",SFYP.tsv,S0144,S0024
say,1,231,"[231, 254, 439, 483, 526, 540, 568, 703, 779, 1004, 1015, 1023, 1100, 1263, 1341, 1423]","[79, 258, 300, 412, 686, 718, 814, 820, 926, 930, 997, 1018, 1020, 1022, 1024, 1028, 1095, 1135, 1137, 654, 804, 959, 1422]",SFYP.tsv,S0144,S0024
say that,2,654,[231],"[654, 804, 959, 1422]",SFYP.tsv,S0144,S0024
book,1,247,"[236, 502]",[247],SFYP.tsv,S0144,S0024
remember that,2,269,"[236, 617, 1417]","[269, 926, 1006]",SFYP.tsv,S0144,S0024
yeah well i,3,452,"[236, 588]",[452],SFYP.tsv,S0144,S0024
i get,2,1227,"[236, 367, 843, 879]",[1227],SFYP.tsv,S0144,S0024
guy,1,240,"[240, 282, 299]",[209],SFYP.tsv,S0144,S0024
yeah that,2,774,"[240, 566, 615, 624, 998]","[774, 872, 1008, 1430]",SFYP.tsv,S0144,S0024
well it,2,242,"[242, 1032]","[103, 260, 740]",SFYP.tsv,S0144,S0024
or something,2,242,"[242, 284, 335, 389, 399, 586, 1074, 1138, 1180, 1335, 1343, 1425]","[107, 163, 422, 519, 746, 931, 955, 965, 1137, 1195]",SFYP.tsv,S0144,S0024
something,1,242,"[242, 284, 335, 389, 399, 586, 1019, 1074, 1138, 1180, 1284, 1335, 1343, 1425]","[107, 233, 235, 332, 336, 736, 748, 1020, 1208, 163, 422, 519, 746, 931, 955, 965, 1137, 1195]",SFYP.tsv,S0144,S0024
quid,1,242,"[242, 1319, 1343]",[205],SFYP.tsv,S0144,S0024
be that,2,242,"[242, 345, 429, 441, 443, 657, 1377]","[241, 474, 1404]",SFYP.tsv,S0144,S0024
but it's,2,244,"[244, 250, 293, 413, 502, 628]","[75, 961]",SFYP.tsv,S0144,S0024
old,1,244,"[244, 606, 871, 875, 877, 879, 925, 1106, 1311]","[235, 754, 784, 848, 901, 926, 930]",SFYP.tsv,S0144,S0024
two,1,680,"[244, 1263, 1289]","[680, 682, 1400]",SFYP.tsv,S0144,S0024
but it's just,3,961,[244],[961],SFYP.tsv,S0144,S0024
like it's,2,1099,[244],[1099],SFYP.tsv,S0144,S0024
well it's,2,248,[248],"[63, 117, 239]",SFYP.tsv,S0144,S0024
it's be,2,1095,"[248, 1128]","[1095, 1099]",SFYP.tsv,S0144,S0024
pretty,1,250,"[250, 361, 566, 902, 1323]","[35, 340]",SFYP.tsv,S0144,S0024
it's still,2,250,[250],[239],SFYP.tsv,S0144,S0024
love,1,312,"[252, 602, 1331, 1368]","[312, 597, 641, 1428]",SFYP.tsv,S0144,S0024
talk about,2,254,[254],"[11, 19, 489, 525]",SFYP.tsv,S0144,S0024
yard sales,2,254,[254],[149],SFYP.tsv,S0144,S0024
instead,1,254,[254],[159],SFYP.tsv,S0144,S0024
dad,1,269,"[254, 259, 592]","[269, 654]",SFYP.tsv,S0144,S0024
i just,2,647,"[254, 257, 290, 292, 1346]","[647, 678, 1028]",SFYP.tsv,S0144,S0024
talk,1,1030,[254],[1030],SFYP.tsv,S0144,S0024
do i,2,255,"[255, 602]","[27, 1022, 1225, 1359, 1422]",SFYP.tsv,S0144,S0024
tell,1,352,"[255, 265, 274, 883, 1025]","[352, 814, 836, 928, 999, 1005, 1022, 1287, 1322, 1396]",SFYP.tsv,S0144,S0024
of a,2,362,"[255, 648, 669, 735, 1259]","[362, 672]",SFYP.tsv,S0144,S0024
he be,2,1137,"[255, 257, 407, 508, 885, 889, 1013, 1144, 1387, 1419]","[1137, 1420, 1424]",SFYP.tsv,S0144,S0024
like all,2,257,[257],[11],SFYP.tsv,S0144,S0024
find,1,257,"[257, 855, 1413]","[27, 145, 203, 233, 235, 634, 692, 1069, 1223, 1236]",SFYP.tsv,S0144,S0024
it up,2,257,"[257, 1383]","[65, 674]",SFYP.tsv,S0144,S0024
i be,2,257,"[257, 339, 566, 586, 588, 596, 847, 881, 925, 936]","[121, 978, 1063, 1185, 1227]",SFYP.tsv,S0144,S0024
like look at,3,257,[257],[230],SFYP.tsv,S0144,S0024
be a van gogh,4,271,[257],[271],SFYP.tsv,S0144,S0024
up and,2,482,"[257, 353, 721, 889]","[482, 493]",SFYP.tsv,S0144,S0024
be there,2,535,"[257, 615, 741, 867]",[535],SFYP.tsv,S0144,S0024
could be,2,678,[257],[678],SFYP.tsv,S0144,S0024
i i,2,766,"[257, 691]","[766, 935, 1022, 1030, 1109]",SFYP.tsv,S0144,S0024
be like,2,930,"[257, 353, 619, 703, 904, 1180, 1335]","[930, 1166]",SFYP.tsv,S0144,S0024
be only,2,951,[257],"[951, 1137]",SFYP.tsv,S0144,S0024
the back,2,1169,[257],[1169],SFYP.tsv,S0144,S0024
it oh,2,654,[259],"[654, 772]",SFYP.tsv,S0144,S0024
the garden,2,856,[259],[856],SFYP.tsv,S0144,S0024
you've get a,3,261,[261],[79],SFYP.tsv,S0144,S0024
a van gogh,3,271,[261],[271],SFYP.tsv,S0144,S0024
when they,2,517,[261],[517],SFYP.tsv,S0144,S0024
colour,1,1416,"[263, 265, 588]",[1416],SFYP.tsv,S0144,S0024
some of,2,265,[265],"[3, 85]",SFYP.tsv,S0144,S0024
british,1,265,[265],[15],SFYP.tsv,S0144,S0024
can't,1,265,"[265, 502, 538, 586, 619, 628, 671, 709, 755, 759, 1004, 1066, 1307, 1313, 1335, 1343, 1346, 1395, 1429]","[256, 300, 543, 625, 696, 712, 718, 804, 918, 933, 1012, 1024, 1065, 1067, 1227, 1266]",SFYP.tsv,S0144,S0024
you can tell,3,352,[265],[352],SFYP.tsv,S0144,S0024
when you,2,910,[265],[910],SFYP.tsv,S0144,S0024
you i,2,933,"[265, 351]",[933],SFYP.tsv,S0144,S0024
around,1,957,"[265, 488, 542, 632, 703, 889]",[957],SFYP.tsv,S0144,S0024
and they don't,3,472,[267],[472],SFYP.tsv,S0144,S0024
and they,2,472,"[267, 284, 439, 592, 596, 1080, 1122]","[472, 482, 493, 521, 953]",SFYP.tsv,S0144,S0024
be spot,2,277,[276],[277],SFYP.tsv,S0144,S0024
a killer whale,3,285,"[276, 341]","[285, 302, 342, 360]",SFYP.tsv,S0144,S0024
whale,1,312,"[276, 301, 341]","[312, 314, 318, 324, 340, 344, 346, 354, 362]",SFYP.tsv,S0144,S0024
a killer,2,362,"[276, 341]",[362],SFYP.tsv,S0144,S0024
tonight,1,682,"[276, 667]","[682, 684, 1428]",SFYP.tsv,S0144,S0024
would,1,285,"[280, 415, 526, 552, 715, 717, 793, 811, 1168]","[285, 414, 420, 553, 718, 1166, 1167, 1428]",SFYP.tsv,S0144,S0024
ever,1,1225,"[280, 317, 974, 1336]",[1225],SFYP.tsv,S0144,S0024
watch,1,314,"[282, 439, 564, 568, 586]","[314, 563, 573, 575, 578, 581, 599]",SFYP.tsv,S0144,S0024
off of,2,412,"[282, 889, 994]",[412],SFYP.tsv,S0144,S0024
might,1,284,"[284, 445, 1190, 1224, 1275]","[109, 955, 1189, 1217, 674, 878]",SFYP.tsv,S0144,S0024
think it,2,284,"[284, 451, 453, 663, 985]","[137, 271, 573, 1376, 1424]",SFYP.tsv,S0144,S0024
verify,1,284,[284],[230],SFYP.tsv,S0144,S0024
dolphin,1,285,"[284, 335, 345]","[285, 328]",SFYP.tsv,S0144,S0024
have be a,3,356,"[284, 445]",[356],SFYP.tsv,S0144,S0024
saw,1,376,"[284, 381, 889]","[376, 1135]",SFYP.tsv,S0144,S0024
white,1,612,"[284, 1245, 1253, 1419]","[612, 1424]",SFYP.tsv,S0144,S0024
might have,2,674,"[284, 445, 1190]","[674, 878]",SFYP.tsv,S0144,S0024
they they,2,718,"[284, 391, 851, 1122]",[718],SFYP.tsv,S0144,S0024
yeah they,2,1039,"[288, 655, 919, 938]","[1039, 1242]",SFYP.tsv,S0144,S0024
don't know i,3,290,"[290, 413, 586, 703]",[11],SFYP.tsv,S0144,S0024
i don't know i,4,384,"[290, 413, 586, 693, 703]",[384],SFYP.tsv,S0144,S0024
possible,1,497,"[293, 307]",[497],SFYP.tsv,S0144,S0024
er i,2,676,"[293, 619, 998, 1275]",[676],SFYP.tsv,S0144,S0024
in pulau weh,3,297,[297],[296],SFYP.tsv,S0144,S0024
killer whale,2,301,[301],"[285, 302, 342, 360]",SFYP.tsv,S0144,S0024
killer,1,362,"[301, 431]",[362],SFYP.tsv,S0144,S0024
yeah the,2,491,[301],"[491, 1081]",SFYP.tsv,S0144,S0024
lose,1,647,"[301, 307, 644]",[647],SFYP.tsv,S0144,S0024
go all,2,684,[303],[684],SFYP.tsv,S0144,S0024
be they,2,742,"[303, 329, 427]","[742, 999]",SFYP.tsv,S0144,S0024
up to,2,774,[303],"[774, 912]",SFYP.tsv,S0144,S0024
think they're,2,305,[305],[121],SFYP.tsv,S0144,S0024
no i think,3,390,[305],"[390, 784]",SFYP.tsv,S0144,S0024
round the,2,575,[305],[575],SFYP.tsv,S0144,S0024
well no,2,742,"[305, 355, 413, 867]",[742],SFYP.tsv,S0144,S0024
round,1,1069,"[305, 588, 596]",[1069],SFYP.tsv,S0144,S0024
could get,2,756,[307],"[756, 1310]",SFYP.tsv,S0144,S0024
they get,2,342,"[309, 703, 1124]","[342, 688, 912, 914]",SFYP.tsv,S0144,S0024
get their,2,790,[309],[790],SFYP.tsv,S0144,S0024
sometimes,1,965,[309],[965],SFYP.tsv,S0144,S0024
the wrong,2,311,[311],[173],SFYP.tsv,S0144,S0024
see one,2,1135,"[317, 321]",[1135],SFYP.tsv,S0144,S0024
do we,2,1135,[321],[1135],SFYP.tsv,S0144,S0024
together,1,1169,[321],[1169],SFYP.tsv,S0144,S0024
have we,2,637,[325],[637],SFYP.tsv,S0144,S0024
oh no,2,327,"[327, 805, 821, 1156]","[149, 654, 1430]",SFYP.tsv,S0144,S0024
in a,2,352,"[327, 355, 619, 632, 875, 879, 925, 966, 1064, 1259]","[352, 718, 878, 1063]",SFYP.tsv,S0144,S0024
what be,2,329,"[329, 425, 427, 657, 1124, 1265, 1370, 1373, 1379, 1383, 1389]","[167, 654, 686, 1005, 1412]",SFYP.tsv,S0144,S0024
they be,2,331,"[331, 449, 619, 793, 851, 861, 873, 917, 919, 938, 1078, 1080, 1352]","[141, 277, 340, 517, 521, 870, 999, 742]",SFYP.tsv,S0144,S0024
no they be,3,742,[331],[742],SFYP.tsv,S0144,S0024
nose dolphin,2,335,[335],[328],SFYP.tsv,S0144,S0024
nose,1,335,[335],"[330, 332]",SFYP.tsv,S0144,S0024
flat,1,335,"[335, 881, 885, 887]",[334],SFYP.tsv,S0144,S0024
i be think,3,339,[339],[121],SFYP.tsv,S0144,S0024
that's what,2,778,"[339, 719, 1086]","[778, 910, 1035, 1420]",SFYP.tsv,S0144,S0024
what i,2,1179,"[339, 755, 855, 859, 1044, 1086, 1088, 1343]","[1179, 1225, 1420]",SFYP.tsv,S0144,S0024
yeah yeah that's,3,1242,[339],[1242],SFYP.tsv,S0144,S0024
yeah that's what i,4,1420,[339],[1420],SFYP.tsv,S0144,S0024
see a,2,341,"[341, 875]","[312, 318, 324]",SFYP.tsv,S0144,S0024
a killer whale in the zoo,6,342,[341],[342],SFYP.tsv,S0144,S0024
whale in,2,346,[341],[346],SFYP.tsv,S0144,S0024
zoo,1,352,[341],[352],SFYP.tsv,S0144,S0024
i've see,2,633,"[341, 875]","[633, 645]",SFYP.tsv,S0144,S0024
and stuff,2,343,"[343, 994]","[3, 910, 914, 945, 959, 986, 1069, 1221]",SFYP.tsv,S0144,S0024
train,1,343,[343],[103],SFYP.tsv,S0144,S0024
