Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
really fast,2,2308,[107],[2308],SZQX.tsv,S0439,S0450
then you,2,156,"[109, 128, 312, 342, 751, 1005, 1637, 1804, 2176]","[156, 638, 2159, 2434, 2567, 249, 955, 998, 1002, 1580]",SZQX.tsv,S0439,S0450
then you have,3,249,[109],[249],SZQX.tsv,S0439,S0450
second,1,490,"[109, 600, 2008]","[490, 921, 1111, 1137]",SZQX.tsv,S0439,S0450
and then you,3,955,"[109, 128, 751, 1005, 1804]","[955, 998, 1002, 1580]",SZQX.tsv,S0439,S0450
and then you have,4,1580,[109],[1580],SZQX.tsv,S0439,S0450
please,1,117,"[114, 293, 843, 1176]","[117, 119, 1478]",SZQX.tsv,S0439,S0450
could i,2,265,[114],[265],SZQX.tsv,S0439,S0450
could,1,265,"[114, 115, 244, 358, 820, 913, 1198, 1278, 1390, 1413, 1555, 1800, 1884, 1902, 2511]","[265, 775, 1083, 1267, 1387, 1389, 1578, 1740, 1744, 2242, 2665, 2705]",SZQX.tsv,S0439,S0450
er yeah,2,498,"[114, 288]","[498, 847]",SZQX.tsv,S0439,S0450
i have a,3,1304,"[114, 198, 1425, 1709]","[1304, 1420, 1616, 2655]",SZQX.tsv,S0439,S0450
have some,2,265,"[115, 621, 843]","[265, 829, 2269]",SZQX.tsv,S0439,S0450
for the,2,291,"[115, 308, 371, 373, 375, 477, 570, 594, 969, 2433, 2435, 2548]","[291, 394, 740, 770, 775, 1161, 1582, 1740, 1921, 1949, 2285, 2340, 2490]",SZQX.tsv,S0439,S0450
can we,2,2448,"[115, 1330]",[2448],SZQX.tsv,S0439,S0450
okay,1,215,"[116, 202, 368, 415, 495, 556, 901, 1417, 1503, 1507, 1563, 2110, 2407, 2465, 2694, 2778]","[215, 519, 773, 921, 1197, 1686, 2354]",SZQX.tsv,S0439,S0450
we've,1,626,"[121, 613, 615, 1880, 2431]",[626],SZQX.tsv,S0439,S0450
i be so,3,392,[124],"[392, 862]",SZQX.tsv,S0439,S0450
hungry,1,1420,"[124, 172]","[1420, 2687]",SZQX.tsv,S0439,S0450
i try,2,137,"[126, 979]",[137],SZQX.tsv,S0439,S0450
try to,2,137,"[126, 336, 926, 1403, 1405, 1868, 1898, 2160, 2564, 2676]","[137, 281, 886, 982, 1347, 1885, 1923, 2346, 2506]",SZQX.tsv,S0439,S0450
yesterday,1,206,"[126, 200]","[206, 265, 1420, 2204, 2761]",SZQX.tsv,S0439,S0450
make,1,208,"[126, 188, 344, 987, 1005, 1366, 1382, 1413, 1527, 1545, 1655, 1794, 1834, 1880, 1882, 1884, 1890, 1894, 2676]","[208, 803, 888, 972, 974, 1105, 1408, 1526, 1546, 1659, 1661, 1671, 1921, 1925, 1927, 1929, 1937, 1987, 2015, 2021, 2067, 2251, 2713, 1000, 2155]",SZQX.tsv,S0439,S0450
try,1,281,"[126, 336, 344, 926, 979, 1005, 1403, 1405, 1677, 1868, 1898, 2160, 2564, 2676, 2754]","[281, 1163, 886, 982, 1347, 1885, 1923, 2346, 2506]",SZQX.tsv,S0439,S0450
to make,2,1000,"[126, 1382, 2676]","[1000, 2155]",SZQX.tsv,S0439,S0450
yesterday i,2,2761,[126],[2761],SZQX.tsv,S0439,S0450
like when you,3,128,"[128, 1423]","[9, 223, 2308]",SZQX.tsv,S0439,S0450
you know,2,128,"[128, 336, 552, 701, 729, 911, 1034, 1051, 1209, 1217, 1260, 1288, 1339, 1413, 1465, 1469, 1475, 1639, 1700, 1868, 1870, 1890, 1908, 2072, 2099, 2107, 2357, 2411, 2728]","[9, 52, 99, 208, 215, 225, 231, 315, 319, 402, 474, 476, 510, 526, 577, 624, 628, 640, 680, 766, 770, 775, 783, 829, 866, 875, 877, 888, 951, 957, 965, 998, 1041, 1072, 1074, 1083, 1087, 1089, 1139, 1143, 1181, 1236, 1251, 1267, 1319, 1347, 1392, 1396, 1546, 1659, 1702, 1773, 1799, 1805, 1809, 1921, 1923, 1927, 1929, 1939, 1989, 2033, 2047, 2261, 2308, 2358, 2476, 2484, 2502, 2561, 2635, 2661, 2759, 856, 1024, 1835, 1022, 1377]",SZQX.tsv,S0439,S0450
when you,2,128,"[128, 465, 1003, 1034, 1423, 1465]","[9, 208, 402, 464, 959, 965, 998, 1072, 1139, 1512, 1949, 2053, 2476, 2669, 223, 2308]",SZQX.tsv,S0439,S0450
and it,2,128,"[128, 645, 711, 1114, 1272, 1334, 1507, 1509, 1511, 1689, 1715, 1729, 1902, 2002]","[67, 396, 528, 530, 1396, 1512, 1616, 1624, 1722, 1989, 2277, 2279, 2713]",SZQX.tsv,S0439,S0450
know,1,128,"[128, 216, 220, 228, 336, 354, 445, 552, 701, 729, 846, 878, 911, 938, 1034, 1051, 1209, 1217, 1260, 1288, 1339, 1413, 1465, 1469, 1475, 1581, 1639, 1700, 1868, 1870, 1890, 1908, 1936, 1954, 1978, 1990, 2072, 2099, 2102, 2107, 2128, 2252, 2357, 2411, 2728, 2742, 2744]","[97, 143, 430, 557, 559, 577, 710, 764, 775, 815, 856, 858, 866, 869, 885, 892, 910, 1089, 1273, 1389, 1474, 1544, 1620, 1658, 1803, 1821, 1923, 1929, 1937, 2005, 2111, 2173, 2232, 2344, 2365, 2460, 2715, 2749, 99, 208, 215, 225, 231, 315, 319, 402, 474, 476, 510, 526, 624, 628, 640, 680, 766, 770, 783, 829, 875, 877, 888, 951, 957, 965, 998, 1022, 1024, 1041, 1072, 1074, 1083, 1087, 1139, 1143, 1181, 1236, 1251, 1267, 1319, 1347, 1377, 1392, 1396, 1546, 1659, 1702, 1773, 1799, 1805, 1809, 1835, 1921, 1927, 1939, 1989, 2033, 2047, 2261, 2308, 2358, 2476, 2484, 2502, 2561, 2635, 2661, 2759, 374]",SZQX.tsv,S0439,S0450
in the middle,3,148,[128],[148],SZQX.tsv,S0439,S0450
want,1,267,"[128, 274, 354, 356, 373, 918, 993, 1258, 1451, 1553, 1561, 1619, 1675, 2290, 2441, 2724, 2776]","[267, 951, 959, 1099, 1151, 1193, 1385, 1887, 2342, 2490, 2657, 2685, 848, 875, 1775]",SZQX.tsv,S0439,S0450
work,1,271,"[128, 276, 796, 948, 1254, 1326, 1386, 1505, 2433]","[271, 679, 682, 892, 947, 974, 1232, 1500, 2086, 2090, 2157, 2178, 2346, 2360, 2727, 1514, 1819, 1949]",SZQX.tsv,S0439,S0450
know like,2,374,"[128, 729, 1209, 1868, 1890]",[374],SZQX.tsv,S0439,S0450
you want it,3,848,[128],"[848, 875]",SZQX.tsv,S0439,S0450
you know like,3,856,"[128, 729, 1209, 1868, 1890]","[856, 1022, 1024, 1087, 1377, 1835]",SZQX.tsv,S0439,S0450
like when,2,951,"[128, 948, 1242, 1337, 1423, 2614]","[951, 1283, 1738, 2308]",SZQX.tsv,S0439,S0450
work and,2,1514,[128],"[1514, 1819]",SZQX.tsv,S0439,S0450
you want,2,1775,"[128, 2776]",[1775],SZQX.tsv,S0439,S0450
work and then,3,1949,[128],[1949],SZQX.tsv,S0439,S0450
it kind of,3,2157,"[128, 2136]",[2157],SZQX.tsv,S0439,S0450
and you're,2,130,"[130, 612, 635, 1362, 1469, 1471, 1595, 1846, 1892, 2052]","[9, 204, 474, 740, 1072, 1514, 1951, 2751]",SZQX.tsv,S0439,S0450
be it,2,130,"[130, 415, 1075, 1712, 1932, 2074, 2112, 2229]","[93, 351, 396, 494, 581, 700, 710, 921, 935, 970, 1111, 1121, 1408, 1624, 1678, 1680, 1801, 2061, 2190, 2271, 2279, 2377, 2400, 2402, 2719]",SZQX.tsv,S0439,S0450
still,1,130,"[130, 218, 928, 1059, 1217, 1219, 1374, 1376, 1451, 1900, 1902, 2118, 2150, 2201, 2624]","[101, 137, 255, 257, 259, 299, 323, 541, 658, 660, 813, 875, 921, 1212, 1236, 1375, 1833, 2192, 2216, 2244, 2329, 2474]",SZQX.tsv,S0439,S0450
raw,1,135,"[130, 134]",[135],SZQX.tsv,S0439,S0450
of like,2,466,"[130, 171, 344, 615, 671, 774, 1055, 1339, 1687, 1884, 1890, 2018, 2128, 2235]","[466, 547, 829, 1165, 1267, 1837, 883, 957, 1153, 1897, 1909, 2123, 2139, 2230, 2279]",SZQX.tsv,S0439,S0450
kind of like,3,883,"[130, 171, 615, 1055, 1339, 1687, 1884, 1890, 2128, 2235]","[883, 957, 1153, 1897, 1909, 2123, 2139, 2230, 2279]",SZQX.tsv,S0439,S0450
and you can't,3,132,[132],[11],SZQX.tsv,S0439,S0450
decide,1,299,"[132, 146, 304, 2449]","[299, 305, 315, 319, 577, 628, 835, 858, 869, 1165, 2691]",SZQX.tsv,S0439,S0450
you can't,2,998,[132],"[998, 1139, 1472, 1865]",SZQX.tsv,S0439,S0450
whole,1,144,"[144, 615, 1709, 2109, 2130, 2495, 2509, 2513, 2527, 2531, 2552]","[40, 577, 626, 864, 1087, 1153, 1414, 1524, 1839, 2271, 2285, 2344]",SZQX.tsv,S0439,S0450
i be like i,4,144,"[144, 146, 2666]","[44, 1026, 1029, 1500, 2685]",SZQX.tsv,S0439,S0450
it and then,3,144,[144],"[52, 1000, 1296]",SZQX.tsv,S0439,S0450
i be like,3,144,"[144, 146, 161, 202, 260, 354, 701, 882, 916, 1174, 1246, 1248, 1288, 1292, 1433, 1846, 1902, 1916, 1960, 2112, 2405, 2666]","[61, 125, 137, 141, 211, 215, 233, 420, 436, 528, 532, 1127, 1137, 1141, 1145, 1155, 1247, 1420, 1502, 1516, 1548, 1636, 1706, 1760, 1819, 2297, 2342, 2346, 2348, 2352, 2360, 2375, 2460, 2665, 2691, 2763, 1026, 1029, 1500, 2685]",SZQX.tsv,S0439,S0450
i do,2,144,"[144, 171, 282, 1019, 1252, 1399, 1581, 1637, 1707, 1757, 1940, 2102, 2109]","[61, 168, 418, 535, 813, 972, 982, 1316, 1420, 1546, 1620, 1706, 1726, 1736, 1738, 1748, 1754, 1953, 2017, 2065, 2143, 2147, 2204, 2310, 2333, 2601, 2753]",SZQX.tsv,S0439,S0450
and then i,3,144,"[144, 198, 1295, 2107, 2134]","[139, 170, 213, 436, 1548, 1576, 2210, 2297, 2335, 2367, 2375, 2691, 2763, 777, 1089]",SZQX.tsv,S0439,S0450
it and,2,144,"[144, 441, 586, 1200, 1429, 1729, 2556]","[139, 1422, 1624, 2230, 2490, 2665, 1000, 1089, 1702, 777, 1296]",SZQX.tsv,S0439,S0450
of it cos,3,152,[144],[152],SZQX.tsv,S0439,S0450
eat,1,152,"[144, 151, 993, 1356, 1364, 1366, 1374, 1397, 1401, 1407, 1529, 1533, 1660, 1692, 2776]","[152, 160, 972, 1101, 1361, 1369, 1385, 1392, 1448, 1530, 1532, 1651, 1659, 1702, 1744, 1472]",SZQX.tsv,S0439,S0450
eat it,2,160,"[144, 151, 993, 1364]","[160, 1369, 1448, 1472, 1702]",SZQX.tsv,S0439,S0450
thing,1,166,"[144, 665, 745, 891, 1055, 1213, 1262, 1339, 1423, 1790, 2074, 2124, 2150, 2160, 2307]","[166, 502, 579, 768, 862, 908, 947, 1043, 1045, 1097, 1101, 1385, 1392, 1444, 1851, 1885, 1911, 1927, 1929, 1931, 2003, 2005, 2019, 2067, 2077, 2145, 2147, 2165, 2169, 2297, 2436, 2470, 2635, 2675, 2765, 2767]",SZQX.tsv,S0439,S0450
like i,2,208,"[144, 146, 171, 198, 216, 234, 354, 515, 685, 818, 913, 926, 1047, 1168, 1217, 1334, 1399, 1413, 1437, 1555, 1700, 1844, 1956, 2068, 2072, 2666]","[208, 211, 319, 363, 508, 533, 557, 688, 813, 959, 972, 1161, 1652, 1702, 1738, 1744, 1754, 1805, 2253, 2295, 2344, 2346, 2363, 2476, 2633, 2655, 2687, 2691, 1654, 1026, 1029, 1039, 1500, 1516, 2607, 2685]",SZQX.tsv,S0439,S0450
then i,2,390,"[144, 146, 198, 1100, 1295, 2107, 2134]","[390, 484, 829, 1041, 1304, 2365, 2377, 777, 1089, 1576, 2210, 2297, 2335, 2367, 2375, 436, 1548, 2691, 2763]",SZQX.tsv,S0439,S0450
be nice,2,510,"[144, 523, 1647, 2594]","[510, 1058, 1642, 1296]",SZQX.tsv,S0439,S0450
of it,2,583,"[144, 147, 989, 1415]","[583, 677, 1089, 2490, 2637, 2639, 2711, 2731]",SZQX.tsv,S0439,S0450
cos i be,3,624,"[144, 1288]","[624, 626, 775, 2685]",SZQX.tsv,S0439,S0450
it and then i,4,777,[144],"[777, 1089]",SZQX.tsv,S0439,S0450
be like i,3,1039,"[144, 146, 2666]","[1039, 1516, 2607]",SZQX.tsv,S0439,S0450
be nice and,3,1296,[144],[1296],SZQX.tsv,S0439,S0450
some of,2,1377,"[144, 665, 2008]","[1377, 2269, 2300, 2327]",SZQX.tsv,S0439,S0450
can't eat,2,1472,"[144, 1660]","[1472, 1651, 1659]",SZQX.tsv,S0439,S0450
like i can't,3,1654,[144],[1654],SZQX.tsv,S0439,S0450
eat it and,3,1702,[144],[1702],SZQX.tsv,S0439,S0450
nice and,2,2418,"[144, 1689, 1710, 1729]",[2418],SZQX.tsv,S0439,S0450
be raw,2,146,[146],[135],SZQX.tsv,S0439,S0450
then i be like,4,436,[146],"[436, 1548, 2691, 2763]",SZQX.tsv,S0439,S0450
just couldn't,2,1606,[146],[1606],SZQX.tsv,S0439,S0450
like i just,3,1652,"[146, 1334]",[1652],SZQX.tsv,S0439,S0450
then i be,3,2377,[146],[2377],SZQX.tsv,S0439,S0450
and i kind of,4,213,[147],[213],SZQX.tsv,S0439,S0450
be a,2,265,"[147, 169, 202, 395, 631, 792, 977, 1223, 1427, 1453, 1712, 2134, 2138, 2229, 2237, 2722]","[265, 524, 526, 533, 1089, 1304, 2190, 2297, 2719, 1255, 2396, 2476]",SZQX.tsv,S0439,S0450
be a bite,3,1255,"[147, 395, 2134, 2138]","[1255, 2396, 2476]",SZQX.tsv,S0439,S0450
bite like,2,2055,"[147, 2138]","[2055, 2715]",SZQX.tsv,S0439,S0450
i kind of,3,2335,"[147, 171, 1914, 2099]",[2335],SZQX.tsv,S0439,S0450
a bite like,3,2474,"[147, 2138]",[2474],SZQX.tsv,S0439,S0450
be a bite like,4,2476,"[147, 2138]",[2476],SZQX.tsv,S0439,S0450
probably,1,149,"[149, 174, 1077, 1204, 2026, 2550, 2682, 2704]","[52, 67, 484, 640, 959, 986, 1147, 1285, 1287, 1385, 1448, 1576, 2023, 2306, 2380, 2394, 2454, 2603, 2675, 2677, 2707, 2745, 2767, 1220, 1704]",SZQX.tsv,S0439,S0450
serve,1,267,"[149, 151, 981]",[267],SZQX.tsv,S0439,S0450
people,1,829,"[149, 151, 615, 749, 1046, 1217, 1258, 1354, 1382, 1533, 1892, 1976, 1984, 2148, 2152, 2256]","[829, 856, 885, 980, 982, 1037, 1039, 1085, 1087, 1232, 1239, 1267, 1300, 1318, 1596, 1598, 1805, 1807, 1821, 1835, 1987, 1989, 2121, 2358, 2360, 2659]",SZQX.tsv,S0439,S0450
i probably,2,1220,"[149, 1204, 2682, 2704]","[1220, 1704]",SZQX.tsv,S0439,S0450
but i,2,151,"[151, 218, 427, 653, 926, 928, 948, 1217, 1258, 1800, 1996, 2042, 2666, 2678]","[11, 168, 392, 498, 553, 817, 888, 972, 1127, 1147, 1183, 1185, 1296, 1387, 1389, 1392, 1476, 1580, 1748, 1797, 1821, 1929, 2065, 2175, 2204, 2283, 2293, 2342, 2365, 1141, 1157]",SZQX.tsv,S0439,S0450
i can,2,688,"[151, 763, 2303, 2357, 2507, 2712]","[688, 785, 805, 809, 1556, 1588, 1740, 1789, 2285, 2577, 2657, 2707, 2727]",SZQX.tsv,S0439,S0450
it other,2,862,[151],[862],SZQX.tsv,S0439,S0450
other people,2,980,"[151, 1046]","[980, 2659]",SZQX.tsv,S0439,S0450
it but i,3,1141,[151],"[1141, 1157]",SZQX.tsv,S0439,S0450
it but,2,1239,"[151, 423, 1368]","[1239, 2242, 2601]",SZQX.tsv,S0439,S0450
exactly,1,996,"[155, 250, 322, 350, 381, 477, 663, 685, 759, 806, 808, 818, 1294, 1419, 1447, 1515, 1627, 1712, 1840, 1852, 1866, 1876, 1888, 1910, 1982, 2105, 2142, 2146, 2156, 2519, 2540]",[996],SZQX.tsv,S0439,S0450
but you,2,402,"[157, 588, 1209, 1413, 1451, 1916]","[402, 742, 770, 998, 1045, 1460, 2308]",SZQX.tsv,S0439,S0450
yeah you,2,159,"[159, 280, 387, 2072, 2205]","[152, 245, 622, 994]",SZQX.tsv,S0439,S0450
much,1,161,"[161, 171, 262, 544, 588, 743, 745, 761, 1631, 1729, 1786, 1824, 2018, 2199, 2566, 2586]","[11, 67, 162, 164, 257, 486, 565, 680, 1091, 1173, 1239, 1287, 1302, 1306, 1349, 1420, 1532, 1546, 1762, 1813, 1825, 1827, 1927, 2426, 2454, 2524, 2559, 2603, 2693, 2695, 2699, 319, 1799]",SZQX.tsv,S0439,S0450
in it,2,163,"[161, 1429]",[163],SZQX.tsv,S0439,S0450
sugar,1,164,[161],[164],SZQX.tsv,S0439,S0450
something,1,181,"[161, 174, 238, 344, 477, 592, 610, 651, 689, 820, 836, 880, 1003, 1069, 1077, 1334, 1423, 1427, 1487, 1662, 1664, 1685, 1725, 2654, 2728]","[181, 229, 414, 1066, 1089, 1159, 1251, 1347, 1422, 1516, 1524, 1630, 1799, 1849, 1889, 2084, 2141, 2202, 2418, 2438, 2691, 2719, 2743]",SZQX.tsv,S0439,S0450
like three,2,317,"[161, 2465]","[317, 440, 484, 885, 1951, 2561, 2635, 2689, 2701]",SZQX.tsv,S0439,S0450
how much,2,319,[161],"[319, 1799]",SZQX.tsv,S0439,S0450
be in,2,783,"[161, 1170, 1780, 1890]","[783, 1080, 1089, 1296, 1604, 2271, 2319, 2661]",SZQX.tsv,S0439,S0450
hundred,1,783,"[161, 703, 707, 1096, 2465, 2467]",[783],SZQX.tsv,S0439,S0450
it be something,3,1089,[161],[1089],SZQX.tsv,S0439,S0450
it it be,3,1408,"[161, 1503, 2008, 2229]",[1408],SZQX.tsv,S0439,S0450
look at,2,1797,"[161, 1691, 2738]",[1797],SZQX.tsv,S0439,S0450
fuck,1,2169,"[161, 1246, 2760]",[2169],SZQX.tsv,S0439,S0450
you and,2,2352,"[161, 1461, 2449]","[2352, 2360]",SZQX.tsv,S0439,S0450
something like,2,2743,"[161, 174, 238, 651, 689, 836, 1685, 2654]",[2743],SZQX.tsv,S0439,S0450
i'm,1,169,"[169, 171, 184, 193, 258, 260, 326, 467, 689, 882, 901, 911, 915, 969, 977, 979, 1034, 1046, 1055, 1104, 1148, 1178, 1188, 1192, 1194, 1217, 1225, 1240, 1290, 1294, 1307, 1339, 1360, 1409, 1415, 1477, 1519, 1868, 1890, 1898, 2018, 2072, 2073, 2074, 2076, 2101, 2288, 2425, 2429]","[42, 67, 170, 213, 267, 281, 315, 323, 468, 762, 775, 777, 839, 847, 854, 953, 968, 974, 978, 1031, 1037, 1039, 1141, 1181, 1214, 1220, 1238, 1251, 1253, 1267, 1283, 1377, 1484, 1516, 1518, 1520, 1524, 1538, 1560, 1652, 1654, 1659, 1671, 1672, 1797, 1799, 1819, 1919, 2082, 2175, 2180, 2224, 2232, 2253, 2297, 2342, 2352, 2354, 2502, 2541, 2611, 2613, 2631, 2655, 2657, 2659, 2671, 2687, 2777, 206, 1768, 2226]",SZQX.tsv,S0439,S0450
do i,2,169,"[169, 689, 1290, 1425, 1441]","[61, 267, 1119, 1151, 1740, 1746, 1754, 1953, 2310, 2753]",SZQX.tsv,S0439,S0450
i so,2,169,[169],"[67, 1249, 2446]",SZQX.tsv,S0439,S0450
dessert,1,169,[169],[168],SZQX.tsv,S0439,S0450
i i'm,2,206,[169],"[206, 1768, 2226, 2657]",SZQX.tsv,S0439,S0450
time,1,171,"[171, 354, 594, 737, 897, 905, 946, 1407, 1507, 1729, 1834, 1858, 1902, 1932, 1940, 2160, 2507, 2624, 2680]","[11, 160, 166, 204, 436, 628, 640, 722, 783, 829, 856, 871, 953, 955, 959, 1010, 1039, 1043, 1068, 1183, 1238, 1304, 1321, 1408, 1524, 1590, 1616, 1671, 1702, 1720, 1811, 1837, 1839, 1875, 1897, 1927, 1955, 2045, 2147, 2155, 2157, 2175, 2206, 2214, 2257, 2271, 2275, 2277, 2285, 2295, 2363, 2382, 2446, 2470, 2603, 2647, 2687, 2719, 319, 1041, 1738]",SZQX.tsv,S0439,S0450
at the,2,171,"[171, 186, 354, 737, 903, 1223, 1709, 1942, 2140, 2399, 2449, 2572, 2598, 2600]","[166, 277, 323, 394, 628, 864, 871, 873, 959, 1068, 1087, 1500, 1671, 1839, 1897, 1923, 2157, 2167, 2212, 2295, 2363, 2470, 2687, 2088]",SZQX.tsv,S0439,S0450
i would,2,171,"[171, 174, 631, 1077, 1455, 1623, 1790, 2148, 2199, 2584, 2656]","[170, 779, 781, 2238]",SZQX.tsv,S0439,S0450
never,1,197,"[171, 196, 274, 354, 358, 360, 364, 373, 515, 520, 905, 948, 977, 981, 1034, 1146, 1188, 1204, 1290, 1295, 1623, 2028, 2640, 2738]","[197, 231, 372, 506, 535, 682, 803, 986, 1008, 1012, 1205, 1389, 1580, 1620, 1661, 1773, 1803, 2498, 2715, 2731]",SZQX.tsv,S0439,S0450
i'm like,2,206,"[171, 260, 901, 911, 1194, 1217, 1290, 1294, 1307, 2072, 2073, 2074, 2076]","[206, 953, 1214, 1524, 1538, 1797, 1799, 2655, 2659]",SZQX.tsv,S0439,S0450
time like i,3,319,[171],[319],SZQX.tsv,S0439,S0450
would,1,440,"[171, 174, 368, 631, 643, 649, 653, 776, 1077, 1401, 1455, 1623, 1705, 1778, 1790, 1916, 2148, 2199, 2584, 2594, 2656]","[440, 452, 510, 640, 862, 1460, 1797, 1799, 1805, 2005, 2271, 2561, 2569, 779, 781, 2238]",SZQX.tsv,S0439,S0450
that i,2,813,"[171, 1150, 2160, 2680]","[813, 815, 835, 1153, 1304, 1632, 2285, 2675]",SZQX.tsv,S0439,S0450
turn down,2,835,[171],[835],SZQX.tsv,S0439,S0450
don't get,2,959,"[171, 1324, 1362]",[959],SZQX.tsv,S0439,S0450
cake,1,972,"[171, 621, 995, 1005]","[972, 974, 982, 996, 1014, 1921, 2687]",SZQX.tsv,S0439,S0450
piece,1,984,"[171, 1455, 1481, 1719]","[984, 2687]",SZQX.tsv,S0439,S0450
time like,2,1041,[171],"[1041, 1738, 1927]",SZQX.tsv,S0439,S0450
like go,2,1181,"[171, 729, 790, 1405, 2128, 2618, 2674]","[1181, 1921]",SZQX.tsv,S0439,S0450
i'm in,2,1220,"[171, 193]","[1220, 2180]",SZQX.tsv,S0439,S0450
like that,2,1630,"[171, 433, 651, 1092, 1603, 1685, 2576, 2678, 2736]","[1630, 1963, 2488, 2603, 2613]",SZQX.tsv,S0439,S0450
like i do,3,1754,"[171, 1399]",[1754],SZQX.tsv,S0439,S0450
get me,2,2019,"[171, 1362]","[2019, 2659]",SZQX.tsv,S0439,S0450
at the moment,3,2088,"[171, 186, 903, 1223, 1709, 1942, 2140]",[2088],SZQX.tsv,S0439,S0450
wrong,1,2335,"[171, 558, 1350, 1362]",[2335],SZQX.tsv,S0439,S0450
turn,1,2362,"[171, 2000, 2136]","[2362, 2504]",SZQX.tsv,S0439,S0450
a piece of cake,4,2687,[171],[2687],SZQX.tsv,S0439,S0450
go through,2,2705,[171],[2705],SZQX.tsv,S0439,S0450
if you,2,247,"[172, 316, 911, 1368, 1374, 1453, 1461, 1563, 1794, 1972, 1984]","[247, 848, 875, 943, 959, 1702, 1775, 1861, 1875, 1887, 1989, 2005, 2484]",SZQX.tsv,S0439,S0450
be you,2,526,"[172, 306, 774, 1034, 1098, 1180, 1465, 2052, 2227, 2313, 2314, 2351, 2760]","[526, 921, 2352, 2360]",SZQX.tsv,S0439,S0450
what be,2,856,"[172, 262, 558, 1098, 1100, 1657, 2052, 2176]","[856, 970, 1121, 2184, 2271]",SZQX.tsv,S0439,S0450
ask,1,1462,[172],[1462],SZQX.tsv,S0439,S0450
but if,2,1853,[172],[1853],SZQX.tsv,S0439,S0450
like a,2,174,"[174, 354, 457, 705, 709, 802, 1217, 1262, 1311, 1334, 1465, 1469, 1984, 2056, 2411, 2413, 2511, 2576, 2594]","[63, 179, 181, 265, 361, 406, 636, 662, 682, 710, 768, 793, 864, 1029, 1080, 1081, 1083, 1212, 1249, 1333, 1392, 1456, 1596, 1652, 1799, 1835, 1937, 2045, 2230, 2291, 2335, 2416, 2687]",SZQX.tsv,S0439,S0450
cheese sandwich,2,181,[174],[181],SZQX.tsv,S0439,S0450
say,1,315,"[174, 280, 354, 356, 368, 617, 1168, 1573, 1824, 1844, 1846, 1868, 1872, 2680]","[315, 553, 923, 1083, 1087, 1089, 1205, 1596, 1632, 1720, 1849, 1853, 2019, 2035, 2041, 2363]",SZQX.tsv,S0439,S0450
i'd,1,526,"[178, 542, 544, 546, 586, 631, 981, 1128, 1264, 1295, 1882, 1884, 2606, 2656, 2668]","[526, 779, 998, 1255, 1304, 2299, 2323, 2325, 2344, 2346, 2396, 2715, 2504, 2663]",SZQX.tsv,S0439,S0450
like i'd,2,2504,[178],"[2504, 2663]",SZQX.tsv,S0439,S0450
i'm really,2,2687,[184],[2687],SZQX.tsv,S0439,S0450
in a,2,630,"[186, 234, 1784, 1842, 1868]","[630, 710, 734, 813, 1239, 1460, 1791, 1831, 2253, 2271, 2273, 2277, 2388, 2436, 2605]",SZQX.tsv,S0439,S0450
hay fever,2,195,"[188, 2760]",[195],SZQX.tsv,S0439,S0450
hay,1,195,"[188, 194, 2760]",[195],SZQX.tsv,S0439,S0450
make me,2,1526,"[188, 1366]","[1526, 2021]",SZQX.tsv,S0439,S0450
be make,2,1987,[188],[1987],SZQX.tsv,S0439,S0450
realise,1,2346,"[188, 1295]",[2346],SZQX.tsv,S0439,S0450
my nose,2,2759,"[188, 200, 2760]","[2759, 2761]",SZQX.tsv,S0439,S0450
my nose be,3,2761,[188],[2761],SZQX.tsv,S0439,S0450
dodgy,1,1596,[190],[1596],SZQX.tsv,S0439,S0450
such a,2,193,"[193, 254]",[63],SZQX.tsv,S0439,S0450
in such,2,2661,[193],[2661],SZQX.tsv,S0439,S0450
get hay fever,3,195,[194],[195],SZQX.tsv,S0439,S0450
i've get,2,319,"[194, 234, 1229, 1902, 2170]","[319, 512, 1163, 2171, 2212]",SZQX.tsv,S0439,S0450
but just,2,2285,"[194, 1900]",[2285],SZQX.tsv,S0439,S0450
have it,2,196,"[196, 1427, 1691, 1692, 1960]","[154, 170, 1752, 2711, 197]",SZQX.tsv,S0439,S0450
i've never have it before,5,197,[196],[197],SZQX.tsv,S0439,S0450
it before,2,213,[196],"[213, 1669]",SZQX.tsv,S0439,S0450
i've never,2,231,"[196, 354, 373, 1146, 1188, 1204, 1295]","[231, 372, 506, 535, 1008, 1661, 2498, 2731, 1205]",SZQX.tsv,S0439,S0450
yeah i've,2,688,"[196, 373, 548, 2676]","[688, 2360, 2655, 2657, 1205]",SZQX.tsv,S0439,S0450
yeah i've never,3,1205,[196],[1205],SZQX.tsv,S0439,S0450
week,1,198,"[198, 306, 987, 1120, 1425, 1495, 1507, 1729, 1868, 1882, 2118, 2409, 2509, 2513]","[40, 305, 311, 500, 848, 963, 1137, 2212, 2248, 2285, 2346, 307, 2472]",SZQX.tsv,S0439,S0450
and like i,3,208,"[198, 1399]","[208, 813, 1744, 2344, 2363, 2691]",SZQX.tsv,S0439,S0450
i wake up,3,211,[198],[211],SZQX.tsv,S0439,S0450
last week,2,307,"[198, 1120, 2118]","[307, 1137, 2472]",SZQX.tsv,S0439,S0450
