Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
shower bath,2,404,"[403, 404]",S8K6.tsv
shower,1,404,"[403, 404]",S8K6.tsv
bath,1,404,"[403, 404]",S8K6.tsv
cos i'd,2,403,"[256, 403, 707, 898]",S8K6.tsv
the phonetic alphabet,3,425,"[422, 425]",S8K6.tsv
phonetic alphabet,2,422,"[419, 422, 425, 444]",S8K6.tsv
alpha,1,427,"[423, 427]",S8K6.tsv
charlie,1,427,"[423, 427, 641]",S8K6.tsv
foxtrot,1,429,"[428, 429, 430]",S8K6.tsv
goulash,1,440,"[439, 440, 441]",S8K6.tsv
igloo,1,448,"[447, 448]",S8K6.tsv
j,1,451,"[450, 451]",S8K6.tsv
kilo,1,463,"[455, 458, 460, 462, 463]",S8K6.tsv
k,1,463,"[455, 463]",S8K6.tsv
llama,1,476,"[468, 476]",S8K6.tsv
we be,2,486,"[470, 486, 487, 622, 744]",S8K6.tsv
to do,2,130,"[40, 130, 230, 239, 344, 472, 811, 963, 1062]",S8K6.tsv
think it be,3,609,"[472, 609]",S8K6.tsv
cos i just,3,707,"[472, 707]",S8K6.tsv
kind of,2,472,"[260, 472, 725, 903]",S8K6.tsv
like for,2,474,"[48, 474]",S8K6.tsv
what i,2,654,"[77, 89, 474, 654, 899, 963]",S8K6.tsv
november,1,501,"[477, 501, 510, 530]",S8K6.tsv
romeo,1,480,"[479, 480, 544, 545]",S8K6.tsv
be quite,2,646,"[480, 646]",S8K6.tsv
with it,2,707,"[482, 707, 723, 1024]",S8K6.tsv
fuck's,1,490,"[48, 490, 553, 742, 771]",S8K6.tsv
nigeria,1,505,"[502, 505, 509]",S8K6.tsv
n,1,512,"[500, 501, 512]",S8K6.tsv
i'm gonna,2,528,"[63, 115, 200, 528, 555, 1018, 1033, 1041]",S8K6.tsv
p,1,534,"[531, 534, 537, 541]",S8K6.tsv
q,1,542,"[541, 542]",S8K6.tsv
it first,2,735,"[555, 735]",S8K6.tsv
first,1,735,"[555, 735, 769, 789]",S8K6.tsv
where's,1,975,"[555, 975, 1012]",S8K6.tsv
u,1,562,"[561, 562]",S8K6.tsv
umbrella,1,564,"[563, 564]",S8K6.tsv
welcome,1,572,"[197, 572]",S8K6.tsv
you're welcome,2,572,"[571, 572, 979]",S8K6.tsv
what you,2,579,"[533, 579, 652, 804, 834, 913]",S8K6.tsv
x,1,591,"[589, 591, 593, 595]",S8K6.tsv
it's x ray,3,593,"[592, 593]",S8K6.tsv
yeah i think,3,600,"[360, 600]",S8K6.tsv
yeah i think it,4,609,"[600, 609]",S8K6.tsv
be you,2,600,"[142, 600, 622, 672, 676, 686, 756, 786, 848, 866, 1036, 1038, 1047]",S8K6.tsv
it cos,2,602,"[82, 602, 707, 723, 733, 898]",S8K6.tsv
it cos it,3,733,"[602, 733]",S8K6.tsv
cos it,2,733,"[602, 651, 733, 850, 1085]",S8K6.tsv
be yeah,2,614,"[196, 614, 945]",S8K6.tsv
you wanna,2,652,"[54, 617, 652, 662]",S8K6.tsv
do and,2,617,"[252, 617, 691, 902]",S8K6.tsv
look at,2,623,"[220, 623, 806, 899, 999]",S8K6.tsv
do she,2,650,"[623, 650, 978]",S8K6.tsv
you in,2,624,"[96, 411, 624, 1091]",S8K6.tsv
hit,1,738,"[625, 738, 1024]",S8K6.tsv
ready,1,1037,"[625, 1037, 1038, 1039]",S8K6.tsv
four,1,705,"[629, 705, 706, 920]",S8K6.tsv
can open,2,633,"[631, 633]",S8K6.tsv
morning,1,705,"[631, 705, 706]",S8K6.tsv
guess,1,905,"[635, 905, 917]",S8K6.tsv
like an,2,639,"[495, 496, 639, 797]",S8K6.tsv
onto,1,639,"[620, 639]",S8K6.tsv
put like,2,707,"[639, 707]",S8K6.tsv
size,1,797,"[639, 797, 922, 926]",S8K6.tsv
chocolate,1,641,"[11, 641]",S8K6.tsv
on it,2,641,"[201, 384, 391, 641, 707]",S8K6.tsv
i've get,2,751,"[641, 751, 831, 1024, 1080]",S8K6.tsv
think i,2,645,"[18, 645, 647, 761]",S8K6.tsv
that or,2,647,"[34, 647]",S8K6.tsv
little,1,647,"[88, 90, 603, 647, 866, 917, 933, 964]",S8K6.tsv
to get,2,781,"[647, 649, 781, 786]",S8K6.tsv
that'd,1,649,"[38, 649]",S8K6.tsv
yeah yeah,2,649,"[364, 494, 649, 833, 972]",S8K6.tsv
that'd be,2,649,"[387, 649]",S8K6.tsv
be gonna,2,533,"[381, 533, 649, 786, 842, 992]",S8K6.tsv
be the,2,649,"[256, 649, 674, 839]",S8K6.tsv
one that,2,683,"[651, 683]",S8K6.tsv
oh no,2,653,"[580, 653, 722]",S8K6.tsv
be we on,3,659,"[485, 586, 659]",S8K6.tsv
need,1,707,"[220, 221, 669, 693, 707, 735, 824, 831, 852, 1020]",S8K6.tsv
you need,2,735,"[669, 735, 1020]",S8K6.tsv
the other,2,797,"[669, 797]",S8K6.tsv
gonna say,2,678,"[533, 678]",S8K6.tsv
shut up,2,678,"[676, 678, 796, 848]",S8K6.tsv
the right one,3,850,"[670, 676, 684, 850, 862]",S8K6.tsv
word,1,674,"[413, 674, 686, 734, 735, 841]",S8K6.tsv
to be fair,3,686,"[39, 248, 613, 686]",S8K6.tsv
yes,1,686,"[666, 686, 850, 1026]",S8K6.tsv
save it,2,707,"[686, 688, 691, 707, 713, 717, 735, 828, 830]",S8K6.tsv
all my,2,870,"[686, 870]",S8K6.tsv
like be you,3,686,"[142, 686, 1047]",S8K6.tsv
think it,2,688,"[609, 688]",S8K6.tsv
quarter,1,691,"[660, 691]",S8K6.tsv
three,1,691,"[522, 524, 674, 677, 691, 841, 922, 926]",S8K6.tsv
it have,2,705,"[691, 705, 733, 850]",S8K6.tsv
the last,2,693,"[55, 693]",S8K6.tsv
of it,2,707,"[693, 707, 717, 832, 835, 845, 896, 1083]",S8K6.tsv
didn't need to,3,831,"[693, 831]",S8K6.tsv
bite of,2,907,"[693, 907, 964, 1085]",S8K6.tsv
hard,1,707,"[700, 707, 731, 732]",S8K6.tsv
copy,1,717,"[700, 717, 719, 832, 893, 896]",S8K6.tsv
your own,2,715,"[469, 715, 717]",S8K6.tsv
rag,1,740,"[705, 740]",S8K6.tsv
sake,1,754,"[48, 754]",S8K6.tsv
a vagina,2,755,"[754, 755]",S8K6.tsv
you be,2,758,"[395, 396, 508, 533, 758, 806, 834]",S8K6.tsv
it's my,2,773,"[115, 409, 773, 776]",S8K6.tsv
think it's,2,773,"[256, 733, 773, 819]",S8K6.tsv
us,1,899,"[778, 899]",S8K6.tsv
well be,2,786,"[448, 674, 786]",S8K6.tsv
you don't,2,786,"[735, 786, 823, 978]",S8K6.tsv
see you,2,1091,"[786, 1091, 1092]",S8K6.tsv
so i can,3,788,"[90, 788, 1024]",S8K6.tsv
twist,1,803,"[802, 803]",S8K6.tsv
you could,2,804,"[36, 399, 804, 990, 994]",S8K6.tsv
mop out,2,804,"[781, 804]",S8K6.tsv
know what you,3,834,"[804, 834]",S8K6.tsv
a good,2,806,"[178, 377, 806]",S8K6.tsv
mean to be,3,819,"[704, 819]",S8K6.tsv
you're not,2,852,"[40, 852]",S8K6.tsv
go to 's,3,866,"[852, 854, 856, 866, 906]",S8K6.tsv
might,1,858,"[18, 858]",S8K6.tsv
mop,1,824,"[781, 804, 824, 858]",S8K6.tsv
just be,2,865,"[48, 394, 865]",S8K6.tsv
stress head,2,866,"[865, 866]",S8K6.tsv
head,1,1024,"[865, 1024]",S8K6.tsv
what a,2,924,"[198, 924]",S8K6.tsv
you get,2,925,"[356, 633, 748, 783, 832, 925, 1040, 1045, 1064, 1078]",S8K6.tsv
when you,2,925,"[469, 622, 733, 925, 1034]",S8K6.tsv
oh be,2,883,"[622, 787, 883, 927]",S8K6.tsv
have like,2,930,"[344, 705, 733, 930]",S8K6.tsv
feet,1,930,"[797, 917, 918, 930, 931, 932, 933, 938, 940, 943]",S8K6.tsv
dainty,1,933,"[932, 933]",S8K6.tsv
so so,2,976,"[932, 976]",S8K6.tsv
must be,2,944,"[601, 944]",S8K6.tsv
must,1,944,"[873, 944]",S8K6.tsv
use to,2,70,"[40, 44, 48, 70, 931, 947, 1083]",S8K6.tsv
not a,2,952,"[36, 622, 952]",S8K6.tsv
the other day,3,964,"[797, 964]",S8K6.tsv
oh that's,2,997,"[694, 997, 1055]",S8K6.tsv
the big drawer,3,1014,"[1013, 1014]",S8K6.tsv
friends,1,1025,"[870, 1025]",S8K6.tsv
you're a,2,826,"[755, 826, 1030, 1031]",S8K6.tsv
handbag,1,1030,"[1029, 1030]",S8K6.tsv
you're a handbag,3,1031,"[1030, 1031]",S8K6.tsv
in it,2,1041,"[36, 37, 1041]",S8K6.tsv
be on,2,1054,"[487, 1054]",S8K6.tsv
that you,2,1059,"[5, 508, 683, 723, 1059]",S8K6.tsv
get to,2,1071,"[239, 356, 1071]",S8K6.tsv
that one,2,1071,"[633, 955, 1071]",S8K6.tsv
see the,2,1071,"[74, 145, 896, 897, 898, 1071]",S8K6.tsv
what do,2,1084,"[260, 650, 883, 1084]",S8K6.tsv
actually,1,39,"[3, 39, 101, 380, 542, 555, 564, 600, 624, 667, 723, 761, 819, 824, 951, 958]",S8K6.tsv
know if,2,761,"[3, 761]",S8K6.tsv
can i,2,90,"[15, 90, 373, 588, 750, 752, 789, 1015]",S8K6.tsv
i say,2,228,"[15, 87, 228, 230, 276, 287, 293, 327, 369, 625, 647, 652, 688]",S8K6.tsv
the bottom,2,70,"[27, 70]",S8K6.tsv
colour,1,70,"[27, 70, 71, 85, 87, 88, 89, 92, 641]",S8K6.tsv
would look,2,391,"[27, 391]",S8K6.tsv
it to,2,830,"[27, 830]",S8K6.tsv
never,1,96,"[29, 96, 686]",S8K6.tsv
it it,2,652,"[29, 652]",S8K6.tsv
find,1,80,"[31, 52, 80]",S8K6.tsv
it's a,2,134,"[31, 134, 171, 576, 1074]",S8K6.tsv
a bite,2,955,"[31, 276, 319, 955, 1085, 1091]",S8K6.tsv
hold,1,377,"[33, 377]",S8K6.tsv
collect,1,46,"[44, 46]",S8K6.tsv
pocket,1,50,"[44, 50]",S8K6.tsv
and stuff like,3,136,"[47, 71, 136, 477, 954]",S8K6.tsv
stuff like,2,138,"[47, 71, 138, 477]",S8K6.tsv
child,1,164,"[52, 164, 622]",S8K6.tsv
proper,1,504,"[52, 308, 504, 1002, 1074]",S8K6.tsv
have the,2,90,"[56, 90]",S8K6.tsv
brush,1,90,"[56, 61, 90, 913]",S8K6.tsv
cos you're,2,826,"[58, 826]",S8K6.tsv
you know,2,70,"[59, 70, 75, 80, 85, 110, 260, 266, 274, 385, 600, 637, 804, 942, 1034]",S8K6.tsv
do you know what,4,80,"[59, 75, 80, 110]",S8K6.tsv
look like,2,723,"[59, 61, 321, 723, 746, 934]",S8K6.tsv
it look like,3,846,"[59, 61, 321, 846]",S8K6.tsv
it look,2,999,"[59, 61, 321, 999]",S8K6.tsv
she's get,2,61,"[19, 61, 72, 73, 287, 622, 634, 1071]",S8K6.tsv
then just,2,652,"[61, 652]",S8K6.tsv
drip,1,230,"[62, 230, 231]",S8K6.tsv
there's,1,246,"[62, 246, 249, 252, 651, 785, 936, 940]",S8K6.tsv
i love,2,84,"[64, 84, 121, 347, 622, 1079]",S8K6.tsv
love,1,129,"[64, 109, 129, 347, 622, 1079]",S8K6.tsv
red now,2,73,"[70, 73]",S8K6.tsv
she's get red now,4,73,"[72, 73]",S8K6.tsv
red,1,90,"[73, 89, 90]",S8K6.tsv
apparently,1,75,"[41, 75, 199]",S8K6.tsv
though like,2,75,"[50, 75]",S8K6.tsv
though,1,75,"[68, 75, 221, 243, 338, 340, 343, 344, 361, 618, 624, 710, 746, 818, 838, 843, 858, 896, 1018]",S8K6.tsv
she be,2,75,"[70, 75, 77, 98, 287, 289, 622, 631, 645, 686, 695, 738, 842, 865]",S8K6.tsv
live room,2,75,"[70, 75, 390]",S8K6.tsv
away,1,75,"[74, 75, 79, 159, 1018]",S8K6.tsv
that long,2,76,"[75, 76]",S8K6.tsv
live,1,98,"[75, 98, 256, 260, 278, 327, 390]",S8K6.tsv
the time,2,138,"[75, 138, 261, 281]",S8K6.tsv
like oh,2,252,"[11, 75, 77, 154, 252, 311, 330, 482, 686]",S8K6.tsv
it do,2,710,"[75, 105, 233, 361, 602, 710, 1084]",S8K6.tsv
you haven't,2,713,"[75, 713]",S8K6.tsv
she have,2,736,"[75, 281, 736]",S8K6.tsv
have it,2,949,"[75, 77, 949]",S8K6.tsv
long,1,951,"[75, 951]",S8K6.tsv
long but,2,955,"[75, 955]",S8K6.tsv
she be like,3,77,"[70, 77, 98, 287, 289, 622, 631, 645, 686]",S8K6.tsv
that's what,2,129,"[77, 89, 129, 899, 1044]",S8K6.tsv
so i be like,4,260,"[77, 260]",S8K6.tsv
she be like no,4,622,"[77, 622]",S8K6.tsv
i'll be,2,906,"[77, 906]",S8K6.tsv
like this,2,954,"[77, 954]",S8K6.tsv
take,1,79,"[39, 79, 132, 135, 145, 150, 154, 159, 167, 221, 236, 311, 622, 648, 651, 738, 791, 913, 1071]",S8K6.tsv
and just repaint it,4,82,"[81, 82]",S8K6.tsv
you know the,3,85,"[70, 85, 942]",S8K6.tsv
like lime green,3,85,"[80, 85]",S8K6.tsv
lime green,2,85,"[84, 85, 93, 94]",S8K6.tsv
gonna be,2,410,"[85, 410]",S8K6.tsv
white,1,88,"[87, 88, 655]",S8K6.tsv
stay,1,102,"[87, 102, 736]",S8K6.tsv
say i,2,228,"[87, 228, 327, 647, 811, 977]",S8K6.tsv
it's all,2,760,"[87, 518, 760]",S8K6.tsv
room,1,89,"[70, 89, 1016]",S8K6.tsv
much,1,243,"[89, 243]",S8K6.tsv
yeah that's what i,4,381,"[89, 381]",S8K6.tsv
for me,2,750,"[89, 338, 750, 906]",S8K6.tsv
that be,2,813,"[89, 401, 542, 576, 766, 813, 1083]",S8K6.tsv
be too,2,916,"[89, 916, 1027]",S8K6.tsv
thing that,2,1083,"[89, 1083]",S8K6.tsv
we've,1,238,"[95, 238]",S8K6.tsv
you're back,2,99,"[98, 99]",S8K6.tsv
my own,2,113,"[99, 113]",S8K6.tsv
i'm not,2,622,"[99, 336, 622, 623]",S8K6.tsv
talk about,2,101,"[28, 101, 579, 951]",S8K6.tsv
i don't actually,3,101,"[39, 101]",S8K6.tsv
like yeah,2,101,"[98, 101]",S8K6.tsv
we're,1,129,"[103, 129, 190, 203, 624, 854, 856]",S8K6.tsv
make it,2,846,"[103, 846]",S8K6.tsv
right nice,2,107,"[104, 106, 107]",S8K6.tsv
leave it here,3,115,"[114, 115]",S8K6.tsv
we'll,1,130,"[119, 130, 179, 201, 857, 1022]",S8K6.tsv
so much,2,243,"[123, 243, 472]",S8K6.tsv
gotta,1,133,"[110, 133, 1000]",S8K6.tsv
that i,2,252,"[133, 252, 261, 330, 472, 647, 686, 750, 752, 842, 896]",S8K6.tsv
i hate,2,408,"[133, 408, 967]",S8K6.tsv
for that,2,721,"[133, 721]",S8K6.tsv
take the,2,135,"[39, 135, 1071]",S8K6.tsv
money,1,135,"[129, 135, 138]",S8K6.tsv
they take,2,145,"[135, 145]",S8K6.tsv
you can't,2,214,"[143, 214, 231, 540]",S8K6.tsv
tell,1,220,"[143, 192, 220, 231, 261, 345, 913]",S8K6.tsv
can't,1,228,"[143, 166, 171, 228, 231, 260, 266, 395, 540, 647, 767, 853, 1085]",S8K6.tsv
animal,1,150,"[125, 150, 154]",S8K6.tsv
and get,2,256,"[150, 256]",S8K6.tsv
you go,2,342,"[150, 154, 159, 342, 1083]",S8K6.tsv
don't they,2,344,"[150, 344]",S8K6.tsv
be like a,3,394,"[150, 266, 394, 954]",S8K6.tsv
ask,1,811,"[150, 811, 958]",S8K6.tsv
buy,1,851,"[150, 393, 851, 852, 853, 855]",S8K6.tsv
but like,2,153,"[102, 153, 156, 474, 652, 953]",S8K6.tsv
people,1,154,"[78, 136, 138, 145, 154, 156, 166, 185, 258, 363, 371, 550, 553, 602, 846, 858, 930, 936]",S8K6.tsv
like go and,3,154,"[80, 154]",S8K6.tsv
i wanna,2,154,"[113, 154]",S8K6.tsv
bring,1,154,"[113, 118, 154, 156, 162]",S8K6.tsv
go up,2,154,"[136, 145, 154, 159, 168, 1016]",S8K6.tsv
adopt,1,164,"[154, 164]",S8K6.tsv
have to,2,179,"[154, 166, 179, 190, 192, 207, 225, 230, 253, 617, 736, 738, 823, 963, 1062]",S8K6.tsv
and be,2,252,"[154, 252, 321]",S8K6.tsv
like if you,3,652,"[154, 652]",S8K6.tsv
they're they're,2,717,"[154, 717]",S8K6.tsv
to the,2,779,"[154, 779, 983]",S8K6.tsv
you've get,2,156,"[10, 156]",S8K6.tsv
they're like,2,156,"[50, 156, 639, 643]",S8K6.tsv
obviously,1,156,"[50, 156, 256]",S8K6.tsv
dog to,2,258,"[156, 258]",S8K6.tsv
that's not,2,630,"[156, 630, 860]",S8K6.tsv
but like if,3,652,"[156, 652, 953]",S8K6.tsv
like if,2,652,"[156, 289, 652, 953]",S8K6.tsv
if you've get,3,963,"[156, 963]",S8K6.tsv
like you,2,159,"[70, 159, 266, 506]",S8K6.tsv
go up and,3,159,"[136, 159, 168]",S8K6.tsv
walk,1,159,"[136, 159, 168, 858, 943]",S8K6.tsv
and that,2,252,"[159, 252, 342, 395, 410, 482, 766, 1064]",S8K6.tsv
on a,2,256,"[159, 256]",S8K6.tsv
and that and,3,395,"[159, 395, 482, 1064]",S8K6.tsv
you take,2,622,"[159, 622]",S8K6.tsv
that and,2,906,"[159, 482, 906]",S8K6.tsv
up and,2,931,"[159, 168, 623, 931]",S8K6.tsv
for like,2,951,"[159, 951]",S8K6.tsv
and then you,3,1062,"[159, 162, 623, 1062, 1064]",S8K6.tsv
they've,1,166,"[125, 140, 145, 147, 166, 253, 260, 414]",S8K6.tsv
he's,1,226,"[166, 171, 221, 225, 226, 345]",S8K6.tsv
like erm,2,252,"[166, 252]",S8K6.tsv
erm the,2,256,"[166, 256, 403, 988]",S8K6.tsv
yeah but,2,680,"[166, 207, 680, 788, 825, 1072]",S8K6.tsv
cos they're,2,934,"[166, 190, 934, 954]",S8K6.tsv
to be honest,3,168,"[28, 149, 168]",S8K6.tsv
honest,1,168,"[129, 168]",S8K6.tsv
i'll go,2,236,"[168, 236]",S8K6.tsv
i can't,2,228,"[171, 228, 260, 266, 647, 767, 1085]",S8K6.tsv
begin,1,680,"[171, 680]",S8K6.tsv
it's it's,2,949,"[171, 235, 949]",S8K6.tsv
he say,2,228,"[175, 228]",S8K6.tsv
watch it,2,182,"[179, 182]",S8K6.tsv
watch,1,182,"[179, 181, 182, 266, 623, 744, 793]",S8K6.tsv
finish watch it,3,182,"[181, 182]",S8K6.tsv
i haven't,2,230,"[182, 230, 896]",S8K6.tsv
of people,2,185,"[136, 185, 553]",S8K6.tsv
why i,2,210,"[185, 210, 766, 996]",S8K6.tsv
but the,2,243,"[188, 243, 480]",S8K6.tsv
be so,2,243,"[188, 243, 767, 896, 944, 1025, 1057]",S8K6.tsv
the thing,2,723,"[188, 480, 653, 693, 723, 896, 986]",S8K6.tsv
be be,2,723,"[188, 723, 1025]",S8K6.tsv
thing be,2,744,"[188, 480, 744]",S8K6.tsv
dry and then,3,204,"[190, 204]",S8K6.tsv
let,1,260,"[190, 260, 377, 383, 384, 738, 835, 840, 842, 1027]",S8K6.tsv
cos it's,2,192,"[134, 192, 225, 234, 235, 518, 641, 715, 958]",S8K6.tsv
then i'll,2,236,"[192, 236, 906]",S8K6.tsv
paint it,2,236,"[192, 203, 236]",S8K6.tsv
do er,2,260,"[192, 260]",S8K6.tsv
do i,2,260,"[192, 260, 319, 686]",S8K6.tsv
well do,2,515,"[192, 515]",S8K6.tsv
tomorrow,1,1051,"[192, 1050, 1051]",S8K6.tsv
the drip,2,230,"[194, 230]",S8K6.tsv
sand,1,230,"[194, 230, 399, 555]",S8K6.tsv
still,1,738,"[194, 319, 738, 777, 940]",S8K6.tsv
mask tape,2,203,"[201, 203]",S8K6.tsv
hours,1,205,"[84, 97, 205]",S8K6.tsv
dry,1,205,"[204, 205, 827, 913]",S8K6.tsv
submit,1,210,"[207, 210, 670, 676, 850]",S8K6.tsv
thingy,1,226,"[207, 226, 574, 1064]",S8K6.tsv
suppose,1,1044,"[215, 1044]",S8K6.tsv
i need to,3,221,"[220, 221]",S8K6.tsv
i need,2,221,"[220, 221]",S8K6.tsv
till,1,508,"[221, 508, 886]",S8K6.tsv
to take,2,738,"[221, 738, 1071]",S8K6.tsv
not get,2,832,"[221, 832]",S8K6.tsv
get them,2,1078,"[221, 1078]",S8K6.tsv
birthday,1,1055,"[223, 1055]",S8K6.tsv
to go,2,225,"[145, 225, 852]",S8K6.tsv
well i,2,228,"[225, 228, 823]",S8K6.tsv
go back,2,236,"[225, 236, 276, 336]",S8K6.tsv
at work,2,626,"[225, 626, 922, 1051, 1052]",S8K6.tsv
yeah that's,2,381,"[227, 381, 583, 984]",S8K6.tsv
enough,1,229,"[129, 229]",S8K6.tsv
wait,1,231,"[23, 231]",S8K6.tsv
just to,2,906,"[231, 906, 913]",S8K6.tsv
run,1,235,"[138, 145, 235, 252, 258]",S8K6.tsv
that's why,2,235,"[210, 235, 237, 996]",S8K6.tsv
it's cos it's,3,235,"[234, 235]",S8K6.tsv
run out,2,256,"[235, 256]",S8K6.tsv
loose,1,252,"[249, 252, 253]",S8K6.tsv
round,1,258,"[249, 258, 342, 963]",S8K6.tsv
they have,2,253,"[100, 136, 253, 344, 932, 964]",S8K6.tsv
they've get,2,253,"[125, 140, 145, 147, 253, 414]",S8K6.tsv
they've get a,3,253,"[145, 253]",S8K6.tsv
a couple of,3,261,"[132, 261, 303]",S8K6.tsv
week,1,1044,"[261, 1044]",S8K6.tsv
like you know,3,266,"[70, 266]",S8K6.tsv
right i,2,266,"[129, 266, 508]",S8K6.tsv
come back,2,266,"[224, 266, 272, 363, 371, 651, 1022]",S8K6.tsv
someone's,1,266,"[248, 260, 266]",S8K6.tsv
watch a,2,744,"[266, 744]",S8K6.tsv
be i,2,811,"[266, 811]",S8K6.tsv
a really,2,951,"[266, 951, 958]",S8K6.tsv
but it be,3,955,"[266, 388, 955]",S8K6.tsv
and it be,3,970,"[266, 371, 970]",S8K6.tsv
like a a,3,1083,"[266, 1083]",S8K6.tsv
when they're,2,268,"[50, 268]",S8K6.tsv
and they,2,268,"[145, 268]",S8K6.tsv
scar,1,775,"[268, 775, 777]",S8K6.tsv
erm i,2,272,"[84, 272, 369]",S8K6.tsv
back from,2,272,"[98, 272, 363, 371]",S8K6.tsv
anything,1,272,"[260, 272, 852, 1020]",S8K6.tsv
stand,1,713,"[272, 366, 713, 786]",S8K6.tsv
from the,2,746,"[272, 363, 371, 746]",S8K6.tsv
not someone,2,746,"[274, 746]",S8K6.tsv
someone,1,922,"[274, 287, 293, 922, 953, 1025]",S8K6.tsv
erm so,2,276,"[145, 276]",S8K6.tsv
erm so i,3,276,"[260, 276]",S8K6.tsv
i'm a,2,377,"[276, 377, 920]",S8K6.tsv
cos the,2,723,"[276, 669, 723]",S8K6.tsv
live on,2,278,"[256, 278]",S8K6.tsv
like i,2,287,"[96, 258, 260, 287, 315, 336, 343, 721]",S8K6.tsv
i say well i,4,287,"[228, 287, 647]",S8K6.tsv
say to,2,287,"[228, 287, 617, 645, 652]",S8K6.tsv
really and,2,287,"[252, 287]",S8K6.tsv
so like i,3,287,"[258, 287]",S8K6.tsv
like why,2,410,"[287, 410]",S8K6.tsv
and she be like,4,622,"[287, 622]",S8K6.tsv
she's get all,3,622,"[287, 622]",S8K6.tsv
and she's,2,622,"[287, 622, 623]",S8K6.tsv
i say to,3,652,"[287, 652]",S8K6.tsv
that's the,2,896,"[287, 653, 896, 984, 986, 1028, 1055]",S8K6.tsv
and she,2,977,"[287, 686, 695, 977]",S8K6.tsv
look er,2,999,"[287, 999]",S8K6.tsv
and we,2,289,"[239, 289, 727]",S8K6.tsv
knock,1,289,"[256, 289, 293]",S8K6.tsv
so she,2,736,"[289, 317, 693, 736]",S8K6.tsv
me and,2,744,"[289, 686, 744]",S8K6.tsv
right i'm,2,293,"[200, 293, 336]",S8K6.tsv
minutes,1,791,"[303, 791]",S8K6.tsv
next,1,1044,"[303, 311, 1017, 1044]",S8K6.tsv
on this,2,308,"[97, 308]",S8K6.tsv
come and,2,311,"[102, 311, 323]",S8K6.tsv
it take,2,311,"[132, 311]",S8K6.tsv
the road,2,311,"[256, 311]",S8K6.tsv
road,1,311,"[256, 311]",S8K6.tsv
for her,2,1074,"[311, 1074]",S8K6.tsv
all the,2,312,"[138, 230, 312, 315, 371, 913, 932]",S8K6.tsv
and i be just like,5,312,"[252, 312]",S8K6.tsv
be just like,3,312,"[252, 312, 343, 361, 695]",S8K6.tsv
like when,2,315,"[50, 315, 622]",S8K6.tsv
be like when,3,315,"[98, 315]",S8K6.tsv
and like i,3,721,"[315, 721]",S8K6.tsv
why be,2,319,"[224, 319, 410, 706]",S8K6.tsv
be still,2,738,"[319, 738]",S8K6.tsv
and then the,3,321,"[140, 321, 1054]",S8K6.tsv
whole,1,504,"[321, 504]",S8K6.tsv
check,1,750,"[321, 750, 752, 789, 906]",S8K6.tsv
i could,2,842,"[321, 842]",S8K6.tsv
i could see,3,896,"[321, 896, 898]",S8K6.tsv
like not,2,323,"[102, 323]",S8K6.tsv
and then i,3,323,"[220, 323, 403]",S8K6.tsv
even,1,504,"[323, 504, 680, 1083]",S8K6.tsv
not even,2,860,"[323, 860]",S8K6.tsv
the only reason i,4,327,"[256, 327, 896]",S8K6.tsv
feel,1,330,"[50, 330, 1021]",S8K6.tsv
where the,2,332,"[200, 332]",S8K6.tsv
she say,2,977,"[332, 623, 645, 647, 977]",S8K6.tsv
my house,2,336,"[97, 336, 840]",S8K6.tsv
yeah i know and,4,336,"[228, 336]",S8K6.tsv
cos like,2,336,"[258, 336]",S8K6.tsv
where they,2,744,"[336, 744]",S8K6.tsv
i really don't,3,808,"[336, 808]",S8K6.tsv
i really,2,851,"[336, 851]",S8K6.tsv
to me,2,338,"[98, 228, 338, 345, 618, 624, 645]",S8K6.tsv
happen to,2,338,"[260, 338, 686, 728]",S8K6.tsv
do happen,2,710,"[338, 710]",S8K6.tsv
she go,2,975,"[338, 624, 975]",S8K6.tsv
do though,2,344,"[340, 344]",S8K6.tsv
but i do,3,680,"[340, 680]",S8K6.tsv
with a,2,818,"[340, 818]",S8K6.tsv
i be just like,4,343,"[252, 343, 361, 695]",S8K6.tsv
to me he,3,345,"[228, 345]",S8K6.tsv
he be,2,508,"[345, 508, 614]",S8K6.tsv
honest to god,3,350,"[129, 350, 623]",S8K6.tsv
be nice,2,353,"[88, 353]",S8K6.tsv
a nice,2,818,"[353, 818]",S8K6.tsv
she's a,2,838,"[353, 838]",S8K6.tsv
to have,2,359,"[70, 359, 899, 1083]",S8K6.tsv
like what,2,361,"[260, 361, 410]",S8K6.tsv
that's why i,3,366,"[210, 366, 996]",S8K6.tsv
the like,2,371,"[102, 371]",S8K6.tsv
be just,2,371,"[252, 371, 678, 686, 865]",S8K6.tsv
nothing,1,371,"[252, 371]",S8K6.tsv
that it,2,412,"[371, 412, 906]",S8K6.tsv
quiet and,2,1064,"[371, 1064]",S8K6.tsv
mix it,2,380,"[377, 380, 1000]",S8K6.tsv
if we,2,385,"[129, 385]",S8K6.tsv
we get,2,385,"[239, 385, 727]",S8K6.tsv
he he,2,801,"[385, 610, 801]",S8K6.tsv
it didn't,2,736,"[388, 736]",S8K6.tsv
that would've be,3,390,"[84, 390]",S8K6.tsv
would've,1,390,"[84, 390]",S8K6.tsv
if like,2,717,"[390, 717]",S8K6.tsv
be really,2,955,"[390, 470, 955]",S8K6.tsv
