Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
this be,2,330,"[313, 330, 553, 718, 831, 867, 1230, 1492]",S2PY.tsv
and this be,3,1492,"[313, 1492]",S2PY.tsv
three year,2,315,"[54, 315]",S2PY.tsv
ago,1,315,"[69, 315, 317, 495, 497, 557, 666, 667, 1074, 1097, 1133, 1134, 1432, 1442, 1443]",S2PY.tsv
year ago,2,1443,"[315, 317, 1443]",S2PY.tsv
two,1,317,"[54, 69, 316, 317, 356, 383, 388, 566, 571, 666, 667, 724, 726, 991, 993, 1133, 1134]",S2PY.tsv
change,1,453,"[321, 453]",S2PY.tsv
in july,2,326,"[318, 326]",S2PY.tsv
what you like,3,329,"[326, 329, 330]",S2PY.tsv
and you,2,470,"[326, 388, 470, 481, 742, 799, 1044, 1046, 1169, 1178, 1197, 1215, 1222, 1283, 1315, 1378]",S2PY.tsv
and you can,3,481,"[326, 481]",S2PY.tsv
what you,2,329,"[326, 329, 330, 495, 785, 873, 1191, 1255, 1313]",S2PY.tsv
just go,2,852,"[326, 852]",S2PY.tsv
there and,2,1211,"[326, 1211, 1530]",S2PY.tsv
though,1,332,"[65, 332, 637]",S2PY.tsv
have to,2,332,"[19, 218, 282, 318, 332, 353, 393, 394, 643, 646, 648, 690, 766, 768, 784, 858, 863, 872, 931, 937, 1029, 1072, 1153, 1178, 1300, 1428]",S2PY.tsv
do that,2,332,"[229, 332, 460, 1432]",S2PY.tsv
have to do,3,1300,"[332, 1300]",S2PY.tsv
a chicken,2,334,"[7, 82, 211, 334]",S2PY.tsv
can't,1,468,"[334, 357, 398, 468, 502, 513, 600, 637, 651, 654, 861, 867, 941, 1100, 1301, 1302, 1395]",S2PY.tsv
else,1,732,"[334, 732]",S2PY.tsv
or or,2,948,"[334, 948]",S2PY.tsv
i suppose,2,336,"[229, 282, 336]",S2PY.tsv
suppose,1,716,"[229, 282, 336, 716, 1013, 1169, 1285, 1391, 1479]",S2PY.tsv
a lot,2,338,"[30, 33, 338, 340, 672, 676, 681, 686, 689, 873, 904, 907, 1178, 1503]",S2PY.tsv
really,1,338,"[206, 247, 311, 338, 339, 345, 375, 433, 525, 579, 591, 614, 619, 713, 716, 791, 811, 823, 831, 836, 861, 873, 941, 968, 973, 1036, 1178, 1243, 1480, 1489, 1540]",S2PY.tsv
it's a,2,785,"[338, 340, 464, 785]",S2PY.tsv
to go,2,1317,"[338, 667, 742, 863, 1317]",S2PY.tsv
it it's,2,1548,"[338, 651, 1548]",S2PY.tsv
to buy,2,393,"[340, 393]",S2PY.tsv
no it's,2,542,"[340, 530, 542, 1123, 1128, 1434]",S2PY.tsv
should be,2,639,"[344, 639]",S2PY.tsv
leave,1,351,"[337, 351, 352, 353, 369, 371, 380, 393, 1110, 1112, 1141, 1476, 1552]",S2PY.tsv
em you,2,1234,"[351, 1234, 1548]",S2PY.tsv
want,1,357,"[189, 339, 357, 457, 506, 508, 600, 861, 1523]",S2PY.tsv
seem,1,582,"[361, 582, 637, 971, 1086, 1469]",S2PY.tsv
get er,2,363,"[9, 363, 375, 921, 948]",S2PY.tsv
alright,1,365,"[105, 365, 366, 505, 609, 626, 845, 1523, 1586]",S2PY.tsv
oh well,2,726,"[369, 726, 951]",S2PY.tsv
yeah oh,2,1067,"[369, 1067]",S2PY.tsv
we'd,1,1478,"[369, 1478]",S2PY.tsv
christmas,1,371,"[26, 33, 341, 371, 1151]",S2PY.tsv
three egg,2,373,"[371, 373]",S2PY.tsv
leave over,2,380,"[371, 380]",S2PY.tsv
still get,2,1115,"[371, 1115]",S2PY.tsv
chicken's egg,2,377,"[376, 377]",S2PY.tsv
well we,2,400,"[381, 400, 1322, 1555]",S2PY.tsv
get through,2,386,"[385, 386, 1336]",S2PY.tsv
you have one,3,388,"[42, 388]",S2PY.tsv
we have i,3,388,"[109, 388]",S2PY.tsv
you have,2,42,"[19, 42, 282, 382, 388, 715, 784, 863, 1029, 1178, 1183]",S2PY.tsv
and you have,3,1178,"[388, 1178]",S2PY.tsv
didn't you,2,1359,"[388, 1359]",S2PY.tsv
them ones,2,396,"[54, 396]",S2PY.tsv
yeah but,2,396,"[191, 348, 396, 453, 677, 679, 926, 972, 1011, 1311, 1454, 1562]",S2PY.tsv
never,1,396,"[38, 216, 396, 811, 833, 1033, 1044, 1413, 1457]",S2PY.tsv
ones,1,396,"[299, 396, 1552, 1560]",S2PY.tsv
see if,2,890,"[398, 890, 1211]",S2PY.tsv
do you,2,401,"[237, 401, 449, 621, 777, 1026, 1221, 1524]",S2PY.tsv
many egg,2,408,"[339, 405, 408]",S2PY.tsv
many,1,495,"[339, 408, 495, 497, 711, 807, 886, 888, 1467]",S2PY.tsv
think about,2,410,"[237, 410, 412, 616, 1029]",S2PY.tsv
any more,2,1206,"[412, 1087, 1206]",S2PY.tsv
and stuff,2,415,"[109, 127, 415, 416, 419, 874, 1110, 1149, 1503]",S2PY.tsv
the other,2,419,"[53, 69, 222, 419, 458, 464, 528, 530, 552, 570, 572, 600, 924, 1129, 1132, 1133, 1242, 1258]",S2PY.tsv
the same,2,419,"[224, 419, 831, 948]",S2PY.tsv
but i,2,423,"[24, 91, 189, 191, 269, 394, 423, 679, 681, 831, 848, 867, 919, 929, 1000, 1011, 1034, 1311, 1471, 1506, 1510]",S2PY.tsv
i be,2,423,"[130, 209, 341, 423, 869, 929, 939, 1030, 1234, 1265, 1319]",S2PY.tsv
when i be a kid,5,423,"[209, 423]",S2PY.tsv
have boil egg,3,423,"[382, 423]",S2PY.tsv
boil,1,423,"[402, 423]",S2PY.tsv
i use,2,638,"[423, 458, 638]",S2PY.tsv
when i,2,1209,"[423, 1137, 1209]",S2PY.tsv
and i,2,425,"[120, 425, 513, 845, 939, 1215, 1260]",S2PY.tsv
mum use to,3,425,"[211, 425]",S2PY.tsv
i use to,3,638,"[425, 557, 638, 1035]",S2PY.tsv
in and,2,1292,"[425, 1292, 1530]",S2PY.tsv
they're not,2,428,"[426, 428, 1151]",S2PY.tsv
not be,2,1174,"[428, 1174]",S2PY.tsv
good,1,477,"[432, 477, 491, 526, 537, 619, 798, 826, 838, 895, 1275, 1584]",S2PY.tsv
look,1,438,"[251, 438, 921, 1265, 1535, 1557]",S2PY.tsv
i'll have,2,438,"[318, 438]",S2PY.tsv
i'll,1,517,"[438, 517, 1211, 1317, 1530, 1535]",S2PY.tsv
fine,1,1522,"[448, 1522]",S2PY.tsv
well it,2,1086,"[450, 564, 651, 1086, 1292, 1352]",S2PY.tsv
maybe,1,454,"[354, 454, 789, 881, 894, 971]",S2PY.tsv
have it,2,974,"[454, 974, 1037, 1038]",S2PY.tsv
oh i,2,456,"[384, 456, 462, 611, 1062, 1116, 1137, 1358, 1442]",S2PY.tsv
the other day,3,458,"[53, 69, 458, 464, 600, 1129, 1132, 1133, 1242, 1258]",S2PY.tsv
check,1,458,"[449, 457, 458]",S2PY.tsv
use it,2,488,"[458, 488, 811, 833]",S2PY.tsv
just the,2,764,"[458, 764, 1319]",S2PY.tsv
it just,2,897,"[458, 897, 971]",S2PY.tsv
like you,2,460,"[78, 460, 1202]",S2PY.tsv
with a,2,460,"[94, 460, 479]",S2PY.tsv
with a a,3,479,"[460, 479]",S2PY.tsv
up with,2,910,"[460, 697, 910, 1478]",S2PY.tsv
you know like,3,984,"[460, 984, 1041, 1076]",S2PY.tsv
cos,1,464,"[251, 464, 479, 500, 502, 511, 513, 600, 613, 716, 720, 760, 764, 797, 841, 845, 931, 946, 959, 968, 1110, 1118, 1180, 1261, 1277, 1294, 1346, 1369, 1401]",S2PY.tsv
cos i,2,600,"[464, 600, 613, 760, 931, 1118, 1277]",S2PY.tsv
be it,2,467,"[240, 467, 498, 502, 651, 654, 659, 716, 718, 782, 904, 972, 1119, 1120, 1125, 1292, 1428]",S2PY.tsv
yeah you,2,279,"[19, 279, 293, 469, 501, 1306]",S2PY.tsv
yeah you can,3,469,"[293, 469, 501, 1306]",S2PY.tsv
they've,1,1183,"[478, 576, 678, 740, 1183, 1313, 1428, 1434]",S2PY.tsv
can you,2,586,"[486, 586]",S2PY.tsv
windows seven,2,489,"[473, 481, 489]",S2PY.tsv
windows,1,489,"[479, 481, 489]",S2PY.tsv
or windows seven,3,489,"[488, 489]",S2PY.tsv
yeah that's,2,498,"[13, 22, 83, 95, 498, 642, 684, 721, 1048, 1256, 1388]",S2PY.tsv
work,1,498,"[218, 497, 498, 505, 735, 738, 811, 815, 845, 871, 881, 882, 929, 968, 970, 1103, 1105, 1250]",S2PY.tsv
that's still,2,499,"[498, 499]",S2PY.tsv
matter,1,510,"[247, 510, 771]",S2PY.tsv
what sort of,3,510,"[376, 510]",S2PY.tsv
photoshop,1,510,"[495, 500, 502, 510, 511]",S2PY.tsv
that one,2,513,"[165, 513, 1029, 1116]",S2PY.tsv
copy,1,503,"[500, 502, 503, 513, 517, 520]",S2PY.tsv
that's just,2,745,"[513, 745]",S2PY.tsv
i can't,2,600,"[513, 600, 941, 1100, 1395]",S2PY.tsv
be pretty good,3,526,"[491, 526]",S2PY.tsv
pretty,1,526,"[503, 526, 1354]",S2PY.tsv
he's,1,526,"[522, 523, 526, 545, 546, 548, 604, 621, 624, 625, 626, 629, 643, 649, 662, 667, 669, 672, 687, 688, 709, 1401, 1523]",S2PY.tsv
the other one,3,530,"[53, 528, 530, 552]",S2PY.tsv
it's the,2,1352,"[530, 1352]",S2PY.tsv
be do,2,537,"[240, 537, 666]",S2PY.tsv
as well,2,543,"[356, 479, 543, 1387, 1415, 1589]",S2PY.tsv
love life,2,543,"[536, 543]",S2PY.tsv
life,1,1088,"[543, 546, 1088]",S2PY.tsv
real,1,1471,"[543, 1471, 1560]",S2PY.tsv
that's all,2,546,"[24, 546, 1010, 1023, 1068, 1106]",S2PY.tsv
need,1,546,"[213, 546, 747, 959, 962, 1178, 1185, 1191, 1228]",S2PY.tsv
get a,2,549,"[500, 503, 548, 549, 798, 799, 806, 838, 884, 886, 1154, 1159, 1191, 1215, 1220, 1224, 1236, 1277, 1279, 1283, 1285, 1340, 1369, 1469]",S2PY.tsv
have get a,3,806,"[549, 806]",S2PY.tsv
have get,2,1041,"[549, 1041, 1265]",S2PY.tsv
this this,2,553,"[473, 553]",S2PY.tsv
no no no,3,1123,"[553, 1123]",S2PY.tsv
years ago,2,557,"[69, 495, 497, 557, 666, 667, 1074, 1097, 1133, 1134, 1442]",S2PY.tsv
i've,1,557,"[216, 356, 468, 479, 557, 601, 935, 1011, 1020, 1021, 1023, 1068, 1112, 1261, 1457]",S2PY.tsv
call,1,557,"[441, 557, 1514]",S2PY.tsv
years,1,659,"[69, 495, 497, 557, 659, 666, 667, 672, 888, 921, 924, 928, 978, 1016, 1072, 1074, 1097, 1133, 1134, 1147, 1149, 1442]",S2PY.tsv
be quite,2,562,"[44, 251, 562, 564, 959]",S2PY.tsv
weren't it,2,562,"[105, 150, 562, 735, 1453, 1514]",S2PY.tsv
which be,2,562,"[116, 481, 491, 562, 579, 613, 619, 687, 965, 1034, 1183]",S2PY.tsv
it that,2,1441,"[562, 1441]",S2PY.tsv
it be quite,3,564,"[251, 564]",S2PY.tsv
anyway,1,810,"[564, 810, 929, 1215, 1250, 1518, 1556]",S2PY.tsv
well it be,3,1292,"[564, 1292]",S2PY.tsv
and they be,3,568,"[73, 568, 1487, 1540]",S2PY.tsv
be only,2,735,"[568, 735]",S2PY.tsv
they weren't,2,1510,"[568, 1510]",S2PY.tsv
way and,2,570,"[116, 570]",S2PY.tsv
way,1,570,"[116, 570, 572, 764, 959, 1051]",S2PY.tsv
have be,2,928,"[570, 928]",S2PY.tsv
one way,2,959,"[570, 959]",S2PY.tsv
walk,1,1006,"[570, 572, 1006, 1100]",S2PY.tsv
and have,2,1008,"[570, 1008, 1110]",S2PY.tsv
round,1,572,"[54, 116, 572, 771, 1136, 1248, 1283, 1460, 1476]",S2PY.tsv
turn,1,572,"[468, 572]",S2PY.tsv
they didn't,2,1147,"[572, 1147, 1250]",S2PY.tsv
of em,2,1532,"[572, 1532]",S2PY.tsv
meet,1,691,"[574, 691]",S2PY.tsv
since,1,576,"[453, 576, 1072]",S2PY.tsv
woman,1,1496,"[581, 1010, 1496]",S2PY.tsv
well that's right,3,1057,"[585, 1057]",S2PY.tsv
well that's right yeah,4,1416,"[585, 1416]",S2PY.tsv
well that's,2,1514,"[585, 1411, 1514]",S2PY.tsv
isn't it,2,587,"[23, 33, 140, 346, 465, 587, 781]",S2PY.tsv
but he,2,709,"[593, 635, 709]",S2PY.tsv
phone,1,594,"[168, 594, 596, 597, 600]",S2PY.tsv
seven,1,597,"[473, 481, 488, 597, 878]",S2PY.tsv
cost,1,727,"[599, 727, 728, 742, 892]",S2PY.tsv
be you,2,607,"[237, 607, 609, 611, 776, 807, 845, 1146, 1327]",S2PY.tsv
interest,1,607,"[251, 607, 722, 756, 758, 778]",S2PY.tsv
anything,1,867,"[607, 776, 867, 871, 1002, 1093, 1194, 1211, 1413, 1417]",S2PY.tsv
nothing,1,611,"[82, 611, 740, 948, 1052, 1053, 1099, 1211, 1254, 1454]",S2PY.tsv
like that,2,611,"[220, 237, 240, 402, 611, 638, 742, 1099, 1149, 1344, 1507]",S2PY.tsv
like that it's,3,611,"[240, 611]",S2PY.tsv
that it's,2,611,"[453, 611]",S2PY.tsv
do this,2,1288,"[611, 613, 1288]",S2PY.tsv
thing,1,500,"[191, 443, 500, 613, 743, 756, 867, 882, 921, 922, 937, 948, 956, 968, 1088, 1183, 1189, 1246, 1250, 1313]",S2PY.tsv
his er,2,613,"[541, 613]",S2PY.tsv
me me me,3,613,"[612, 613]",S2PY.tsv
so that's,2,754,"[613, 754]",S2PY.tsv
cos i mean,3,760,"[613, 760, 1118]",S2PY.tsv
be er,2,956,"[613, 956, 1250, 1479]",S2PY.tsv
which be er be,4,965,"[613, 965]",S2PY.tsv
totally,1,823,"[613, 617, 621, 823, 1088]",S2PY.tsv
opposite,1,617,"[114, 617]",S2PY.tsv
tell,1,621,"[12, 621, 651, 654, 1153, 1215, 1269, 1317, 1442, 1528, 1535]",S2PY.tsv
ridiculous,1,621,"[12, 621, 713, 1036, 1039]",S2PY.tsv
i'm,1,621,"[37, 176, 222, 621, 638, 1145, 1178, 1211, 1261, 1315, 1395, 1518, 1522]",S2PY.tsv
you think,2,621,"[82, 94, 237, 621, 989, 1044, 1046, 1315, 1397, 1406]",S2PY.tsv
do you think,3,621,"[237, 621]",S2PY.tsv
take,1,622,"[137, 622, 718, 758, 759, 921, 1074, 1228, 1451, 1587]",S2PY.tsv
take it,2,758,"[622, 758, 759, 1228]",S2PY.tsv
you see,2,1286,"[624, 1100, 1286, 1308, 1359]",S2PY.tsv
he er,2,626,"[524, 626, 643]",S2PY.tsv
he be,2,1391,"[631, 995, 1391, 1471]",S2PY.tsv
hold,1,1532,"[635, 1532]",S2PY.tsv
seem to,2,637,"[582, 637]",S2PY.tsv
everything,1,693,"[637, 640, 693, 787, 824, 1097, 1351]",S2PY.tsv
to know,2,637,"[600, 637, 1032]",S2PY.tsv
he seem to,3,1469,"[637, 1469]",S2PY.tsv
know a,2,640,"[82, 640]",S2PY.tsv
the place,2,646,"[168, 646]",S2PY.tsv
course,1,769,"[643, 645, 646, 769, 861, 1230, 1231, 1428, 1449]",S2PY.tsv
time,1,649,"[282, 362, 410, 525, 649, 672, 715, 929, 954, 989, 1021, 1242, 1263, 1415]",S2PY.tsv
all the,2,649,"[293, 335, 649, 871, 1194, 1342]",S2PY.tsv
and er,2,656,"[15, 497, 656, 1151, 1258, 1265, 1276, 1308, 1313, 1471]",S2PY.tsv
you know they,3,658,"[124, 658, 764, 1252, 1283]",S2PY.tsv
money,1,681,"[660, 678, 681, 807, 890, 971, 980, 981, 1317, 1340]",S2PY.tsv
two years ago,3,667,"[69, 666, 667, 1133, 1134]",S2PY.tsv
nine,1,674,"[5, 9, 48, 674, 675, 742, 745]",S2PY.tsv
well it's,2,700,"[674, 700]",S2PY.tsv
it's nine,2,737,"[674, 737]",S2PY.tsv
about nine,2,675,"[48, 675]",S2PY.tsv
thousand,1,711,"[675, 711, 735, 737, 742, 745, 754, 781, 782, 787, 795]",S2PY.tsv
nine thousand,2,737,"[675, 737, 742, 745]",S2PY.tsv
when you,2,718,"[678, 718, 756, 780, 921, 1254]",S2PY.tsv
they've get,2,1313,"[678, 1313]",S2PY.tsv
have to get,3,690,"[282, 394, 690]",S2PY.tsv
don't you,2,690,"[19, 382, 690, 880, 902, 1055]",S2PY.tsv
you just,2,690,"[470, 690, 852, 1226, 1305, 1310]",S2PY.tsv
loan,1,720,"[690, 720, 766, 776]",S2PY.tsv
to get,2,375,"[282, 375, 394, 690, 1469]",S2PY.tsv
much,1,242,"[187, 231, 242, 247, 525, 697, 872, 884, 892, 941, 972, 989, 1008]",S2PY.tsv
finish,1,697,"[468, 666, 697, 756, 797, 818, 819]",S2PY.tsv
how much,2,884,"[697, 872, 884]",S2PY.tsv
pay,1,699,"[681, 693, 699, 709, 740, 750, 766, 768, 771, 773, 776, 784, 785, 791, 795, 807, 871, 872, 875, 876, 878, 895, 931, 937, 954, 1317, 1342, 1406]",S2PY.tsv
still pay,2,771,"[699, 771, 773, 878, 1406]",S2PY.tsv
one time,2,715,"[672, 715, 954, 989, 1415]",S2PY.tsv
in this,2,1183,"[715, 1183]",S2PY.tsv
now you,2,1204,"[715, 1204]",S2PY.tsv
percent,1,717,"[716, 717, 720, 724, 726, 740, 742, 766, 768, 787, 1362, 1365, 1374, 1387]",S2PY.tsv
if you work out,4,882,"[738, 882]",S2PY.tsv
work out,2,968,"[738, 968, 970]",S2PY.tsv
well if,2,1197,"[738, 742, 1197, 1397, 1495]",S2PY.tsv
put,1,740,"[33, 740, 965, 1436, 1441]",S2PY.tsv
think you've,2,740,"[94, 740]",S2PY.tsv
up to,2,740,"[218, 740, 1297]",S2PY.tsv
and it,2,740,"[455, 740, 1393, 1548]",S2PY.tsv
it start,2,740,"[720, 735, 740, 922]",S2PY.tsv
it start off,3,740,"[735, 740]",S2PY.tsv
now it's,2,740,"[737, 740]",S2PY.tsv
start off at,3,801,"[740, 801]",S2PY.tsv
it up,2,1072,"[740, 1072, 1478]",S2PY.tsv
of nine,2,742,"[5, 742]",S2PY.tsv
if you're,2,742,"[7, 742, 797]",S2PY.tsv
something like,2,742,"[12, 237, 724, 742, 766, 787]",S2PY.tsv
something,1,600,"[12, 94, 220, 237, 240, 247, 251, 402, 600, 705, 724, 728, 732, 742, 766, 781, 787, 948, 1006, 1054, 1250]",S2PY.tsv
or something like that,4,742,"[220, 237, 240, 402, 742]",S2PY.tsv
or something,2,742,"[220, 237, 240, 402, 705, 742, 781, 948, 1006, 1054]",S2PY.tsv
percent of,2,766,"[742, 766, 787]",S2PY.tsv
university,1,742,"[662, 672, 742, 766, 797]",S2PY.tsv
you take,2,759,"[718, 759]",S2PY.tsv
as soon as you take it out,7,759,"[758, 759]",S2PY.tsv
it out,2,881,"[758, 759, 881, 1141, 1453]",S2PY.tsv
they still,2,773,"[160, 773, 1115]",S2PY.tsv
to pay,2,776,"[750, 766, 768, 776, 872, 931, 937]",S2PY.tsv
student loan,2,776,"[766, 776]",S2PY.tsv
suppose to,2,776,"[716, 776, 1013, 1169, 1391, 1479]",S2PY.tsv
well the,2,778,"[69, 743, 778, 882]",S2PY.tsv
the interest,2,778,"[756, 758, 778]",S2PY.tsv
you have to,3,784,"[19, 282, 784, 863, 1029, 1178]",S2PY.tsv
then you,2,784,"[485, 784, 795, 978, 1283]",S2PY.tsv
pay back,2,784,"[766, 784, 785]",S2PY.tsv
a good,2,798,"[477, 798, 895]",S2PY.tsv
job,1,799,"[798, 799, 807, 848, 852]",S2PY.tsv
get a good job,4,838,"[798, 838]",S2PY.tsv
degree,1,811,"[666, 806, 811, 833]",S2PY.tsv
it really,2,1036,"[811, 1036]",S2PY.tsv
company,1,1332,"[811, 1332]",S2PY.tsv
i mean she,3,833,"[814, 833]",S2PY.tsv
first,1,816,"[815, 816, 1081, 1242, 1441, 1447]",S2PY.tsv
then it,2,1503,"[822, 1503]",S2PY.tsv
everything be,2,1097,"[824, 1097]",S2PY.tsv
she be,2,826,"[213, 540, 826, 1013]",S2PY.tsv
in america,2,1357,"[845, 1357, 1369]",S2PY.tsv
might,1,978,"[858, 978]",S2PY.tsv
they'll,1,1002,"[861, 1002, 1406, 1530, 1531, 1564, 1565]",S2PY.tsv
they can,2,1279,"[861, 1279, 1280, 1283]",S2PY.tsv
you know you,3,863,"[237, 468, 586, 852, 863, 968, 989, 1220, 1226, 1283, 1506]",S2PY.tsv
know you,2,982,"[863, 982]",S2PY.tsv
go there you,3,1093,"[863, 1093]",S2PY.tsv
go there,2,1093,"[863, 1093]",S2PY.tsv
in the,2,869,"[118, 122, 130, 134, 150, 152, 468, 481, 852, 869, 913, 972, 974, 1110, 1151, 1176, 1211, 1413, 1428, 1430, 1441]",S2PY.tsv
be self employ,3,869,"[867, 869]",S2PY.tsv
well i be,3,1030,"[869, 1030]",S2PY.tsv
the book,2,1145,"[871, 1145]",S2PY.tsv
even,1,872,"[468, 852, 872, 1019, 1118, 1178, 1209, 1211, 1255, 1384]",S2PY.tsv
know how,2,872,"[711, 872, 1467, 1533]",S2PY.tsv
have to pay,3,872,"[766, 768, 872, 931, 937]",S2PY.tsv
what have you,3,872,"[854, 872]",S2PY.tsv
self,1,872,"[867, 872]",S2PY.tsv
i don't even,3,1019,"[872, 1019]",S2PY.tsv
have you,2,1220,"[872, 1154, 1220, 1224]",S2PY.tsv
stamp,1,874,"[873, 874, 938, 948, 954, 959, 962]",S2PY.tsv
hundred,1,878,"[275, 878, 1362, 1365, 1374, 1387]",S2PY.tsv
well you can still,4,878,"[426, 878]",S2PY.tsv
get it,2,1228,"[878, 1228]",S2PY.tsv
and get,2,1279,"[878, 1279, 1317]",S2PY.tsv
live,1,887,"[727, 887, 888, 977, 978, 1041, 1165, 1167, 1174, 1194, 1206, 1460]",S2PY.tsv
how long you're,3,976,"[887, 976]",S2PY.tsv
eighty,1,986,"[902, 986]",S2PY.tsv
use to be,3,907,"[112, 150, 168, 638, 907, 1044, 1045, 1049, 1151, 1487, 1507]",S2PY.tsv
sixty,1,991,"[909, 927, 991, 995]",S2PY.tsv
and seventy,2,927,"[768, 927]",S2PY.tsv
seventy,1,989,"[927, 989, 990, 991, 993]",S2PY.tsv
would get,2,981,"[797, 799, 981]",S2PY.tsv
get your money back,4,981,"[980, 981]",S2PY.tsv
my dad,2,990,"[112, 116, 990, 993]",S2PY.tsv
dad,1,990,"[984, 990]",S2PY.tsv
my dad sixty,3,991,"[990, 991]",S2PY.tsv
be about,2,995,"[9, 48, 995, 1049]",S2PY.tsv
it when,2,995,"[251, 468, 995, 1048, 1393]",S2PY.tsv
you haven't,2,1228,"[1009, 1228]",S2PY.tsv
all be,2,1010,"[127, 1010]",S2PY.tsv
on the,2,1010,"[222, 439, 1010, 1054, 1145, 1165, 1261, 1417, 1476]",S2PY.tsv
have a heart attack,4,1010,"[1008, 1010]",S2PY.tsv
heart attack,2,1010,"[1008, 1010]",S2PY.tsv
who have,2,1153,"[1010, 1153]",S2PY.tsv
news,1,1354,"[1010, 1349, 1354, 1357, 1360, 1361, 1417, 1494, 1507, 1514, 1515]",S2PY.tsv
on the news,3,1417,"[1010, 1417]",S2PY.tsv
street,1,1535,"[1010, 1061, 1535]",S2PY.tsv
i've i've,2,1023,"[479, 1023]",S2PY.tsv
hear,1,1020,"[984, 1020, 1023, 1055, 1457]",S2PY.tsv
of her,2,1020,"[1011, 1020, 1023, 1537]",S2PY.tsv
name,1,1234,"[1025, 1234, 1315, 1317, 1460]",S2PY.tsv
the archers,2,1034,"[1031, 1034]",S2PY.tsv
but we,2,1033,"[69, 1033]",S2PY.tsv
watch,1,1033,"[213, 1022, 1026, 1033, 1048, 1055, 1081, 1143, 1157, 1165, 1169, 1194, 1204, 1206, 1211, 1255, 1294]",S2PY.tsv
know but,2,1033,"[681, 1033, 1153, 1279, 1406]",S2PY.tsv
soap,1,1033,"[1026, 1032, 1033]",S2PY.tsv
listen,1,1035,"[1030, 1034, 1035]",S2PY.tsv
god,1,1043,"[711, 1036, 1043, 1487]",S2PY.tsv
it use to,3,1045,"[211, 1045, 1503]",S2PY.tsv
folk,1,1377,"[1045, 1377]",S2PY.tsv
when it,2,1048,"[735, 1048, 1050]",S2PY.tsv
farm,1,1049,"[1048, 1049, 1050, 1052]",S2PY.tsv
and then,2,1059,"[31, 118, 485, 645, 716, 724, 766, 795, 818, 827, 890, 1059, 1100, 1110, 1114, 1137, 1283, 1503]",S2PY.tsv
everyone,1,1059,"[797, 1041, 1044, 1059, 1074, 1409]",S2PY.tsv
advert,1,1063,"[150, 1063, 1069, 1487, 1501]",S2PY.tsv
where the,2,1063,"[168, 1063, 1085]",S2PY.tsv
for that,2,1063,"[393, 1063]",S2PY.tsv
the advert for,3,1063,"[1062, 1063]",S2PY.tsv
the bus trip,3,1066,"[1064, 1066, 1069]",S2PY.tsv
i've see,2,1068,"[1021, 1068]",S2PY.tsv
and the,2,1069,"[666, 756, 768, 1069, 1074, 1321, 1334, 1349, 1485]",S2PY.tsv
the advert,2,1069,"[1062, 1069]",S2PY.tsv
advert and,2,1487,"[1069, 1487, 1501]",S2PY.tsv
probably,1,1073,"[132, 451, 1073, 1130, 1131, 1136, 1179]",S2PY.tsv
ain't it that,3,1441,"[1079, 1441]",S2PY.tsv
little bite,2,1081,"[899, 1081]",S2PY.tsv
eastenders,1,1081,"[1070, 1081, 1088, 1095, 1137]",S2PY.tsv
first start,2,1441,"[1081, 1441]",S2PY.tsv
lose,1,1085,"[760, 1085]",S2PY.tsv
where that,2,1360,"[1085, 1360]",S2PY.tsv
baby,1,1465,"[1085, 1465]",S2PY.tsv
whether,1,1215,"[1087, 1215, 1352]",S2PY.tsv
like it,2,1094,"[841, 1086, 1094, 1197]",S2PY.tsv
they go,2,1100,"[693, 1100, 1137]",S2PY.tsv
next,1,1100,"[362, 962, 1100, 1564]",S2PY.tsv
in their,2,1100,"[1041, 1100]",S2PY.tsv
door,1,1191,"[1100, 1110, 1191, 1310]",S2PY.tsv
whatever,1,1102,"[728, 1102, 1112, 1137]",S2PY.tsv
or whatever,2,1315,"[1102, 1112, 1137, 1315]",S2PY.tsv
market,1,1106,"[71, 1106]",S2PY.tsv
market traders,2,1106,"[1105, 1106]",S2PY.tsv
and there's,2,1108,"[30, 81, 1099, 1108, 1137]",S2PY.tsv
a few,2,1108,"[681, 1021, 1105, 1108]",S2PY.tsv
just a,2,1108,"[771, 1108]",S2PY.tsv
there's a,2,1110,"[30, 686, 689, 1110, 1313, 1362, 1377]",S2PY.tsv
people,1,1110,"[71, 109, 141, 204, 229, 681, 686, 689, 735, 984, 1074, 1110, 1178, 1234, 1261, 1265, 1288, 1294, 1342, 1513]",S2PY.tsv
sit in the,3,1110,"[122, 130, 1110]",S2PY.tsv
they get,2,1110,"[677, 1110, 1112, 1234, 1236, 1336, 1340, 1357, 1369]",S2PY.tsv
and then they,3,1110,"[716, 724, 1110, 1137]",S2PY.tsv
then they,2,726,"[716, 726, 1110, 1137, 1279]",S2PY.tsv
it cos,2,1110,"[841, 1110]",S2PY.tsv
of the,2,1110,"[410, 500, 625, 921, 965, 1110, 1145, 1306, 1325, 1507, 1513, 1514, 1515]",S2PY.tsv
sit,1,1110,"[968, 1110, 1137, 1211, 1360]",S2PY.tsv
the people,2,1110,"[1074, 1110, 1342]",S2PY.tsv
leave it,2,1141,"[1110, 1141]",S2PY.tsv
up and,2,1265,"[1110, 1112, 1265]",S2PY.tsv
and leave it,3,1476,"[1110, 1476]",S2PY.tsv
and so,2,1112,"[771, 1112, 1194]",S2PY.tsv
