Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
know it,2,543,"[494, 527, 543]",SZBD.tsv
what do,2,23,"[2, 23]",SZBD.tsv
book,1,109,"[2, 4, 6, 109, 110, 111, 120, 141, 146, 174]",SZBD.tsv
do be,2,243,"[2, 243]",SZBD.tsv
it's erm,2,308,"[2, 308]",SZBD.tsv
it it's,2,323,"[2, 63, 323]",SZBD.tsv
be erm,2,500,"[2, 500]",SZBD.tsv
bring,1,507,"[2, 507]",SZBD.tsv
sell,1,68,"[4, 68, 71, 75]",SZBD.tsv
obviously,1,141,"[4, 141, 262]",SZBD.tsv
pound,1,243,"[4, 126, 243]",SZBD.tsv
erm so,2,244,"[4, 20, 22, 244, 257, 348]",SZBD.tsv
things like,2,278,"[4, 63, 278, 545]",SZBD.tsv
be sort of,3,549,"[4, 549]",SZBD.tsv
eventually,1,35,"[6, 35, 67, 133]",SZBD.tsv
think i,2,56,"[6, 56, 139, 437]",SZBD.tsv
a while,2,135,"[6, 135]",SZBD.tsv
build,1,316,"[6, 316]",SZBD.tsv
have about,2,321,"[6, 321]",SZBD.tsv
go at,2,509,"[6, 509]",SZBD.tsv
that's it,2,332,"[14, 332]",SZBD.tsv
so erm,2,169,"[16, 169, 201, 363]",SZBD.tsv
back,1,35,"[20, 35, 67, 243, 256, 282, 311, 522]",SZBD.tsv
somebody,1,35,"[20, 35, 139, 244, 324, 367, 391]",SZBD.tsv
be it,2,121,"[20, 121, 154, 256, 339, 359, 501]",SZBD.tsv
last year,2,131,"[20, 131, 210]",SZBD.tsv
year,1,131,"[20, 90, 92, 124, 131, 174, 183, 210, 214, 256, 332, 374, 499]",SZBD.tsv
to the,2,133,"[20, 118, 133, 243, 256, 335, 507]",SZBD.tsv
last,1,133,"[20, 67, 92, 133, 210, 243, 256, 321]",SZBD.tsv
decide,1,133,"[20, 133, 146, 174, 243, 345]",SZBD.tsv
this woman,2,139,"[20, 139]",SZBD.tsv
this year,2,174,"[20, 92, 174, 214]",SZBD.tsv
but it be,3,243,"[20, 243, 545]",SZBD.tsv
finish,1,243,"[20, 243, 470]",SZBD.tsv
it be it be,4,256,"[20, 256]",SZBD.tsv
year and,2,256,"[20, 256, 499]",SZBD.tsv
get to,2,256,"[20, 256, 292, 295, 326, 335, 401, 522]",SZBD.tsv
of those sort of,4,278,"[20, 278, 559]",SZBD.tsv
fact,1,278,"[20, 278]",SZBD.tsv
point,1,282,"[20, 126, 282, 305, 307, 335]",SZBD.tsv
but it,2,296,"[20, 63, 296, 427, 545]",SZBD.tsv
leave,1,160,"[20, 160, 308, 507]",SZBD.tsv
to come,2,367,"[20, 367, 457, 474]",SZBD.tsv
those sort of,3,549,"[20, 549]",SZBD.tsv
of those,2,551,"[20, 185, 551, 559]",SZBD.tsv
it in,2,566,"[20, 566]",SZBD.tsv
and sort,2,133,"[22, 34, 133, 522]",SZBD.tsv
so yeah,2,150,"[22, 96, 150]",SZBD.tsv
start look for,3,170,"[22, 170]",SZBD.tsv
and so,2,174,"[22, 73, 75, 174, 185, 212, 349, 497, 499]",SZBD.tsv
for a,2,225,"[22, 65, 214, 225]",SZBD.tsv
full time,2,256,"[22, 256]",SZBD.tsv
out and,2,282,"[22, 126, 128, 282, 499]",SZBD.tsv
so i mean,3,296,"[22, 296]",SZBD.tsv
yeah but,2,549,"[22, 368, 549]",SZBD.tsv
computers,1,45,"[24, 45]",SZBD.tsv
something in,2,374,"[24, 374]",SZBD.tsv
know that,2,56,"[26, 56]",SZBD.tsv
just know,2,146,"[26, 146]",SZBD.tsv
he just,2,81,"[32, 81, 244, 257, 300, 422]",SZBD.tsv
it over,2,244,"[32, 244]",SZBD.tsv
just take,2,499,"[32, 499]",SZBD.tsv
in and,2,139,"[34, 124, 139]",SZBD.tsv
things in,2,257,"[34, 257]",SZBD.tsv
round,1,137,"[36, 137, 208, 210, 243, 566]",SZBD.tsv
yeah yeah,2,310,"[36, 310, 312]",SZBD.tsv
you know and,3,44,"[35, 44]",SZBD.tsv
and sort of,3,133,"[44, 133]",SZBD.tsv
but then,2,145,"[44, 145]",SZBD.tsv
all this,2,244,"[44, 244]",SZBD.tsv
it's always,2,248,"[44, 248]",SZBD.tsv
no no no,3,86,"[53, 86]",SZBD.tsv
life,1,278,"[55, 278, 292, 323, 332, 348, 369]",SZBD.tsv
and go,2,310,"[55, 175, 214, 310, 312]",SZBD.tsv
go into,2,507,"[55, 126, 507]",SZBD.tsv
work at,2,344,"[59, 344]",SZBD.tsv
which be,2,143,"[61, 63, 65, 143, 183, 185, 256, 346]",SZBD.tsv
how we,2,257,"[61, 257]",SZBD.tsv
consultancy,1,66,"[63, 66]",SZBD.tsv
be where,2,105,"[63, 105]",SZBD.tsv
use,1,125,"[63, 125, 243, 252, 328, 458, 548, 556]",SZBD.tsv
stay,1,137,"[63, 137, 143, 146, 282]",SZBD.tsv
quality,1,145,"[63, 145, 146]",SZBD.tsv
use to be,3,243,"[63, 243, 328]",SZBD.tsv
where he,2,243,"[63, 243]",SZBD.tsv
that it,2,243,"[63, 243]",SZBD.tsv
get the,2,243,"[63, 120, 243, 322]",SZBD.tsv
be time,2,248,"[63, 248]",SZBD.tsv
basically,1,363,"[63, 363]",SZBD.tsv
than that,2,490,"[63, 490, 549]",SZBD.tsv
the big,2,107,"[65, 106, 107, 169, 181]",SZBD.tsv
big,1,131,"[65, 106, 131, 133, 174, 181, 278]",SZBD.tsv
one of the,3,174,"[65, 78, 174, 175]",SZBD.tsv
work for,2,256,"[65, 75, 256, 322, 367]",SZBD.tsv
the last,2,133,"[67, 133, 243]",SZBD.tsv
for the,2,170,"[67, 170, 210, 256, 282, 324]",SZBD.tsv
so he,2,243,"[67, 243]",SZBD.tsv
they've,1,243,"[67, 243, 282, 289, 387, 522]",SZBD.tsv
for the last,3,256,"[67, 256]",SZBD.tsv
their own,2,282,"[67, 282, 316]",SZBD.tsv
onto,1,499,"[67, 499]",SZBD.tsv
out of,2,507,"[67, 507]",SZBD.tsv
it all,2,256,"[69, 128, 256, 401]",SZBD.tsv
all get,2,367,"[69, 367]",SZBD.tsv
so they,2,141,"[75, 141]",SZBD.tsv
it and,2,243,"[75, 243, 257, 289, 348, 501]",SZBD.tsv
there's,1,256,"[78, 256, 300, 322, 324, 391, 411, 424, 444, 448, 452, 473, 474, 479]",SZBD.tsv
only one,2,455,"[78, 455]",SZBD.tsv
almost,1,408,"[80, 408]",SZBD.tsv
thank you,2,82,"[77, 82, 84]",SZBD.tsv
work out,2,141,"[82, 126, 141, 427, 499]",SZBD.tsv
three,1,143,"[82, 112, 126, 143, 210, 268, 306, 307, 432, 487]",SZBD.tsv
it work,2,150,"[82, 150, 243]",SZBD.tsv
that's what,2,243,"[82, 243, 476]",SZBD.tsv
yeah he's,2,306,"[82, 306]",SZBD.tsv
thank,1,516,"[82, 516]",SZBD.tsv
what he,2,243,"[90, 243, 300]",SZBD.tsv
haven't be,2,121,"[92, 121, 262, 322]",SZBD.tsv
the week,2,243,"[92, 243]",SZBD.tsv
at the moment,3,256,"[92, 256, 363]",SZBD.tsv
things that,2,256,"[92, 256, 507]",SZBD.tsv
do things,2,257,"[92, 257]",SZBD.tsv
he like,2,436,"[92, 436]",SZBD.tsv
piece,1,497,"[92, 497, 499, 500]",SZBD.tsv
south,1,526,"[92, 526]",SZBD.tsv
and a,2,115,"[94, 112, 114, 115, 225, 227, 229, 332, 365]",SZBD.tsv
this be where,3,105,"[104, 105]",SZBD.tsv
this be,2,105,"[104, 105, 106, 346]",SZBD.tsv
the big trip,3,107,"[106, 107]",SZBD.tsv
big trip,2,131,"[106, 131, 133]",SZBD.tsv
be the,2,243,"[106, 183, 208, 226, 237, 243, 287, 468, 507]",SZBD.tsv
when i,2,108,"[35, 108, 363, 367, 538]",SZBD.tsv
saw,1,139,"[108, 139]",SZBD.tsv
book it,2,110,"[109, 110, 174]",SZBD.tsv
have book it,3,111,"[110, 111]",SZBD.tsv
we have,2,141,"[110, 141, 162, 212, 282]",SZBD.tsv
and a half,3,115,"[112, 114, 115, 225, 227, 229, 365]",SZBD.tsv
weeks,1,115,"[112, 115, 126, 225, 227, 229]",SZBD.tsv
new orleans and,3,207,"[112, 207]",SZBD.tsv
dallas,1,207,"[112, 207, 214, 216]",SZBD.tsv
new orleans,2,207,"[112, 207, 212]",SZBD.tsv
half,1,243,"[112, 114, 243]",SZBD.tsv
couple of,2,278,"[112, 126, 218, 278, 363]",SZBD.tsv
seven and a half weeks,5,115,"[114, 115, 225, 227, 229]",SZBD.tsv
i want,2,244,"[118, 244, 256, 332]",SZBD.tsv
keep,1,290,"[118, 124, 290, 300, 303, 332, 356, 367, 385]",SZBD.tsv
so i've,2,310,"[118, 310]",SZBD.tsv
to keep,2,356,"[118, 356]",SZBD.tsv
the kid,2,494,"[118, 494, 499]",SZBD.tsv
anything else,2,120,"[86, 120]",SZBD.tsv
the flight,2,141,"[120, 141]",SZBD.tsv
accommodation,1,143,"[120, 143, 145, 169]",SZBD.tsv
yet,1,271,"[120, 271, 368]",SZBD.tsv
lovely,1,122,"[3, 122, 182, 281, 321]",SZBD.tsv
oh that's,2,122,"[35, 122, 280]",SZBD.tsv
love,1,233,"[122, 233, 244]",SZBD.tsv
she'd be,2,124,"[103, 124]",SZBD.tsv
how wonderful,2,124,"[117, 124]",SZBD.tsv
pretty,1,125,"[124, 125]",SZBD.tsv
and how,2,436,"[124, 436, 507]",SZBD.tsv
as it,2,126,"[81, 126]",SZBD.tsv
exactly,1,126,"[103, 126, 545]",SZBD.tsv
be pretty,2,126,"[125, 126]",SZBD.tsv
we do,2,131,"[126, 131, 356]",SZBD.tsv
and we,2,133,"[126, 133, 248]",SZBD.tsv
we want,2,133,"[126, 133, 146]",SZBD.tsv
look and,2,137,"[126, 137]",SZBD.tsv
we'll,1,137,"[126, 137, 187, 306, 474]",SZBD.tsv
erm i,2,169,"[126, 169]",SZBD.tsv
do what,2,243,"[126, 243]",SZBD.tsv
i'll,1,160,"[126, 160, 254, 363, 369, 564]",SZBD.tsv
we work,2,257,"[126, 257]",SZBD.tsv
thousand,1,296,"[126, 296]",SZBD.tsv
happen i,2,300,"[126, 300]",SZBD.tsv
up and,2,308,"[126, 308, 499]",SZBD.tsv
's,1,323,"[126, 268, 323, 336, 348, 396, 487]",SZBD.tsv
mm yeah,2,325,"[126, 283, 325]",SZBD.tsv
say oh,2,332,"[126, 332]",SZBD.tsv
just and,2,332,"[126, 332]",SZBD.tsv
just to,2,348,"[126, 348]",SZBD.tsv
and do,2,542,"[126, 542]",SZBD.tsv
yeah they,2,201,"[128, 201]",SZBD.tsv
erm but,2,278,"[128, 278, 300, 302, 308, 517, 542]",SZBD.tsv
but erm,2,278,"[128, 278, 374, 427, 517, 542]",SZBD.tsv
sort it,2,278,"[128, 278]",SZBD.tsv
erm but erm,3,374,"[128, 374, 517]",SZBD.tsv
we want to,3,133,"[130, 133, 146]",SZBD.tsv
want to,2,174,"[130, 174, 210, 243, 244, 256, 257, 298, 300, 332, 333, 367]",SZBD.tsv
want to do,3,257,"[130, 257, 300, 332, 333]",SZBD.tsv
amaze,1,171,"[127, 171]",SZBD.tsv
a little bite,3,171,"[135, 137, 171, 300]",SZBD.tsv
you can get,3,248,"[171, 248]",SZBD.tsv
nothing,1,256,"[171, 256, 393]",SZBD.tsv
you can,2,292,"[171, 292, 372]",SZBD.tsv
bite of a,3,367,"[171, 367]",SZBD.tsv
little bite,2,173,"[135, 137, 173, 300]",SZBD.tsv
know it's,2,175,"[35, 175, 294, 497]",SZBD.tsv
and it's,2,175,"[35, 175, 278, 479]",SZBD.tsv
and and,2,175,"[137, 141, 145, 175, 244, 256, 549]",SZBD.tsv
lot of,2,175,"[139, 175, 208, 248, 396, 398, 454, 542]",SZBD.tsv
go to and,3,175,"[145, 175]",SZBD.tsv
say you know,3,243,"[175, 243]",SZBD.tsv
you know it's,3,308,"[175, 308]",SZBD.tsv
it's very,2,367,"[175, 367]",SZBD.tsv
well i,2,369,"[175, 369, 494]",SZBD.tsv
say you,2,457,"[175, 457]",SZBD.tsv
of people,2,497,"[175, 444, 454, 497, 549]",SZBD.tsv
time i've,2,540,"[175, 540]",SZBD.tsv
be to,2,103,"[99, 103, 179, 208, 487]",SZBD.tsv
to new,2,133,"[99, 133, 179]",SZBD.tsv
really like,2,243,"[179, 243, 416, 478]",SZBD.tsv
like it,2,361,"[179, 214, 361, 416, 436]",SZBD.tsv
when you're,2,367,"[179, 367]",SZBD.tsv
stop at,2,181,"[137, 181]",SZBD.tsv
place that,2,181,"[145, 181]",SZBD.tsv
go to vietnam,3,181,"[174, 181]",SZBD.tsv
do the,2,256,"[181, 256]",SZBD.tsv
we go,2,183,"[133, 139, 183]",SZBD.tsv
but the,2,185,"[72, 185]",SZBD.tsv
good to,2,185,"[131, 185]",SZBD.tsv
be really,2,185,"[143, 185, 216, 243, 278, 408, 497, 507, 549]",SZBD.tsv
awful,1,185,"[146, 185, 507]",SZBD.tsv
really good,2,185,"[169, 185, 478]",SZBD.tsv
so it'll be,3,209,"[185, 209]",SZBD.tsv
be really good,3,243,"[185, 243]",SZBD.tsv
it'll,1,499,"[185, 208, 270, 499]",SZBD.tsv
so we,2,187,"[139, 146, 162, 187, 212, 216, 218]",SZBD.tsv
have go,2,208,"[35, 208, 332, 507, 549]",SZBD.tsv
of place,2,208,"[103, 208]",SZBD.tsv
the end,2,208,"[133, 139, 208, 244, 472, 474]",SZBD.tsv
end,1,208,"[137, 208, 243, 472, 474]",SZBD.tsv
perhaps,1,208,"[139, 208]",SZBD.tsv
the place,2,208,"[207, 208]",SZBD.tsv
it'll be,2,209,"[208, 209, 270]",SZBD.tsv
a lot of,3,248,"[208, 248, 542]",SZBD.tsv
quite like,2,321,"[208, 321]",SZBD.tsv
the end of march,4,340,"[208, 340]",SZBD.tsv
er well,2,363,"[208, 363]",SZBD.tsv
like to,2,478,"[208, 212, 478]",SZBD.tsv
be the end of,4,507,"[208, 507]",SZBD.tsv
to have a,3,210,"[174, 210]",SZBD.tsv
sake,1,278,"[210, 278]",SZBD.tsv
don't really,2,290,"[210, 290]",SZBD.tsv
to have,2,348,"[210, 348, 479, 549]",SZBD.tsv
world,1,408,"[210, 408]",SZBD.tsv
two or three,3,487,"[210, 487]",SZBD.tsv
particularly,1,497,"[210, 405, 497]",SZBD.tsv
if they're,2,538,"[210, 538]",SZBD.tsv
gonna,1,212,"[93, 135, 137, 146, 169, 212, 216, 227, 229, 244, 332, 361, 363, 457, 507]",SZBD.tsv
gonna be,2,212,"[146, 212, 227]",SZBD.tsv
somewhere we,2,212,"[146, 212]",SZBD.tsv
where it's,2,248,"[212, 248]",SZBD.tsv
it's gonna be,3,507,"[212, 507]",SZBD.tsv
stop,1,214,"[137, 214, 216]",SZBD.tsv
then the,2,223,"[214, 223, 518]",SZBD.tsv
it be really,3,497,"[216, 497, 549]",SZBD.tsv
actually,1,220,"[135, 139, 220, 243, 248, 256, 284, 305, 308, 321, 408, 499, 542]",SZBD.tsv
day,1,222,"[117, 135, 222, 224, 278, 287, 427, 507]",SZBD.tsv
land,1,222,"[133, 222]",SZBD.tsv
morning,1,222,"[139, 222]",SZBD.tsv
flight,1,224,"[141, 224]",SZBD.tsv
the next,2,374,"[224, 289, 374, 499, 507]",SZBD.tsv
the next day,3,507,"[224, 507]",SZBD.tsv
ever do,2,509,"[226, 509]",SZBD.tsv
still speak,2,229,"[228, 229]",SZBD.tsv
yeah i,2,249,"[21, 199, 238, 249, 282, 323, 517]",SZBD.tsv
i find,2,249,"[169, 249, 300, 551, 554]",SZBD.tsv
i find it quite difficult,5,249,"[248, 249]",SZBD.tsv
find it quite difficult,4,256,"[249, 256]",SZBD.tsv
quite difficult,2,256,"[249, 256]",SZBD.tsv
find it,2,308,"[249, 256, 308, 367, 497, 554]",SZBD.tsv
i've be,2,253,"[225, 253]",SZBD.tsv
i have to,3,253,"[233, 253]",SZBD.tsv
years i,2,256,"[253, 256, 456]",SZBD.tsv
say for,2,278,"[253, 278]",SZBD.tsv
because he,2,262,"[256, 262]",SZBD.tsv
all these,2,507,"[262, 507]",SZBD.tsv
kitchen,1,266,"[248, 256, 266, 268]",SZBD.tsv
around,1,268,"[131, 133, 244, 268, 282, 315, 316, 323]",SZBD.tsv
little,1,268,"[135, 137, 268, 300]",SZBD.tsv
that he do,3,268,"[243, 268]",SZBD.tsv
the kitchen,2,268,"[248, 268]",SZBD.tsv
pile,1,278,"[268, 278]",SZBD.tsv
twenty three,2,306,"[268, 306, 307]",SZBD.tsv
cos 's,2,336,"[268, 336]",SZBD.tsv
if he,2,374,"[268, 374]",SZBD.tsv
to think,2,270,"[137, 270, 333, 348]",SZBD.tsv
move,1,282,"[270, 282, 296]",SZBD.tsv
to think what,3,348,"[270, 348]",SZBD.tsv
dread,1,507,"[270, 507]",SZBD.tsv
he do he,3,272,"[243, 272, 375]",SZBD.tsv
cook,1,272,"[256, 272, 277]",SZBD.tsv
absolutely,1,275,"[243, 275, 317, 334, 392, 507, 551, 559]",SZBD.tsv
he's not,2,398,"[277, 398]",SZBD.tsv
way through,2,285,"[133, 285]",SZBD.tsv
never,1,285,"[133, 256, 285, 359, 448, 510, 516, 542]",SZBD.tsv
bother,1,398,"[285, 398]",SZBD.tsv
mother,1,298,"[287, 298]",SZBD.tsv
term,1,332,"[287, 332]",SZBD.tsv
the mother,2,507,"[287, 507, 509]",SZBD.tsv
it's just,2,323,"[289, 323, 324]",SZBD.tsv
stage,1,323,"[289, 323]",SZBD.tsv
go onto,2,499,"[289, 499]",SZBD.tsv
hear from them,3,295,"[292, 295]",SZBD.tsv
don't get to,3,295,"[292, 295]",SZBD.tsv
what's go on,3,295,"[292, 295]",SZBD.tsv
to know,2,300,"[295, 300]",SZBD.tsv
don't get,2,470,"[295, 470]",SZBD.tsv
them you,2,549,"[295, 549]",SZBD.tsv
that they,2,303,"[169, 303, 316]",SZBD.tsv
grow up,2,308,"[307, 308, 499]",SZBD.tsv
her son,2,449,"[307, 449]",SZBD.tsv
come and go,3,310,"[309, 310, 312]",SZBD.tsv
stag,1,332,"[309, 332]",SZBD.tsv
mm well,2,534,"[309, 534]",SZBD.tsv
have them around,3,316,"[315, 316]",SZBD.tsv
that be,2,318,"[31, 254, 318, 468, 499, 501, 530]",SZBD.tsv
be so,2,318,"[146, 278, 318, 401]",SZBD.tsv
and that,2,318,"[244, 318]",SZBD.tsv
because they,2,507,"[318, 507]",SZBD.tsv
don't have a,3,319,"[282, 319]",SZBD.tsv
that's a,2,322,"[21, 322, 344]",SZBD.tsv
a saturday,2,322,"[139, 322]",SZBD.tsv
be there,2,322,"[193, 322, 421]",SZBD.tsv
go out,2,322,"[248, 322, 326]",SZBD.tsv
most of the time,4,322,"[162, 256, 322]",SZBD.tsv
somehow,1,322,"[256, 322, 549]",SZBD.tsv
i've have,2,322,"[310, 312, 322]",SZBD.tsv
i've have the,3,322,"[312, 322]",SZBD.tsv
they're all,2,367,"[322, 367]",SZBD.tsv
have have,2,499,"[322, 499]",SZBD.tsv
several,1,538,"[322, 538, 540]",SZBD.tsv
have it,2,549,"[322, 549]",SZBD.tsv
somebody else,2,324,"[35, 324]",SZBD.tsv
fact that,2,324,"[278, 324]",SZBD.tsv
though,1,326,"[74, 256, 326]",SZBD.tsv
in in,2,326,"[133, 326]",SZBD.tsv
do this,2,326,"[133, 256, 326]",SZBD.tsv
go out to,3,326,"[248, 326]",SZBD.tsv
as though,2,326,"[256, 326]",SZBD.tsv
if i'm,2,326,"[256, 326]",SZBD.tsv
i'm do,2,326,"[278, 326]",SZBD.tsv
he doesn't,2,326,"[296, 326, 374, 394, 405, 426]",SZBD.tsv
say i'm,2,369,"[326, 369]",SZBD.tsv
i've you know,3,540,"[326, 540]",SZBD.tsv
feel,1,328,"[35, 256, 328, 361, 367, 369, 535]",SZBD.tsv
i feel,2,328,"[256, 328, 361, 367, 369]",SZBD.tsv
i didn't,2,499,"[329, 499]",SZBD.tsv
need,1,333,"[141, 248, 282, 333, 388, 499, 566]",SZBD.tsv
you want to,3,333,"[174, 333]",SZBD.tsv
what you want,3,348,"[333, 348]",SZBD.tsv
you be,2,335,"[137, 139, 193, 243, 335, 500, 510]",SZBD.tsv
be at home and,4,335,"[248, 335]",SZBD.tsv
feed up,2,335,"[256, 335]",SZBD.tsv
off and,2,335,"[256, 335]",SZBD.tsv
home and,2,507,"[335, 507]",SZBD.tsv
it that,2,339,"[131, 229, 257, 339]",SZBD.tsv
and decide,2,345,"[243, 345]",SZBD.tsv
to take,2,345,"[256, 345]",SZBD.tsv
birthday,1,348,"[347, 348]",SZBD.tsv
tonight,1,396,"[347, 396]",SZBD.tsv
in this,2,349,"[137, 349]",SZBD.tsv
for that,2,349,"[229, 349, 388]",SZBD.tsv
this and,2,499,"[349, 499, 542]",SZBD.tsv
for age,2,368,"[125, 368]",SZBD.tsv
well he,2,385,"[243, 385]",SZBD.tsv
he hasn't,2,385,"[259, 385, 388]",SZBD.tsv
keep in,2,385,"[290, 300, 385]",SZBD.tsv
he have,2,387,"[91, 256, 278, 308, 387]",SZBD.tsv
you know he's,3,396,"[387, 396]",SZBD.tsv
to and,2,391,"[145, 391]",SZBD.tsv
if there's,2,391,"[300, 391]",SZBD.tsv
no he's,2,395,"[243, 395]",SZBD.tsv
he's quite,2,395,"[256, 395]",SZBD.tsv
mm mm,2,481,"[399, 481, 536]",SZBD.tsv
to do it,3,401,"[131, 244, 257, 401]",SZBD.tsv
sociable,1,401,"[396, 401, 403]",SZBD.tsv
as you,2,408,"[401, 408]",SZBD.tsv
you say,2,457,"[401, 457, 507, 509]",SZBD.tsv
can get,2,403,"[248, 403]",SZBD.tsv
he get,2,403,"[278, 403]",SZBD.tsv
cos he,2,422,"[403, 422, 423]",SZBD.tsv
but he,2,405,"[257, 405, 416]",SZBD.tsv
girls,1,500,"[409, 500]",SZBD.tsv
cos there's,2,424,"[411, 424]",SZBD.tsv
he didn't,2,416,"[243, 416]",SZBD.tsv
i don't think,3,421,"[56, 139, 421]",SZBD.tsv
and he say,3,425,"[243, 425, 531]",SZBD.tsv
and i don't,3,425,"[248, 256, 257, 425]",SZBD.tsv
he he,2,427,"[243, 332, 427]",SZBD.tsv
erm he,2,427,"[256, 427, 450]",SZBD.tsv
another,1,427,"[256, 257, 363, 427]",SZBD.tsv
it just,2,427,"[286, 332, 427]",SZBD.tsv
months,1,432,"[256, 282, 338, 342, 432, 485]",SZBD.tsv
must have,2,499,"[432, 499, 527]",SZBD.tsv
and just,2,440,"[139, 440]",SZBD.tsv
yeah and,2,440,"[308, 440]",SZBD.tsv
we be,2,448,"[135, 145, 146, 448, 495]",SZBD.tsv
that that,2,448,"[243, 448]",SZBD.tsv
just get,2,448,"[278, 448]",SZBD.tsv
her son have,3,449,"[448, 449]",SZBD.tsv
get marry,2,449,"[448, 449, 450]",SZBD.tsv
it's quite,2,454,"[131, 229, 248, 332, 454]",SZBD.tsv
where there's space,3,474,"[473, 474]",SZBD.tsv
you ring,2,477,"[35, 477]",SZBD.tsv
change,1,477,"[243, 477]",SZBD.tsv
have and,2,479,"[256, 479]",SZBD.tsv
conversation,1,499,"[479, 499]",SZBD.tsv
oh that,2,526,"[479, 526]",SZBD.tsv
back to,2,522,"[243, 256, 522]",SZBD.tsv
their own live,3,522,"[282, 522]",SZBD.tsv
their own live and,4,522,"[316, 522]",SZBD.tsv
you have,2,535,"[111, 193, 535]",SZBD.tsv
you just,2,535,"[323, 507, 535]",SZBD.tsv
you have to,3,535,"[472, 535]",SZBD.tsv
of all,2,543,"[278, 543]",SZBD.tsv
come and,2,564,"[310, 312, 564]",SZBD.tsv
other people so,3,162,"[67, 162]",SZBD.tsv
hi,1,152,"[151, 152]",SZBD.tsv
that one,2,117,"[1, 117, 257]",SZBD.tsv
yes i've,2,125,"[1, 125]",SZBD.tsv
oh yes,2,530,"[1, 530]",SZBD.tsv
do she,2,176,"[9, 176]",SZBD.tsv
what what,2,348,"[9, 348, 360]",SZBD.tsv
oh right,2,25,"[13, 15, 25, 28, 60, 215, 524]",SZBD.tsv
come in,2,81,"[30, 81, 471]",SZBD.tsv
oh you,2,111,"[33, 111]",SZBD.tsv
thing,1,243,"[33, 243, 244, 278, 290, 300, 323, 344, 348, 367, 370, 377, 518, 542]",SZBD.tsv
wonder,1,332,"[40, 260, 332, 492]",SZBD.tsv
what be,2,243,"[52, 243, 352]",SZBD.tsv
not in,2,278,"[52, 278]",SZBD.tsv
be that,2,243,"[64, 243, 290, 429, 468, 526, 530]",SZBD.tsv
that his,2,278,"[64, 278]",SZBD.tsv
his own,2,376,"[64, 376]",SZBD.tsv
do you,2,308,"[76, 245, 308, 489, 531]",SZBD.tsv
drink,1,396,"[87, 396]",SZBD.tsv
mm when,2,499,"[97, 499]",SZBD.tsv
still record,2,156,"[155, 156]",SZBD.tsv
play,1,244,"[161, 244, 321]",SZBD.tsv
how many,2,356,"[161, 356]",SZBD.tsv
a good,2,256,"[190, 256]",SZBD.tsv
quite good,2,192,"[131, 141, 192, 278, 290]",SZBD.tsv
get quite,2,248,"[192, 248]",SZBD.tsv
i get,2,256,"[192, 256]",SZBD.tsv
and they,2,194,"[35, 194, 316, 518]",SZBD.tsv
load of,2,194,"[103, 194]",SZBD.tsv
i and,2,507,"[194, 507]",SZBD.tsv
over the years,3,542,"[194, 542, 553]",SZBD.tsv
very difficult,2,367,"[198, 204, 367]",SZBD.tsv
speak english,2,200,"[199, 200]",SZBD.tsv
great,1,204,"[35, 204, 256, 282, 482]",SZBD.tsv
make it,2,248,"[204, 248]",SZBD.tsv
it very,2,497,"[204, 497]",SZBD.tsv
oh be,2,239,"[184, 239]",SZBD.tsv
you get,2,245,"[21, 121, 245, 408]",SZBD.tsv
so do,2,245,"[68, 245]",SZBD.tsv
night and,2,245,"[137, 245, 251]",SZBD.tsv
the table,2,455,"[245, 455]",SZBD.tsv
i i,2,251,"[169, 229, 251, 278, 292, 300]",SZBD.tsv
and he's,2,308,"[251, 308]",SZBD.tsv
hours,1,321,"[251, 321, 469]",SZBD.tsv
head,1,507,"[251, 507]",SZBD.tsv
two days,2,252,"[141, 252]",SZBD.tsv
so that,2,252,"[243, 252, 499]",SZBD.tsv
he's always,2,378,"[252, 378]",SZBD.tsv
do i,2,538,"[252, 538]",SZBD.tsv
say it's,2,255,"[248, 255]",SZBD.tsv
you do it,3,258,"[121, 257, 258, 260]",SZBD.tsv
up with,2,258,"[145, 256, 258, 367]",SZBD.tsv
put,1,258,"[145, 258, 566]",SZBD.tsv
with you,2,258,"[254, 258, 499]",SZBD.tsv
all those,2,258,"[256, 258]",SZBD.tsv
up with you,3,478,"[258, 478]",SZBD.tsv
know you,2,260,"[137, 260, 461, 549]",SZBD.tsv
wonder why you,3,492,"[260, 492]",SZBD.tsv
different,1,264,"[169, 257, 259, 264, 323, 332, 363, 400, 499, 550]",SZBD.tsv
do you find,3,308,"[264, 308]",SZBD.tsv
it like,2,279,"[257, 279]",SZBD.tsv
like have,2,316,"[279, 316, 321]",SZBD.tsv
children,1,497,"[279, 497, 531, 546]",SZBD.tsv
i can,2,291,"[244, 291]",SZBD.tsv
it i,2,291,"[278, 291, 439, 494]",SZBD.tsv
see it,2,367,"[291, 367]",SZBD.tsv
work in,2,367,"[293, 367]",SZBD.tsv
down the,2,396,"[293, 396, 455, 544]",SZBD.tsv
lunch,1,297,"[296, 297, 542]",SZBD.tsv
for lunch,2,298,"[297, 298]",SZBD.tsv
it'd be,2,300,"[299, 300]",SZBD.tsv
write,1,353,"[352, 353]",SZBD.tsv
i haven't get,3,357,"[244, 357]",SZBD.tsv
minutes,1,357,"[356, 357]",SZBD.tsv
