speaker_number,vo_overlap,vo_total,total_token_number,overlap,file
2,269,792,4145,0.33964646464646464,SGV4.tsv
2,373,1226,8059,0.30424143556280586,S7S7.tsv
2,220,532,3093,0.41353383458646614,SZBV.tsv
2,189,585,2616,0.3230769230769231,SZAZ.tsv
2,496,1228,12169,0.40390879478827363,ST67.tsv
2,197,487,2842,0.40451745379876797,SC7H.tsv
2,92,308,916,0.2987012987012987,S6TR.tsv
2,214,662,3121,0.32326283987915405,SFET.tsv
2,279,724,5804,0.38535911602209943,STY2.tsv
2,345,884,7936,0.3902714932126697,SA69.tsv
2,486,1305,11076,0.3724137931034483,S4WJ.tsv
2,247,701,3919,0.35235378031383735,S4XR.tsv
2,195,597,3118,0.32663316582914576,S66F.tsv
2,210,625,3144,0.336,SXAN.tsv
2,420,1073,10810,0.391425908667288,SVXT.tsv
2,300,747,5124,0.40160642570281124,SFP5.tsv
2,193,503,2636,0.3836978131212724,S33N.tsv
2,489,1358,10753,0.3600883652430044,SVT6.tsv
2,687,1708,15837,0.4022248243559719,SM6B.tsv
2,197,615,3870,0.3203252032520325,SJDK.tsv
2,327,1057,8977,0.3093661305581835,SDJ9.tsv
2,240,731,4752,0.3283173734610123,S5HH.tsv
2,205,722,3895,0.2839335180055402,SPTQ.tsv
2,390,1067,8438,0.3655107778819119,SPVY.tsv
2,54,294,978,0.1836734693877551,SYHA.tsv
2,144,407,1682,0.3538083538083538,S92V.tsv
2,185,528,3029,0.3503787878787879,SEZB.tsv
2,272,661,5442,0.4114977307110439,SP4L.tsv
2,199,440,2483,0.45227272727272727,SEUM.tsv
2,377,873,6691,0.43184421534937,SYEF.tsv
2,217,606,3158,0.3580858085808581,SKYV.tsv
2,288,759,5090,0.3794466403162055,SGMM.tsv
2,572,1623,13219,0.35243376463339493,SKXA.tsv
2,512,1385,18241,0.36967509025270756,SGAN.tsv
2,444,1084,10782,0.4095940959409594,SG4R.tsv
2,244,653,3640,0.37366003062787134,SBJM.tsv
2,273,764,4723,0.35732984293193715,SPXV.tsv
2,530,1350,16260,0.3925925925925926,SECS.tsv
2,381,1038,8796,0.3670520231213873,SRBZ.tsv
2,440,1148,10752,0.3832752613240418,SNRQ.tsv
2,477,1305,13058,0.36551724137931035,S7RW.tsv
2,257,676,4618,0.3801775147928994,S7S2.tsv
2,385,862,7352,0.4466357308584687,SFRX.tsv
2,430,1250,10899,0.344,S32Y.tsv
2,391,1048,8846,0.37309160305343514,S48K.tsv
2,228,650,4282,0.3507692307692308,SHSD.tsv
2,427,1221,9205,0.3497133497133497,SVXP.tsv
2,407,1072,9509,0.37966417910447764,SXWG.tsv
2,339,1007,5836,0.33664349553128103,ST62.tsv
2,201,664,4909,0.30271084337349397,SZNP.tsv
2,129,412,1931,0.3131067961165049,SMY5.tsv
2,401,1077,9165,0.372330547818013,S6A7.tsv
2,334,935,7371,0.3572192513368984,SHDM.tsv
2,138,422,2101,0.32701421800947866,SXCU.tsv
2,288,772,5352,0.37305699481865284,S4W8.tsv
2,149,507,2792,0.2938856015779093,S4VJ.tsv
2,188,618,3718,0.3042071197411003,S3S6.tsv
2,440,1038,10620,0.4238921001926782,SQG4.tsv
2,522,1492,15967,0.34986595174262736,SVBH.tsv
2,437,1077,10182,0.40575673166202414,SHHX.tsv
2,282,743,5939,0.3795423956931359,S4MV.tsv
2,208,559,2893,0.37209302325581395,STAQ.tsv
2,412,1129,9302,0.3649247121346324,SZ7Y.tsv
2,305,777,6446,0.39253539253539255,SZBR.tsv
2,639,1582,21606,0.40391908975979773,SAVW.tsv
2,209,1047,8598,0.19961795606494748,SDHU.tsv
2,441,1132,8453,0.38957597173144876,SPYD.tsv
2,169,467,2575,0.3618843683083512,SNRP.tsv
2,392,1040,8663,0.3769230769230769,SLJ5.tsv
2,383,1113,9504,0.344115004492363,SPXW.tsv
2,301,1047,8454,0.2874880611270296,SPY2.tsv
2,384,948,8775,0.4050632911392405,S2LC.tsv
2,279,780,4823,0.3576923076923077,SP67.tsv
2,485,1411,11551,0.3437278525868179,SGAX.tsv
2,402,1221,9875,0.32923832923832924,S9EP.tsv
2,173,427,2260,0.405152224824356,SGBT.tsv
2,299,874,5238,0.34210526315789475,S7GW.tsv
2,268,717,4668,0.3737796373779637,SPMV.tsv
2,200,588,3264,0.3401360544217687,SPM5.tsv
2,192,560,3147,0.34285714285714286,SG97.tsv
2,557,1342,17261,0.4150521609538003,S9ER.tsv
2,404,1142,10152,0.35376532399299476,S2UT.tsv
2,164,536,2728,0.30597014925373134,S2TP.tsv
2,149,452,2452,0.32964601769911506,S2CY.tsv
2,382,962,9138,0.3970893970893971,SBEV.tsv
2,333,926,6010,0.3596112311015119,SUEL.tsv
2,165,628,3593,0.2627388535031847,SQS3.tsv
2,214,538,3595,0.39776951672862454,SQRA.tsv
2,252,792,4699,0.3181818181818182,SXBE.tsv
2,462,1317,10011,0.35079726651480636,S4YQ.tsv
2,519,1747,17283,0.29708070978820833,SVBJ.tsv
2,304,866,6108,0.3510392609699769,SF2F.tsv
2,497,1180,14126,0.4211864406779661,SZVB.tsv
2,278,796,5567,0.3492462311557789,SA4W.tsv
2,162,439,2595,0.3690205011389522,SHK7.tsv
2,318,920,6269,0.3456521739130435,SCYY.tsv
2,288,608,5922,0.47368421052631576,SZVC.tsv
2,467,1189,12478,0.3927670311185871,SDR9.tsv
2,489,1229,11157,0.39788445890968266,SXCW.tsv
2,348,858,6815,0.40559440559440557,SQHY.tsv
2,88,288,1087,0.3055555555555556,SFK9.tsv
2,242,730,3708,0.3315068493150685,SBDD.tsv
2,286,802,5337,0.3566084788029925,S7QY.tsv
2,625,1466,23033,0.42633015006821284,S2C9.tsv
2,271,685,4366,0.3956204379562044,SWRQ.tsv
2,414,953,9222,0.43441762854144805,SEZ2.tsv
2,266,735,5519,0.3619047619047619,SP7F.tsv
2,193,553,2976,0.34900542495479203,S9HC.tsv
2,262,595,4330,0.4403361344537815,SRTU.tsv
