Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
like that,2,1001,"[57, 249, 253, 429, 690, 1001, 1087, 1146, 1367, 1487, 1614, 1615]",SG56.tsv
use,1,1001,"[566, 571, 713, 847, 850, 1001, 1061, 1509, 1511, 1698, 1700, 1719]",SG56.tsv
in english,2,1006,"[1005, 1006]",SG56.tsv
we've,1,1006,"[774, 848, 874, 1006, 1145, 1411]",SG56.tsv
share,1,1008,"[792, 1008]",SG56.tsv
do and,2,1145,"[1012, 1145]",SG56.tsv
than just,2,1016,"[289, 1016, 1076]",SG56.tsv
it a,2,1016,"[334, 335, 1016, 1381, 1509]",SG56.tsv
might be,2,1016,"[386, 478, 599, 774, 1016, 1362]",SG56.tsv
lose,1,1018,"[524, 1018]",SG56.tsv
to you,2,1018,"[1005, 1018, 1051, 1703]",SG56.tsv
if i,2,1482,"[1018, 1357, 1482]",SG56.tsv
be my,2,1022,"[384, 1022]",SG56.tsv
and that's what,3,1134,"[1070, 1134, 1145]",SG56.tsv
to learn,2,1147,"[1072, 1147]",SG56.tsv
the other,2,1072,"[818, 1072, 1073, 1207, 1254, 1457, 1493, 1534, 1619]",SG56.tsv
i would,2,1074,"[280, 282, 285, 287, 1074, 1078]",SG56.tsv
what happen,2,1480,"[1074, 1480, 1622]",SG56.tsv
to start,2,1147,"[1076, 1147]",SG56.tsv
walk,1,1078,"[532, 1078, 1577, 1579, 1610]",SG56.tsv
that i,2,1078,"[174, 785, 1078]",SG56.tsv
a lot,2,1081,"[334, 335, 687, 706, 707, 879, 1027, 1081, 1209, 1302, 1349, 1381, 1555, 1614, 1659]",SG56.tsv
that be a,3,1631,"[1081, 1631]",SG56.tsv
learn,1,1072,"[1027, 1043, 1064, 1071, 1072, 1085, 1091, 1117, 1123, 1147, 1738]",SG56.tsv
have my,2,1384,"[1151, 1384]",SG56.tsv
yeah they,2,1167,"[1103, 1114, 1165, 1167, 1464, 1499, 1666]",SG56.tsv
it's good,2,742,"[68, 632, 742, 746, 1169, 1174, 1180, 1524]",SG56.tsv
think so,2,593,"[287, 593, 811, 1083, 1187, 1206]",SG56.tsv
i think so,3,1187,"[593, 811, 1083, 1187, 1206, 1476]",SG56.tsv
i'll have,2,1191,"[66, 146, 151, 174, 192, 216, 892, 1191]",SG56.tsv
today,1,1194,"[458, 525, 1194]",SG56.tsv
one yeah,2,1206,"[9, 226, 1206]",SG56.tsv
that one,2,1247,"[9, 1061, 1247, 1482, 1734]",SG56.tsv
have to,2,1250,"[176, 258, 892, 1055, 1113, 1250, 1432, 1438, 1485, 1525, 1555, 1599, 1687, 1703, 1722]",SG56.tsv
i like,2,1252,"[7, 73, 400, 429, 512, 1166, 1252, 1429, 1465, 1736]",SG56.tsv
mine,1,1273,"[608, 823, 1273, 1594]",SG56.tsv
i wonder,2,1480,"[1273, 1370, 1480]",SG56.tsv
time,1,1278,"[462, 547, 621, 625, 726, 835, 877, 891, 1027, 1254, 1278, 1401, 1403, 1405, 1509, 1649, 1705, 1708, 1711, 1713]",SG56.tsv
that and,2,1291,"[367, 1291, 1415, 1709, 1711]",SG56.tsv
cost,1,1295,"[334, 1295, 1302, 1555, 1565]",SG56.tsv
you've get,2,847,"[136, 348, 535, 843, 847, 1023, 1147, 1148, 1295, 1363, 1380, 1431, 1457, 1632, 1689]",SG56.tsv
you've get to,3,1295,"[348, 535, 843, 1023, 1147, 1148, 1295, 1380, 1689]",SG56.tsv
be that,2,1314,"[52, 508, 659, 1023, 1043, 1049, 1073, 1314, 1415, 1509, 1511, 1622, 1724]",SG56.tsv
be think,2,1319,"[367, 1319, 1601]",SG56.tsv
know what,2,1326,"[1, 227, 765, 1248, 1325, 1326, 1663]",SG56.tsv
yeah so,2,1337,"[308, 492, 1305, 1337, 1361, 1538, 1558, 1670, 1684, 1708]",SG56.tsv
house,1,1382,"[1343, 1382, 1400]",SG56.tsv
i wouldn't,2,1349,"[384, 1349]",SG56.tsv
do a,2,1349,"[429, 1163, 1349, 1669, 1705]",SG56.tsv
problem,1,1353,"[346, 363, 1353]",SG56.tsv
if if,2,1353,"[367, 1353, 1355]",SG56.tsv
have some,2,1353,"[859, 863, 1149, 1353]",SG56.tsv
a problem,2,1357,"[346, 1357]",SG56.tsv
be a problem then,4,1357,"[363, 1357]",SG56.tsv
and if,2,1357,"[254, 367, 1357, 1521]",SG56.tsv
they've get,2,1364,"[235, 1123, 1147, 1364]",SG56.tsv
to have,2,335,"[289, 335, 348, 397, 1372, 1380, 1610]",SG56.tsv
to have a,3,1372,"[397, 1372, 1380]",SG56.tsv
i haven't,2,1378,"[621, 699, 1212, 1378]",SG56.tsv
we're,1,413,"[35, 128, 413, 866, 869, 881, 1216, 1396]",SG56.tsv
easier,1,1467,"[1381, 1467]",SG56.tsv
around,1,1469,"[205, 679, 1132, 1262, 1405, 1469]",SG56.tsv
it's a,2,1527,"[877, 908, 911, 1182, 1485, 1527]",SG56.tsv
it's like,2,1530,"[509, 699, 840, 1422, 1530, 1624, 1626, 1656, 1657]",SG56.tsv
stay,1,1532,"[249, 330, 1038, 1040, 1515, 1532, 1620, 1621, 1622]",SG56.tsv
they be,2,1536,"[1, 254, 623, 765, 1023, 1119, 1165, 1265, 1401, 1497, 1499, 1536]",SG56.tsv
well we,2,1553,"[1130, 1553]",SG56.tsv
drop,1,1555,"[785, 1555]",SG56.tsv
mind,1,1555,"[417, 418, 1037, 1059, 1482, 1555]",SG56.tsv
hand,1,1557,"[136, 1380, 1381, 1557, 1596]",SG56.tsv
be able to,3,1565,"[476, 1023, 1045, 1047, 1136, 1407, 1485, 1565, 1694, 1719]",SG56.tsv
new,1,1569,"[623, 630, 802, 1128, 1569, 1575]",SG56.tsv
in sydney,2,1573,"[1401, 1573, 1619]",SG56.tsv
go for the,3,1591,"[195, 197, 206, 1591]",SG56.tsv
oh that's,2,1599,"[46, 903, 1285, 1599]",SG56.tsv
cup,1,1601,"[249, 289, 300, 1601]",SG56.tsv
i've get a,3,1601,"[524, 1601]",SG56.tsv
i've get,2,612,"[524, 612, 614, 1601]",SG56.tsv
don't like,2,1643,"[314, 709, 1643, 1647, 1651]",SG56.tsv
a lot of,3,1659,"[334, 335, 879, 1027, 1614, 1659]",SG56.tsv
me a,2,1661,"[879, 1661]",SG56.tsv
don't know what,3,1663,"[1, 227, 765, 1663]",SG56.tsv
it's actually,2,1663,"[1617, 1663]",SG56.tsv
i think that's,3,1665,"[331, 1043, 1398, 1665]",SG56.tsv
make it,2,1381,"[833, 837, 845, 854, 1029, 1381, 1624, 1689]",SG56.tsv
the one,2,1691,"[289, 1691]",SG56.tsv
we have,2,1703,"[118, 176, 540, 835, 1620, 1640, 1703]",SG56.tsv
be it,2,1705,"[334, 335, 701, 902, 919, 923, 1248, 1249, 1705]",SG56.tsv
all the,2,1705,"[726, 847, 859, 1123, 1705, 1721]",SG56.tsv
i have,2,1722,"[59, 538, 1388, 1482, 1722]",SG56.tsv
can't,1,1201,"[701, 901, 1138, 1201, 1358, 1624, 1626, 1722]",SG56.tsv
i can't,2,1722,"[901, 1624, 1722]",SG56.tsv
from scratch,2,1724,"[1134, 1724]",SG56.tsv
with that,2,1734,"[346, 367, 1734]",SG56.tsv
be quite,2,1085,"[796, 1085, 1254, 1268, 1473, 1736]",SG56.tsv
be they,2,456,"[0, 456, 459, 681, 897]",SG56.tsv
suppose,1,467,"[0, 147, 467, 469, 1608]",SG56.tsv
mm yeah,2,826,"[8, 79, 826, 911]",SG56.tsv
garlic,1,27,"[17, 27]",SG56.tsv
us,1,145,"[19, 145, 211, 1624]",SG56.tsv
one of each,3,29,"[24, 29]",SG56.tsv
get one of each,4,30,"[29, 30]",SG56.tsv
well you,2,822,"[29, 340, 374, 822, 1432, 1703]",SG56.tsv
one of,2,816,"[24, 29, 30, 135, 449, 816, 986, 1656]",SG56.tsv
you could,2,82,"[29, 40, 42, 82, 112, 412, 523, 1337, 1610, 1618, 1624, 1707]",SG56.tsv
fifty,1,661,"[31, 44, 661, 663, 1337, 1343]",SG56.tsv
pick,1,37,"[33, 36, 37, 1018, 1027, 1045, 1154, 1722]",SG56.tsv
just a,2,37,"[36, 37, 960, 1487]",SG56.tsv
with a,2,706,"[38, 441, 706, 1128]",SG56.tsv
egg and bacon,3,77,"[44, 77, 108, 159]",SG56.tsv
bacon,1,89,"[44, 77, 89, 108, 159]",SG56.tsv
three,1,1382,"[44, 211, 1008, 1273, 1382, 1523, 1707]",SG56.tsv
i go,2,247,"[58, 247, 562, 1008, 1078, 1591, 1734]",SG56.tsv
no no,2,222,"[69, 222, 385, 388, 956, 1342, 1435]",SG56.tsv
look,1,398,"[70, 398, 575, 577, 586, 932, 992, 1209, 1235, 1244, 1247, 1260, 1262, 1346, 1360, 1362, 1380, 1382, 1385, 1405, 1415]",SG56.tsv
they could be,3,766,"[86, 766, 767]",SG56.tsv
like the,2,314,"[90, 207, 314, 400, 437, 512, 905, 1643, 1647]",SG56.tsv
just get,2,1491,"[90, 1008, 1491]",SG56.tsv
alright,1,208,"[105, 208, 428, 979, 1150, 1232, 1643]",SG56.tsv
i'm sure,2,148,"[105, 148, 1696]",SG56.tsv
difference,1,111,"[16, 111, 1323, 1324, 1624]",SG56.tsv
need,1,160,"[122, 142, 160, 269, 318, 351, 449, 502, 610, 735, 827, 1078, 1186]",SG56.tsv
all of,2,145,"[142, 145, 1016, 1078, 1119]",SG56.tsv
do you wanna,3,597,"[149, 597]",SG56.tsv
no i,2,165,"[143, 165, 247, 567, 669]",SG56.tsv
day,1,178,"[175, 178, 180, 181, 874, 1008, 1073, 1097, 1273]",SG56.tsv
without,1,888,"[178, 888, 1357]",SG56.tsv
a coffeeless day,3,180,"[175, 180, 181]",SG56.tsv
yeah yeah,2,204,"[14, 22, 34, 204, 212, 230, 231, 332, 422, 448, 492, 544, 549, 574, 926, 1109, 1279, 1301, 1316, 1370, 1395, 1405, 1462, 1479, 1517, 1543, 1583, 1668, 1670, 1684, 1688, 1735]",SG56.tsv
oh yeah,2,204,"[20, 203, 204, 650, 1059, 1217, 1388]",SG56.tsv
oh oh,2,204,"[181, 204, 563, 1391, 1595]",SG56.tsv
where's the,2,204,"[200, 204]",SG56.tsv
i just,2,207,"[124, 143, 207, 1061]",SG56.tsv
grab,1,207,"[205, 207, 443, 602]",SG56.tsv
things,1,207,"[5, 207, 308, 679, 1300, 1367, 1411, 1624, 1721]",SG56.tsv
it would be,3,209,"[203, 209, 1128]",SG56.tsv
be in,2,893,"[209, 893, 1254, 1258, 1353, 1411, 1532]",SG56.tsv
cos it's,2,837,"[209, 837, 1154, 1283, 1574, 1679]",SG56.tsv
it would,2,1711,"[209, 426, 1711, 1713]",SG56.tsv
of us,2,211,"[145, 211]",SG56.tsv
have beer,2,216,"[215, 216]",SG56.tsv
you be,2,396,"[215, 396, 549, 1023, 1029, 1047, 1487, 1502, 1521, 1624, 1703]",SG56.tsv
small,1,219,"[218, 219, 220, 223, 654, 1012, 1297, 1601]",SG56.tsv
do you want,3,221,"[119, 159, 221, 613, 1158, 1287]",SG56.tsv
do you have,3,1402,"[233, 1402]",SG56.tsv
business,1,265,"[237, 239, 265, 318, 340, 343, 348, 930, 956, 994, 1346, 1347, 1487, 1554, 1624]",SG56.tsv
lunch,1,273,"[51, 273, 664, 668]",SG56.tsv
i think it,3,275,"[181, 275, 618]",SG56.tsv
so i,2,564,"[275, 564, 960, 1008, 1078, 1403, 1411, 1645, 1722, 1734]",SG56.tsv
rather,1,1385,"[275, 491, 1016, 1076, 1385]",SG56.tsv
tight,1,317,"[315, 317, 1601]",SG56.tsv
it's just,2,320,"[229, 314, 320, 725, 745, 905, 1487, 1618, 1679]",SG56.tsv
it's no,2,1662,"[320, 1662]",SG56.tsv
yeah yeah yeah,3,332,"[22, 332, 926, 1109, 1395, 1405]",SG56.tsv
you're just,2,535,"[336, 535]",SG56.tsv
cos you're,2,1331,"[336, 340, 1331]",SG56.tsv
pay,1,1558,"[340, 349, 1289, 1295, 1523, 1555, 1558, 1624]",SG56.tsv
run,1,343,"[205, 343, 786, 1258, 1263, 1313, 1490, 1498, 1521, 1528, 1614, 1616, 1624, 1626]",SG56.tsv
so you're,2,1294,"[343, 351, 1294, 1519, 1558]",SG56.tsv
service,1,1719,"[349, 965, 1295, 1719]",SG56.tsv
thing,1,395,"[360, 395, 433, 439, 441, 451, 554, 720, 775, 930, 1008, 1012, 1023, 1043, 1066, 1078, 1432, 1457, 1498, 1527, 1555, 1608, 1624, 1626, 1673, 1691, 1702, 1719, 1724]",SG56.tsv
just have a,3,1650,"[371, 1650]",SG56.tsv
would you like,3,1662,"[415, 615, 1662]",SG56.tsv
try,1,419,"[128, 412, 419, 423, 424, 475, 538, 761, 956, 962, 1012, 1018, 1023, 1029, 1034, 1072, 1074, 1076, 1095]",SG56.tsv
on 's,2,822,"[421, 822]",SG56.tsv
sit,1,433,"[65, 67, 68, 300, 330, 372, 433, 437, 549, 1085, 1188, 1262, 1624, 1691]",SG56.tsv
like this,2,672,"[433, 672, 887, 1736]",SG56.tsv
thing but,2,1719,"[433, 1719]",SG56.tsv
another,1,1066,"[435, 615, 1066, 1254, 1287]",SG56.tsv
get the,2,437,"[136, 437, 475, 1068, 1262, 1295, 1457]",SG56.tsv
dog,1,512,"[437, 439, 443, 445, 447, 451, 453, 512]",SG56.tsv
and this,2,1313,"[437, 447, 1313, 1713]",SG56.tsv
right so,2,1411,"[439, 443, 1411, 1650]",SG56.tsv
back,1,441,"[295, 441, 442, 623, 917, 1098, 1109, 1111, 1405, 1439, 1495, 1626]",SG56.tsv
thing with,2,1457,"[441, 1457]",SG56.tsv
so they,2,1670,"[443, 1536, 1670, 1684]",SG56.tsv
go and,2,484,"[447, 484, 486, 562, 1078, 1691]",SG56.tsv
go on,2,1157,"[447, 1157, 1401]",SG56.tsv
an hour,2,1457,"[447, 1457]",SG56.tsv
for an,2,1654,"[447, 1654]",SG56.tsv
hour,1,1707,"[447, 1707]",SG56.tsv
would go,2,1711,"[447, 1711]",SG56.tsv
work out,2,1015,"[449, 1015, 1713]",SG56.tsv
work,1,534,"[449, 534, 1015, 1070, 1072, 1087, 1094, 1622, 1624, 1713, 1715]",SG56.tsv
so the,2,481,"[451, 481]",SG56.tsv
to the,2,1368,"[451, 453, 1368, 1581, 1719]",SG56.tsv
afternoon,1,475,"[460, 475, 480]",SG56.tsv
i get,2,564,"[475, 564, 996]",SG56.tsv
try it,2,475,"[412, 475, 761, 1074]",SG56.tsv
the sun,2,512,"[487, 494, 512]",SG56.tsv
cold,1,491,"[404, 491, 541]",SG56.tsv
you go in,3,496,"[477, 496]",SG56.tsv
the pool,2,496,"[477, 496]",SG56.tsv
a nice,2,499,"[184, 361, 499, 908]",SG56.tsv
have breakfast,2,549,"[540, 549]",SG56.tsv
be have,2,829,"[549, 829, 1175]",SG56.tsv
yeah and,2,1457,"[549, 930, 1335, 1457, 1555, 1731]",SG56.tsv
for you,2,784,"[557, 784, 818, 1015, 1612]",SG56.tsv
bugger,1,629,"[572, 573, 629]",SG56.tsv
like a,2,840,"[575, 799, 840, 1247, 1707]",SG56.tsv
there you,2,396,"[96, 396, 578, 579, 1271]",SG56.tsv
the erm,2,638,"[314, 638, 658, 986, 1713]",SG56.tsv
sardines,1,645,"[643, 644, 645, 762]",SG56.tsv
fourteen,1,660,"[136, 659, 660, 1450]",SG56.tsv
and in,2,668,"[292, 668]",SG56.tsv
that's what i,3,1465,"[689, 1319, 1465, 1649]",SG56.tsv
that's the,2,718,"[395, 609, 718, 1043, 1049, 1426, 1599, 1626]",SG56.tsv
okay,1,737,"[35, 91, 192, 470, 548, 657, 688, 737, 979, 1002, 1078, 1203, 1271, 1314, 1333, 1393, 1411, 1626]",SG56.tsv
whether,1,1719,"[743, 1719]",SG56.tsv
mm mm,2,752,"[626, 646, 752, 1247, 1296, 1494, 1655]",SG56.tsv
squid,1,775,"[772, 774, 775, 810]",SG56.tsv
that we,2,820,"[116, 820, 1216]",SG56.tsv
we could,2,820,"[75, 206, 412, 820, 852, 1571, 1590, 1608]",SG56.tsv
our lunch,2,865,"[51, 865]",SG56.tsv
appreciation,1,885,"[884, 885]",SG56.tsv
sound,1,930,"[193, 930, 994, 1403]",SG56.tsv
mean,1,934,"[134, 184, 654, 690, 934, 983, 1018, 1023, 1367, 1590, 1626]",SG56.tsv
and you'll,2,934,"[160, 934]",SG56.tsv
know the,2,934,"[511, 934, 1323, 1411, 1419, 1670]",SG56.tsv
friends,1,1331,"[937, 938, 940, 948, 1331]",SG56.tsv
and they're,2,942,"[2, 942]",SG56.tsv
that you,2,942,"[64, 942, 1023, 1626]",SG56.tsv
they're not,2,942,"[456, 942, 1509]",SG56.tsv
the same,2,942,"[625, 818, 942, 1008, 1085, 1624, 1669]",SG56.tsv
you think,2,942,"[552, 872, 942]",SG56.tsv
in a,2,945,"[301, 335, 621, 914, 945, 1047, 1049, 1072]",SG56.tsv
you can get,3,945,"[326, 735, 945, 1460]",SG56.tsv
friend,1,1331,"[946, 1273, 1331, 1411]",SG56.tsv
four,1,948,"[249, 300, 372, 467, 469, 948]",SG56.tsv
minutes,1,1377,"[948, 1377, 1579]",SG56.tsv
she's get,2,952,"[239, 243, 492, 952, 1074]",SG56.tsv
quite a,2,952,"[652, 850, 952, 1027, 1085, 1141, 1446]",SG56.tsv
it all,2,1260,"[952, 1260, 1705, 1713]",SG56.tsv
them out,2,962,"[259, 962, 1125]",SG56.tsv
and then get,3,1514,"[965, 1514]",SG56.tsv
whether they,2,1719,"[965, 1719]",SG56.tsv
on that,2,1459,"[969, 1459, 1460, 1560]",SG56.tsv
person,1,1045,"[983, 1045, 1141, 1493, 1626]",SG56.tsv
city,1,1576,"[983, 1576]",SG56.tsv
through the,2,986,"[690, 986, 1368]",SG56.tsv
to be a,3,994,"[467, 469, 654, 994]",SG56.tsv
somebody,1,1049,"[994, 1049, 1128, 1353, 1374, 1487, 1616, 1665, 1691, 1696]",SG56.tsv
obviously,1,1368,"[994, 1368, 1394]",SG56.tsv
can get,2,998,"[326, 735, 998, 1460]",SG56.tsv
wrong,1,1059,"[1001, 1016, 1059, 1061, 1595]",SG56.tsv
what's,1,1008,"[16, 200, 247, 462, 978, 1008, 1399, 1505, 1509, 1737]",SG56.tsv
it but,2,1008,"[121, 1008, 1163, 1630]",SG56.tsv
of a,2,1008,"[797, 919, 1008, 1034, 1331, 1370, 1457, 1487]",SG56.tsv
a three,2,1707,"[1008, 1707]",SG56.tsv
go through,2,1008,"[690, 1008, 1059, 1561, 1711]",SG56.tsv
though,1,1016,"[83, 120, 874, 1016, 1295, 1356, 1398, 1509, 1569, 1709]",SG56.tsv
still,1,739,"[545, 739, 874, 1016, 1017, 1363, 1428, 1483, 1521, 1528]",SG56.tsv
she still,2,1017,"[1016, 1017]",SG56.tsv
still go,2,1363,"[1016, 1363]",SG56.tsv
break,1,1018,"[364, 1018]",SG56.tsv
at the,2,1018,"[625, 1018, 1085, 1103, 1254, 1271, 1343, 1370, 1380, 1703, 1713]",SG56.tsv
break in,2,1018,"[1017, 1018]",SG56.tsv
i say,2,1018,"[237, 247, 262, 321, 1018, 1059, 1197, 1401, 1403, 1411, 1622, 1662]",SG56.tsv
in and,2,1018,"[249, 1018, 1072, 1109, 1254, 1705, 1711]",SG56.tsv
get some,2,1072,"[476, 612, 790, 1072, 1074]",SG56.tsv
a teacher,2,1713,"[1072, 1713]",SG56.tsv
which be,2,1074,"[136, 138, 521, 1074, 1679]",SG56.tsv
just try,2,1074,"[761, 1074, 1095]",SG56.tsv
get on,2,1459,"[1074, 1459, 1460, 1493]",SG56.tsv
not really,2,1076,"[53, 121, 1076]",SG56.tsv
of this,2,1078,"[30, 1078, 1172]",SG56.tsv
wanna,1,1078,"[149, 597, 1078, 1342, 1343, 1487, 1525]",SG56.tsv
ten,1,1078,"[521, 661, 1078, 1577]",SG56.tsv
for me,2,1081,"[224, 227, 606, 1081]",SG56.tsv
way,1,1081,"[333, 914, 1047, 1049, 1081, 1117, 1184, 1357, 1511, 1595, 1599]",SG56.tsv
lot,1,1175,"[687, 706, 707, 1081, 1175, 1209, 1302, 1349, 1381, 1555, 1650]",SG56.tsv
and people,2,1086,"[290, 292, 1086]",SG56.tsv
it and,2,1095,"[805, 845, 1095, 1289]",SG56.tsv
have my fill,3,1152,"[1151, 1152]",SG56.tsv
get a little,3,1167,"[564, 1167]",SG56.tsv
well it's,2,1129,"[364, 1129, 1174, 1180, 1618]",SG56.tsv
well it's good,3,1180,"[1174, 1180]",SG56.tsv
yeah i think so,4,1187,"[593, 1187, 1206]",SG56.tsv
count,1,1237,"[1230, 1234, 1236, 1237]",SG56.tsv
dunno,1,1664,"[771, 1234, 1664]",SG56.tsv
he just,2,1713,"[1234, 1713]",SG56.tsv
that's what i like about it,6,1465,"[1252, 1465]",SG56.tsv
hottest,1,1273,"[467, 469, 1273]",SG56.tsv
a friend,2,1331,"[1273, 1331]",SG56.tsv
you're not pay,3,1558,"[1289, 1558]",SG56.tsv
and a,2,1291,"[173, 192, 243, 1291]",SG56.tsv
they'll,1,1325,"[1291, 1325]",SG56.tsv
charge,1,1501,"[1291, 1501, 1569, 1571, 1614]",SG56.tsv
tax,1,1560,"[1291, 1560, 1562]",SG56.tsv
of course,2,1300,"[20, 82, 1300]",SG56.tsv
extra,1,1656,"[1302, 1656, 1689]",SG56.tsv
the dam or,3,1315,"[1314, 1315]",SG56.tsv
the dam,2,1314,"[1313, 1314, 1315, 1368]",SG56.tsv
yeah that's,2,1319,"[476, 478, 1319, 1535, 1594, 1688]",SG56.tsv
they know what they'll accept,5,1326,"[1325, 1326]",SG56.tsv
they know,2,1325,"[1323, 1325, 1326, 1670]",SG56.tsv
twenty,1,1330,"[463, 521, 1320, 1330, 1382, 1562]",SG56.tsv
they'd,1,1335,"[1254, 1334, 1335]",SG56.tsv
if you,2,1337,"[64, 321, 606, 1029, 1245, 1337, 1405, 1457, 1498, 1521, 1562, 1610, 1624, 1626, 1634]",SG56.tsv
push,1,1337,"[726, 1337]",SG56.tsv
why not,2,1341,"[32, 173, 1340, 1341, 1357, 1650]",SG56.tsv
cyprus,1,1343,"[1339, 1343, 1369, 1401, 1403, 1411, 1424, 1425, 1426, 1432, 1489]",SG56.tsv
in cyprus,2,1424,"[1343, 1424, 1425, 1426, 1489]",SG56.tsv
i'd,1,1349,"[121, 301, 1349, 1363, 1403, 1518, 1527, 1626]",SG56.tsv
say no,2,1349,"[1346, 1349, 1662]",SG56.tsv
it might,2,1353,"[739, 1353]",SG56.tsv
it be a,3,1357,"[1117, 1246, 1357, 1632]",SG56.tsv
get what,2,1364,"[735, 1364]",SG56.tsv
water,1,1364,"[1363, 1364, 1365, 1372, 1660, 1661, 1662]",SG56.tsv
well they,2,1367,"[1325, 1367, 1497]",SG56.tsv
yeah yeah i,3,1370,"[422, 1370, 1479]",SG56.tsv
hill,1,1481,"[1370, 1481]",SG56.tsv
seem,1,1378,"[540, 1162, 1378]",SG56.tsv
just go,2,1396,"[206, 1396, 1521, 1528, 1695]",SG56.tsv
yeah i think,3,1187,"[177, 593, 1187, 1206, 1475]",SG56.tsv
airbnb,1,1498,"[1350, 1498, 1501, 1511, 1521, 1528, 1554, 1555, 1585, 1622, 1624]",SG56.tsv
depend,1,866,"[835, 866, 869, 1502]",SG56.tsv
property,1,1506,"[695, 1310, 1422, 1424, 1506, 1624]",SG56.tsv
when we,2,1534,"[623, 1254, 1262, 1534]",SG56.tsv
and when,2,1662,"[1534, 1662]",SG56.tsv
thirty percent,2,1547,"[1536, 1547]",SG56.tsv
percent,1,1562,"[1536, 1539, 1546, 1562]",SG56.tsv
off the,2,1542,"[239, 1491, 1542, 1544, 1546]",SG56.tsv
and he,2,1555,"[1382, 1555, 1713]",SG56.tsv
we be,2,1565,"[829, 1172, 1254, 1262, 1565]",SG56.tsv
five,1,1571,"[463, 521, 1377, 1571]",SG56.tsv
gonna have,2,1599,"[1149, 1599]",SG56.tsv
think they're,2,1700,"[1601, 1700]",SG56.tsv
cor,1,1605,"[45, 1605]",SG56.tsv
the strength of,3,1650,"[1643, 1650]",SG56.tsv
milk,1,1662,"[1645, 1647, 1662]",SG56.tsv
the time,2,1649,"[462, 726, 1027, 1649, 1708]",SG56.tsv
know i'm,2,1655,"[761, 1655]",SG56.tsv
up with,2,1655,"[1128, 1655]",SG56.tsv
end,1,1655,"[1491, 1622, 1655]",SG56.tsv
lot of,2,1650,"[334, 335, 879, 1027, 1175, 1614, 1650, 1659]",SG56.tsv
of these,2,1659,"[1656, 1659]",SG56.tsv
should just,2,1661,"[1660, 1661]",SG56.tsv
many people,2,373,"[251, 373, 1663]",SG56.tsv
course,1,1669,"[20, 82, 1669]",SG56.tsv
or whatever,2,1669,"[1562, 1669]",SG56.tsv
apps,1,1713,"[1673, 1713]",SG56.tsv
they want,2,1675,"[188, 1103, 1630, 1675, 1702]",SG56.tsv
facebook,1,1702,"[1677, 1681, 1702]",SG56.tsv
good cos,2,1679,"[1524, 1679]",SG56.tsv
what they're,2,1685,"[1334, 1685]",SG56.tsv
hit,1,1709,"[1687, 1709, 1711]",SG56.tsv
put in,2,1703,"[301, 1254, 1703]",SG56.tsv
be out,2,1703,"[478, 562, 1382, 1703]",SG56.tsv
the fire,2,1719,"[1703, 1719]",SG56.tsv
automate,1,1719,"[1703, 1719]",SG56.tsv
what a,2,1705,"[339, 460, 1705]",SG56.tsv
what time,2,1705,"[891, 1705]",SG56.tsv
put your,2,1711,"[1705, 1711]",SG56.tsv
app,1,1713,"[1705, 1713, 1722]",SG56.tsv
of it,2,1650,"[616, 786, 1049, 1650, 1716]",SG56.tsv
into it,2,1722,"[330, 364, 1722]",SG56.tsv
the facebook,2,1722,"[1702, 1722]",SG56.tsv
croquettes,1,3,"[0, 3]",SG56.tsv
well i suppose,3,1608,"[0, 1608]",SG56.tsv
teach,1,929,"[19, 929, 1000, 1001, 1006, 1072, 1074]",SG56.tsv
kind of,2,31,"[5, 31, 33, 54, 58, 72, 162, 182, 553, 554, 775, 797, 837, 930, 972, 992, 1006, 1008, 1012, 1018, 1020, 1076, 1081, 1100, 1143, 1151, 1167, 1209, 1238, 1260, 1344, 1350, 1353, 1370, 1411, 1487, 1624]",SG56.tsv
euro,1,521,"[31, 521]",SG56.tsv
we can,2,833,"[33, 833]",SG56.tsv
just kind of,3,1624,"[33, 992, 1006, 1020, 1076, 1624]",SG56.tsv
to go with,3,188,"[38, 188]",SG56.tsv
to go,2,333,"[38, 333, 1008, 1078, 1703]",SG56.tsv
get coffee,2,75,"[42, 75]",SG56.tsv
egg,1,82,"[44, 82, 89, 104, 118, 159]",SG56.tsv
egg and,2,110,"[44, 110, 159]",SG56.tsv
i've just,2,1598,"[54, 90, 1598]",SG56.tsv
go for that,3,58,"[50, 58]",SG56.tsv
for that,2,1585,"[58, 1585]",SG56.tsv
he's,1,1199,"[70, 1199, 1230, 1235, 1382, 1511, 1557]",SG56.tsv
south,1,1229,"[70, 1229]",SG56.tsv
come out,2,706,"[79, 441, 706, 952, 1051, 1378]",SG56.tsv
they could,2,1103,"[86, 766, 1103]",SG56.tsv
be all,2,1119,"[86, 1119]",SG56.tsv
this be,2,1313,"[95, 410, 656, 658, 1313, 1382]",SG56.tsv
move on,2,255,"[97, 255]",SG56.tsv
move,1,1407,"[97, 374, 447, 1407, 1411, 1590, 1608]",SG56.tsv
yeah maybe,2,1456,"[97, 483, 1456]",SG56.tsv
make any difference,3,1323,"[111, 1323]",SG56.tsv
need it,2,502,"[122, 318, 502]",SG56.tsv
don't really,2,632,"[122, 632, 1343]",SG56.tsv
we get,2,596,"[125, 596, 1018, 1262, 1590]",SG56.tsv
if we,2,835,"[125, 835]",SG56.tsv
