Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
yeah but,2,350,"[52, 173, 291, 330, 349, 350, 494, 507, 522, 550, 583, 684, 761, 779, 789, 826, 934, 941, 942, 1061, 1077, 1100]",SJNC.tsv
three months,2,350,"[343, 345, 350]",SJNC.tsv
assault,1,353,"[352, 353]",SJNC.tsv
help,1,411,"[370, 410, 411, 776, 786, 801, 810]",SJNC.tsv
that's that's,2,626,"[372, 626]",SJNC.tsv
i think you,3,382,"[205, 382, 436, 656, 762]",SJNC.tsv
things,1,647,"[382, 541, 647, 1113]",SJNC.tsv
know what,2,86,"[84, 86, 165, 393, 435, 787, 801, 1040, 1051, 1064, 1085, 1093]",SJNC.tsv
i don't know what,4,393,"[85, 86, 393, 1040, 1051, 1085, 1093]",SJNC.tsv
do you know,3,801,"[396, 398, 801]",SJNC.tsv
it wasn't,2,400,"[345, 349, 400, 502, 556, 743]",SJNC.tsv
i don't think,3,402,"[222, 402, 680, 723, 806]",SJNC.tsv
don't think,2,793,"[402, 680, 793, 806]",SJNC.tsv
like i,2,404,"[347, 404, 653, 656, 681, 882, 887, 976]",SJNC.tsv
sit,1,509,"[404, 414, 509, 634, 852]",SJNC.tsv
sit here,2,634,"[404, 634]",SJNC.tsv
work,1,405,"[404, 405, 407, 782, 811, 976]",SJNC.tsv
well i've,2,404,"[47, 404, 995]",SJNC.tsv
i have to,3,479,"[408, 479, 490, 806]",SJNC.tsv
have to,2,408,"[180, 291, 407, 408, 410, 427, 479, 490, 575, 672, 778, 796, 806]",SJNC.tsv
that's not,2,412,"[38, 173, 314, 412, 494, 582, 653, 724, 759, 993, 1100]",SJNC.tsv
don't know,2,165,"[85, 131, 165, 223, 424, 435, 453, 525, 548, 549, 634, 743, 787, 870, 889, 935, 1022, 1034, 1036, 1040, 1044, 1046, 1047, 1052, 1053, 1062, 1075, 1085, 1092, 1093, 1111, 1117, 1123]",SJNC.tsv
i just don't,3,642,"[424, 642]",SJNC.tsv
know how,2,1041,"[424, 1041, 1062]",SJNC.tsv
it's the,2,426,"[27, 426]",SJNC.tsv
need,1,428,"[52, 428, 433, 593, 627, 633, 647, 652, 678, 680, 837, 839, 885, 925]",SJNC.tsv
need to,2,428,"[171, 428, 433, 592, 593, 621, 624, 627, 633, 680, 837, 839, 885, 925]",SJNC.tsv
i just,2,466,"[424, 428, 466, 642, 677, 698]",SJNC.tsv
with it,2,430,"[89, 411, 430, 470]",SJNC.tsv
idea,1,430,"[152, 251, 430, 809, 1128]",SJNC.tsv
start,1,436,"[430, 436, 439, 461, 708, 727, 739, 748, 807, 986]",SJNC.tsv
i need to,3,433,"[171, 433, 592, 621, 624, 627, 680]",SJNC.tsv
yeah and,2,433,"[152, 255, 433, 550, 930, 974]",SJNC.tsv
and i,2,433,"[188, 433, 502, 642, 878, 881, 884, 906, 983, 988]",SJNC.tsv
don't know what,3,393,"[85, 165, 393, 435, 787, 1040, 1051, 1085, 1093]",SJNC.tsv
read,1,458,"[435, 458, 461, 464, 466, 647, 653]",SJNC.tsv
yeah i've,2,440,"[178, 192, 194, 196, 208, 329, 440, 711, 714, 862, 996]",SJNC.tsv
stuff,1,457,"[441, 457, 475, 486, 600, 847, 849, 850, 855, 912, 921, 923, 1065, 1070]",SJNC.tsv
a film,2,458,"[441, 458, 465, 548]",SJNC.tsv
and i've,2,650,"[441, 650, 884]",SJNC.tsv
and stuff,2,486,"[441, 486, 912, 1065, 1070]",SJNC.tsv
depend,1,762,"[450, 668, 762, 763, 764, 1024]",SJNC.tsv
depend on,2,764,"[450, 668, 764]",SJNC.tsv
change,1,454,"[196, 454, 610, 955, 995, 996, 997, 1003, 1006, 1013, 1027]",SJNC.tsv
i be gonna do,4,454,"[233, 454, 877, 879]",SJNC.tsv
with my,2,581,"[469, 581]",SJNC.tsv
chicken,1,501,"[121, 132, 496, 501]",SJNC.tsv
hearts,1,502,"[501, 502]",SJNC.tsv
ones,1,896,"[505, 609, 674, 896, 898, 1013]",SJNC.tsv
see everything,2,647,"[507, 647]",SJNC.tsv
easier,1,681,"[507, 681, 921, 966]",SJNC.tsv
but it's,2,857,"[507, 857, 925]",SJNC.tsv
it's easier to,3,914,"[507, 914, 966]",SJNC.tsv
creepy,1,512,"[416, 418, 457, 511, 512, 513, 514]",SJNC.tsv
the er,2,517,"[302, 517]",SJNC.tsv
friend,1,517,"[363, 517]",SJNC.tsv
sardines,1,518,"[517, 518, 525, 530, 534]",SJNC.tsv
the name,2,544,"[517, 544]",SJNC.tsv
name,1,544,"[517, 544]",SJNC.tsv
like the,2,517,"[4, 448, 517, 957, 959, 1016, 1097]",SJNC.tsv
it i,2,983,"[517, 966, 983, 988, 990]",SJNC.tsv
they're like,2,519,"[308, 519, 596, 698, 704]",SJNC.tsv
they're,1,519,"[308, 371, 519, 529, 532, 596, 629, 635, 698, 704, 787, 799, 856, 934, 1003, 1006, 1013, 1054]",SJNC.tsv
this big,2,519,"[500, 504, 506, 519]",SJNC.tsv
oh i,2,285,"[127, 285, 466, 525, 709]",SJNC.tsv
little,1,528,"[395, 528, 529, 541, 553, 709]",SJNC.tsv
eat,1,530,"[188, 383, 530, 536, 540, 864, 906, 923, 940, 951]",SJNC.tsv
all the,2,530,"[291, 373, 530, 625, 684]",SJNC.tsv
like oh,2,532,"[234, 360, 532, 541, 709, 884, 940, 971]",SJNC.tsv
small,1,532,"[518, 532]",SJNC.tsv
they just,2,640,"[532, 640, 772]",SJNC.tsv
and they,2,635,"[532, 550, 635, 902]",SJNC.tsv
oh yeah,2,541,"[5, 138, 287, 360, 409, 453, 541, 550, 646, 709, 807, 814, 854, 886, 971]",SJNC.tsv
we be,2,541,"[84, 541, 550, 660, 826, 884]",SJNC.tsv
and get,2,541,"[171, 385, 399, 541, 624, 627, 680]",SJNC.tsv
call,1,541,"[229, 351, 541, 563, 699, 1085, 1093]",SJNC.tsv
be like oh,3,541,"[234, 360, 541, 709, 884]",SJNC.tsv
be like,2,541,"[231, 234, 275, 308, 343, 347, 360, 367, 369, 399, 427, 464, 465, 473, 476, 509, 527, 540, 541, 546, 572, 610, 612, 653, 672, 681, 708, 709, 743, 871, 884, 906, 1127]",SJNC.tsv
literally,1,411,"[255, 411, 500, 541, 902]",SJNC.tsv
and she be like,4,541,"[308, 541]",SJNC.tsv
she be like,3,541,"[343, 541, 653]",SJNC.tsv
she be,2,541,"[355, 541, 653, 834]",SJNC.tsv
have a,2,541,"[169, 180, 482, 484, 541, 710, 792, 899, 941, 984, 1036]",SJNC.tsv
yeah we,2,484,"[482, 484, 541, 807]",SJNC.tsv
be literally,2,541,"[500, 541]",SJNC.tsv
they be,2,541,"[526, 539, 541, 550, 694, 868, 870, 902, 906, 937]",SJNC.tsv
i think they be,4,541,"[539, 541]",SJNC.tsv
be have,2,603,"[541, 603, 874, 882]",SJNC.tsv
like they,2,632,"[541, 632, 634]",SJNC.tsv
my mum,2,647,"[541, 575, 647, 651, 675]",SJNC.tsv
cos we be,3,660,"[541, 660, 884]",SJNC.tsv
come back,2,881,"[541, 881]",SJNC.tsv
they be literally,3,902,"[541, 902]",SJNC.tsv
to buy,2,914,"[541, 914]",SJNC.tsv
i don't even know,4,543,"[84, 419, 543]",SJNC.tsv
but erm,2,684,"[550, 684]",SJNC.tsv
yeah but with,3,1061,"[550, 1061]",SJNC.tsv
like it,2,552,"[214, 461, 552, 634, 642, 966, 976, 981, 990]",SJNC.tsv
sardine,1,552,"[484, 524, 552]",SJNC.tsv
eye,1,576,"[552, 568, 575, 576, 580, 581, 588, 616, 627, 655, 668, 672, 680]",SJNC.tsv
you could,2,762,"[552, 762, 766, 810, 856]",SJNC.tsv
and it's,2,553,"[300, 319, 553, 772, 981, 1076, 1089]",SJNC.tsv
really weird,2,553,"[446, 509, 553]",SJNC.tsv
it's really,2,959,"[553, 959]",SJNC.tsv
no it,2,556,"[315, 347, 556]",SJNC.tsv
no it wasn't,3,556,"[502, 556]",SJNC.tsv
bad,1,935,"[556, 575, 655, 935, 936]",SJNC.tsv
i didn't like,3,560,"[461, 560]",SJNC.tsv
biology,1,560,"[478, 480, 509, 560]",SJNC.tsv
friend's,1,568,"[337, 568]",SJNC.tsv
he be,2,568,"[509, 568, 708]",SJNC.tsv
pop,1,738,"[568, 738]",SJNC.tsv
it be like,3,572,"[234, 347, 399, 572, 1127]",SJNC.tsv
no it be,3,572,"[315, 347, 572]",SJNC.tsv
be really,2,572,"[418, 446, 463, 509, 572, 655, 752, 1021]",SJNC.tsv
funny,1,573,"[572, 573, 632, 634, 1076]",SJNC.tsv
not really,2,724,"[572, 724]",SJNC.tsv
sound,1,575,"[573, 575, 940]",SJNC.tsv
have like,2,575,"[493, 575, 647]",SJNC.tsv
so she,2,647,"[575, 647, 674]",SJNC.tsv
good,1,582,"[16, 463, 582, 743, 788, 856, 953, 968]",SJNC.tsv
contact,1,592,"[587, 592, 595, 615, 617, 624, 629, 681, 684]",SJNC.tsv
contact lenses,2,595,"[592, 595, 615]",SJNC.tsv
make of,2,1038,"[595, 1038, 1051]",SJNC.tsv
out of,2,597,"[197, 208, 212, 222, 597, 598, 599, 603, 753, 902]",SJNC.tsv
be make,2,597,"[465, 597, 598, 603, 1051]",SJNC.tsv
use,1,597,"[534, 597, 598, 729, 739, 843, 1002]",SJNC.tsv
be make out of,4,598,"[597, 598, 603]",SJNC.tsv
be they,2,633,"[597, 633, 888, 1007]",SJNC.tsv
glass,1,609,"[598, 603, 609, 610, 622, 627, 628, 630, 632, 633, 647, 650, 668, 677, 679, 681, 767, 798, 979]",SJNC.tsv
never have,2,859,"[609, 859, 941, 1036]",SJNC.tsv
no no,2,613,"[212, 533, 613, 942, 1019, 1042]",SJNC.tsv
i need to go,4,627,"[171, 627, 680]",SJNC.tsv
actually,1,627,"[261, 461, 627, 739, 813, 938, 955, 1002, 1132]",SJNC.tsv
my eye,2,627,"[581, 588, 627, 680]",SJNC.tsv
wear glass,2,627,"[622, 627, 628]",SJNC.tsv
i need to go and get,6,627,"[624, 627, 680]",SJNC.tsv
less effort to,3,628,"[627, 628]",SJNC.tsv
wear,1,622,"[617, 622, 627, 628, 632, 644, 647, 650, 681, 684]",SJNC.tsv
effort,1,855,"[627, 855, 857]",SJNC.tsv
it just,2,639,"[634, 639, 986]",SJNC.tsv
they do,2,639,"[636, 639]",SJNC.tsv
my mum have,3,651,"[647, 651]",SJNC.tsv
but that's not,3,653,"[173, 494, 653, 759, 1100]",SJNC.tsv
be like i,3,653,"[347, 653, 681]",SJNC.tsv
be just like,3,653,"[349, 653]",SJNC.tsv
can't read,2,653,"[647, 653]",SJNC.tsv
she doesn't,2,653,"[648, 650, 653, 816]",SJNC.tsv
but that's,2,448,"[173, 448, 494, 653, 660, 751, 759, 1100]",SJNC.tsv
tablets,1,664,"[653, 664]",SJNC.tsv
that's not really,3,724,"[653, 724]",SJNC.tsv
just like,2,653,"[349, 629, 653, 709, 826, 916]",SJNC.tsv
head,1,668,"[302, 668, 672, 1040]",SJNC.tsv
like she,2,668,"[369, 668]",SJNC.tsv
of the,2,668,"[199, 369, 598, 668, 1038, 1044]",SJNC.tsv
sometimes,1,668,"[634, 642, 668, 674, 988]",SJNC.tsv
you look,2,769,"[668, 769, 957, 959]",SJNC.tsv
of her,2,783,"[668, 783]",SJNC.tsv
and like,2,668,"[476, 668, 796, 813, 881, 894, 923]",SJNC.tsv
dunno,1,677,"[3, 321, 677, 709, 887, 981, 1035]",SJNC.tsv
don't want,2,677,"[130, 677, 1002]",SJNC.tsv
don't want glass,3,681,"[677, 681]",SJNC.tsv
so i,2,680,"[109, 222, 499, 680, 806, 864, 881, 966, 988]",SJNC.tsv
obviously,1,682,"[449, 457, 682, 778, 820]",SJNC.tsv
can't see,2,682,"[620, 647, 649, 682]",SJNC.tsv
hungry,1,689,"[687, 689]",SJNC.tsv
the other one,3,691,"[385, 387, 691]",SJNC.tsv
a little,2,709,"[395, 709]",SJNC.tsv
like you're,2,709,"[509, 709]",SJNC.tsv
we'll,1,709,"[13, 709, 855]",SJNC.tsv
since,1,711,"[605, 711, 741]",SJNC.tsv
exercise,1,724,"[714, 719, 724]",SJNC.tsv
gym,1,785,"[729, 785]",SJNC.tsv
the gym,2,785,"[739, 785]",SJNC.tsv
that's cos,2,744,"[660, 744]",SJNC.tsv
cos it's,2,753,"[744, 753, 885, 933, 964]",SJNC.tsv
maybe that's,2,829,"[744, 829]",SJNC.tsv
term time,2,753,"[749, 753]",SJNC.tsv
the whole,2,751,"[326, 751]",SJNC.tsv
normally,1,751,"[24, 647, 751]",SJNC.tsv
unless,1,754,"[705, 754]",SJNC.tsv
child,1,756,"[754, 756, 757, 762, 793]",SJNC.tsv
take,1,499,"[186, 442, 499, 767, 778, 792, 793]",SJNC.tsv
take your,2,793,"[767, 793]",SJNC.tsv
and it's like,3,772,"[319, 772, 981]",SJNC.tsv
your hair,2,961,"[772, 961, 969]",SJNC.tsv
hair,1,983,"[772, 969, 983]",SJNC.tsv
but it,2,776,"[208, 349, 379, 465, 743, 776]",SJNC.tsv
it doesn't,2,776,"[316, 573, 776, 988]",SJNC.tsv
you don't,2,787,"[130, 214, 457, 787]",SJNC.tsv
to go,2,796,"[171, 796, 837, 839]",SJNC.tsv
ice,1,796,"[285, 545, 796]",SJNC.tsv
might,1,796,"[21, 26, 180, 457, 738, 764, 793, 794, 796, 811, 890, 892, 896, 955, 988, 1027, 1132]",SJNC.tsv
to go and,3,796,"[624, 796]",SJNC.tsv
earlier,1,796,"[662, 796, 826, 874]",SJNC.tsv
i might,2,796,"[180, 738, 796, 811, 955, 988]",SJNC.tsv
in my,2,799,"[302, 534, 588, 799, 884]",SJNC.tsv
six tomorrow,2,811,"[806, 811]",SJNC.tsv
have just,2,810,"[756, 810]",SJNC.tsv
tomorrow,1,806,"[152, 806, 810, 811]",SJNC.tsv
cos you,2,1041,"[810, 1041]",SJNC.tsv
hear,1,169,"[167, 169, 816, 824, 825, 826]",SJNC.tsv
can hear,2,825,"[824, 825]",SJNC.tsv
laugh,1,825,"[824, 825]",SJNC.tsv
we have,2,834,"[326, 482, 484, 710, 834, 841, 860, 861, 997]",SJNC.tsv
onions,1,841,"[9, 841, 843, 856, 868, 871]",SJNC.tsv
gravy,1,848,"[846, 848, 857]",SJNC.tsv
not make,2,853,"[851, 853, 855]",SJNC.tsv
get an onion,3,863,"[862, 863]",SJNC.tsv
an onion,2,867,"[863, 867]",SJNC.tsv
throw,1,872,"[293, 322, 872]",SJNC.tsv
away,1,872,"[293, 373, 475, 647, 762, 766, 819, 872, 881]",SJNC.tsv
no i,2,874,"[171, 220, 242, 490, 795, 874, 875, 1044]",SJNC.tsv
food,1,874,"[186, 539, 839, 874]",SJNC.tsv
leave,1,874,"[490, 695, 874, 879, 882, 884]",SJNC.tsv
through the,2,881,"[874, 881]",SJNC.tsv
open it,2,878,"[220, 878]",SJNC.tsv
yeah that's,2,878,"[608, 626, 878, 1127]",SJNC.tsv
wanna,1,878,"[730, 878]",SJNC.tsv
open,1,878,"[827, 878, 887]",SJNC.tsv
realise,1,882,"[446, 536, 540, 882]",SJNC.tsv
ago,1,882,"[703, 882, 884]",SJNC.tsv
i only,2,882,"[864, 882]",SJNC.tsv
i like,2,881,"[152, 881, 882]",SJNC.tsv
we be talk about,4,884,"[84, 884]",SJNC.tsv
even,1,884,"[84, 419, 884, 932]",SJNC.tsv
shop,1,884,"[243, 837, 839, 884, 903]",SJNC.tsv
i be like,3,884,"[367, 369, 540, 610, 612, 681, 884, 906]",SJNC.tsv
talk about,2,876,"[662, 876, 884]",SJNC.tsv
be probably,2,1032,"[884, 1032]",SJNC.tsv
on the side,3,885,"[868, 881, 885]",SJNC.tsv
side,1,971,"[868, 881, 885, 970, 971, 973, 983, 988, 1009, 1011]",SJNC.tsv
and then like,3,1061,"[885, 1061]",SJNC.tsv
and then i,3,887,"[188, 233, 461, 887, 993]",SJNC.tsv
i know,2,887,"[233, 239, 374, 417, 623, 643, 688, 689, 887, 1039, 1044, 1064]",SJNC.tsv
have an,2,887,"[499, 887]",SJNC.tsv
that i,2,887,"[544, 887]",SJNC.tsv
packet,1,887,"[850, 855, 887]",SJNC.tsv
then i,2,881,"[188, 881, 887, 993]",SJNC.tsv
like three,2,903,"[102, 903]",SJNC.tsv
together,1,903,"[371, 903]",SJNC.tsv
end,1,903,"[457, 903]",SJNC.tsv
another,1,903,"[465, 903]",SJNC.tsv
if we,2,903,"[862, 903]",SJNC.tsv
bananas,1,903,"[900, 903, 908]",SJNC.tsv
the freezer yeah,3,919,"[918, 919]",SJNC.tsv
need to go,3,837,"[171, 624, 627, 680, 837, 839, 925]",SJNC.tsv
the fridge,2,925,"[881, 921, 925, 930, 932, 934]",SJNC.tsv
but they,2,930,"[634, 906, 930]",SJNC.tsv
fit,1,930,"[916, 930]",SJNC.tsv
carrots,1,935,"[291, 930, 932, 935, 936, 939, 940, 941, 946]",SJNC.tsv
they've,1,932,"[610, 932, 935, 940, 1019]",SJNC.tsv
of time,2,932,"[686, 932]",SJNC.tsv
go off,2,942,"[932, 935, 942, 951]",SJNC.tsv
but if,2,934,"[475, 934, 1118]",SJNC.tsv
money,1,958,"[938, 958, 1063]",SJNC.tsv
yeah they,2,897,"[526, 636, 897, 947, 1069]",SJNC.tsv
they go,2,947,"[897, 942, 944, 947, 948, 951]",SJNC.tsv
so i think,3,966,"[109, 222, 966, 988]",SJNC.tsv
don't like it,3,966,"[214, 634, 642, 966, 990]",SJNC.tsv
can just,2,923,"[255, 642, 923, 966, 990]",SJNC.tsv
it out,2,966,"[502, 966, 990]",SJNC.tsv
just get,2,966,"[610, 966, 971]",SJNC.tsv
it cut,2,966,"[614, 966, 993]",SJNC.tsv
cut,1,966,"[614, 966]",SJNC.tsv
for a,2,966,"[632, 755, 756, 881, 966]",SJNC.tsv
i can just,3,966,"[642, 966, 990]",SJNC.tsv
a while,2,966,"[642, 966]",SJNC.tsv
it like,2,976,"[22, 976, 1045]",SJNC.tsv
part,1,984,"[969, 983, 984, 988]",SJNC.tsv
it and,2,988,"[231, 233, 326, 461, 480, 509, 988]",SJNC.tsv
but the,2,988,"[498, 598, 897, 898, 988]",SJNC.tsv
fridge,1,973,"[881, 921, 925, 930, 932, 934, 973, 988]",SJNC.tsv
or the,2,988,"[921, 988]",SJNC.tsv
part it,2,988,"[983, 988]",SJNC.tsv
a side,2,988,"[983, 988]",SJNC.tsv
just be,2,1053,"[988, 1053]",SJNC.tsv
i don't like it,4,990,"[634, 990]",SJNC.tsv
what i,2,993,"[84, 752, 993]",SJNC.tsv
could get,2,993,"[80, 95, 762, 766, 993]",SJNC.tsv
that's not what,3,993,"[173, 993]",SJNC.tsv
mean,1,473,"[205, 357, 465, 473, 476, 496, 610, 656, 939, 983, 993, 1048]",SJNC.tsv
i mean,2,993,"[357, 473, 476, 939, 983, 993]",SJNC.tsv
well we,2,860,"[21, 61, 80, 95, 161, 860, 910, 997]",SJNC.tsv
exact change,2,997,"[995, 996, 997]",SJNC.tsv
aren't they,2,1004,"[518, 1004]",SJNC.tsv
be twelve,2,1009,"[71, 1009]",SJNC.tsv
it's gonna be,3,1009,"[510, 1009]",SJNC.tsv
gonna be,2,1009,"[510, 743, 752, 1008, 1009, 1026]",SJNC.tsv
depend on the,3,1024,"[764, 1024]",SJNC.tsv
they have,2,1026,"[902, 1026]",SJNC.tsv
gold,1,1026,"[1014, 1015, 1026, 1028, 1030, 1032, 1036, 1038, 1039, 1053]",SJNC.tsv
be gold,2,1032,"[1026, 1032]",SJNC.tsv
slightly,1,1031,"[201, 208, 1031]",SJNC.tsv
but i don't,3,743,"[222, 743, 1044]",SJNC.tsv
know the,2,1041,"[1039, 1041, 1044]",SJNC.tsv
number,1,1041,"[11, 1041, 1044]",SJNC.tsv
but i don't know,4,1044,"[743, 1044, 1053]",SJNC.tsv
don't know it's,3,1046,"[548, 1046]",SJNC.tsv
far,1,1046,"[647, 819, 1046]",SJNC.tsv
silver,1,1048,"[1017, 1018, 1048]",SJNC.tsv
get a lot of,4,1063,"[465, 1063]",SJNC.tsv
copper,1,1063,"[1053, 1057, 1061, 1063, 1065, 1066, 1074, 1077, 1100, 1102, 1110, 1113, 1115, 1118, 1121]",SJNC.tsv
like copper,2,1065,"[1053, 1065, 1066]",SJNC.tsv
roof,1,1074,"[1070, 1074]",SJNC.tsv
's,1,1077,"[326, 563, 1077, 1089]",SJNC.tsv
you know like,3,1079,"[347, 957, 1016, 1079]",SJNC.tsv
like what,2,1094,"[77, 427, 1094]",SJNC.tsv
green,1,1094,"[902, 1076, 1087, 1094, 1096, 1097, 1098, 1108, 1112, 1113, 1118, 1119]",SJNC.tsv
black,1,1115,"[902, 1089, 1115]",SJNC.tsv
sure it's,2,1119,"[216, 1119]",SJNC.tsv
well maybe that's,3,1121,"[829, 1121]",SJNC.tsv
if you burn copper,4,1121,"[1118, 1121]",SJNC.tsv
colour,1,1130,"[1123, 1130]",SJNC.tsv
might be,2,1132,"[26, 890, 892, 1132]",SJNC.tsv
nine inch pizzas,3,34,"[12, 25, 34]",SJNC.tsv
nine,1,80,"[12, 25, 34, 36, 37, 44, 61, 78, 80, 807, 1045]",SJNC.tsv
be you,2,398,"[12, 299, 398, 545, 552, 832, 969, 1000]",SJNC.tsv
chip and,2,17,"[7, 17, 134]",SJNC.tsv
price of,2,34,"[23, 34]",SJNC.tsv
well yeah,2,152,"[23, 152]",SJNC.tsv
be the one,3,28,"[4, 28]",SJNC.tsv
eighteen,1,32,"[31, 32, 124]",SJNC.tsv
two nine inch pizzas,4,37,"[34, 37]",SJNC.tsv
four ninety,2,38,"[37, 38]",SJNC.tsv
five sixty,2,38,"[37, 38]",SJNC.tsv
the chip,2,44,"[4, 7, 44, 111]",SJNC.tsv
but you,2,291,"[44, 291, 520]",SJNC.tsv
i can deal,3,470,"[49, 470, 475]",SJNC.tsv
drink be,2,155,"[51, 155]",SJNC.tsv
shall,1,231,"[56, 78, 96, 231]",SJNC.tsv
ninety,1,72,"[38, 72, 73]",SJNC.tsv
sixty,1,72,"[38, 72]",SJNC.tsv
oh god,2,129,"[72, 129, 570]",SJNC.tsv
yeah if,2,476,"[81, 476, 739]",SJNC.tsv
you think,2,545,"[83, 545, 770]",SJNC.tsv
be that what,3,599,"[90, 599]",SJNC.tsv
want to,2,1002,"[90, 236, 541, 674, 1002]",SJNC.tsv
get cheese,2,113,"[92, 113]",SJNC.tsv
cheese,1,132,"[92, 111, 114, 132]",SJNC.tsv
thirteen fifty,2,110,"[98, 110]",SJNC.tsv
can we,2,155,"[111, 155, 174]",SJNC.tsv
as well,2,114,"[21, 114, 125, 135, 151, 152, 165, 191, 256, 296, 420, 691, 1069]",SJNC.tsv
i've get cheese,3,114,"[113, 114]",SJNC.tsv
i can deal with,4,470,"[116, 470, 475]",SJNC.tsv
fifty each,2,122,"[115, 122]",SJNC.tsv
caribbean,1,122,"[121, 122, 132, 174]",SJNC.tsv
only one fifty,3,125,"[122, 125]",SJNC.tsv
yeah well,2,124,"[13, 124, 752, 820]",SJNC.tsv
get two,2,15,"[13, 15, 139, 141]",SJNC.tsv
be only one,3,146,"[125, 146]",SJNC.tsv
last time,2,146,"[138, 146]",SJNC.tsv
twice,1,325,"[146, 325]",SJNC.tsv
one and,2,360,"[151, 360, 517]",SJNC.tsv
and then she,3,362,"[162, 362]",SJNC.tsv
ridgy,1,165,"[163, 165]",SJNC.tsv
yes please,2,174,"[119, 174]",SJNC.tsv
please,1,174,"[119, 174, 813]",SJNC.tsv
chicken and sweetcorn and,4,174,"[121, 174]",SJNC.tsv
chicken and sweetcorn,3,174,"[132, 174]",SJNC.tsv
fanta,1,174,"[155, 174]",SJNC.tsv
sorry,1,1005,"[174, 564, 1005]",SJNC.tsv
amount,1,179,"[24, 179, 1036]",SJNC.tsv
you have,2,183,"[169, 183, 185, 291, 407, 410, 427, 615]",SJNC.tsv
have cake,2,183,"[182, 183, 185]",SJNC.tsv
do you have,3,185,"[169, 185, 407, 615]",SJNC.tsv
i can't remember,3,191,"[70, 191, 988, 1114, 1125, 1127]",SJNC.tsv
as well i,3,191,"[165, 191]",SJNC.tsv
yeah oh my,3,277,"[191, 277]",SJNC.tsv
well i,2,446,"[165, 191, 324, 446, 476, 938, 1085]",SJNC.tsv
the other day,3,906,"[191, 834, 906]",SJNC.tsv
i can't remember what,4,1125,"[191, 1125, 1127]",SJNC.tsv
pound note,2,996,"[193, 996]",SJNC.tsv
anyway,1,281,"[211, 281, 839, 860]",SJNC.tsv
what you,2,240,"[24, 240]",SJNC.tsv
down the stairs,3,266,"[265, 266, 269, 274, 275]",SJNC.tsv
the stairs,2,815,"[265, 266, 269, 274, 275, 815, 816]",SJNC.tsv
pudding,1,286,"[190, 286]",SJNC.tsv
and walnut,2,388,"[288, 388]",SJNC.tsv
quite a,2,707,"[292, 707, 1063]",SJNC.tsv
some in,2,906,"[292, 906]",SJNC.tsv
quite,1,743,"[292, 707, 743, 933, 1023, 1046, 1054, 1063]",SJNC.tsv
one's,1,296,"[165, 296, 420]",SJNC.tsv
mouldy as well,3,420,"[296, 420, 691]",SJNC.tsv
disappoint,1,297,"[264, 277, 297, 690]",SJNC.tsv
oh okay,2,320,"[301, 320]",SJNC.tsv
bring it back,3,324,"[188, 324]",SJNC.tsv
age,1,442,"[324, 442, 545, 604]",SJNC.tsv
you can get them,4,520,"[328, 520]",SJNC.tsv
brother,1,563,"[331, 563, 568]",SJNC.tsv
someone be,2,473,"[350, 473]",SJNC.tsv
do like,2,382,"[190, 382, 719, 856, 988]",SJNC.tsv
think so,2,402,"[91, 402, 607, 680, 833]",SJNC.tsv
you have to,3,410,"[291, 407, 410, 427]",SJNC.tsv
you be,2,414,"[231, 360, 414, 876]",SJNC.tsv
don't know how,3,1062,"[424, 1062]",SJNC.tsv
i'm gonna,2,435,"[175, 293, 385, 435]",SJNC.tsv
it's just,2,470,"[443, 470, 561, 562, 981]",SJNC.tsv
and the,2,445,"[4, 7, 121, 231, 445, 653, 930]",SJNC.tsv
gonna do,2,830,"[233, 454, 830, 877, 879]",SJNC.tsv
deal with,2,470,"[469, 470, 475]",SJNC.tsv
like this,2,519,"[158, 519]",SJNC.tsv
oh i don't know,4,525,"[127, 525]",SJNC.tsv
you can get,3,525,"[520, 525]",SJNC.tsv
think of,2,530,"[527, 530, 545, 1091, 1094]",SJNC.tsv
be the,2,541,"[4, 28, 541, 691, 700, 1014, 1088]",SJNC.tsv
mum,1,541,"[186, 541, 575, 647, 651]",SJNC.tsv
be like oh yeah,4,541,"[360, 541, 709]",SJNC.tsv
fish,1,549,"[541, 549]",SJNC.tsv
be call,2,563,"[541, 563]",SJNC.tsv
they be like,3,906,"[541, 906]",SJNC.tsv
buy some,2,906,"[541, 906]",SJNC.tsv
of those,2,644,"[550, 644]",SJNC.tsv
full of,2,698,"[550, 698]",SJNC.tsv
when we be,3,826,"[550, 826]",SJNC.tsv
have to have,3,575,"[180, 575]",SJNC.tsv
to have,2,575,"[379, 575]",SJNC.tsv
learn,1,1127,"[587, 1127]",SJNC.tsv
lenses,1,599,"[592, 595, 599]",SJNC.tsv
test,1,627,"[169, 627, 680]",SJNC.tsv
go and get,3,624,"[385, 624, 627, 680]",SJNC.tsv
mark,1,653,"[186, 635, 653]",SJNC.tsv
be she,2,653,"[342, 653]",SJNC.tsv
doesn't like,2,675,"[653, 675]",SJNC.tsv
cos it,2,743,"[668, 743, 925, 1076]",SJNC.tsv
do this,2,672,"[458, 672, 988]",SJNC.tsv
i'm so,2,687,"[264, 295, 687, 690]",SJNC.tsv
and be,2,691,"[486, 691]",SJNC.tsv
you're just,2,826,"[709, 826, 935]",SJNC.tsv
eight,1,712,"[711, 712, 906, 908]",SJNC.tsv
