Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
side,1,584,"[7, 37, 584]",SHZP.tsv
wear,1,48,"[13, 48]",SHZP.tsv
wear that,2,116,"[13, 116]",SHZP.tsv
or a,2,62,"[17, 62, 239]",SHZP.tsv
always,1,106,"[17, 106, 454]",SHZP.tsv
for a,2,116,"[17, 116, 268, 288, 289, 317, 454, 562]",SHZP.tsv
red,1,129,"[17, 129]",SHZP.tsv
what's,1,48,"[23, 48, 162, 194, 266, 345]",SHZP.tsv
nothing,1,560,"[23, 560]",SHZP.tsv
just a,2,136,"[31, 49, 136]",SHZP.tsv
a few,2,236,"[31, 230, 236]",SHZP.tsv
yes,1,390,"[35, 37, 45, 70, 89, 91, 103, 126, 131, 143, 151, 170, 186, 226, 276, 280, 293, 325, 331, 353, 378, 390, 418, 420, 465, 507, 509, 527, 529, 531, 622, 638]",SHZP.tsv
of that,2,136,"[37, 136]",SHZP.tsv
be just,2,427,"[49, 65, 250, 427, 435]",SHZP.tsv
be er,2,110,"[58, 110, 141]",SHZP.tsv
be it's a,3,560,"[67, 560]",SHZP.tsv
in it,2,197,"[83, 155, 197]",SHZP.tsv
one be,2,125,"[99, 125]",SHZP.tsv
well they,2,591,"[99, 591]",SHZP.tsv
that's good,2,455,"[109, 455]",SHZP.tsv
definitely,1,119,"[57, 119]",SHZP.tsv
very nice,2,131,"[71, 131]",SHZP.tsv
game of throne,3,197,"[135, 197]",SHZP.tsv
tricky,1,199,"[151, 199]",SHZP.tsv
it's quite,2,199,"[153, 199, 608]",SHZP.tsv
i mean it's quite,4,334,"[153, 334]",SHZP.tsv
i mean it's,3,563,"[153, 563]",SHZP.tsv
it you know,3,155,"[57, 155]",SHZP.tsv
but you know,3,157,"[106, 157]",SHZP.tsv
that the,2,157,"[116, 157, 578]",SHZP.tsv
doesn't he,2,330,"[161, 330]",SHZP.tsv
be it,2,322,"[173, 322, 334, 388, 658]",SHZP.tsv
go out,2,586,"[175, 586]",SHZP.tsv
but you,2,194,"[106, 194, 266]",SHZP.tsv
read,1,200,"[195, 200, 202]",SHZP.tsv
visually,1,213,"[212, 213]",SHZP.tsv
mm just a,3,230,"[136, 230]",SHZP.tsv
that be,2,250,"[125, 250, 545, 546, 662]",SHZP.tsv
really it,2,252,"[57, 252]",SHZP.tsv
that's the,2,254,"[185, 254]",SHZP.tsv
you know he's,3,258,"[106, 258]",SHZP.tsv
he's do,2,258,"[110, 258]",SHZP.tsv
do some,2,266,"[102, 266]",SHZP.tsv
er they,2,266,"[213, 266]",SHZP.tsv
maybe,1,268,"[169, 268]",SHZP.tsv
a few months,3,268,"[236, 268]",SHZP.tsv
he have a,3,282,"[112, 282]",SHZP.tsv
he have,2,282,"[112, 282, 286, 291]",SHZP.tsv
only one,2,282,"[125, 282]",SHZP.tsv
erm he's,2,288,"[106, 288]",SHZP.tsv
he do,2,301,"[162, 301, 307, 331, 511]",SHZP.tsv
of erm,2,578,"[301, 578]",SHZP.tsv
i don't know,3,334,"[307, 334, 471]",SHZP.tsv
if they're,2,591,"[309, 591]",SHZP.tsv
do you know,3,317,"[112, 317]",SHZP.tsv
dance,1,334,"[317, 334]",SHZP.tsv
yes it,2,390,"[335, 388, 390]",SHZP.tsv
know what,2,345,"[110, 345]",SHZP.tsv
that come,2,584,"[361, 584]",SHZP.tsv
be i,2,591,"[363, 591]",SHZP.tsv
wasn't it,2,435,"[393, 426, 435, 439]",SHZP.tsv
it it,2,427,"[414, 427, 435, 552]",SHZP.tsv
the temperature,2,431,"[426, 431]",SHZP.tsv
a bite of,3,448,"[136, 448]",SHZP.tsv
long,1,454,"[112, 454, 457]",SHZP.tsv
that it's a,3,477,"[195, 477]",SHZP.tsv
where you,2,584,"[499, 584]",SHZP.tsv
a long,2,515,"[112, 515]",SHZP.tsv
she be,2,570,"[525, 570]",SHZP.tsv
that be so,3,546,"[545, 546]",SHZP.tsv
the s,2,611,"[112, 116, 611, 651]",SHZP.tsv
i bet,2,645,"[642, 645]",SHZP.tsv
