Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
love,1,184,"[96, 197, 494, 698]","[184, 204, 228, 261, 300, 358, 535, 699, 701, 741]",SEZ2.tsv,S0451,S0439
if you,2,259,"[96, 107, 119, 163, 165, 303, 357, 716, 768]","[259, 368]",SEZ2.tsv,S0451,S0439
know if,2,394,"[96, 460]",[394],SEZ2.tsv,S0451,S0439
think if,2,593,"[96, 107, 716]",[593],SEZ2.tsv,S0451,S0439
strange,1,703,[96],[703],SEZ2.tsv,S0451,S0439
person,1,721,"[96, 572]",[721],SEZ2.tsv,S0451,S0439
forty pound to,3,97,[97],"[7, 98]",SEZ2.tsv,S0451,S0439
to pay,2,97,[97],"[7, 91, 95]",SEZ2.tsv,S0451,S0439
you do,2,97,"[97, 165, 359]","[29, 140, 152, 368, 423, 581, 637, 641, 748, 785, 791, 328]",SEZ2.tsv,S0451,S0439
do you,2,97,"[97, 231, 238, 496, 696]","[57, 116, 124, 126, 140, 204, 214, 233, 241, 284, 296, 320, 328, 352, 374, 413, 415, 423, 647, 661, 795, 848]",SEZ2.tsv,S0451,S0439
pay,1,97,"[97, 159]","[91, 116, 95]",SEZ2.tsv,S0451,S0439
you do it,3,328,[97],[328],SEZ2.tsv,S0451,S0439
you don't,2,368,"[97, 173, 258, 357, 624, 732]","[368, 427, 625]",SEZ2.tsv,S0451,S0439
someone,1,477,"[97, 480, 572, 584, 668, 670, 768]",[477],SEZ2.tsv,S0451,S0439
need to,2,549,"[97, 516]",[549],SEZ2.tsv,S0451,S0439
to make,2,717,"[97, 177]","[717, 815]",SEZ2.tsv,S0451,S0439
get,1,107,"[107, 109, 125, 129, 131, 209, 275, 295, 351, 379, 390, 393, 480, 572, 624, 678, 708, 730, 740, 784, 792, 812, 851]","[3, 11, 13, 15, 29, 91, 104, 106, 122, 124, 154, 198, 230, 259, 282, 310, 358, 374, 463, 571, 579, 625, 645, 657, 661, 671, 785, 828, 832, 316, 577, 693]",SEZ2.tsv,S0451,S0439
i just i,3,107,[107],[7],SEZ2.tsv,S0451,S0439
i get,2,107,"[107, 109, 131, 390, 393, 730, 784, 792]","[13, 316, 577, 693]",SEZ2.tsv,S0451,S0439
get more,2,107,[107],[29],SEZ2.tsv,S0451,S0439
i think if i,4,107,[107],[49],SEZ2.tsv,S0451,S0439
yeah i just,3,222,[107],"[222, 324, 741]",SEZ2.tsv,S0451,S0439
definitely i,2,601,[107],[601],SEZ2.tsv,S0451,S0439
for that,2,601,[107],[601],SEZ2.tsv,S0451,S0439
yeah like,2,109,"[109, 293, 359]","[1, 146, 637, 731]",SEZ2.tsv,S0451,S0439
send,1,109,"[109, 420]",[5],SEZ2.tsv,S0451,S0439
so i,2,109,"[109, 125, 297, 337, 377, 379, 404, 628, 714, 792]","[7, 174, 198, 218, 316, 631, 683, 765]",SEZ2.tsv,S0451,S0439
but like,2,109,"[109, 325, 442, 824]","[21, 29, 108, 273, 469, 771]",SEZ2.tsv,S0451,S0439
one,1,109,"[109, 153, 359, 361, 656, 674, 698, 760, 768]","[21, 23, 144, 168, 174, 368, 635, 748, 771, 828]",SEZ2.tsv,S0451,S0439
else,1,109,"[109, 301, 584, 768]","[23, 748]",SEZ2.tsv,S0451,S0439
nothing,1,109,"[109, 538, 740]","[27, 555, 763, 767, 753]",SEZ2.tsv,S0451,S0439
like erm,2,310,"[109, 209, 460, 676]","[310, 348]",SEZ2.tsv,S0451,S0439
like nothing,2,753,"[109, 740]",[753],SEZ2.tsv,S0451,S0439
kind of,2,188,"[111, 153, 301, 331, 450, 572, 770]","[188, 259, 261, 265, 267, 282, 661, 771]",SEZ2.tsv,S0451,S0439
train,1,113,"[113, 129]","[5, 7, 15, 77]",SEZ2.tsv,S0451,S0439
and stuff,2,113,"[113, 420]","[98, 104, 573, 579, 681, 689]",SEZ2.tsv,S0451,S0439
like that,2,113,"[113, 197, 339, 359, 388, 402, 636]","[104, 146, 192, 216, 555, 765]",SEZ2.tsv,S0451,S0439
we go to,3,182,[113],"[182, 192, 194]",SEZ2.tsv,S0451,S0439
feel,1,188,"[113, 177, 277, 307, 450, 704, 730, 740, 831]","[188, 469, 689, 815, 731]",SEZ2.tsv,S0451,S0439
we go,2,198,"[113, 520]","[198, 239]",SEZ2.tsv,S0451,S0439
as like,2,350,[113],[350],SEZ2.tsv,S0451,S0439
stuff,1,364,"[113, 291, 387, 420, 792]","[364, 573, 579, 681, 689]",SEZ2.tsv,S0451,S0439
worth it,2,567,"[113, 115]",[567],SEZ2.tsv,S0451,S0439
like we,2,577,"[113, 829, 843]","[577, 637, 639]",SEZ2.tsv,S0451,S0439
and stuff and,3,579,[113],"[579, 681]",SEZ2.tsv,S0451,S0439
i feel like,3,731,"[113, 730]",[731],SEZ2.tsv,S0451,S0439
like with,2,731,"[113, 383, 393, 480, 768]",[731],SEZ2.tsv,S0451,S0439
like my,2,115,"[115, 135]","[33, 733, 763]",SEZ2.tsv,S0451,S0439
my money,2,115,[115],[95],SEZ2.tsv,S0451,S0439
with him,2,116,"[115, 121]","[116, 423, 571, 577]",SEZ2.tsv,S0451,S0439
it with,2,346,[115],"[346, 394, 836]",SEZ2.tsv,S0451,S0439
week,1,117,"[117, 119, 139, 373]","[5, 7, 9, 271, 681, 691, 693, 715, 733, 77, 146, 168, 539, 543]",SEZ2.tsv,S0451,S0439
a week,2,117,"[117, 119]","[77, 146, 168, 539, 543]",SEZ2.tsv,S0451,S0439
twice,1,527,[117],[527],SEZ2.tsv,S0451,S0439
it be,2,119,"[119, 161, 242, 244, 256, 335, 379, 418, 428, 430, 588, 708, 774, 824]","[51, 196, 198, 245, 267, 370, 376, 439, 543, 615, 637, 649, 689, 771]",SEZ2.tsv,S0451,S0439
thirty,1,119,[119],"[116, 499, 503]",SEZ2.tsv,S0451,S0439
you just,2,140,"[119, 317, 740]","[140, 154, 214]",SEZ2.tsv,S0451,S0439
five,1,226,[119],[226],SEZ2.tsv,S0451,S0439
weightlift,1,121,"[121, 153]",[13],SEZ2.tsv,S0451,S0439
it's not,2,121,"[121, 129, 530]","[83, 308, 543, 547, 567]",SEZ2.tsv,S0451,S0439
not like,2,320,[121],"[320, 348, 750]",SEZ2.tsv,S0451,S0439
so it's,2,547,[121],"[547, 731]",SEZ2.tsv,S0451,S0439
to be,2,123,"[123, 127, 129, 393, 480, 530, 532, 600]","[9, 51, 324, 372, 543, 547, 595, 693, 723]",SEZ2.tsv,S0451,S0439
well,1,123,"[123, 149, 159, 341, 351, 377, 426, 430, 432, 466, 468, 528, 596, 608, 672, 676, 756, 843, 853]","[75, 83, 166, 259, 273, 306, 358, 453, 503, 609, 643, 649, 733, 805]",SEZ2.tsv,S0451,S0439
lift,1,123,[123],[98],SEZ2.tsv,S0451,S0439
same as,2,350,[123],[350],SEZ2.tsv,S0451,S0439
fair,1,439,"[123, 127, 532]",[439],SEZ2.tsv,S0451,S0439
to be fair,3,693,"[123, 127, 532]","[693, 723]",SEZ2.tsv,S0451,S0439
to get,2,125,"[125, 129, 131, 851]","[3, 104, 310, 657]",SEZ2.tsv,S0451,S0439
want to,2,125,"[125, 127, 129, 131, 238, 361, 430, 490, 600, 734]","[7, 51, 77, 394, 493, 547, 627, 848]",SEZ2.tsv,S0451,S0439
mean,1,125,"[125, 528, 774]","[21, 485, 647, 817]",SEZ2.tsv,S0451,S0439
quite,1,125,"[125, 199, 209, 365, 373, 404, 416, 474, 516, 676]","[29, 33, 35, 95, 194, 324, 427, 439, 805]",SEZ2.tsv,S0451,S0439
life,1,125,[125],[102],SEZ2.tsv,S0451,S0439
get really,2,125,"[125, 379]","[106, 645, 693]",SEZ2.tsv,S0451,S0439
sacrifice,1,126,[125],[126],SEZ2.tsv,S0451,S0439
muscley,1,184,[125],[184],SEZ2.tsv,S0451,S0439
want,1,190,"[125, 127, 129, 131, 159, 231, 238, 361, 393, 430, 448, 490, 600, 734]","[190, 449, 394, 493, 547, 627, 848]",SEZ2.tsv,S0451,S0439
like get,2,571,[125],[571],SEZ2.tsv,S0451,S0439
so i be,3,683,"[125, 404]",[683],SEZ2.tsv,S0451,S0439
i don't really want to,5,127,[127],[7],SEZ2.tsv,S0451,S0439
anyway,1,127,"[127, 159]","[7, 224, 753]",SEZ2.tsv,S0451,S0439
at the,2,127,"[127, 458, 829]","[57, 87, 180, 228, 232, 465]",SEZ2.tsv,S0451,S0439
drink,1,127,"[127, 173, 229, 436]","[95, 168, 170, 174, 230, 310, 342, 571, 579]",SEZ2.tsv,S0451,S0439
alcohol,1,168,[127],"[168, 198]",SEZ2.tsv,S0451,S0439
i don't really,3,228,[127],"[228, 631]",SEZ2.tsv,S0451,S0439
really but,2,469,[127],[469],SEZ2.tsv,S0451,S0439
but to,2,527,[127],[527],SEZ2.tsv,S0451,S0439
to be fair i,4,693,[127],[693],SEZ2.tsv,S0451,S0439
i still,2,129,"[129, 646]","[13, 689]",SEZ2.tsv,S0451,S0439
be a,2,129,"[129, 159, 161, 256, 624]","[27, 33, 51, 265, 267, 649, 771, 543]",SEZ2.tsv,S0451,S0439
could,1,129,"[129, 223, 227, 588]","[51, 162, 226, 237, 267, 431, 581, 733, 809]",SEZ2.tsv,S0451,S0439
and it's,2,129,[129],"[89, 547, 731]",SEZ2.tsv,S0451,S0439
get to,2,129,"[129, 131]",[91],SEZ2.tsv,S0451,S0439
long,1,148,"[129, 377, 698]","[148, 188, 497, 573]",SEZ2.tsv,S0451,S0439
if i'm,2,210,"[129, 277]",[210],SEZ2.tsv,S0451,S0439
i'm like,2,216,"[129, 139, 422, 426, 680, 698]","[216, 350, 352, 817]",SEZ2.tsv,S0451,S0439
a long,2,497,"[129, 698]","[497, 573]",SEZ2.tsv,S0451,S0439
to be a,3,543,[129],[543],SEZ2.tsv,S0451,S0439
i want to,3,547,"[129, 131, 361]",[547],SEZ2.tsv,S0451,S0439
exactly,1,131,"[131, 147, 464, 745, 751]","[53, 55, 71, 77, 81, 98, 160, 174, 533, 541, 573, 585, 759, 769, 775]",SEZ2.tsv,S0451,S0439
fine,1,133,"[133, 428, 686, 706]","[33, 579, 583, 731]",SEZ2.tsv,S0451,S0439
it's fine,2,583,[133],"[583, 731]",SEZ2.tsv,S0451,S0439
be able to do,4,135,[135],[9],SEZ2.tsv,S0451,S0439
i haven't,2,135,"[135, 381, 712, 714]",[17],SEZ2.tsv,S0451,S0439
be able to,3,137,"[137, 520, 528, 618]",[9],SEZ2.tsv,S0451,S0439
first,1,168,"[137, 393, 508]","[168, 497, 499, 503, 657]",SEZ2.tsv,S0451,S0439
be my,2,271,"[137, 179]","[271, 637, 765]",SEZ2.tsv,S0451,S0439
to like,2,573,"[137, 520, 618, 716]","[573, 719]",SEZ2.tsv,S0451,S0439
like on,2,637,[137],[637],SEZ2.tsv,S0451,S0439
monday,1,693,[137],[693],SEZ2.tsv,S0451,S0439
even,1,139,"[139, 824]","[13, 273, 689, 801, 168]",SEZ2.tsv,S0451,S0439
it you,2,139,"[139, 574]",[15],SEZ2.tsv,S0451,S0439
even that,2,168,[139],[168],SEZ2.tsv,S0451,S0439
you go,2,204,"[139, 203, 496, 552]","[204, 233, 310, 507, 511, 513, 581, 744, 753]",SEZ2.tsv,S0451,S0439
of not,2,771,[139],[771],SEZ2.tsv,S0451,S0439
i've,1,141,"[141, 293, 341, 698, 710, 726]","[11, 13, 17, 19, 29, 31, 87, 91, 188, 259, 265, 832, 547]",SEZ2.tsv,S0451,S0439
like it's,2,141,"[141, 480]","[33, 108, 228, 547, 567, 581, 607, 817, 603, 731]",SEZ2.tsv,S0451,S0439
it's so,2,188,[141],"[188, 224, 354]",SEZ2.tsv,S0451,S0439
and i've,2,547,[141],[547],SEZ2.tsv,S0451,S0439
like it's so,3,603,[141],"[603, 731]",SEZ2.tsv,S0451,S0439
frustrate,1,613,[141],[613],SEZ2.tsv,S0451,S0439
exactly yeah,2,147,"[147, 464]","[53, 55, 160, 533]",SEZ2.tsv,S0451,S0439
september,1,149,[149],"[39, 45]",SEZ2.tsv,S0451,S0439
tell,1,152,"[149, 678]","[152, 465, 629, 641, 647, 617]",SEZ2.tsv,S0451,S0439
in september,2,158,[149],[158],SEZ2.tsv,S0451,S0439
that be,2,271,"[149, 159, 377, 393, 516, 532, 584, 734, 770]","[271, 765, 801]",SEZ2.tsv,S0451,S0439
as well,2,273,"[149, 341, 351, 377, 430, 432, 528, 596, 608, 672, 676, 756, 853]","[273, 306, 609]",SEZ2.tsv,S0451,S0439
start,1,310,"[149, 215, 458]","[310, 836]",SEZ2.tsv,S0451,S0439
i tell,2,617,[149],[617],SEZ2.tsv,S0451,S0439
interest,1,753,"[149, 185]",[753],SEZ2.tsv,S0451,S0439
time,1,151,"[151, 153, 393, 442, 506, 698, 776, 794]","[15, 77, 95, 98, 100, 573, 607, 657, 752, 793, 842]",SEZ2.tsv,S0451,S0439
have the,2,151,"[151, 522]","[100, 547]",SEZ2.tsv,S0451,S0439
part,1,613,[151],[613],SEZ2.tsv,S0451,S0439
every,1,643,"[151, 153, 289, 325, 474]",[643],SEZ2.tsv,S0451,S0439
and like,2,153,"[153, 444, 824]","[7, 33, 87, 91, 265, 547, 571, 577, 731, 828]",SEZ2.tsv,S0451,S0439
one thing,2,153,[153],"[21, 23]",SEZ2.tsv,S0451,S0439
at a,2,153,[153],[31],SEZ2.tsv,S0451,S0439
so i'm really,3,153,[153],[35],SEZ2.tsv,S0451,S0439
try,1,153,"[153, 238, 301, 361, 365, 373]","[51, 198, 479]",SEZ2.tsv,S0451,S0439
i'm really,2,153,[153],"[87, 543]",SEZ2.tsv,S0451,S0439
weekend,1,180,"[153, 375, 786, 788]","[180, 374, 497, 543, 689, 765, 771]",SEZ2.tsv,S0451,S0439
look,1,184,"[153, 510]","[184, 561, 637, 653, 799]",SEZ2.tsv,S0451,S0439
i think that's,3,310,"[153, 187]",[310],SEZ2.tsv,S0451,S0439
of like,2,348,"[153, 740]",[348],SEZ2.tsv,S0451,S0439
to try,2,479,"[153, 238, 361, 373]",[479],SEZ2.tsv,S0451,S0439
that and,2,641,[153],[641],SEZ2.tsv,S0451,S0439
yeah just,2,803,"[153, 207, 516]",[803],SEZ2.tsv,S0451,S0439
stop,1,155,"[155, 211, 215, 256]",[15],SEZ2.tsv,S0451,S0439
everything,1,155,"[155, 209, 839]","[23, 318, 523, 547]",SEZ2.tsv,S0451,S0439
you're go to,3,155,[155],[104],SEZ2.tsv,S0451,S0439
give,1,259,"[155, 444, 656]","[259, 372]",SEZ2.tsv,S0451,S0439
complete,1,352,[155],[352],SEZ2.tsv,S0451,S0439
then you,2,358,"[155, 624]","[358, 581]",SEZ2.tsv,S0451,S0439
end,1,423,"[155, 496]",[423],SEZ2.tsv,S0451,S0439
have to,2,159,"[159, 173, 438, 480, 716, 743, 847]","[57, 91, 126, 158, 174, 273, 360, 527]",SEZ2.tsv,S0451,S0439
well you,2,159,[159],[75],SEZ2.tsv,S0451,S0439
like well,2,159,[159],"[75, 643, 649, 733]",SEZ2.tsv,S0451,S0439
think of,2,162,[159],"[162, 838]",SEZ2.tsv,S0451,S0439
to think,2,190,"[159, 301]",[190],SEZ2.tsv,S0451,S0439
don't want,2,627,[159],[627],SEZ2.tsv,S0451,S0439
be have,2,657,[159],[657],SEZ2.tsv,S0451,S0439
you're like,2,695,"[159, 430, 686, 734]","[695, 748, 750, 753]",SEZ2.tsv,S0451,S0439
can't,1,161,"[161, 215, 256, 381, 536, 646, 806]","[11, 13, 15, 98, 154, 192, 224, 255]",SEZ2.tsv,S0451,S0439
like that's,2,161,[161],"[29, 190, 581, 613, 817]",SEZ2.tsv,S0451,S0439
it be a,3,267,"[161, 256]","[267, 649, 771]",SEZ2.tsv,S0451,S0439
young,1,399,[161],"[399, 723]",SEZ2.tsv,S0451,S0439
half,1,163,[163],"[29, 35, 691]",SEZ2.tsv,S0451,S0439
you should,2,163,"[163, 274]",[75],SEZ2.tsv,S0451,S0439
of that,2,163,"[163, 227, 256]","[83, 108, 198]",SEZ2.tsv,S0451,S0439
that's what,2,163,"[163, 305, 480]","[108, 154, 190, 310]",SEZ2.tsv,S0451,S0439
you think,2,163,[163],[124],SEZ2.tsv,S0451,S0439
treat,1,166,"[163, 167, 268, 277]","[166, 273]",SEZ2.tsv,S0451,S0439
do be,2,168,[163],"[168, 310]",SEZ2.tsv,S0451,S0439
that's what you,3,190,[163],[190],SEZ2.tsv,S0451,S0439
something like,2,192,[163],[192],SEZ2.tsv,S0451,S0439
that for,2,310,[163],[310],SEZ2.tsv,S0451,S0439
about that,2,425,"[163, 516]",[425],SEZ2.tsv,S0451,S0439
at least,2,453,"[163, 289, 774]",[453],SEZ2.tsv,S0451,S0439
should do,2,495,[163],[495],SEZ2.tsv,S0451,S0439
what you,2,541,"[163, 203]","[541, 637]",SEZ2.tsv,S0451,S0439
if you do,3,368,[165],[368],SEZ2.tsv,S0451,S0439
do your,2,715,[165],[715],SEZ2.tsv,S0451,S0439
so that,2,167,"[167, 211, 357, 410, 678]",[77],SEZ2.tsv,S0451,S0439
amount,1,167,[167],[91],SEZ2.tsv,S0451,S0439
mm yeah,2,573,"[169, 311, 650]","[573, 675]",SEZ2.tsv,S0451,S0439
mm yeah yeah,3,675,[169],[675],SEZ2.tsv,S0451,S0439
yeah but,2,171,"[171, 472, 646]","[21, 186, 589, 773, 785, 168]",SEZ2.tsv,S0451,S0439
but it's,2,171,"[171, 472]","[91, 188]",SEZ2.tsv,S0451,S0439
yeah but it's,3,171,"[171, 472]",[168],SEZ2.tsv,S0451,S0439
birthday,1,172,"[171, 652]","[172, 623, 637, 641, 643, 659, 661, 733, 773]",SEZ2.tsv,S0451,S0439
your birthday,2,629,"[171, 652]",[629],SEZ2.tsv,S0451,S0439
isn't it,2,643,"[171, 734]","[643, 755]",SEZ2.tsv,S0451,S0439
because you,2,173,[173],"[29, 748]",SEZ2.tsv,S0451,S0439
it's like,2,173,"[173, 676, 816, 829]","[41, 172, 182, 350, 360, 547, 815, 828]",SEZ2.tsv,S0451,S0439
you have to,3,173,"[173, 716]","[57, 126, 273, 174]",SEZ2.tsv,S0451,S0439
also,1,173,"[173, 458, 770, 829]","[95, 465, 826, 828]",SEZ2.tsv,S0451,S0439
you have,2,173,"[173, 221, 716, 776, 780, 782]","[100, 102, 828, 126, 174, 273]",SEZ2.tsv,S0451,S0439
don't drink,2,173,[173],[168],SEZ2.tsv,S0451,S0439
you have to drive,4,174,[173],[174],SEZ2.tsv,S0451,S0439
live,1,607,"[173, 706]","[607, 795]",SEZ2.tsv,S0451,S0439
you live in,3,795,[173],[795],SEZ2.tsv,S0451,S0439
i'd,1,175,"[175, 209, 385, 390, 743]","[29, 158, 469, 723, 569]",SEZ2.tsv,S0451,S0439
no no,2,467,"[175, 187, 201, 359, 444, 724]",[467],SEZ2.tsv,S0451,S0439
i'd rather,2,569,"[175, 385]",[569],SEZ2.tsv,S0451,S0439
sit,1,177,"[177, 201, 734]","[7, 87, 483, 695]",SEZ2.tsv,S0451,S0439
cereal,1,210,"[179, 201, 205, 211, 285, 289, 385]","[210, 228, 255, 286, 288]",SEZ2.tsv,S0451,S0439
oh yeah,2,183,"[183, 400, 606, 654]","[27, 29, 59, 210, 493, 673, 832]",SEZ2.tsv,S0451,S0439
nice,1,183,"[183, 195, 262, 355, 375, 377, 462, 472, 474, 500, 516, 554, 622, 664, 700, 708, 740]","[51, 91, 180, 194, 198, 368, 509, 561, 621, 731, 817, 378]",SEZ2.tsv,S0451,S0439
oh nice,2,378,[183],[378],SEZ2.tsv,S0451,S0439
like be,2,185,"[185, 430, 634]","[142, 681]",SEZ2.tsv,S0451,S0439
thing that,2,284,[185],[284],SEZ2.tsv,S0451,S0439
be that,2,370,"[185, 203, 502, 516]","[370, 435]",SEZ2.tsv,S0451,S0439
he like,2,595,"[185, 596]",[595],SEZ2.tsv,S0451,S0439
oh no,2,187,"[187, 634, 636, 658, 696, 774, 816]","[136, 324, 601, 615, 661, 763]",SEZ2.tsv,S0451,S0439
yeah yeah yeah,3,189,"[189, 472, 610, 734]","[154, 455]",SEZ2.tsv,S0451,S0439
never,1,193,[193],"[98, 100, 265, 366, 547]",SEZ2.tsv,S0451,S0439
of it,2,336,"[193, 305, 712, 714]","[336, 356]",SEZ2.tsv,S0451,S0439
nice day,2,195,[195],[51],SEZ2.tsv,S0451,S0439
a nice,2,195,[195],"[91, 368]",SEZ2.tsv,S0451,S0439
sound,1,195,"[195, 277, 618, 644, 760]","[184, 259, 334, 519, 703]",SEZ2.tsv,S0451,S0439
such a,2,195,"[195, 430, 716, 720]",[190],SEZ2.tsv,S0451,S0439
i know,2,197,"[197, 353, 379, 686, 716, 718, 720, 732, 780, 806, 816, 820]","[13, 19, 41, 188, 218, 249, 271, 449, 485, 527, 559, 611, 655, 689, 746, 91, 653, 661]",SEZ2.tsv,S0451,S0439
i know i,3,197,"[197, 379, 806]","[91, 653, 661]",SEZ2.tsv,S0451,S0439
best,1,197,[197],"[184, 607, 635, 661]",SEZ2.tsv,S0451,S0439
know i,2,237,"[197, 379, 806]","[237, 257, 372]",SEZ2.tsv,S0451,S0439
i love,2,358,"[197, 494, 698]","[358, 701]",SEZ2.tsv,S0451,S0439
the best,2,613,[197],[613],SEZ2.tsv,S0451,S0439
that they're,2,805,[197],[805],SEZ2.tsv,S0451,S0439
okay,1,199,"[199, 262, 325, 498, 576, 680, 686]","[21, 49, 61, 91, 118, 120, 332, 344, 396, 581, 631, 661, 846, 852]",SEZ2.tsv,S0451,S0439
i can,2,201,"[201, 454, 532, 678]","[19, 146, 148, 188, 237, 475]",SEZ2.tsv,S0451,S0439
easily,1,201,[201],[29],SEZ2.tsv,S0451,S0439
which i,2,201,[201],"[91, 98, 372, 469]",SEZ2.tsv,S0451,S0439
a box,2,214,[201],[214],SEZ2.tsv,S0451,S0439
er no,2,232,"[201, 379]","[232, 553]",SEZ2.tsv,S0451,S0439
you go for,3,204,[203],"[204, 233]",SEZ2.tsv,S0451,S0439
go for,2,208,"[203, 205, 209, 406]","[208, 210, 803, 233]",SEZ2.tsv,S0451,S0439
i would go for,4,208,[205],[208],SEZ2.tsv,S0451,S0439
go for a,3,803,[205],[803],SEZ2.tsv,S0451,S0439
like the,2,209,"[209, 305, 357, 482, 534, 572, 843]","[33, 216, 265, 273]",SEZ2.tsv,S0451,S0439
get like,2,209,[209],"[104, 316, 832]",SEZ2.tsv,S0451,S0439
pack,1,209,"[209, 548]",[104],SEZ2.tsv,S0451,S0439
be the,2,209,"[209, 734]",[144],SEZ2.tsv,S0451,S0439
i say,2,209,"[209, 461]","[154, 158]",SEZ2.tsv,S0451,S0439
for i,2,310,[209],[310],SEZ2.tsv,S0451,S0439
often,1,755,"[209, 708]",[755],SEZ2.tsv,S0451,S0439
i go,2,763,[209],"[763, 765]",SEZ2.tsv,S0451,S0439
lose weight,2,211,[211],[168],SEZ2.tsv,S0451,S0439
eat cereal,2,211,[211],"[210, 228]",SEZ2.tsv,S0451,S0439
cereal i,2,255,[211],[255],SEZ2.tsv,S0451,S0439
i just can't,3,215,"[215, 381]","[11, 13]",SEZ2.tsv,S0451,S0439
i like,2,215,"[215, 289, 305, 337, 381, 482, 740]","[21, 23, 100, 218, 681, 731]",SEZ2.tsv,S0451,S0439
it's just so,3,215,[215],[87],SEZ2.tsv,S0451,S0439
so good,2,245,[215],[245],SEZ2.tsv,S0451,S0439
i start,2,310,[215],[310],SEZ2.tsv,S0451,S0439
so basically,2,394,[215],[394],SEZ2.tsv,S0451,S0439
special occasion,2,219,[219],[218],SEZ2.tsv,S0451,S0439
it and,2,221,"[221, 428, 776]","[49, 100, 218, 733]",SEZ2.tsv,S0451,S0439
it and you,3,221,[221],[100],SEZ2.tsv,S0451,S0439
and you,2,221,"[221, 393, 446, 496, 732]","[102, 214, 567]",SEZ2.tsv,S0451,S0439
that with,2,221,[221],[216],SEZ2.tsv,S0451,S0439
have it,2,221,[221],[218],SEZ2.tsv,S0451,S0439
so you,2,368,[221],[368],SEZ2.tsv,S0451,S0439
with it,2,372,"[221, 812]","[372, 579]",SEZ2.tsv,S0451,S0439
i could,2,223,"[223, 227]","[162, 226, 267, 733]",SEZ2.tsv,S0451,S0439
oh i,2,227,"[227, 430, 482, 734, 782]","[188, 322, 340, 366, 593, 647]",SEZ2.tsv,S0451,S0439
i could eat,3,227,[227],"[226, 267]",SEZ2.tsv,S0451,S0439
like oh,2,267,"[227, 430, 712, 734, 743, 814, 816]","[267, 269, 637, 641, 653, 681, 695, 832]",SEZ2.tsv,S0451,S0439
whole,1,547,"[227, 307]",[547],SEZ2.tsv,S0451,S0439
a whole,2,771,"[227, 307]",[771],SEZ2.tsv,S0451,S0439
another,1,229,[229],"[9, 581]",SEZ2.tsv,S0451,S0439
another drink,2,230,[229],[230],SEZ2.tsv,S0451,S0439
i'm so,2,537,"[229, 510]",[537],SEZ2.tsv,S0451,S0439
you want,2,231,"[231, 238]","[77, 190, 449]",SEZ2.tsv,S0451,S0439
yeah do you,3,231,"[231, 696]","[124, 352]",SEZ2.tsv,S0451,S0439
do you want,3,848,[231],[848],SEZ2.tsv,S0451,S0439
raspberry fanta,2,237,[234],[237],SEZ2.tsv,S0451,S0439
fanta,1,237,[234],[237],SEZ2.tsv,S0451,S0439
i'm not,2,236,"[236, 238, 345, 349, 716, 800]","[9, 21, 174]",SEZ2.tsv,S0451,S0439
sure,1,485,"[236, 238, 240, 345, 349, 648]","[485, 815]",SEZ2.tsv,S0451,S0439
you want to,3,238,[238],[77],SEZ2.tsv,S0451,S0439
do you want to,4,848,[238],[848],SEZ2.tsv,S0451,S0439
god,1,242,"[242, 548, 654, 658, 660, 743, 814]","[3, 338, 391, 637, 826, 830, 431, 677]",SEZ2.tsv,S0451,S0439
oh my god,3,242,"[242, 548, 660, 743, 814]","[202, 267, 269, 431, 677, 241]",SEZ2.tsv,S0451,S0439
my god,2,242,"[242, 548, 660, 743, 814]",[202],SEZ2.tsv,S0451,S0439
oh my god it,4,242,[242],[241],SEZ2.tsv,S0451,S0439
yes,1,362,"[242, 404, 454, 540, 698, 700, 802]","[362, 463, 555, 701]",SEZ2.tsv,S0451,S0439
yeah that's,2,244,"[244, 654, 827]","[154, 665, 850, 166]",SEZ2.tsv,S0451,S0439
that yeah that's,3,244,[244],[166],SEZ2.tsv,S0451,S0439
twenty p,2,245,[244],[245],SEZ2.tsv,S0451,S0439
p,1,245,[244],[245],SEZ2.tsv,S0451,S0439
twenty,1,497,"[244, 508]","[497, 499, 657]",SEZ2.tsv,S0451,S0439
probably,1,246,"[246, 829]","[51, 352, 836]",SEZ2.tsv,S0451,S0439
in the,2,248,"[248, 371, 387, 792, 796]","[23, 423, 481, 483, 842, 249]",SEZ2.tsv,S0451,S0439
back,1,248,"[248, 392, 548, 686, 710, 845]","[148, 503, 505, 547, 693, 249]",SEZ2.tsv,S0451,S0439
the day,2,248,[248],[184],SEZ2.tsv,S0451,S0439
back in the day,4,249,[248],[249],SEZ2.tsv,S0451,S0439
what be,2,250,"[250, 256, 371]","[57, 284, 791]",SEZ2.tsv,S0451,S0439
come,1,252,"[252, 287, 548, 584, 634]","[148, 184, 378, 495, 547, 585, 661, 693, 765, 399]",SEZ2.tsv,S0451,S0439
we be,2,253,"[252, 406]","[253, 310]",SEZ2.tsv,S0451,S0439
come on,2,399,"[252, 287]",[399],SEZ2.tsv,S0451,S0439
you can't,2,256,[256],"[15, 224]",SEZ2.tsv,S0451,S0439
you eat,2,256,[256],"[29, 284, 296]",SEZ2.tsv,S0451,S0439
that you,2,256,"[256, 258, 530]","[77, 154, 273, 284, 312, 639, 661]",SEZ2.tsv,S0451,S0439
conversation,1,256,[256],[83],SEZ2.tsv,S0451,S0439
