Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
start,1,522,"[522, 989]","[84, 501, 801, 790]",SCUS.tsv,S0618,S0619
cos he,2,522,[522],[200],SCUS.tsv,S0618,S0619
to start,2,790,[522],[790],SCUS.tsv,S0618,S0619
hope,1,613,[536],[613],SCUS.tsv,S0618,S0619
in warsaw,2,540,[540],[525],SCUS.tsv,S0618,S0619
live in warsaw,3,541,[540],[541],SCUS.tsv,S0618,S0619
the spicy chicken,3,560,[559],[560],SCUS.tsv,S0618,S0619
thank you,2,563,[563],[374],SCUS.tsv,S0618,S0619
thank,1,857,[563],"[857, 969, 988]",SCUS.tsv,S0618,S0619
salad,1,565,[565],[564],SCUS.tsv,S0618,S0619
i won't,2,901,[565],[901],SCUS.tsv,S0618,S0619
soon,1,571,[571],"[501, 778]",SCUS.tsv,S0618,S0619
red,1,573,[573],[376],SCUS.tsv,S0618,S0619
coffee,1,579,"[579, 582, 608]","[245, 576, 626]",SCUS.tsv,S0618,S0619
really good,2,582,"[582, 631, 870]",[17],SCUS.tsv,S0618,S0619
town,1,582,[582],[198],SCUS.tsv,S0618,S0619
just think,2,582,"[582, 963]",[404],SCUS.tsv,S0618,S0619
that's not,2,595,[582],[595],SCUS.tsv,S0618,S0619
price,1,623,[582],[623],SCUS.tsv,S0618,S0619
on a,2,584,"[584, 935]","[453, 583]",SCUS.tsv,S0618,S0619
on a saturday,3,584,[584],[583],SCUS.tsv,S0618,S0619
the hotel,2,595,[586],"[595, 597]",SCUS.tsv,S0618,S0619
overprice,1,597,[586],[597],SCUS.tsv,S0618,S0619
if it's,2,592,"[592, 631, 763]",[13],SCUS.tsv,S0618,S0619
saturday,1,592,"[592, 620]",[583],SCUS.tsv,S0618,S0619
close,1,744,[592],[744],SCUS.tsv,S0618,S0619
yeah it,2,600,"[600, 654]",[467],SCUS.tsv,S0618,S0619
you can't,2,602,[602],"[454, 832]",SCUS.tsv,S0618,S0619
złoty,1,628,"[610, 831, 837]",[628],SCUS.tsv,S0618,S0619
seven,1,879,"[610, 664]",[879],SCUS.tsv,S0618,S0619
we can,2,614,[614],"[605, 607, 613]",SCUS.tsv,S0618,S0619
valentine's,1,621,[616],[621],SCUS.tsv,S0618,S0619
what's,1,620,"[620, 759, 848, 950, 966]","[55, 957]",SCUS.tsv,S0618,S0619
happen,1,620,[620],[104],SCUS.tsv,S0618,S0619
i think that's,3,620,"[620, 629, 643]",[597],SCUS.tsv,S0618,S0619
be leave,2,682,[620],[682],SCUS.tsv,S0618,S0619
half,1,622,"[622, 685]","[55, 713, 623]",SCUS.tsv,S0618,S0619
half price,2,623,[622],[623],SCUS.tsv,S0618,S0619
though,1,629,"[629, 941]",[487],SCUS.tsv,S0618,S0619
never mind,2,631,[631],[164],SCUS.tsv,S0618,S0619
at a,2,636,"[636, 673]","[1, 877]",SCUS.tsv,S0618,S0619
chocolate,1,636,"[636, 640]",[626],SCUS.tsv,S0618,S0619
couple of,2,736,"[636, 846]",[736],SCUS.tsv,S0618,S0619
tea,1,640,[640],"[239, 245, 255]",SCUS.tsv,S0618,S0619
o'clock,1,640,[640],[585],SCUS.tsv,S0618,S0619
o'clock at night,3,916,[640],[916],SCUS.tsv,S0618,S0619
er it's,2,916,[640],[916],SCUS.tsv,S0618,S0619
birthday,1,643,[643],[346],SCUS.tsv,S0618,S0619
like to,2,645,"[645, 904]","[595, 607]",SCUS.tsv,S0618,S0619
visit,1,746,[645],[746],SCUS.tsv,S0618,S0619
they like,2,795,[645],[795],SCUS.tsv,S0618,S0619
learn,1,948,[645],[948],SCUS.tsv,S0618,S0619
have no,2,647,"[647, 649, 651]",[80],SCUS.tsv,S0618,S0619
in my,2,647,"[647, 656, 939]","[225, 793]",SCUS.tsv,S0618,S0619
be very,2,647,"[647, 909]","[570, 812, 986]",SCUS.tsv,S0618,S0619
of children,2,650,"[647, 649, 761]",[650],SCUS.tsv,S0618,S0619
experience,1,793,"[647, 649, 651]",[793],SCUS.tsv,S0618,S0619
children and,2,793,"[649, 731]",[793],SCUS.tsv,S0618,S0619
stop,1,651,[651],"[191, 404]",SCUS.tsv,S0618,S0619
of children in general,4,651,[651],[650],SCUS.tsv,S0618,S0619
and be,2,654,"[654, 826]","[257, 900]",SCUS.tsv,S0618,S0619
a few,2,654,[654],[299],SCUS.tsv,S0618,S0619
ignore her,2,654,[654],[370],SCUS.tsv,S0618,S0619
she just,2,654,[654],[375],SCUS.tsv,S0618,S0619
fact,1,654,[654],[409],SCUS.tsv,S0618,S0619
no yeah,2,654,[654],[471],SCUS.tsv,S0618,S0619
be before,2,654,[654],[553],SCUS.tsv,S0618,S0619
hold a,2,655,"[654, 673]",[655],SCUS.tsv,S0618,S0619
never hold,2,655,[654],[655],SCUS.tsv,S0618,S0619
to her,2,744,[654],[744],SCUS.tsv,S0618,S0619
baby,1,776,[654],[776],SCUS.tsv,S0618,S0619
conversation,1,916,"[654, 673, 783]",[916],SCUS.tsv,S0618,S0619
like hugh grant in about a boy,7,658,[658],[657],SCUS.tsv,S0618,S0619
boy,1,696,[658],[696],SCUS.tsv,S0618,S0619
there's a,2,659,"[659, 757, 783]","[603, 686]",SCUS.tsv,S0618,S0619
cat,1,660,"[660, 763, 771]",[366],SCUS.tsv,S0618,S0619
maybe,1,662,"[662, 884]","[84, 90, 576, 696]",SCUS.tsv,S0618,S0619
about it,2,662,[662],"[134, 529]",SCUS.tsv,S0618,S0619
face,1,662,"[662, 773]","[453, 454, 464]",SCUS.tsv,S0618,S0619
then i,2,801,[662],[801],SCUS.tsv,S0618,S0619
come,1,664,"[664, 870, 981]","[51, 519, 525, 706, 724, 746]",SCUS.tsv,S0618,S0619
another,1,664,[664],[118],SCUS.tsv,S0618,S0619
friends have,2,664,[664],[299],SCUS.tsv,S0618,S0619
have their,2,664,[664],[346],SCUS.tsv,S0618,S0619
come and,2,746,[664],[746],SCUS.tsv,S0618,S0619
when i be,3,928,[664],[928],SCUS.tsv,S0618,S0619
time i,2,938,[664],[938],SCUS.tsv,S0618,S0619
be able to,3,665,[665],"[495, 529, 900]",SCUS.tsv,S0618,S0619
grow up,2,680,"[665, 783]",[680],SCUS.tsv,S0618,S0619
remember,1,667,"[667, 880, 895]",[73],SCUS.tsv,S0618,S0619
her and,2,667,[667],"[370, 388, 392]",SCUS.tsv,S0618,S0619
i didn't really,3,851,[667],[851],SCUS.tsv,S0618,S0619
it to,2,867,"[667, 733, 757, 944]",[867],SCUS.tsv,S0618,S0619
but i think,3,669,[669],[511],SCUS.tsv,S0618,S0619
i think that,3,686,[669],"[686, 818]",SCUS.tsv,S0618,S0619
i think she's,3,671,[671],[80],SCUS.tsv,S0618,S0619
er cos,2,671,[671],[200],SCUS.tsv,S0618,S0619
and a half,3,713,[685],[713],SCUS.tsv,S0618,S0619
nine,1,916,[685],[916],SCUS.tsv,S0618,S0619
they're very,2,855,"[691, 856]",[855],SCUS.tsv,S0618,S0619
how much,2,716,[716],[241],SCUS.tsv,S0618,S0619
do you see,3,716,[716],[507],SCUS.tsv,S0618,S0619
child,1,718,[718],"[346, 655, 674, 684]",SCUS.tsv,S0618,S0619
one child,2,718,[718],"[713, 719, 720]",SCUS.tsv,S0618,S0619
crazy,1,723,[723],[249],SCUS.tsv,S0618,S0619
no discount for do,4,726,[725],[726],SCUS.tsv,S0618,S0619
guess,1,729,[729],"[193, 495]",SCUS.tsv,S0618,S0619
spend,1,733,[733],"[686, 738]",SCUS.tsv,S0618,S0619
as possible,2,790,[733],[790],SCUS.tsv,S0618,S0619
as much as,3,795,[733],[795],SCUS.tsv,S0618,S0619
just not,2,749,[749],[162],SCUS.tsv,S0618,S0619
rather,1,749,[749],"[225, 475]",SCUS.tsv,S0618,S0619
of them,2,749,[749],"[388, 724, 728, 748, 790]",SCUS.tsv,S0618,S0619
pay to,2,750,[749],[750],SCUS.tsv,S0618,S0619
to get rid of,4,900,[749],[900],SCUS.tsv,S0618,S0619
like i,2,757,[757],"[132, 370, 396]",SCUS.tsv,S0618,S0619
can sort of,3,757,[757],[595],SCUS.tsv,S0618,S0619
bite like,2,757,[757],[657],SCUS.tsv,S0618,S0619
they're just,2,825,[757],[825],SCUS.tsv,S0618,S0619
do my,2,924,[757],[924],SCUS.tsv,S0618,S0619
and they're,2,759,[759],"[346, 402]",SCUS.tsv,S0618,S0619
their head,2,759,[759],[402],SCUS.tsv,S0618,S0619
not really,2,759,[759],[634],SCUS.tsv,S0618,S0619
focus on,2,764,[759],[764],SCUS.tsv,S0618,S0619
least,1,761,[761],[346],SCUS.tsv,S0618,S0619
i see,2,761,[761],[719],SCUS.tsv,S0618,S0619
when it's,2,763,[763],[13],SCUS.tsv,S0618,S0619
like so,2,763,[763],"[370, 396]",SCUS.tsv,S0618,S0619
focus,1,764,[763],[764],SCUS.tsv,S0618,S0619
like they're,2,778,[763],[778],SCUS.tsv,S0618,S0619
just like a,3,767,[767],[453],SCUS.tsv,S0618,S0619
so if,2,771,[771],[251],SCUS.tsv,S0618,S0619
my face,2,773,[773],"[453, 454]",SCUS.tsv,S0618,S0619
out of,2,790,"[773, 899]",[790],SCUS.tsv,S0618,S0619
so much,2,783,[783],"[251, 376]",SCUS.tsv,S0618,S0619
if there's a,3,783,[783],[686],SCUS.tsv,S0618,S0619
can have,2,783,[783],[728],SCUS.tsv,S0618,S0619
and i can,3,916,[783],[916],SCUS.tsv,S0618,S0619
a a,2,928,[783],[928],SCUS.tsv,S0618,S0619
know that i,3,787,[787],[527],SCUS.tsv,S0618,S0619
when you,2,800,"[800, 835, 882]",[255],SCUS.tsv,S0618,S0619
what be,2,800,"[800, 829]","[409, 485, 507]",SCUS.tsv,S0618,S0619
wanna,1,809,[809],"[394, 920]",SCUS.tsv,S0618,S0619
cash,1,809,[809],"[804, 810]",SCUS.tsv,S0618,S0619
card,1,809,[809],"[804, 808]",SCUS.tsv,S0618,S0619
on your,2,873,[809],[873],SCUS.tsv,S0618,S0619
mine be,2,812,[811],"[812, 816]",SCUS.tsv,S0618,S0619
we go,2,813,[813],[41],SCUS.tsv,S0618,S0619
juice,1,813,[813],"[53, 60]",SCUS.tsv,S0618,S0619
eighteen,1,814,[813],"[814, 967]",SCUS.tsv,S0618,S0619
main,1,815,[815],[39],SCUS.tsv,S0618,S0619
twenty two,2,967,[815],[967],SCUS.tsv,S0618,S0619
new,1,823,"[823, 895, 989]","[390, 948, 822]",SCUS.tsv,S0618,S0619
new sock,2,823,[823],[822],SCUS.tsv,S0618,S0619
sock,1,832,"[823, 827, 843, 856]","[832, 863]",SCUS.tsv,S0618,S0619
sweat,1,826,[826],[376],SCUS.tsv,S0618,S0619
as far as,3,827,[827],[134],SCUS.tsv,S0618,S0619
know in,2,835,[835],"[118, 225]",SCUS.tsv,S0618,S0619
you know in,3,835,[835],[483],SCUS.tsv,S0618,S0619
go in,2,851,"[835, 852]",[851],SCUS.tsv,S0618,S0619
through the,2,916,[835],[916],SCUS.tsv,S0618,S0619
be on,2,841,[841],[152],SCUS.tsv,S0618,S0619
and they,2,873,[841],"[873, 957]",SCUS.tsv,S0618,S0619
on this,2,843,[843],[426],SCUS.tsv,S0618,S0619
again and,2,844,"[844, 944]",[372],SCUS.tsv,S0618,S0619
what's that,2,848,"[848, 950]",[55],SCUS.tsv,S0618,S0619
pound,1,848,"[848, 850]","[712, 713, 724]",SCUS.tsv,S0618,S0619
go in there,3,852,[852],[851],SCUS.tsv,S0618,S0619
be really good,3,854,[854],[17],SCUS.tsv,S0618,S0619
these be,2,854,[854],[28],SCUS.tsv,S0618,S0619
ninety,1,856,[856],"[144, 148]",SCUS.tsv,S0618,S0619
polyester,1,856,[856],[830],SCUS.tsv,S0618,S0619
really nice,2,858,[858],"[49, 176]",SCUS.tsv,S0618,S0619
have one,2,864,[864],[31],SCUS.tsv,S0618,S0619
just a,2,864,[864],[706],SCUS.tsv,S0618,S0619
life,1,864,"[864, 899]",[791],SCUS.tsv,S0618,S0619
know i'm,2,864,[864],[832],SCUS.tsv,S0618,S0619
gonna have,2,864,[864],[847],SCUS.tsv,S0618,S0619
you know i'm,3,864,[864],[859],SCUS.tsv,S0618,S0619
rule,1,864,[864],[859],SCUS.tsv,S0618,S0619
spark joy,2,866,"[866, 908]","[859, 861, 869]",SCUS.tsv,S0618,S0619
a really,2,870,[870],[49],SCUS.tsv,S0618,S0619
facebook,1,870,"[870, 884, 899]","[348, 386]",SCUS.tsv,S0618,S0619
some of,2,880,[880],"[704, 728]",SCUS.tsv,S0618,S0619
i meet,2,880,"[880, 887]",[877],SCUS.tsv,S0618,S0619
for life,2,884,[884],[791],SCUS.tsv,S0618,S0619
meet,1,886,[886],[877],SCUS.tsv,S0618,S0619
i can't remember,3,887,[887],[73],SCUS.tsv,S0618,S0619
of her,2,887,[887],[388],SCUS.tsv,S0618,S0619
yeah there's,2,887,[887],"[734, 877]",SCUS.tsv,S0618,S0619
at tennis camp,3,887,[887],[740],SCUS.tsv,S0618,S0619
he's like,2,889,[889],[215],SCUS.tsv,S0618,S0619
tennis,1,893,[893],[740],SCUS.tsv,S0618,S0619
yeah but i,3,895,[895],[174],SCUS.tsv,S0618,S0619
as they,2,895,[895],[778],SCUS.tsv,S0618,S0619
definitely,1,897,"[897, 939]",[464],SCUS.tsv,S0618,S0619
week and,2,904,[904],[531],SCUS.tsv,S0618,S0619
i think i,3,904,[904],[875],SCUS.tsv,S0618,S0619
think i,2,904,[904],[875],SCUS.tsv,S0618,S0619
do this,2,908,[908],[66],SCUS.tsv,S0618,S0619
do this person spark joy no,6,908,[908],[869],SCUS.tsv,S0618,S0619
ukip tory,2,908,[908],[907],SCUS.tsv,S0618,S0619
so yeah but i,4,909,[909],[174],SCUS.tsv,S0618,S0619
where he,2,909,[909],[553],SCUS.tsv,S0618,S0619
the other day and,4,911,[911],[368],SCUS.tsv,S0618,S0619
profile picture,2,911,[911],[386],SCUS.tsv,S0618,S0619
there again,2,932,[913],[932],SCUS.tsv,S0618,S0619
spanish,1,925,"[925, 952]",[924],SCUS.tsv,S0618,S0619
mm and,2,933,[933],[621],SCUS.tsv,S0618,S0619
bits,1,933,[933],[853],SCUS.tsv,S0618,S0619
of polish,2,933,[933],[900],SCUS.tsv,S0618,S0619
but i really,3,935,"[935, 944]",[134],SCUS.tsv,S0618,S0619
different,1,935,[935],[754],SCUS.tsv,S0618,S0619
polish people,2,935,[935],[900],SCUS.tsv,S0618,S0619
yeah i know,3,939,[939],[206],SCUS.tsv,S0618,S0619
everything in,2,939,[939],[803],SCUS.tsv,S0618,S0619
cos it's,2,941,[941],[901],SCUS.tsv,S0618,S0619
to me,2,944,[944],[370],SCUS.tsv,S0618,S0619
it say,2,944,[944],[483],SCUS.tsv,S0618,S0619
word,1,946,[946],"[70, 73, 948]",SCUS.tsv,S0618,S0619
word that,2,946,[946],[118],SCUS.tsv,S0618,S0619
yeah but,2,946,[946],[174],SCUS.tsv,S0618,S0619
vulture,1,956,[956],"[951, 957]",SCUS.tsv,S0618,S0619
culture vulture,2,956,[956],[955],SCUS.tsv,S0618,S0619
i be in the,4,966,[966],[366],SCUS.tsv,S0618,S0619
be in the,3,966,[966],[605],SCUS.tsv,S0618,S0619
mine,1,966,[966],"[812, 816]",SCUS.tsv,S0618,S0619
an eagle,2,971,[971],[965],SCUS.tsv,S0618,S0619
be really,2,974,[974],[17],SCUS.tsv,S0618,S0619
it have,2,975,[975],[182],SCUS.tsv,S0618,S0619
wear,1,977,[977],[392],SCUS.tsv,S0618,S0619
and this,2,981,[981],"[368, 621]",SCUS.tsv,S0618,S0619
be i,2,985,[985],"[235, 507]",SCUS.tsv,S0618,S0619
domestic,1,986,[985],[986],SCUS.tsv,S0618,S0619
a new,2,989,[989],"[390, 948]",SCUS.tsv,S0618,S0619
bye,1,991,"[991, 993]","[572, 988, 992, 994]",SCUS.tsv,S0618,S0619
