Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
ceremony,1,125,[120],[125],SAVW.tsv,S0421,S0423
tea and,2,131,"[120, 157]","[131, 142, 183]",SAVW.tsv,S0421,S0423
of tea and,3,142,[120],[142],SAVW.tsv,S0421,S0423
and have,2,142,[120],"[142, 299, 390, 889]",SAVW.tsv,S0421,S0423
see,1,144,"[120, 157, 407, 495, 497, 628, 686, 996, 1087, 1105, 1109, 1481, 1708, 1710, 1712, 1716, 1730]","[144, 217, 410, 548, 611, 633, 687, 797, 986, 1013, 1472, 1522, 1524, 1709, 1711, 1719, 1731, 1749, 1858]",SAVW.tsv,S0421,S0423
tea but,2,152,[120],[152],SAVW.tsv,S0421,S0423
be so,2,164,"[120, 416]","[164, 995, 1463, 1979]",SAVW.tsv,S0421,S0423
and they,2,166,"[120, 157, 216, 341, 357, 369, 434, 935, 1032, 1038, 1179, 1185, 1384, 1386, 1450, 1600, 1702, 1708, 1728, 1818, 1847]","[166, 173, 781, 842, 1037, 1114, 1441, 1719, 1827, 1898]",SAVW.tsv,S0421,S0423
they have they,3,173,[120],[173],SAVW.tsv,S0421,S0423
they have,2,173,"[120, 216, 218, 341, 369, 413, 622, 664, 1390, 1600, 1627, 1690, 1702, 1845]","[173, 183, 219, 576, 590, 655, 677, 683, 685, 721, 747, 769, 887, 1158, 1406, 1451, 1488, 1518, 1536, 1848, 1896]",SAVW.tsv,S0421,S0423
i saw,2,183,"[120, 220, 221, 964, 1722]","[183, 769, 1104]",SAVW.tsv,S0421,S0423
think i,2,183,"[120, 519, 964, 1040, 1087, 1296, 1740, 2002]","[183, 251, 360, 931, 952, 954, 982, 1004, 1060, 1104, 1234, 1461, 1757]",SAVW.tsv,S0421,S0423
obviously,1,185,"[120, 270, 369, 668, 1028, 1557, 1571, 1610, 1917]","[185, 723, 747, 1971]",SAVW.tsv,S0421,S0423
a cup of tea,4,193,[120],[193],SAVW.tsv,S0421,S0423
all the,2,197,"[120, 483, 604, 718, 726, 972, 1390, 1551, 1944]","[197, 582, 763, 925, 1168, 1334, 1614]",SAVW.tsv,S0421,S0423
they've,1,207,"[120, 355, 369, 626, 892, 1384, 1390, 1394, 1399, 1682]","[207, 663, 679, 893, 925, 1110, 1443, 1463, 1508, 1536]",SAVW.tsv,S0421,S0423
with tea,2,222,[120],[222],SAVW.tsv,S0421,S0423
online,1,222,"[120, 216, 223, 309, 347, 964, 996]","[222, 429]",SAVW.tsv,S0421,S0423
of a,2,239,"[120, 363, 442, 834, 1982, 1986]","[239, 570, 689, 1731, 1737, 1777, 1461]",SAVW.tsv,S0421,S0423
online and,2,429,"[120, 216, 996]",[429],SAVW.tsv,S0421,S0423
it's time,2,496,[120],[496],SAVW.tsv,S0421,S0423
have some,2,496,"[120, 413, 2002]","[496, 1344, 1461]",SAVW.tsv,S0421,S0423
hear,1,607,"[120, 702, 1255, 1269, 1277, 1525, 1615, 2002]","[607, 613, 899, 905, 1264, 1274, 1268, 1969]",SAVW.tsv,S0421,S0423
think that,2,623,"[120, 1051, 1121, 1365, 2018, 2020]","[623, 1387]",SAVW.tsv,S0421,S0423
i'm think,2,655,"[120, 674]","[655, 1333]",SAVW.tsv,S0421,S0423
some kind of,3,699,"[120, 345, 476, 481]","[699, 769]",SAVW.tsv,S0421,S0423
have they,2,745,[120],[745],SAVW.tsv,S0421,S0423
american,1,771,"[120, 896, 1641, 1652, 1676]","[771, 781, 1516, 1640, 1669, 1675]",SAVW.tsv,S0421,S0423
and like,2,773,"[120, 157, 424, 426, 447, 652, 804, 998, 1296, 1390, 1417, 1573, 1600, 1702, 1784, 1796, 1936, 1966, 1978, 1994, 2012]",[773],SAVW.tsv,S0421,S0423
person,1,775,"[120, 855, 1213, 1386, 1627]","[775, 781]",SAVW.tsv,S0421,S0423
and they be,3,781,"[120, 157, 434, 1179, 1185, 1847]",[781],SAVW.tsv,S0421,S0423
they always,2,842,"[120, 1032]","[842, 1560]",SAVW.tsv,S0421,S0423
oh it's,2,853,"[120, 157, 503, 1774]","[853, 1831]",SAVW.tsv,S0421,S0423
okay,1,911,"[120, 696, 892, 1310, 1394, 1845]","[911, 925, 1441, 1463, 1478]",SAVW.tsv,S0421,S0423
write,1,924,"[120, 1384, 1676, 1680, 1694, 1942, 2020]","[924, 1638]",SAVW.tsv,S0421,S0423
like they,2,1102,"[120, 126, 325, 434, 551, 646, 662, 836, 1028, 1099, 1710, 1716, 1978]",[1102],SAVW.tsv,S0421,S0423
and have a,3,1158,[120],[1158],SAVW.tsv,S0421,S0423
have hear,2,1268,"[120, 1277]",[1268],SAVW.tsv,S0421,S0423
kind of a,3,1461,"[120, 363]",[1461],SAVW.tsv,S0421,S0423
round and,2,1634,[120],[1634],SAVW.tsv,S0421,S0423
funny,1,1878,"[120, 418, 420, 504, 1877, 1978]",[1878],SAVW.tsv,S0421,S0423
hear the word,3,1969,[120],[1969],SAVW.tsv,S0421,S0423
i don't think,3,205,"[122, 315, 339, 420, 519, 622, 626, 942, 998, 1091, 1292, 1384, 1390, 1668, 1682, 1740, 1744, 1845, 1905, 2002]","[205, 251, 986, 997, 1174, 1356, 1414, 1488, 1870]",SAVW.tsv,S0421,S0423
think it,2,277,"[122, 282, 345, 1081, 1403, 1561, 1565, 1668, 1744]","[277, 502, 916, 1470, 1634, 1675]",SAVW.tsv,S0421,S0423
don't think,2,847,"[122, 315, 339, 420, 519, 622, 626, 942, 998, 1091, 1292, 1384, 1390, 1668, 1682, 1740, 1744, 1784, 1845, 1905, 2002]","[847, 1305, 986, 997, 1174, 1356, 1414, 1488, 1870]",SAVW.tsv,S0421,S0423
kind of like,3,124,"[124, 294, 367, 553, 557, 752, 1271, 1758, 1760, 1907, 1978]","[11, 13]",SAVW.tsv,S0421,S0423
they they,2,124,"[124, 159, 202, 325, 355, 434, 551, 646, 933, 1978]","[81, 166, 183, 655, 988, 995, 1094, 1114, 1120, 1166, 1222, 1524, 1526, 1534, 1896]",SAVW.tsv,S0421,S0423
say it,2,125,"[124, 822, 828, 834, 836, 1215, 1818, 1845, 1867, 1871, 1978, 1980]","[125, 1713, 1866, 1868, 1870, 1872, 1876, 1439]",SAVW.tsv,S0421,S0423
have tea,2,152,[124],[152],SAVW.tsv,S0421,S0423
in a,2,558,"[124, 1907]","[558, 883, 930]",SAVW.tsv,S0421,S0423
it in,2,574,"[124, 462, 485, 517, 642, 766, 834, 933, 938, 1179, 1181, 1185, 1361, 1390, 1907, 2020]","[574, 597, 925, 1084, 1180, 1829, 1884]",SAVW.tsv,S0421,S0423
who have,2,586,"[124, 1619]","[586, 1890]",SAVW.tsv,S0421,S0423
they say it,3,1439,"[124, 1845]",[1439],SAVW.tsv,S0421,S0423
of like,2,1719,"[124, 294, 367, 369, 553, 557, 752, 1271, 1758, 1907, 1978]",[1719],SAVW.tsv,S0421,S0423
people who have,3,1890,[124],[1890],SAVW.tsv,S0421,S0423
like it's,2,126,"[126, 329, 341, 363, 652, 686, 1089, 1768, 1994]","[113, 701, 920]",SAVW.tsv,S0421,S0423
it's erm,2,179,"[126, 308, 513]",[179],SAVW.tsv,S0421,S0423
they will,2,1013,"[126, 1378]","[1013, 1441]",SAVW.tsv,S0421,S0423
round,1,1634,"[126, 662]",[1634],SAVW.tsv,S0421,S0423
well you can,3,130,[130],[50],SAVW.tsv,S0421,S0423
can have,2,130,[130],[51],SAVW.tsv,S0421,S0423
well you,2,130,"[130, 495]","[57, 378, 568, 597, 643, 687, 846, 1542, 1815, 1989]",SAVW.tsv,S0421,S0423
high tea,2,131,[130],[131],SAVW.tsv,S0421,S0423
you can,2,152,"[130, 136, 216, 220, 230, 444, 489, 491, 602, 642, 900, 936, 1147]","[152, 222, 224, 431, 450, 568, 723, 997, 1174, 1729, 1736, 1878, 2023]",SAVW.tsv,S0421,S0423
high,1,1400,"[130, 782, 1596, 1688]","[1400, 1597]",SAVW.tsv,S0421,S0423
they just,2,136,"[136, 1167, 1386]","[57, 137, 332, 1102, 1166, 1202, 1528, 1827]",SAVW.tsv,S0421,S0423
they'd,1,136,"[136, 604, 690, 886, 935, 1394, 1855]","[61, 590, 907, 931, 1118, 1356]",SAVW.tsv,S0421,S0423
it's not,2,136,"[136, 176, 282, 329, 339, 341, 345, 363, 444, 495, 513, 632, 686, 738, 790, 1051, 1063, 1089, 1093, 1133, 1304, 1656, 1758, 1786, 1885, 1889, 1980, 1992, 1994]","[65, 307, 372, 539, 1027, 1037, 1060, 1094, 1168, 1170, 1301, 1307, 1373, 1424, 1536, 1587, 1605, 1611, 1884, 2009]",SAVW.tsv,S0421,S0423
one of those,3,136,"[136, 292, 1217, 1744]","[73, 977]",SAVW.tsv,S0421,S0423
as a,2,136,"[136, 1298]","[77, 1890]",SAVW.tsv,S0421,S0423
what they,2,136,"[136, 935, 942, 1378, 1384]","[121, 1029, 1256, 1453, 1118]",SAVW.tsv,S0421,S0423
that they,2,136,"[136, 355, 436, 579, 706, 754, 1040]",[129],SAVW.tsv,S0421,S0423
it but,2,142,"[136, 347, 353, 453, 491, 863, 1796]","[142, 285, 498, 677, 1663]",SAVW.tsv,S0421,S0423
they do,2,152,"[136, 139, 935, 1353, 1355, 1728]","[152, 473, 995, 1031, 1222, 1520, 1608, 1719, 1898, 1118]",SAVW.tsv,S0421,S0423
to it,2,169,"[136, 220]","[169, 243, 1002, 1350, 1528]",SAVW.tsv,S0421,S0423
would have,2,177,"[136, 898, 1055, 1369, 1573, 1575, 1716, 1847, 1940, 1942, 1948, 1974]","[177, 494, 761, 825, 1387, 1979, 1989, 1114]",SAVW.tsv,S0421,S0423
know it's,2,177,"[136, 511]","[177, 224, 1056, 1536]",SAVW.tsv,S0421,S0423
one of,2,197,"[136, 157, 292, 355, 479, 489, 540, 1217, 1627, 1744, 1940]","[197, 346, 520, 1488, 1931, 977]",SAVW.tsv,S0421,S0423
like you,2,211,"[136, 294, 444, 553, 652, 843, 1195, 1386, 1682, 1702, 1907, 1915, 1978]","[211, 366, 751]",SAVW.tsv,S0421,S0423
every day,2,307,"[136, 549, 1008]",[307],SAVW.tsv,S0421,S0423
of those,2,590,"[136, 292, 1217, 1744]",[590],SAVW.tsv,S0421,S0423
day,1,597,"[136, 323, 367, 369, 459, 521, 549, 936, 946, 1008, 1555, 1772, 1818]","[597, 914, 1472, 1474]",SAVW.tsv,S0421,S0423
to that,2,657,[136],[657],SAVW.tsv,S0421,S0423
they would have,3,1114,[136],[1114],SAVW.tsv,S0421,S0423
what they do,3,1118,"[136, 935]",[1118],SAVW.tsv,S0421,S0423
they would,2,1120,"[136, 834, 836]",[1120],SAVW.tsv,S0421,S0423
think be,2,1256,"[136, 1321]",[1256],SAVW.tsv,S0421,S0423
surely,1,1322,[136],"[1322, 1383]",SAVW.tsv,S0421,S0423
unless,1,1613,"[136, 1682]",[1613],SAVW.tsv,S0421,S0423
you can go to,4,1729,[136],[1729],SAVW.tsv,S0421,S0423
can go,2,1734,[136],[1734],SAVW.tsv,S0421,S0423
most people,2,1890,"[136, 331, 1784]",[1890],SAVW.tsv,S0421,S0423
don't they,2,139,"[139, 764, 1529, 1533, 1708]","[81, 85, 623, 737, 1134]",SAVW.tsv,S0421,S0423
do they,2,203,"[139, 810, 992, 1347]","[203, 655, 1027, 1601, 1606, 1622, 1691, 1848, 1031]",SAVW.tsv,S0421,S0423
america,1,809,"[139, 808, 812, 894, 1676]","[809, 1546]",SAVW.tsv,S0421,S0423
do they do,3,1031,[139],[1031],SAVW.tsv,S0421,S0423
oh right,2,143,"[143, 198, 240, 298, 656, 676, 770, 772, 981, 1012, 1235, 1237, 1440, 1462, 1527]","[31, 47, 69, 71, 158, 249, 263, 275, 279, 281, 303, 326, 350, 370, 404, 410, 425, 488, 492, 532, 613, 649, 925, 965, 969, 1068, 1072, 1184, 1192, 1216, 1284, 1293, 1295, 1297, 1331, 1556, 1558, 1589, 1603, 1605, 1651, 1657, 1665, 1775, 1815, 1852, 1856, 1870, 1910, 2007]",SAVW.tsv,S0421,S0423
right,1,143,"[143, 198, 240, 298, 495, 656, 676, 770, 772, 981, 1012, 1185, 1235, 1237, 1384, 1399, 1440, 1462, 1527, 1980]","[47, 320, 394, 558, 1078, 1142, 1389, 1402, 1422, 1914, 69, 71, 158, 249, 263, 275, 279, 281, 303, 326, 350, 370, 404, 410, 425, 488, 492, 532, 613, 649, 925, 965, 969, 1068, 1072, 1184, 1192, 1216, 1284, 1293, 1295, 1297, 1331, 1556, 1558, 1589, 1603, 1605, 1651, 1657, 1665, 1775, 1815, 1852, 1856, 1870, 1910, 2007]",SAVW.tsv,S0421,S0423
when we,2,265,"[155, 157, 513, 1361, 1468, 1994]","[265, 657]",SAVW.tsv,S0421,S0423
when we go to,4,657,"[155, 157, 1994]",[657],SAVW.tsv,S0421,S0423
it's really,2,183,"[157, 369, 489, 756, 1298]","[183, 243]",SAVW.tsv,S0421,S0423
bring,1,191,"[157, 414, 892, 1179, 1181, 1185]","[191, 318, 417, 452, 777, 781, 887, 893, 975, 1004, 1005, 1009, 1011, 1017, 1124, 1130, 1180, 1305, 1817]",SAVW.tsv,S0421,S0423
over for,2,392,[157],[392],SAVW.tsv,S0421,S0423
bring them,2,452,"[157, 892]","[452, 887, 893, 1005]",SAVW.tsv,S0421,S0423
for them,2,645,"[157, 325, 1046, 1784]","[645, 677]",SAVW.tsv,S0421,S0423
hungary and,2,667,[157],[667],SAVW.tsv,S0421,S0423
to see,2,797,"[157, 1481, 1708, 1716]","[797, 1472, 1719]",SAVW.tsv,S0421,S0423
it over,2,899,"[157, 159, 766, 935]","[899, 1852]",SAVW.tsv,S0421,S0423
bring it,2,1130,"[157, 1179, 1181, 1185]","[1130, 1180]",SAVW.tsv,S0421,S0423
's,1,1174,"[157, 544, 1296]",[1174],SAVW.tsv,S0421,S0423
hungary,1,2003,"[157, 662]",[2003],SAVW.tsv,S0421,S0423
don't really,2,159,"[159, 294, 341, 347, 567, 1065, 1998]","[73, 986, 739]",SAVW.tsv,S0421,S0423
have it,2,159,"[159, 309, 341, 347, 355]","[142, 243, 285, 450, 1084, 1848]",SAVW.tsv,S0421,S0423
so they,2,159,"[159, 1024, 1055, 1181, 1843, 1992]","[152, 961, 1520, 1526, 995]",SAVW.tsv,S0421,S0423
over there,2,737,"[159, 732, 752, 756, 1690, 1994]","[737, 747, 759, 1697, 1852]",SAVW.tsv,S0421,S0423
they don't really,3,739,"[159, 341, 1998]",[739],SAVW.tsv,S0421,S0423
don't have,2,905,"[159, 672, 1018, 1028, 1557]",[905],SAVW.tsv,S0421,S0423
so they they,3,995,[159],[995],SAVW.tsv,S0421,S0423
it over there,3,1852,[159],[1852],SAVW.tsv,S0421,S0423
but i don't,3,617,"[167, 624, 626, 1772]","[617, 887, 905]",SAVW.tsv,S0421,S0423
don't like,2,751,"[167, 848, 852, 854, 968, 1738, 1756, 1768, 1772, 1778, 1782, 1784]","[751, 1751]",SAVW.tsv,S0421,S0423
don't like it,3,1751,"[167, 1756]",[1751],SAVW.tsv,S0421,S0423
herbal tea,2,187,[172],[187],SAVW.tsv,S0421,S0423
herbal,1,191,"[172, 194]","[191, 209, 222]",SAVW.tsv,S0421,S0423
i don't know why,4,687,"[174, 764, 1684]","[687, 1675, 1699]",SAVW.tsv,S0421,S0423
good,1,176,"[176, 202, 212, 216, 218, 234, 248, 262, 478, 497, 565, 620, 686, 688, 928, 935, 946, 951, 1024, 1053, 1089, 1189, 1193, 1203, 1211, 1215, 1225, 1233, 1450, 1487, 1533, 1541, 1577, 1607, 1617, 1637, 1728, 1889, 1942, 2012, 2020, 2034]","[39, 243, 285, 303, 307, 460, 461, 477, 494, 562, 574, 623, 995, 1037, 1045, 1158, 1198, 1222, 1443, 1463, 1719, 2023, 247]",SAVW.tsv,S0421,S0423
good for,2,243,"[176, 234]","[243, 247]",SAVW.tsv,S0421,S0423
for you,2,372,"[176, 294, 347, 936]","[372, 950]",SAVW.tsv,S0421,S0423
particularly,1,856,[176],[856],SAVW.tsv,S0421,S0423
put,1,184,"[184, 190, 998, 1243, 1298, 1310, 1369, 1569, 1928, 1934, 2002, 2004]","[19, 866, 883, 925, 1037, 1156, 183]",SAVW.tsv,S0421,S0423
cos i,2,184,"[184, 206, 292, 974, 1042, 1365, 1818, 1994, 2024]","[59, 103, 105, 191, 1431, 1461, 1474, 1424]",SAVW.tsv,S0421,S0423
don't put milk,3,184,[184],[183],SAVW.tsv,S0421,S0423
yeah cos i,3,1424,"[184, 2024]",[1424],SAVW.tsv,S0421,S0423
the one,2,386,"[186, 389, 670, 1089, 1818, 2002]","[386, 1092]",SAVW.tsv,S0421,S0423
use,1,190,"[190, 414, 416, 489, 575, 758, 782, 804, 933, 938, 966, 968, 972, 1201, 1541, 1901, 1907, 1936, 1940, 1942, 1948, 1954, 1968]","[75, 77, 79, 637, 959, 1120, 1228, 1461, 1902, 1933, 1963, 81, 93, 103, 239, 243, 582, 795, 797, 887, 1156, 1305, 1512, 1538]",SAVW.tsv,S0421,S0423
mum,1,190,[190],"[77, 119]",SAVW.tsv,S0421,S0423
use to,2,190,"[190, 414, 416, 489, 575, 782, 933, 938, 966, 968, 972, 1541]","[81, 103, 239, 243, 582, 795, 797, 1156, 1305, 1461, 1512, 1538, 93, 887]",SAVW.tsv,S0421,S0423
always use to,3,190,"[190, 414, 489]","[93, 887]",SAVW.tsv,S0421,S0423
honey,1,243,[190],[243],SAVW.tsv,S0421,S0423
in for,2,743,"[190, 389]",[743],SAVW.tsv,S0421,S0423
to put,2,866,[190],[866],SAVW.tsv,S0421,S0423
be it,2,194,"[194, 292, 294, 481, 812, 1075, 1133, 1257, 1456, 1698, 1845]","[15, 39, 152, 235, 253, 346, 372, 386, 406, 484, 1029, 1074, 1190, 1200, 1212, 1375, 1441, 1470, 1603, 1611, 1626, 1638, 1693, 1884, 2009]",SAVW.tsv,S0421,S0423
herbs,1,207,"[194, 228, 230]",[207],SAVW.tsv,S0421,S0423
add,1,243,[194],[243],SAVW.tsv,S0421,S0423
it like,2,1370,"[194, 294, 341, 430, 489, 828, 836, 996, 998, 1213, 1229, 1337, 1347, 1365, 1978, 1986]","[1370, 1548, 1870, 1876]",SAVW.tsv,S0421,S0423
look at,2,196,"[196, 549, 559, 561, 964, 1055, 1217, 1365, 1557]","[5, 499, 510, 560, 725, 1542]",SAVW.tsv,S0421,S0423
have to,2,196,"[196, 206, 298, 369, 422, 430, 438, 596, 652, 664, 804, 850, 852, 855, 886, 898, 964, 1022, 1030, 1149, 1310, 1434, 1760, 1926, 1948, 1974]","[23, 179, 209, 211, 287, 299, 360, 576, 598, 603, 864, 866, 887, 895, 905, 941, 1134, 1148, 1156, 1164, 1406, 1429, 1497, 1502, 1560, 1614, 1736, 761, 899, 1356, 1387, 1410, 1500, 1846]",SAVW.tsv,S0421,S0423
i always,2,196,"[196, 852, 1682, 1684, 1694, 1770, 1812]","[59, 93]",SAVW.tsv,S0421,S0423
but then,2,196,"[196, 298, 331, 493, 565, 852, 900, 1694, 1776, 1948, 2002]","[79, 285, 909, 913]",SAVW.tsv,S0421,S0423
look,1,196,"[196, 202, 204, 260, 309, 347, 453, 549, 551, 559, 561, 852, 964, 968, 990, 1055, 1203, 1217, 1310, 1365, 1392, 1557, 1592, 1702, 1704, 1728, 1748]","[146, 207, 222, 257, 259, 429, 995, 1043, 1072, 1086, 1202, 1663, 1719, 1727, 1747, 499, 510, 560, 725, 1542]",SAVW.tsv,S0421,S0423
cos you,2,196,"[196, 216, 628, 936, 1030, 1105, 1149]","[169, 171, 853, 887, 1202, 1396, 1933, 1429]",SAVW.tsv,S0421,S0423
you have to,3,209,"[196, 652, 1030, 1149]","[209, 211, 864, 941, 1614, 1429]",SAVW.tsv,S0421,S0423
to be a,3,562,"[196, 758]","[562, 759]",SAVW.tsv,S0421,S0423
have to be,3,761,"[196, 886, 898]","[761, 899, 1356, 1387, 1410, 1500, 1846]",SAVW.tsv,S0421,S0423
and it have,3,853,[196],"[853, 1491]",SAVW.tsv,S0421,S0423
cos you have to,4,1429,"[196, 1030, 1149]",[1429],SAVW.tsv,S0421,S0423
percent,1,1441,"[196, 208, 730, 738]",[1441],SAVW.tsv,S0421,S0423
it have,2,1459,"[196, 500, 852, 1820]","[1459, 1491, 1497, 1502, 1846]",SAVW.tsv,S0421,S0423
it have to,3,1497,[196],[1497],SAVW.tsv,S0421,S0423
and it have to,4,1502,[196],[1502],SAVW.tsv,S0421,S0423
look at the,3,1542,[196],[1542],SAVW.tsv,S0421,S0423
it have to be,4,1846,[196],[1846],SAVW.tsv,S0421,S0423
i'll,1,202,"[202, 204, 302, 337, 1022]","[19, 77, 239, 243, 287, 410, 911, 1737, 23, 505, 507, 851]",SAVW.tsv,S0421,S0423
i'll have,2,202,"[202, 204]","[23, 505, 851]",SAVW.tsv,S0421,S0423
brand,1,202,"[202, 1203]","[144, 148, 152, 160, 197, 209, 1190, 1512]",SAVW.tsv,S0421,S0423
mix,1,222,"[202, 208, 1089]",[222],SAVW.tsv,S0421,S0423
i'll have a,3,243,"[202, 204]","[243, 507, 1737]",SAVW.tsv,S0421,S0423
be a good,3,562,"[202, 1203]","[562, 1443]",SAVW.tsv,S0421,S0423
but i think,3,584,"[202, 282, 304, 327, 1040, 1394, 1678, 1704]",[584],SAVW.tsv,S0421,S0423
a good,2,623,"[202, 212, 216, 565, 928, 1193, 1203, 1225, 1577, 1889]","[623, 1158, 1463, 1222, 1443]",SAVW.tsv,S0421,S0423
be a good brand,4,1222,"[202, 1203]",[1222],SAVW.tsv,S0421,S0423
they be a good,4,1443,[202],[1443],SAVW.tsv,S0421,S0423
a good brand,3,1443,"[202, 1203]","[1443, 1463]",SAVW.tsv,S0421,S0423
i think they,3,1447,"[202, 413, 752, 1694, 1704, 2008]","[1447, 1449, 1589]",SAVW.tsv,S0421,S0423
i i,2,206,"[206, 420, 478, 752, 790, 998, 1292, 1321, 1330, 1337, 1390, 1555, 1573, 2018]","[59, 79, 93, 239, 677, 781, 975, 982, 986, 1461, 1472, 1817]",SAVW.tsv,S0421,S0423
cos i know,3,206,[206],[191],SAVW.tsv,S0421,S0423
i have,2,243,"[206, 357, 462, 964, 1087, 1275, 1277, 1750, 1760, 1772, 1812]","[243, 982, 1303, 1441, 1461, 1463, 1465, 1757, 1827, 287]",SAVW.tsv,S0421,S0423
i have to buy,4,287,[206],[287],SAVW.tsv,S0421,S0423
know i,2,572,"[206, 481, 540, 760, 768, 1018, 1291, 1315, 1784]","[572, 663, 891, 957]",SAVW.tsv,S0421,S0423
them in,2,883,"[206, 1676, 1680, 1694, 1716, 1978]",[883],SAVW.tsv,S0421,S0423
that one,2,208,"[208, 389, 428, 540, 1065, 1277]","[19, 1638]",SAVW.tsv,S0421,S0423
sometimes,1,208,"[208, 218, 230, 296, 329, 337, 367, 369, 1298, 1708, 1796, 1978, 1992, 1994]","[59, 364, 1136, 1144, 1146, 1148, 1160, 1174, 1797, 1827, 1831]",SAVW.tsv,S0421,S0423
at home,2,208,"[208, 420, 459, 1386, 1849]","[101, 947]",SAVW.tsv,S0421,S0423
be more,2,208,[208],"[150, 883]",SAVW.tsv,S0421,S0423
know if,2,208,"[208, 254, 276, 418, 434, 624, 626, 648, 964]","[160, 749, 1124]",SAVW.tsv,S0421,S0423
i've get,2,208,"[208, 1089]","[197, 207, 285, 977, 986, 1606, 1834]",SAVW.tsv,S0421,S0423
peppermint,1,208,"[208, 234]","[207, 231, 243]",SAVW.tsv,S0421,S0423
chamomile,1,208,[208],"[207, 233]",SAVW.tsv,S0421,S0423
because it,2,209,"[208, 294, 483, 1077, 1919]",[209],SAVW.tsv,S0421,S0423
can be,2,217,"[208, 292, 294, 296, 1386, 1796]","[217, 1495]",SAVW.tsv,S0421,S0423
home,1,237,"[208, 393, 420, 459, 462, 464, 752, 1386, 1849]","[237, 554, 572, 576, 1021, 1130, 947]",SAVW.tsv,S0421,S0423
if i,2,243,"[208, 1610, 1744, 1936]","[243, 285, 287]",SAVW.tsv,S0421,S0423
and it's like a,4,287,"[208, 1225]",[287],SAVW.tsv,S0421,S0423
it's like a,3,287,"[208, 319, 442, 491, 1225]","[287, 364, 1106, 1114]",SAVW.tsv,S0421,S0423
get the,2,429,"[208, 513, 1077, 1808]","[429, 1002, 1056, 1224, 1463, 1474, 1578]",SAVW.tsv,S0421,S0423
i didn't,2,456,"[208, 379, 768, 964, 1261, 1367, 1716, 1818]",[456],SAVW.tsv,S0421,S0423
i don't know if,4,600,"[208, 254, 276, 418, 434, 624, 626, 964]","[600, 887, 891, 899, 1478]",SAVW.tsv,S0421,S0423
but yeah,2,975,"[208, 272, 730, 768, 1503, 1505, 1573, 1575, 1615]","[975, 1463]",SAVW.tsv,S0421,S0423
or if,2,1124,"[208, 453, 964]",[1124],SAVW.tsv,S0421,S0423
lot of,2,212,"[212, 557, 716, 754, 766, 1304, 1343, 1390, 1541, 1553, 1940]","[59, 81, 287, 550, 607, 609, 611, 615, 711, 741, 795, 797, 803, 839, 1166, 1342, 1358, 1671, 1703]",SAVW.tsv,S0421,S0423
lot,1,212,"[212, 1304, 1541, 1940]","[79, 239, 586, 615, 1449, 1546]",SAVW.tsv,S0421,S0423
be just,2,212,"[212, 416, 540, 720, 784, 964, 1014, 1183, 1312, 1399, 1812, 2020]","[137, 152, 207, 257, 570, 1463, 1632]",SAVW.tsv,S0421,S0423
shop,1,212,"[212, 457, 478, 804, 855]","[211, 213, 448, 516]",SAVW.tsv,S0421,S0423
stuff,1,217,"[212, 220, 221, 262, 298, 347, 444, 449, 626, 686, 1018, 1044, 1099, 1209, 1399, 1682, 1770]","[217, 227, 285, 360, 450, 889, 954, 1052, 1054, 1176, 1206, 1047]",SAVW.tsv,S0421,S0423
that i,2,239,"[212, 302, 347, 549, 626, 1261, 1682, 1768, 1930, 1954, 1988]","[239, 360, 410, 1004, 1011, 1583, 1870]",SAVW.tsv,S0421,S0423
stuff there,2,1047,[212],[1047],SAVW.tsv,S0421,S0423
well i think,3,460,"[214, 714]","[460, 568, 916, 1056, 1256, 1781]",SAVW.tsv,S0421,S0423
yeah it's,2,216,"[216, 298, 389, 547, 718, 730, 928, 1093, 1617, 1758, 1887]","[65, 111, 295, 307, 473, 697, 823, 1106, 1154, 1611, 1878, 1977]",SAVW.tsv,S0421,S0423
and they have,3,216,"[216, 1600, 1702]",[173],SAVW.tsv,S0421,S0423
system,1,243,"[216, 343]","[243, 623]",SAVW.tsv,S0421,S0423
they have a,3,769,"[216, 622, 1690]","[769, 1451, 1518, 1536]",SAVW.tsv,S0421,S0423
order,1,916,"[216, 974, 1298]","[916, 948]",SAVW.tsv,S0421,S0423
it's a good,3,1158,"[216, 928, 1577]",[1158],SAVW.tsv,S0421,S0423
also,1,2013,"[216, 250, 280, 640, 1147, 1694]",[2013],SAVW.tsv,S0421,S0423
yeah but they have,4,721,[218],[721],SAVW.tsv,S0421,S0423
but they have,3,1518,[218],[1518],SAVW.tsv,S0421,S0423
of the,2,220,"[220, 434, 1077, 1277, 1365, 1367, 1380, 1384, 1434, 1588, 1915, 1936, 1994]","[13, 73, 197, 701, 875, 930, 1102, 1124, 1220, 1400, 1412, 1433, 1445, 1476, 1488, 1498, 1538, 1636, 1705, 1931, 988, 1054, 1933]",SAVW.tsv,S0421,S0423
erm and,2,220,"[220, 298, 355, 420, 1565, 1818]","[81, 152, 179, 771]",SAVW.tsv,S0421,S0423
introduce,1,220,[220],"[169, 789]",SAVW.tsv,S0421,S0423
some of,2,220,"[220, 432, 551, 766, 1022, 1046, 1365, 1380, 1384, 1561, 1598]","[217, 496, 570, 576, 590, 1011, 1052, 1094, 1490, 1495, 988, 1054, 1933]",SAVW.tsv,S0421,S0423
